Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.03236714975845411,28.0,15.0,1.0,30.4,22.9,15.4,6.9,207.0,6.7,3.3,6.7
ALB,0.7166666666666667,48.8,11.3,0.0,24.1,18.4,12.8,4.2,126.0,90.3,13.8,14.2
DZA,0.015023474178403756,39.6,14.2,0.0,38.0,30.9,23.8,7.1,213.0,3.2,1.1,12.0
AND,0.2462962962962963,49.7,10.9,0.9,18.9,13.4,8.0,3.6,108.0,26.6,6.5,11.1
AGO,0.006666666666666665,39.7,16.0,0.5,26.7,18.7,10.7,3.0,90.0,0.6,0.1,13.3
ATG,0.9007246376811594,63.0,6.3,0.0,30.2,27.0,23.9,4.6,138.0,124.3,12.5,27.7
ARG,0.8711111111111112,55.9,10.8,10.1,15.0,9.6,4.2,1.5,45.0,39.2,5.7,8.9
ARM,0.91984126984127,47.6,13.0,1.1,22.2,15.7,9.2,4.2,126.0,115.9,14.0,9.7
AUS,0.4384615384615385,47.5,11.7,2.0,21.5,15.6,9.8,2.6,78.0,34.2,6.0,11.1
AUT,1.1107526881720429,58.1,9.5,1.4,18.4,13.6,8.9,3.1,93.0,103.3,15.9,12.3
AZE,0.37200000000000005,45.5,12.6,0.6,27.7,21.4,15.1,5.0,150.0,55.8,8.4,14.4
BHS,1.8333333333333333,68.5,8.9,0.0,31.6,27.1,22.7,4.3,129.0,236.5,13.4,26.9
BHR,0.0,29.0,13.7,0.0,42.1,35.2,28.4,10.8,324.0,0.0,0.0,19.5
BGD,2.9777777777777783,77.9,6.7,0.0,32.0,28.6,25.2,3.6,108.0,321.6,13.5,30.9
BRB,2.13739837398374,65.7,6.5,0.0,29.9,26.6,23.4,4.1,123.0,262.9,21.9,28.1
BLR,0.5133333333333333,50.1,10.9,0.0,23.0,17.6,12.2,4.0,120.0,61.6,12.8,14.3
BEL,0.7649572649572649,48.9,10.4,0.0,22.0,16.8,11.6,3.9,117.0,89.5,14.9,14.1
BLZ,1.4674796747967482,62.7,8.4,0.0,31.8,27.6,23.4,4.1,123.0,180.5,17.0,31.0
BEN,1.2189189189189191,76.7,9.6,0.0,32.7,27.9,23.1,3.7,111.0,135.3,11.9,26.3
BTN,2.95483870967742,70.6,10.5,4.0,19.7,14.4,9.2,3.1,93.0,274.8,13.3,11.5
BOL,0.1176470588235294,45.5,15.1,5.0,27.3,19.8,12.2,3.4,102.0,12.0,2.4,16.4
BIH,1.1694444444444445,55.5,10.6,0.1,22.2,16.9,11.6,3.6,108.0,126.3,16.5,14.2
BWA,0.013636363636363636,31.5,18.1,4.0,23.9,14.8,5.8,2.2,66.0,0.9,0.6,10.8
BRA,1.0726190476190476,59.6,11.0,0.0,29.1,23.6,18.1,2.8,84.0,90.1,11.6,23.2
BRN,2.6967741935483867,72.3,8.4,0.0,31.5,27.3,23.1,3.1,93.0,250.8,18.3,29.6
BGR,0.615,57.0,11.0,0.0,24.9,19.4,13.9,4.0,120.0,73.8,10.8,15.5
BFA,0.5757575757575758,41.6,11.1,0.0,35.5,29.9,24.4,5.5,165.0,95.0,9.8,24.9
BDI,0.08229166666666668,52.1,13.6,0.0,25.4,18.6,11.8,3.2,96.0,7.9,3.3,15.8
CPV,0.0015151515151515152,47.4,6.9,0.0,26.4,22.9,19.5,4.4,132.0,0.2,0.1,20.5
KHM,2.344444444444445,78.1,8.2,0.0,32.0,27.8,23.8,3.3,99.0,232.1,16.7,30.8
CMR,1.55,77.1,9.4,0.0,29.3,24.6,19.9,3.0,90.0,139.5,14.3,24.4
CAN,0.6925925925925926,64.1,10.2,12.2,12.3,7.2,2.1,2.7,81.0,56.1,11.5,7.5
CAF,1.2838095238095242,54.2,10.7,0.0,30.5,25.2,19.9,3.5,105.0,134.8,11.2,24.8
TCD,0.11095238095238097,28.1,16.1,0.0,39.2,31.1,23.1,7.0,210.0,23.3,3.5,17.1
CHL,2.7512820512820517,47.3,8.8,15.2,9.3,4.9,0.5,1.3,39.0,107.3,5.5,5.9
CHN,0.8186991869918699,65.2,11.6,4.5,23.6,17.8,12.0,4.1,123.0,100.7,13.1,13.4
COL,3.874074074074074,85.0,8.3,0.0,28.1,23.9,19.8,2.7,81.0,313.8,20.5,25.3
COM,0.2722222222222222,42.8,8.5,0.0,27.9,23.7,19.5,3.6,108.0,29.4,2.6,21.9
COG,0.7256410256410256,72.7,9.1,0.0,28.8,24.2,19.7,2.6,78.0,56.6,5.7,24.7
COD,0.7860215053763441,57.0,12.1,0.0,29.3,23.3,17.3,3.1,93.0,73.1,5.7,21.4
CRI,3.087037037037037,59.0,9.5,0.0,29.9,25.1,20.4,3.6,108.0,333.4,19.7,27.1
CIV,1.71,79.8,8.6,0.0,30.4,26.0,21.8,3.0,90.0,153.9,13.7,26.6
HRV,1.2297297297297298,54.1,10.5,0.0,23.0,17.7,12.4,3.7,111.0,136.5,16.6,15.3
CUB,1.9622807017543862,68.1,8.3,0.0,31.0,26.9,22.8,3.8,114.0,223.7,14.4,29.2
CYP,0.0903225806451613,28.0,11.5,0.0,30.0,24.3,18.6,6.2,186.0,16.8,6.8,16.8
CZE,0.6666666666666666,56.8,10.8,0.1,20.8,15.3,9.9,3.6,108.0,72.0,13.8,12.7
DNK,0.2703703703703704,49.4,9.3,0.0,19.6,15.0,10.4,3.6,108.0,29.2,9.5,13.0
DJI,0.02333333333333333,55.5,9.1,0.0,37.1,32.6,28.0,6.0,180.0,4.2,2.2,32.6
DMA,2.6333333333333333,66.3,6.0,0.0,26.6,23.6,20.6,3.3,99.0,260.7,19.3,25.1
DOM,1.3735042735042735,67.5,8.4,0.0,29.6,25.4,21.2,3.9,117.0,160.7,13.0,25.6
ECU,0.5988095238095238,79.8,11.4,1.0,26.8,21.1,15.4,2.8,84.0,50.3,7.1,20.3
EGY,0.010441767068273091,24.9,15.7,0.0,37.1,29.2,21.4,8.3,249.0,2.6,0.1,13.4
SLV,1.4484126984126984,52.4,11.3,0.0,30.9,25.2,19.6,4.2,126.0,182.5,20.2,24.7
GNQ,1.4507246376811591,86.7,7.4,0.0,27.8,24.1,20.4,2.3,69.0,100.1,10.6,26.1
ERI,0.3119047619047619,43.8,12.5,0.0,34.8,28.5,22.3,5.6,168.0,52.4,6.6,21.8
EST,0.2875,45.5,10.7,0.0,21.7,16.3,11.0,4.0,120.0,34.5,10.2,13.1
ETH,1.065,65.2,10.4,0.0,28.3,23.1,18.0,4.0,120.0,127.8,10.6,19.1
FJI,2.7543209876543204,60.3,6.5,0.0,26.3,23.0,19.8,2.7,81.0,223.1,25.0,22.3
FIN,0.1888888888888889,59.6,11.2,0.3,21.0,15.4,9.9,3.9,117.0,22.1,9.8,11.2
FRA,0.3931623931623932,48.9,10.2,0.1,22.1,17.0,11.9,3.9,117.0,46.0,9.5,14.6
GAB,0.8742424242424243,89.5,7.5,0.0,28.0,24.2,20.4,2.2,66.0,57.7,6.0,25.3
GMB,0.20566037735849055,41.4,12.4,0.0,36.0,29.7,23.6,5.3,159.0,32.7,7.2,25.2
GEO,1.013157894736842,55.6,12.4,4.0,20.7,14.5,8.3,3.8,114.0,115.5,13.8,10.5
DEU,0.5819819819819819,50.7,10.2,0.0,21.1,16.0,10.9,3.7,111.0,64.6,14.4,13.2
GHA,1.4947916666666667,76.1,8.3,0.0,31.2,27.0,22.8,3.2,96.0,143.5,16.3,27.0
GRC,0.2647058823529412,32.9,11.1,0.0,27.7,22.2,16.7,5.1,153.0,40.5,8.0,15.7
GRD,1.6341666666666663,65.8,7.0,0.0,30.8,27.3,23.8,4.0,120.0,196.1,20.5,28.9
GTM,2.0466666666666664,58.1,10.4,0.0,30.5,25.3,20.2,4.0,120.0,245.6,18.2,26.7
GIN,1.5657894736842106,63.5,9.8,0.0,31.1,26.2,21.3,3.8,114.0,178.5,15.1,24.6
GNB,1.1888888888888889,46.1,9.8,0.0,32.9,28.0,23.2,4.5,135.0,160.5,12.8,26.6
GUY,5.0247311827956995,73.1,7.6,0.0,29.1,25.2,21.4,3.1,93.0,467.3,25.4,25.4
HTI,2.4743589743589745,68.0,7.8,0.0,29.7,25.8,21.9,3.9,117.0,289.5,15.8,25.8
HND,1.514074074074074,52.0,8.9,0.0,29.6,25.1,20.7,4.5,135.0,204.4,17.6,25.7
HKG,4.067592592592593,75.9,5.6,0.0,30.6,27.8,25.0,3.6,108.0,439.3,20.2,31.3
HUN,0.6105263157894736,57.3,11.9,0.0,24.2,18.2,12.3,3.8,114.0,69.6,13.3,15.2
ISL,1.0484848484848486,77.1,5.8,6.4,10.3,7.4,4.5,2.2,66.0,69.2,16.2,8.0
IND,0.9041666666666668,56.4,10.6,0.9,34.0,28.7,23.4,5.6,168.0,151.9,7.2,24.0
IDN,2.2363636363636363,62.3,8.8,0.0,30.6,26.1,21.7,3.3,99.0,221.4,16.3,27.9
IRN,0.03140096618357488,42.9,15.1,0.1,34.0,26.4,18.8,6.9,207.0,6.5,1.7,11.5
IRQ,0.0064516129032258064,14.3,16.4,0.0,37.7,29.4,21.2,9.3,279.0,1.8,0.6,10.9
IRL,1.1946666666666663,76.8,7.7,0.1,17.1,13.2,9.4,2.5,75.0,89.6,17.4,12.6
ISR,0.0020833333333333333,20.6,12.0,0.0,30.4,24.4,18.4,6.4,192.0,0.4,0.1,16.6
ITA,0.4634920634920634,45.4,8.8,0.4,23.6,19.2,14.8,4.2,126.0,58.4,9.8,16.0
JAM,4.168627450980392,68.9,6.6,0.0,28.9,25.6,22.3,3.4,102.0,425.2,21.7,28.3
JPN,2.09,77.2,8.2,0.5,21.7,17.6,13.5,3.0,90.0,188.1,16.4,16.4
JOR,0.0012195121951219512,9.2,15.9,0.0,33.0,25.1,17.1,8.2,246.0,0.3,0.0,9.9
KAZ,0.11166666666666668,44.7,13.9,0.2,27.5,20.5,13.6,6.0,180.0,20.1,6.7,10.6
KEN,0.3441666666666666,70.5,10.0,0.0,28.6,23.5,18.5,4.0,120.0,41.3,7.6,19.6
KIR,,62.2,5.8,0.0,31.6,28.7,25.8,,,103.3,17.6,29.6
PRK,1.7970588235294118,63.9,9.9,0.4,21.9,16.9,12.0,3.4,102.0,183.3,16.9,14.8
KOR,2.772727272727273,71.1,8.9,0.0,24.4,19.9,15.5,3.3,99.0,274.5,13.9,18.3
KWT,0.0,25.9,16.0,0.0,42.1,34.1,26.1,11.4,342.0,0.0,0.0,13.4
KGZ,0.3613636363636364,46.4,13.0,7.9,17.8,11.3,4.8,4.4,132.0,47.7,12.7,3.9
LAO,2.634375,77.9,7.4,0.0,29.5,25.8,22.1,3.2,96.0,252.9,20.6,27.2
LVA,0.3760683760683761,43.0,10.5,0.0,21.3,16.0,10.8,3.9,117.0,44.0,11.1,13.4
LBN,0.05254237288135594,27.7,12.5,0.0,28.4,22.1,15.9,5.9,177.0,9.3,4.5,15.2
LSO,0.7703703703703704,20.8,13.9,18.4,13.3,6.4,-0.6,1.8,54.0,41.6,4.2,4.6
LBR,2.520430107526882,83.4,9.4,0.0,30.1,25.4,20.7,3.1,93.0,234.4,16.7,24.8
LBY,0.0025,24.3,15.9,0.0,37.2,29.2,21.3,8.0,240.0,0.6,0.5,12.4
LIE,1.8061728395061731,60.2,8.1,0.5,16.6,12.5,8.5,2.7,81.0,146.3,15.7,12.3
LTU,0.44700854700854703,45.1,10.5,0.0,21.5,16.2,11.0,3.9,117.0,52.3,11.5,13.4
LUX,0.7230769230769231,47.7,10.8,0.0,22.0,16.5,11.1,3.9,117.0,84.6,15.8,13.8
MDG,0.376,41.4,10.0,0.0,24.3,19.3,14.3,2.5,75.0,28.2,5.2,17.3
MWI,0.1261904761904762,48.4,11.7,0.1,23.8,18.0,12.1,2.8,84.0,10.6,3.2,14.6
MYS,2.249425287356322,73.7,8.8,0.0,30.4,25.9,21.6,2.9,87.0,195.7,16.0,28.4
MDV,,72.9,5.0,0.0,30.5,28.0,25.5,,,173.9,11.3,30.7
MLI,0.12374429223744292,55.7,13.5,0.0,40.9,34.1,27.4,7.3,219.0,27.1,3.3,19.1
MLT,,39.2,9.9,0.0,28.9,24.0,19.1,,,0.1,0.3,19.5
MHL,,57.9,6.2,0.0,31.0,27.9,24.8,,,298.8,18.4,29.9
MRT,0.006493506493506494,34.5,14.8,0.0,40.8,33.3,26.0,7.7,231.0,1.5,0.7,15.0
MUS,0.9866666666666668,50.5,7.5,0.0,23.5,19.7,16.0,2.5,75.0,74.0,13.3,18.3
MEX,0.6980769230769232,59.5,13.7,0.0,31.7,24.8,18.0,5.2,156.0,108.9,8.1,18.7
MDA,0.5794326241134752,48.7,10.7,0.0,25.5,20.2,14.8,4.7,141.0,81.7,14.5,14.8
MCO,0.194017094017094,46.1,7.1,0.0,22.4,18.8,15.3,3.9,117.0,22.7,6.9,16.8
MNG,0.3822695035460993,47.1,14.1,2.9,23.1,16.0,9.0,4.7,141.0,53.9,12.0,9.9
MNE,1.3018018018018018,55.0,9.6,0.3,20.2,15.4,10.6,3.7,111.0,144.5,17.7,11.9
MAR,0.06666666666666668,50.0,12.8,0.0,28.1,21.6,15.2,5.5,165.0,11.0,3.7,13.1
MOZ,0.1935897435897436,44.9,12.0,0.0,25.9,19.9,14.0,2.6,78.0,15.1,4.5,17.2
MMR,2.719791666666667,81.2,7.9,0.0,29.7,25.7,21.8,3.2,96.0,261.1,17.5,26.1
NAM,0.04487179487179487,23.6,15.4,2.2,23.1,15.4,7.7,2.6,78.0,3.5,1.5,8.9
NRU,,65.6,6.5,0.0,31.4,28.1,24.8,,,112.4,16.3,29.6
NPL,1.493162393162393,62.6,13.0,8.8,21.2,14.7,8.3,3.9,117.0,174.7,13.0,10.3
NLD,0.5888888888888889,52.8,10.0,0.0,20.6,15.6,10.6,3.6,108.0,63.6,13.8,13.6
NZL,7.909523809523809,61.3,8.0,12.3,10.1,6.0,2.1,0.7,21.0,166.1,14.4,7.9
NIC,2.8813008130081297,53.1,8.7,0.0,30.2,25.8,21.5,4.1,123.0,354.4,19.9,27.0
NER,0.047560975609756084,24.1,15.5,0.0,41.2,33.5,25.7,8.2,246.0,11.7,2.3,16.0
NGA,0.9734848484848484,66.5,9.9,0.0,32.9,27.9,23.0,4.4,132.0,128.5,10.4,25.5
