Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.2116279069767442,43.6,14.6,5.8,21.9,14.6,7.3,4.3,129.0,27.3,7.1,7.0
ALB,1.5133333333333334,60.9,11.5,7.9,15.7,9.9,4.2,2.5,75.0,113.5,16.1,8.7
DZA,0.027777777777777776,40.2,14.7,0.4,28.9,21.6,14.2,5.4,162.0,4.5,1.3,7.5
AND,1.7583333333333333,65.0,9.3,18.4,9.0,4.3,-0.4,2.0,60.0,105.5,16.8,5.8
AGO,0.9188888888888888,64.3,12.1,0.0,27.5,21.4,15.4,3.0,90.0,82.7,7.3,18.9
ATG,1.2794326241134752,53.8,7.3,0.0,29.0,25.4,21.8,4.7,141.0,180.4,12.8,24.3
ARG,0.6950617283950616,49.2,12.4,3.7,21.2,14.9,8.8,2.7,81.0,56.3,6.3,11.6
ARM,0.6839506172839506,62.4,12.0,13.1,13.7,7.7,1.7,2.7,81.0,55.4,12.7,5.3
AUS,0.2518518518518518,36.7,13.7,0.1,28.3,21.4,14.6,4.5,135.0,34.0,5.0,13.4
AUT,1.1870370370370371,67.6,9.1,15.7,9.5,5.0,0.4,1.8,54.0,64.1,13.5,6.5
AZE,0.4425287356321839,64.6,11.4,5.0,17.5,11.8,6.1,2.9,87.0,38.5,8.9,8.6
BHS,0.7847826086956522,48.0,11.4,0.0,29.1,23.3,17.7,4.6,138.0,108.3,8.0,20.0
BHR,0.0,39.7,13.2,0.0,32.4,25.8,19.2,6.8,204.0,0.0,0.0,15.8
BGD,1.4146666666666663,42.4,11.0,0.0,33.2,27.6,22.1,5.0,150.0,212.2,6.1,23.5
BRB,0.4847222222222222,55.7,7.8,0.0,29.8,26.0,22.1,4.8,144.0,69.8,9.5,24.3
BLR,0.7607843137254902,72.2,8.0,12.4,10.0,5.9,1.9,1.7,51.0,38.8,12.7,7.1
BEL,1.6296296296296295,69.2,8.3,8.8,11.7,7.5,3.4,1.8,54.0,88.0,20.1,8.4
BLZ,0.9790697674418604,50.2,9.7,0.0,30.2,25.4,20.5,4.3,129.0,126.3,9.4,26.7
