Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.025537634408602152,25.0,15.3,0.7,32.2,24.5,16.9,7.2,223.2,5.7,2.4,9.0
ALB,0.17612903225806453,28.2,12.9,0.0,26.8,20.4,14.0,5.0,155.0,27.3,5.7,13.8
DZA,0.008960573476702509,37.3,15.1,0.0,38.8,31.2,23.7,7.2,223.2,2.0,1.1,11.5
AND,0.2843210802700675,41.3,12.9,0.4,21.6,15.1,8.7,4.3,133.3,37.9,6.9,10.9
AGO,0.0030241935483870967,43.2,16.7,0.9,26.6,18.2,9.9,3.2,99.2,0.3,0.0,10.6
ATG,1.7124824684431978,58.8,7.0,0.0,29.7,26.2,22.7,4.6,142.6,244.2,18.5,26.5
ARG,0.3971774193548387,47.3,12.1,13.4,14.0,8.0,1.9,1.6,49.6,19.7,4.1,7.6
ARM,0.4272671941570298,36.5,12.4,0.0,26.7,20.5,14.4,5.3,164.3,70.2,8.2,11.2
AUS,0.3145161290322581,32.4,13.6,4.9,20.5,13.7,6.9,2.8,86.8,27.3,4.9,9.3
AUT,2.132056451612903,55.9,9.8,1.0,19.3,14.3,9.5,3.2,99.2,211.5,20.3,12.5
AZE,0.2410557184750733,41.9,12.0,0.1,30.8,24.8,18.8,5.5,170.5,41.1,5.4,16.7
BHS,0.5998627316403571,59.1,10.2,0.0,32.5,27.4,22.3,4.7,145.7,87.4,9.8,26.9
BHR,0.0,31.8,14.0,0.0,42.5,35.5,28.5,9.7,300.7,0.0,0.0,18.7
BGD,4.295362903225806,84.8,5.5,0.0,31.2,28.4,25.7,3.2,99.2,426.1,12.2,31.4
BRB,1.7692307692307692,60.0,6.8,0.0,30.1,26.6,23.2,3.9,120.9,213.9,20.0,29.4
BLR,1.1952461799660443,51.6,10.5,0.0,23.5,18.2,13.0,3.8,117.8,140.8,19.2,14.8
BEL,1.0715725806451613,66.4,10.4,0.0,21.7,16.5,11.4,3.2,99.2,106.3,16.9,14.9
BLZ,1.509834775767113,60.1,8.0,0.0,31.1,27.1,23.1,4.1,127.1,191.9,16.1,29.8
BEN,1.0574596774193548,80.2,8.3,0.0,30.2,26.0,21.9,3.2,99.2,104.9,11.7,26.5
BTN,4.063225806451611,85.4,8.8,2.7,19.2,14.8,10.4,2.5,77.5,314.9,14.3,13.4
BOL,0.3055555555555556,43.9,14.6,4.9,26.7,19.4,12.1,3.6,111.6,34.1,3.2,15.2
BIH,0.7580645161290323,36.5,12.2,0.0,25.0,18.9,12.8,4.4,136.4,103.4,11.3,13.8
BWA,0.0013440860215053762,25.1,19.0,6.1,23.9,14.4,4.9,2.4,74.4,0.1,0.0,10.3
BRA,0.5776209677419354,56.2,12.0,0.1,30.2,24.1,18.1,3.2,99.2,57.3,10.2,22.6
BRN,4.541935483870968,71.3,8.3,0.0,30.3,26.2,22.0,3.0,93.0,422.4,22.8,29.1
BGR,0.3353494623655914,38.1,13.4,0.0,27.6,20.9,14.2,4.8,148.8,49.9,6.3,15.5
BFA,0.6831541218637993,48.4,9.9,0.0,31.8,26.8,21.9,4.5,139.5,95.3,10.2,25.9
BDI,0.024193548387096774,53.8,16.2,0.1,27.0,18.9,10.9,3.6,111.6,2.7,3.7,14.6
CPV,0.0273492286115007,51.4,6.2,0.0,29.0,25.9,22.8,4.6,142.6,3.9,0.4,24.7
KHM,2.4613880742912997,79.2,7.2,0.0,31.1,27.4,23.8,3.3,102.3,251.8,18.0,29.8
CMR,2.218362282878412,86.5,8.2,0.0,27.6,23.5,19.4,2.6,80.6,178.8,16.8,23.1
CAN,0.7592165898617512,64.4,10.3,5.0,16.5,11.3,6.2,2.8,86.8,65.9,11.9,10.6
CAF,2.177939646201873,66.5,9.6,0.0,28.7,23.9,19.1,3.1,96.1,209.3,14.8,24.2
TCD,0.42634408602150536,36.7,13.2,0.0,36.0,29.3,22.8,6.0,186.0,79.3,11.1,19.5
CHL,1.3686635944700458,47.6,8.9,16.1,9.2,4.7,0.3,1.4,43.4,59.4,4.8,5.7
CHN,0.8842018196856907,65.3,11.1,3.0,24.8,19.2,13.7,3.9,120.9,106.9,13.6,15.8
COL,1.7148803329864726,74.8,9.2,0.1,28.6,23.9,19.4,3.1,96.1,164.8,15.3,24.8
COM,0.4549214226633581,41.6,8.7,0.0,28.0,23.6,19.3,3.9,120.9,55.0,2.4,21.0
COG,0.6361290322580645,78.0,8.9,0.0,27.6,23.1,18.7,2.5,77.5,49.3,3.8,22.0
COD,0.7870967741935484,63.1,12.2,0.0,28.9,22.8,16.7,3.0,93.0,73.2,5.3,20.3
CRI,2.9981566820276497,60.1,9.5,0.0,29.7,25.0,20.3,3.5,108.5,325.3,21.7,27.4
CIV,1.89454094292804,88.7,7.7,0.0,28.7,24.8,21.0,2.6,80.6,152.7,14.7,25.6
HRV,0.8944281524926686,37.0,11.8,0.0,25.4,19.5,13.6,4.4,136.4,122.0,13.8,15.3
CUB,0.7763929618768328,56.5,9.8,0.0,32.0,27.0,22.2,4.4,136.4,105.9,9.6,28.4
CYP,0.0,22.5,11.6,0.0,30.8,25.0,19.2,6.2,192.2,0.0,0.0,18.8
CZE,1.2423714036617262,58.1,11.1,0.0,21.9,16.3,10.8,3.7,114.7,142.5,18.5,13.4
DNK,0.7487781036168133,58.7,8.0,0.0,19.7,15.7,11.7,3.3,102.3,76.6,14.2,13.6
DJI,0.0,50.8,11.0,0.0,39.2,33.7,28.3,6.3,195.3,0.0,0.0,29.1
DMA,2.6359447004608296,60.7,6.5,0.0,26.1,22.9,19.6,3.5,108.5,286.0,20.5,23.6
