Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.6723809523809523,51.3,11.7,6.9,18.0,12.2,6.3,3.5,105.0,70.6,11.2,7.9
ALB,1.2597222222222222,64.8,10.1,6.5,14.9,9.9,4.9,2.4,72.0,90.7,16.1,8.4
DZA,0.06540880503144654,40.2,14.7,0.4,27.9,20.5,13.2,5.3,159.0,10.4,2.7,7.1
AND,1.763768115942029,60.4,8.8,17.1,8.9,4.5,0.1,2.3,69.0,121.7,16.4,5.2
AGO,1.7574712643678159,69.5,11.2,0.0,27.6,22.0,16.4,2.9,87.0,152.9,10.1,19.9
ATG,0.7096296296296296,54.9,7.5,0.0,28.5,24.7,21.0,4.5,135.0,95.8,10.2,23.6
ARG,0.4448275862068966,40.3,14.1,5.6,20.6,13.6,6.6,2.9,87.0,38.7,5.2,10.0
ARM,0.992,67.2,10.9,13.1,12.7,7.2,1.7,2.5,75.0,74.4,13.4,5.2
AUS,0.16376811594202897,32.9,13.8,0.1,28.4,21.5,14.6,4.6,138.0,22.6,3.2,13.0
AUT,1.073015873015873,52.4,10.0,15.3,10.7,5.6,0.7,2.1,63.0,67.6,14.2,6.6
AZE,0.593103448275862,65.7,11.6,4.8,17.8,12.0,6.2,2.9,87.0,51.6,9.7,8.3
BHS,0.917037037037037,50.2,10.6,0.0,28.5,23.1,17.8,4.5,135.0,123.8,8.7,20.0
BHR,0.28205128205128205,50.1,12.0,0.0,31.7,25.7,19.7,6.5,195.0,55.0,10.3,15.7
BGD,0.5993055555555555,44.8,10.3,0.0,32.7,27.5,22.4,4.8,144.0,86.3,5.5,24.1
BRB,0.821969696969697,56.6,7.9,0.0,29.2,25.2,21.2,4.4,132.0,108.5,12.4,24.3
BLR,0.7216666666666666,64.3,9.8,12.1,11.9,7.0,2.1,2.0,60.0,43.3,13.5,7.0
BEL,0.19733333333333333,52.5,10.5,10.6,13.2,7.9,2.6,2.5,75.0,14.8,8.6,7.1
BLZ,0.2581395348837209,51.7,10.5,0.0,30.7,25.4,20.2,4.3,129.0,33.3,4.0,26.3
BEN,0.424,69.8,12.2,0.0,35.5,29.4,23.3,5.0,150.0,63.6,5.7,23.0
BTN,0.9226190476190476,51.4,12.7,13.2,14.2,7.8,1.5,2.8,84.0,77.5,5.3,7.1
BOL,0.600952380952381,57.3,13.1,3.2,27.3,20.8,14.2,3.5,105.0,63.1,6.4,18.8
BIH,1.4550724637681158,62.7,9.5,6.6,14.1,9.3,4.6,2.3,69.0,100.4,16.3,8.1
BWA,0.3574712643678161,53.7,13.3,0.0,27.1,20.4,13.8,2.9,87.0,31.1,3.6,17.1
BRA,2.0416666666666665,75.7,9.6,0.0,29.4,24.6,19.8,2.8,84.0,171.5,18.4,25.7
BRN,0.9953703703703703,60.4,8.3,0.0,30.9,26.7,22.6,3.6,108.0,107.5,12.0,29.8
BGR,0.8039999999999999,66.0,11.2,7.0,15.5,9.9,4.3,2.5,75.0,60.3,9.2,8.5
