Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.6025806451612904,55.2,11.2,15.7,11.4,5.7,0.1,2.5,77.5,46.7,8.0,4.8
ALB,0.870967741935484,65.2,9.3,12.5,11.6,6.9,2.2,1.8,55.8,48.6,10.2,7.1
DZA,0.1110277569392348,37.4,14.2,1.1,24.3,17.1,10.1,4.3,133.3,14.8,3.3,6.6
AND,1.3906810035842294,61.3,11.1,23.9,8.4,2.8,-2.8,1.8,55.8,77.6,14.9,4.9
AGO,2.225806451612903,76.4,11.1,0.0,27.9,22.3,16.8,3.0,93.0,207.0,14.8,20.4
ATG,1.1063049853372433,50.0,8.0,0.0,27.6,23.6,19.6,4.4,136.4,150.9,14.7,21.4
ARG,0.7768090671316477,45.6,12.9,1.9,23.7,17.3,10.8,3.7,114.7,89.1,8.2,13.2
ARM,1.204301075268817,65.6,9.3,27.4,2.5,-2.1,-6.8,1.2,37.2,44.8,11.3,3.3
AUS,0.7102977667493797,46.4,12.4,0.0,30.7,24.5,18.3,5.2,161.2,114.5,8.2,16.6
AUT,0.3647642679900744,65.8,9.8,21.7,7.8,2.9,-2.0,1.3,40.3,14.7,6.6,5.7
AZE,0.98014888337469,71.4,8.8,19.4,7.0,2.6,-1.7,1.3,40.3,39.5,9.3,5.9
BHS,0.31132783195798946,50.8,11.3,0.0,28.9,23.3,17.7,4.3,133.3,41.5,4.6,19.7
BHR,0.0,41.7,12.3,0.0,28.7,22.5,16.4,5.6,173.6,0.0,0.0,14.0
BGD,0.2911093627065303,39.2,10.5,0.0,30.6,25.3,20.1,4.1,127.1,37.0,2.8,20.5
BRB,0.6344086021505376,51.3,7.9,0.0,28.6,24.7,20.7,4.5,139.5,88.5,11.7,22.9
BLR,0.4387096774193548,63.8,9.6,21.1,8.3,3.5,-1.3,1.5,46.5,20.4,10.8,5.2
BEL,0.605313092979127,73.9,9.6,11.1,12.2,7.4,2.6,1.7,52.7,31.9,12.9,7.4
BLZ,0.06451612903225806,50.1,9.3,0.0,29.7,25.0,20.4,4.0,124.0,8.0,1.5,25.9
BEN,0.1710286062081558,66.1,13.9,0.0,37.3,30.3,23.3,5.3,164.3,28.1,2.7,19.0
BTN,0.5268817204301075,47.0,11.4,16.7,10.6,4.9,-0.8,2.1,65.1,34.3,4.2,6.7
BOL,1.4940092165898615,71.0,10.0,1.0,27.9,22.8,17.9,3.5,108.5,162.1,13.0,22.2
BIH,0.3799283154121864,66.1,11.3,16.3,11.9,6.2,0.6,1.8,55.8,21.2,7.8,6.3
BWA,1.0810587262200164,50.3,13.6,0.0,31.0,24.1,17.4,3.9,120.9,130.7,10.7,20.6
BRA,2.329032258064516,80.6,9.7,0.0,30.1,25.2,20.4,3.0,93.0,216.6,22.4,26.5
BRN,3.583410138248848,62.3,7.3,0.0,29.9,26.2,22.6,3.5,108.5,388.8,20.3,29.6
BGR,0.26411290322580644,72.0,11.7,18.8,11.2,5.4,-0.5,1.6,49.6,13.1,4.6,6.5
BFA,0.035842293906810034,32.4,16.0,0.0,38.7,30.7,22.7,6.3,195.3,7.0,1.4,11.3
BDI,1.052568697729988,85.0,11.3,0.0,26.0,20.3,14.7,2.7,83.7,88.1,16.8,19.9
CPV,0.0,36.6,8.5,0.0,24.5,20.3,16.1,4.1,127.1,0.0,0.0,16.9
KHM,1.1376344086021504,51.0,11.9,0.0,33.6,27.6,21.7,4.5,139.5,158.7,10.9,25.2
