Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,1.2140762463343109,53.7,8.4,25.3,2.1,-2.1,-6.3,1.1,34.1,41.4,6.7,3.2
ALB,2.2096774193548385,74.3,7.7,18.8,6.7,2.8,-1.0,0.8,24.8,54.8,11.1,5.9
DZA,0.2956989247311828,32.7,13.5,7.3,18.1,11.3,4.5,2.4,74.4,22.0,3.7,5.9
AND,1.153225806451613,62.5,8.3,25.1,4.5,0.3,-3.9,0.8,24.8,28.6,8.6,4.8
AGO,1.3255131964809383,79.3,10.9,0.0,28.7,23.2,17.7,3.3,102.3,135.6,11.0,20.5
ATG,1.1403661726242371,48.1,7.3,0.0,27.7,24.1,20.4,3.7,114.7,130.8,15.9,23.2
ARG,0.34101382488479265,46.6,14.0,1.2,27.5,20.5,13.5,5.6,173.6,59.2,6.9,14.3
ARM,0.5645161290322579,71.2,7.8,30.6,-6.8,-10.7,-14.6,0.4,12.4,7.0,5.2,1.8
AUS,0.2525345622119816,38.0,14.1,0.0,34.0,26.9,19.9,7.0,217.0,54.8,6.2,16.8
AUT,3.3548387096774195,71.0,5.7,25.9,1.0,-1.8,-4.7,0.4,12.4,41.6,12.8,4.5
AZE,0.8870967741935484,74.2,6.3,26.2,-0.1,-3.3,-6.5,0.4,12.4,11.0,5.4,4.4
BHS,0.4228110599078341,52.4,10.7,0.0,25.8,20.4,15.1,2.8,86.8,36.7,5.7,17.7
BHR,0.0978494623655914,38.8,11.0,0.0,21.2,15.7,10.2,3.0,93.0,9.1,3.9,11.8
BGD,0.07123655913978494,21.6,12.6,0.0,25.2,18.8,12.6,2.4,74.4,5.3,0.7,15.3
BRB,1.17831541218638,48.1,7.2,0.0,27.9,24.3,20.7,3.6,111.6,131.5,16.9,23.6
BLR,3.2258064516129035,88.2,4.9,28.4,-2.6,-5.0,-7.5,0.3,9.3,30.0,16.6,3.6
BEL,3.181451612903226,82.9,5.7,15.2,6.7,3.9,1.0,0.8,24.8,78.9,21.7,6.4
BLZ,3.6532258064516134,54.6,8.3,0.0,25.8,21.6,17.5,2.4,74.4,271.8,24.9,23.5
BEN,0.0720658888126287,58.7,16.1,0.0,33.9,25.8,17.8,4.7,145.7,10.5,1.3,12.7
BTN,0.18362282878411912,26.3,15.6,25.5,7.1,-0.7,-8.5,1.3,40.3,7.4,1.7,4.2
BOL,1.1749999999999998,75.2,10.6,0.9,29.1,23.8,18.5,4.0,124.0,145.7,14.9,22.6
BIH,1.3709677419354838,79.1,6.7,24.2,3.1,-0.3,-3.7,0.4,12.4,17.0,7.7,5.3
BWA,0.8771448181194236,57.6,12.8,0.0,32.7,26.3,19.9,4.7,145.7,127.8,13.0,22.4
BRA,2.586510263929619,80.9,9.8,0.0,30.3,25.4,20.6,3.3,102.3,264.6,25.6,26.3
BRN,3.7681451612903225,71.2,7.8,0.0,30.7,26.8,22.9,3.2,99.2,373.8,21.8,27.8
BGR,2.9870967741935486,84.2,6.1,25.7,1.7,-1.4,-4.5,0.5,15.5,46.3,8.9,4.8
BFA,0.0,21.3,18.5,0.0,32.2,22.9,13.7,4.9,151.9,0.0,0.0,6.8
BDI,0.8268817204301075,84.2,13.9,0.0,27.8,20.8,13.9,3.0,93.0,76.9,16.5,18.0
CPV,0.22027649769585253,38.5,7.9,0.0,23.7,19.8,15.8,3.5,108.5,23.9,6.6,16.7
KHM,0.015715467328370553,42.9,11.2,0.0,31.9,26.3,20.7,3.9,120.9,1.9,0.7,22.5
CMR,0.3548387096774194,55.6,10.6,0.0,30.0,24.7,19.5,3.7,114.7,40.7,3.5,18.9
CAN,10.741935483870966,55.8,9.5,30.8,-16.9,-21.6,-26.4,0.1,3.1,33.3,7.7,1.2
CAF,0.01689708141321045,33.4,16.2,0.0,35.7,27.6,19.5,4.2,130.2,2.2,0.6,14.5
TCD,0.0017281105990783411,14.2,17.3,0.3,32.6,23.9,15.3,5.6,173.6,0.3,0.0,7.5
CHL,0.32506203473945405,53.0,10.2,4.8,16.9,11.8,6.7,3.9,120.9,39.3,5.0,8.7
CHN,0.6308243727598567,47.2,12.0,25.0,-1.5,-7.5,-13.5,0.9,27.9,17.6,5.5,3.1
COL,0.982078853046595,59.8,10.9,0.1,30.0,24.5,19.1,3.6,111.6,109.6,11.1,24.2
COM,1.891935483870968,69.4,6.8,0.0,30.8,27.4,24.0,4.0,124.0,234.6,16.9,29.1
COG,1.6313364055299542,76.7,9.6,0.0,29.6,24.7,19.9,2.8,86.8,141.6,9.8,25.6
COD,1.328824141519251,75.3,11.3,0.0,30.5,24.9,19.2,3.1,96.1,127.7,10.5,23.0
CRI,0.2990409764603313,49.6,11.1,0.0,29.9,24.3,18.8,3.7,114.7,34.3,5.1,24.5
CIV,0.09408602150537634,55.3,16.9,0.0,33.9,25.4,17.0,3.6,111.6,10.5,1.8,18.0
HRV,2.2322580645161287,75.3,7.1,21.3,5.1,1.5,-2.1,0.5,15.5,34.6,8.6,5.9
CUB,0.1762672811059908,47.6,10.7,0.0,26.5,21.1,15.8,2.8,86.8,15.3,3.6,19.8
CYP,1.9791271347248576,55.5,8.2,3.4,14.5,10.4,6.3,1.7,52.7,104.3,12.4,8.6
CZE,2.6645161290322585,87.7,5.1,24.7,1.7,-0.9,-3.5,0.5,15.5,41.3,15.7,4.8
DNK,19.12903225806452,82.6,3.8,22.8,1.5,-0.4,-2.3,0.1,3.1,59.3,17.7,5.8
DJI,0.0,38.9,10.3,0.0,30.2,25.0,19.8,4.1,127.1,0.0,0.0,21.9
DMA,2.9390681003584227,46.3,7.2,0.0,24.1,20.5,16.9,2.7,83.7,246.0,17.7,20.7
DOM,0.6899063475546307,47.1,9.6,0.0,27.2,22.3,17.6,3.1,96.1,66.3,11.1,20.6
ECU,2.4449715370018974,79.5,12.3,0.9,28.4,22.2,16.1,3.4,105.4,257.7,23.6,21.5
EGY,0.026392961876832845,29.4,13.4,1.1,22.2,15.4,8.8,3.3,102.3,2.7,0.8,9.1
SLV,0.11027756939234808,32.0,13.8,0.0,29.5,22.6,15.7,4.3,133.3,14.7,5.4,18.9
GNQ,3.54147465437788,74.6,8.0,0.0,29.1,25.0,21.0,2.8,86.8,307.4,17.7,28.0
ERI,0.02594670406732118,24.1,13.6,0.0,32.7,25.9,19.1,4.6,142.6,3.7,0.8,16.8
EST,6.193548387096773,89.2,4.9,28.2,-2.3,-4.8,-7.3,0.2,6.2,38.4,18.2,3.8
ETH,0.04768583450210378,25.9,16.1,0.2,30.3,22.3,14.3,4.6,142.6,6.8,2.3,13.4
FJI,2.303400174367916,72.5,6.0,0.0,28.9,25.9,23.0,3.7,114.7,264.2,14.3,27.4
FIN,8.096774193548388,77.1,7.8,30.6,-5.3,-9.2,-13.1,0.1,3.1,25.1,18.1,2.7
FRA,3.1008064516129035,76.5,6.7,13.7,8.3,4.9,1.5,0.8,24.8,76.9,17.0,6.9
GAB,3.400744416873449,84.0,8.1,0.0,29.8,25.8,21.7,2.6,80.6,274.1,15.9,28.0
GMB,0.0,28.8,17.9,0.0,31.4,22.4,13.5,4.2,130.2,0.0,0.0,10.1
GEO,0.9193548387096774,71.4,8.1,28.6,-5.1,-9.1,-13.1,0.6,18.6,17.1,5.8,2.3
DEU,4.096774193548387,86.9,4.8,20.8,3.6,1.2,-1.2,0.4,12.4,50.8,17.3,5.8
GHA,0.065343258891646,55.6,15.9,0.0,34.3,26.3,18.4,3.9,120.9,7.9,4.0,16.1
GRC,4.06158357771261,62.3,7.7,9.6,11.3,7.4,3.6,1.1,34.1,138.5,13.8,7.7
GRD,0.3262672811059908,47.5,7.8,0.0,28.4,24.5,20.6,3.5,108.5,35.4,9.4,24.1
GTM,2.5725806451612905,43.8,10.8,0.4,25.5,20.1,14.7,2.8,86.8,223.3,20.7,19.9
GIN,0.018433179723502304,37.0,15.8,0.0,30.7,22.8,15.0,4.2,130.2,2.4,0.3,13.0
GNB,0.0,28.1,15.0,0.0,29.8,22.3,14.8,3.8,117.8,0.0,0.0,14.1
GUY,3.6669829222011385,63.1,8.4,0.0,29.0,24.8,20.7,3.4,105.4,386.5,26.0,23.3
HTI,0.3184183142559834,45.9,10.0,0.0,27.5,22.5,17.5,3.1,96.1,30.6,6.3,20.4
HND,1.1991101223581755,46.4,8.8,0.0,24.7,20.2,15.9,2.9,89.9,107.8,15.5,20.5
HKG,1.1843317972350231,69.6,5.9,0.0,19.8,16.8,13.9,2.1,65.1,77.1,18.6,14.8
HUN,2.161290322580645,81.3,6.2,26.0,1.5,-1.6,-4.7,0.3,9.3,20.1,10.8,5.0
