Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.6684210526315789,41.9,12.4,15.3,12.6,6.4,0.2,1.9,57.0,38.1,7.2,4.2
ALB,3.969444444444445,74.0,7.2,4.5,13.6,9.9,6.3,1.2,36.0,142.9,14.9,8.7
DZA,0.15698924731182795,39.7,13.6,0.1,25.9,19.0,12.2,3.1,93.0,14.6,2.2,9.4
AND,5.3769230769230765,69.2,7.5,8.7,10.9,7.1,3.4,1.3,39.0,209.7,19.5,7.5
AGO,1.5,74.1,11.9,0.0,29.3,23.3,17.4,3.5,105.0,157.5,12.2,20.9
ATG,3.5126126126126125,57.9,7.1,0.0,30.5,27.0,23.4,3.7,111.0,389.9,24.4,27.9
ARG,0.4274509803921569,46.8,14.1,2.3,25.3,18.2,11.1,5.1,153.0,65.4,7.4,12.8
ARM,1.803703703703704,62.4,9.0,22.0,6.3,1.8,-2.7,0.9,27.0,48.7,11.4,3.8
AUS,0.14078947368421052,35.5,14.8,0.0,34.2,26.8,19.4,7.6,228.0,32.1,5.4,13.8
AUT,2.645833333333333,72.8,5.6,10.0,8.6,5.8,3.0,0.8,24.0,63.5,10.4,7.2
AZE,1.4666666666666666,68.7,7.3,11.0,9.4,5.7,2.1,1.0,30.0,44.0,9.1,6.7
BHS,0.9193548387096774,58.0,9.8,0.0,29.2,24.3,19.4,3.1,93.0,85.5,9.6,22.6
BHR,0.1968253968253968,32.7,12.6,0.0,28.7,22.4,16.1,4.2,126.0,24.8,8.3,15.7
BGD,0.0049382716049382715,28.2,10.7,0.0,28.2,22.8,17.5,2.7,81.0,0.4,0.1,20.0
BRB,4.0176470588235285,55.9,6.9,0.0,30.4,27.0,23.5,3.4,102.0,409.8,20.5,29.1
BLR,1.2333333333333334,79.3,4.5,19.5,3.7,1.4,-0.9,0.4,12.0,14.8,4.9,5.9
BEL,2.844444444444445,78.6,5.7,4.2,11.3,8.4,5.6,0.6,18.0,51.2,14.0,9.7
BLZ,4.289333333333333,69.5,9.0,0.0,28.3,23.8,19.4,2.5,75.0,321.7,21.6,26.0
BEN,0.14878048780487804,55.6,13.3,0.0,35.1,28.4,21.8,4.1,123.0,18.3,2.5,22.2
BTN,0.13703703703703704,22.8,16.0,19.0,12.9,4.9,-3.1,1.8,54.0,7.4,1.5,5.6
BOL,0.7855072463768117,68.0,11.9,1.3,30.0,24.1,18.2,4.6,138.0,108.4,10.1,21.6
BIH,2.89,80.5,7.3,6.0,12.2,8.5,4.9,1.0,30.0,86.7,12.3,8.3
BWA,0.2050314465408805,45.7,14.6,0.0,32.9,25.6,18.3,5.3,159.0,32.6,5.2,19.3
BRA,1.5081081081081082,76.0,10.0,0.0,31.7,26.7,21.7,3.7,111.0,167.4,18.2,27.4
BRN,2.8372549019607836,61.7,8.0,0.0,31.4,27.4,23.4,3.4,102.0,289.4,22.0,30.7
BGR,1.9958333333333331,86.0,6.0,8.6,9.6,6.5,3.5,0.8,24.0,47.9,7.9,7.9
BFA,0.03263888888888889,21.3,15.1,0.0,36.6,29.0,21.4,4.8,144.0,4.7,1.3,18.1
BDI,1.7857142857142858,82.5,10.8,0.0,26.2,20.7,15.4,2.8,84.0,150.0,24.5,19.3
CPV,0.1725,38.2,7.5,0.0,28.7,24.9,21.2,4.0,120.0,20.7,2.8,23.0
KHM,0.9038095238095238,52.7,8.2,0.0,31.6,27.5,23.4,3.5,105.0,94.9,8.4,28.7
CMR,0.6474747474747474,66.2,9.3,0.0,29.6,24.9,20.3,3.3,99.0,64.1,7.0,21.3
CAN,15.833333333333336,65.7,7.8,29.1,-8.7,-12.5,-16.5,0.1,3.0,47.5,10.8,2.7
CAF,0.4166666666666667,35.9,13.6,0.0,31.6,24.8,18.0,3.8,114.0,47.5,5.6,20.8
TCD,0.007272727272727274,12.1,16.9,0.0,33.6,25.1,16.7,5.5,165.0,1.2,0.2,10.9
CHL,0.2742857142857143,50.7,10.1,7.4,15.0,9.9,4.9,3.5,105.0,28.8,2.4,8.1
CHN,0.5846153846153846,48.2,11.0,19.2,7.3,1.8,-3.7,1.3,39.0,22.8,5.9,5.2
COL,2.4566666666666666,74.3,9.1,0.0,29.7,25.1,20.6,3.0,90.0,221.1,17.6,27.2
COM,1.3986666666666667,47.3,8.7,0.0,31.7,27.3,23.0,5.0,150.0,209.8,14.1,27.0
COG,2.4592592592592597,80.2,9.1,0.0,29.4,24.9,20.4,2.7,81.0,199.2,15.5,25.5
COD,1.8473118279569891,75.3,10.5,0.0,30.0,24.7,19.5,3.1,93.0,171.8,14.7,23.8
CRI,2.1494623655913982,63.7,9.4,0.0,29.2,24.5,19.8,3.1,93.0,199.9,15.6,25.4
CIV,1.0774193548387097,65.5,9.9,0.0,32.1,27.1,22.2,3.1,93.0,100.2,9.7,27.4
HRV,3.8,80.4,7.3,3.6,13.9,10.2,6.6,1.1,33.0,125.4,15.8,9.1
CUB,1.1655172413793105,52.2,8.8,0.0,29.0,24.6,20.2,2.9,87.0,101.4,10.7,25.4
CYP,0.885,45.8,9.2,0.2,20.5,15.9,11.3,2.0,60.0,53.1,6.8,13.4
CZE,1.2208333333333334,85.7,5.0,8.6,8.5,6.0,3.5,0.8,24.0,29.3,6.6,7.7
DNK,3.4,71.9,3.7,5.2,8.9,7.0,5.1,0.5,15.0,51.0,13.5,8.9
DJI,0.02074074074074074,31.2,10.7,0.0,32.1,26.7,21.4,4.5,135.0,2.8,0.5,23.6
DMA,8.1,55.8,6.9,0.0,26.7,23.3,19.9,2.6,78.0,631.8,26.1,26.1
DOM,1.6172043010752688,56.2,8.7,0.0,29.9,25.5,21.1,3.1,93.0,150.4,14.7,25.7
ECU,0.7770833333333332,83.9,12.5,1.0,28.7,22.4,16.2,3.2,96.0,74.6,9.8,21.5
EGY,0.05135135135135136,22.9,13.2,0.0,26.3,19.7,13.1,3.7,111.0,5.7,1.2,12.6
SLV,0.456140350877193,54.0,12.9,0.0,30.4,23.9,17.5,3.8,114.0,52.0,9.3,21.1
GNQ,3.441025641025641,85.0,7.8,0.0,28.9,25.0,21.1,2.6,78.0,268.4,18.7,27.1
ERI,0.023484848484848487,21.3,12.9,0.0,31.7,25.2,18.8,4.4,132.0,3.1,1.3,19.6
EST,4.95,89.9,3.7,16.5,4.1,2.2,0.3,0.2,6.0,29.7,11.1,6.8
ETH,0.16422764227642275,32.5,13.9,0.2,29.1,22.1,15.2,4.1,123.0,20.2,4.4,16.7
FJI,1.1022727272727273,64.2,7.6,0.0,28.7,24.9,21.1,4.4,132.0,145.5,15.3,23.1
FIN,11.733333333333334,86.1,5.4,23.9,0.8,-1.9,-4.7,0.1,3.0,35.2,14.3,5.2
FRA,4.34,78.1,6.1,2.6,13.2,10.1,7.1,1.0,30.0,130.2,20.2,10.0
GAB,3.6613333333333338,89.6,8.1,0.0,29.6,25.5,21.5,2.5,75.0,274.6,18.8,26.8
GMB,0.0,28.3,14.2,0.0,35.1,28.0,20.9,4.1,123.0,0.0,0.0,21.7
GEO,2.3666666666666667,68.9,8.5,19.9,5.6,1.3,-2.9,1.2,36.0,85.2,11.7,4.0
DEU,1.6277777777777778,80.8,5.2,6.5,9.6,7.0,4.4,0.6,18.0,29.3,8.4,8.7
GHA,0.6238095238095238,57.5,10.4,0.0,33.2,28.0,22.8,3.5,105.0,65.5,11.3,26.6
GRC,1.6820512820512818,57.7,7.0,1.4,16.3,12.8,9.3,1.3,39.0,65.6,9.0,11.4
GRD,2.6529411764705886,54.7,6.2,0.0,30.4,27.3,24.2,3.4,102.0,270.6,20.3,30.2
GTM,2.0933333333333333,62.8,11.1,0.0,28.2,22.6,17.1,3.0,90.0,188.4,14.6,22.1
