Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.4603603603603604,50.7,12.6,7.3,18.9,12.5,6.2,3.7,111.0,51.1,9.5,6.9
ALB,1.4933333333333334,64.9,9.6,5.0,15.5,10.6,5.9,2.5,75.0,112.0,14.7,9.0
DZA,0.08703703703703704,43.4,13.9,0.2,29.2,22.2,15.3,5.4,162.0,14.1,3.4,8.3
AND,1.315873015873016,64.9,8.8,15.8,9.4,5.0,0.6,2.1,63.0,82.9,14.9,6.1
AGO,1.1488888888888888,65.4,12.3,0.0,29.2,23.0,16.8,3.0,90.0,103.4,8.5,21.2
ATG,0.9041666666666666,53.4,7.8,0.0,29.8,25.9,22.0,4.8,144.0,130.2,11.3,24.9
ARG,1.0173333333333332,50.4,11.7,5.2,20.0,14.2,8.3,2.5,75.0,76.3,6.7,12.0
ARM,1.3861111111111108,65.8,10.2,13.3,11.8,6.7,1.6,2.4,72.0,99.8,16.5,5.6
AUS,0.4689922480620155,49.4,12.1,0.0,28.2,22.1,16.1,4.3,129.0,60.5,6.0,14.4
AUT,2.1392156862745098,70.1,8.6,14.8,9.5,5.2,0.9,1.7,51.0,109.1,17.6,7.0
AZE,1.0148148148148148,63.5,10.6,4.9,16.6,11.3,6.1,2.7,81.0,82.2,12.5,9.0
BHS,0.8014814814814815,52.9,10.3,0.0,29.3,24.1,19.0,4.5,135.0,108.2,8.3,21.6
BHR,0.027555555555555555,26.5,13.5,0.0,33.8,27.0,20.3,7.5,225.0,6.2,3.8,16.4
BGD,1.9611111111111108,54.6,8.8,0.0,30.8,26.3,22.0,4.2,126.0,247.1,8.0,24.1
BRB,1.128368794326241,55.2,7.7,0.0,30.3,26.5,22.6,4.7,141.0,159.1,13.7,25.8
BLR,0.44133333333333336,55.8,11.2,9.5,14.3,8.7,3.1,2.5,75.0,33.1,11.3,7.2
BEL,0.7739130434782608,55.4,10.2,8.8,13.6,8.5,3.4,2.3,69.0,53.4,16.9,8.0
BLZ,0.9269841269841268,51.7,8.3,0.0,30.6,26.5,22.3,4.2,126.0,116.8,9.4,29.1
BEN,0.4627450980392157,72.1,11.7,0.0,36.9,31.1,25.2,5.1,153.0,70.8,6.4,25.2
BTN,1.5226666666666666,58.6,11.5,14.5,12.1,6.3,0.6,2.5,75.0,114.2,6.6,7.0
BOL,0.7780952380952382,59.7,11.9,2.4,27.9,21.9,15.9,3.5,105.0,81.7,8.3,20.4
