Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,1.9428571428571424,55.6,10.1,21.1,5.1,0.0,-5.1,1.5,42.0,81.6,8.9,3.6
ALB,2.363095238095238,56.9,8.1,18.6,6.1,2.0,-2.0,1.2,33.6,79.4,12.3,4.7
DZA,0.12229437229437227,35.0,13.7,2.1,21.2,14.4,7.6,3.3,92.4,11.3,2.4,6.4
AND,6.950892857142858,67.9,7.2,20.5,5.3,1.7,-1.9,0.8,22.4,155.7,13.5,6.0
AGO,1.6459183673469389,72.3,11.1,0.0,28.7,23.1,17.6,3.5,98.0,161.3,13.1,20.1
ATG,1.6285714285714286,51.0,6.4,0.0,28.4,25.2,22.0,4.0,112.0,182.4,15.7,24.8
ARG,0.5204081632653063,45.8,13.4,1.1,26.5,19.8,13.2,4.9,137.2,71.4,7.4,14.3
ARM,1.1294642857142858,59.3,8.3,27.1,-3.0,-7.1,-11.2,0.8,22.4,25.3,9.2,1.7
AUS,0.5954332552693208,52.6,12.4,0.0,33.5,27.3,21.2,6.1,170.8,101.7,7.7,18.3
AUT,1.130952380952381,55.0,6.7,24.9,0.1,-3.2,-6.6,0.6,16.8,19.0,8.1,3.9
AZE,1.1071428571428572,64.7,8.1,22.7,2.7,-1.3,-5.4,0.9,25.2,27.9,8.8,4.3
BHS,0.3621031746031746,54.3,9.8,0.0,28.5,23.6,18.7,3.6,100.8,36.5,5.3,20.8
BHR,0.37698412698412703,45.2,10.7,0.0,21.5,16.1,10.8,3.6,100.8,38.0,8.4,11.2
BGD,0.2672413793103448,38.2,11.5,0.0,26.5,20.7,15.0,2.9,81.2,21.7,1.8,16.8
BRB,1.8296703296703296,51.0,6.4,0.0,28.4,25.2,22.0,3.9,109.2,199.8,18.1,25.2
BLR,1.25,81.8,6.6,26.8,-2.9,-6.2,-9.5,0.4,11.2,14.0,9.1,3.2
BEL,0.8775510204081631,60.5,7.1,17.4,6.6,3.0,-0.6,0.7,19.6,17.2,14.7,6.5
BLZ,1.225840336134454,54.1,9.2,0.0,29.1,24.5,19.9,3.4,95.2,116.7,13.9,25.5
BEN,0.18513119533527694,66.3,13.4,0.0,35.3,28.6,21.9,4.9,137.2,25.4,2.8,16.2
BTN,0.15,44.9,13.3,21.2,6.7,0.1,-6.6,1.5,42.0,6.3,1.5,4.6
BOL,1.8799603174603172,79.0,11.1,1.1,28.3,22.8,17.3,3.6,100.8,189.5,14.6,21.9
BIH,0.7380952380952381,56.2,8.1,23.2,3.3,-0.7,-4.8,0.9,25.2,18.6,7.8,4.2
BWA,0.28015873015873016,54.4,13.7,0.0,33.3,26.5,19.6,4.5,126.0,35.3,6.8,22.9
BRA,2.4723502304147464,83.4,9.7,0.0,30.4,25.6,20.8,3.1,86.8,214.6,22.4,26.8
BRN,1.0756302521008403,66.0,7.4,0.0,30.2,26.5,22.8,3.4,95.2,102.4,12.2,28.6
BGR,1.2182539682539684,76.3,7.0,23.5,2.2,-1.3,-4.9,0.9,25.2,30.7,7.8,4.1
BFA,0.028571428571428574,29.0,15.0,0.0,34.9,27.4,19.9,5.5,154.0,4.4,2.2,9.5
BDI,1.1952380952380952,79.3,12.2,0.0,26.4,20.3,14.2,3.0,84.0,100.4,16.8,18.7
CPV,0.014478764478764481,38.1,7.4,0.0,23.5,19.8,16.1,3.7,103.6,1.5,0.6,16.6
KHM,0.12053571428571427,48.8,10.5,0.0,32.0,26.7,21.4,4.0,112.0,13.5,1.8,24.6
CMR,0.30749128919860624,56.4,13.4,0.0,31.8,25.1,18.4,4.1,114.8,35.3,4.5,17.2
CAN,4.964285714285714,53.8,10.1,27.9,-17.5,-22.5,-27.6,0.2,5.6,27.8,8.6,1.1
