Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.1190615835777126,37.7,16.0,3.4,26.4,18.4,10.4,5.5,170.5,20.3,7.1,6.8
ALB,0.9610678531701892,53.2,10.7,2.7,18.3,13.0,7.6,2.9,89.9,86.4,13.2,12.2
DZA,0.04367245657568239,41.3,14.7,0.0,34.3,26.9,19.5,6.5,201.5,8.8,2.1,9.9
AND,0.7541713014460508,62.5,10.1,5.8,14.9,9.8,4.8,2.9,89.9,67.8,13.7,8.5
AGO,0.19250780437044746,51.5,14.8,0.0,28.1,20.6,13.2,3.1,96.1,18.5,1.8,15.7
ATG,2.6290322580645165,61.3,6.4,0.0,28.7,25.5,22.4,4.2,130.2,342.3,18.8,26.2
ARG,0.7504244482173176,52.3,11.7,7.2,17.6,11.7,5.9,1.9,58.9,44.2,5.7,10.1
ARM,0.5806451612903226,56.9,13.2,4.9,19.0,12.4,5.8,3.6,111.6,64.8,13.3,7.1
AUS,0.2678396871945259,39.5,13.0,0.8,24.5,18.0,11.6,3.3,102.3,27.4,5.1,11.9
AUT,2.1711079943899017,65.6,8.1,7.5,12.6,8.5,4.5,2.3,71.3,154.8,19.5,8.9
AZE,0.2787427626137304,60.3,12.4,2.2,22.8,16.6,10.4,3.9,120.9,33.7,8.3,11.0
BHS,0.9780058651026392,64.1,9.7,0.0,31.2,26.3,21.5,4.4,136.4,133.4,9.8,25.5
BHR,0.0,32.5,14.3,0.0,39.0,31.8,24.7,9.2,285.2,0.0,0.0,17.7
BGD,2.6911290322580643,65.9,8.4,0.0,31.6,27.3,23.2,4.0,124.0,333.7,12.4,28.0
BRB,1.5348837209302324,61.3,7.4,0.0,30.1,26.3,22.6,4.3,133.3,204.6,17.4,26.9
BLR,0.912442396313364,56.8,10.2,3.3,16.4,11.3,6.2,2.8,86.8,79.2,15.8,10.1
BEL,1.0044493882091212,66.2,10.1,1.5,17.6,12.6,7.6,2.9,89.9,90.3,18.9,10.8
BLZ,2.8562412342215997,53.7,9.3,0.0,31.9,27.2,22.6,4.6,142.6,407.3,16.8,28.8
BEN,1.07168458781362,70.9,12.4,0.0,34.6,28.4,22.3,4.5,139.5,149.5,10.8,24.8
BTN,1.927120669056153,64.5,11.3,9.7,15.6,10.0,4.4,2.7,83.7,161.3,12.6,9.6
BOL,0.3860561914672217,53.3,13.2,4.3,26.6,20.0,13.4,3.1,96.1,37.1,4.3,17.9
BIH,1.6518353726362625,59.0,9.6,2.2,17.1,12.2,7.5,2.9,89.9,148.5,17.5,10.4
BWA,0.0023894862604540022,30.1,17.3,0.3,26.7,18.1,9.5,2.7,83.7,0.2,0.2,13.2
BRA,1.1373954599761051,68.9,10.4,0.0,29.3,24.1,18.9,2.7,83.7,95.2,13.2,24.6
BRN,3.1138519924098667,66.4,8.3,0.0,31.9,27.8,23.6,3.4,105.4,328.2,19.3,30.5
BGR,1.1313364055299542,64.9,11.0,1.6,19.0,13.5,8.0,2.8,86.8,98.2,13.3,12.6
BFA,0.5863683662851197,37.9,14.0,0.0,38.5,31.5,24.5,6.2,192.2,112.7,9.0,21.3
BDI,0.904569892473118,76.8,10.5,0.0,24.8,19.5,14.3,2.4,74.4,67.3,11.8,19.4
CPV,0.0,41.9,7.6,0.0,26.7,22.9,19.2,4.7,145.7,0.0,3.0,19.8
KHM,0.7691001697792869,69.5,9.2,0.0,33.7,29.0,24.5,3.8,117.8,90.6,11.4,30.7
CMR,1.6888045540796963,69.4,9.9,0.0,30.2,25.3,20.3,3.4,105.4,178.0,15.8,24.4
CAN,0.6434634974533107,65.2,10.0,21.6,6.0,1.0,-4.0,1.9,58.9,37.9,8.4,5.3
CAF,1.4,48.0,11.9,0.0,32.2,26.2,20.3,4.0,124.0,173.6,13.1,23.5
TCD,0.14646904969485616,26.3,18.0,0.0,39.9,30.9,21.9,7.4,229.4,33.6,3.8,13.9
CHL,1.564516129032258,51.3,8.9,12.2,11.3,6.8,2.4,1.6,49.6,77.6,5.3,6.7
CHN,0.5669354838709677,58.6,13.0,7.8,20.3,13.7,7.2,4.0,124.0,70.3,10.5,9.1
COL,4.054505005561735,80.8,8.1,0.0,28.7,24.6,20.5,2.9,89.9,364.5,23.1,26.3
COM,0.17487266553480474,45.8,8.0,0.0,29.9,25.8,21.8,3.8,117.8,20.6,0.9,25.1
COG,2.2377538829151735,76.5,9.5,0.0,29.8,25.0,20.3,2.7,83.7,187.3,13.8,26.4
COD,1.0817204301075267,66.8,11.3,0.0,30.0,24.3,18.7,3.0,93.0,100.6,9.6,23.1
CRI,2.4615384615384617,54.2,10.3,0.0,30.8,25.6,20.5,3.9,120.9,297.6,16.5,27.4
CIV,1.5913978494623655,68.1,9.9,0.0,32.5,27.6,22.6,3.6,111.6,177.6,13.9,27.5
HRV,1.7563959955506117,57.5,9.5,1.6,17.8,13.0,8.2,2.9,89.9,157.9,17.5,11.2
CUB,0.9231950844854072,61.4,9.3,0.0,31.5,26.8,22.2,4.2,130.2,120.2,11.5,27.8
CYP,0.09545753785385122,37.2,11.9,0.0,25.2,19.3,13.4,4.9,151.9,14.5,3.6,13.0
CZE,0.7347670250896057,65.5,10.0,3.5,16.0,11.0,6.1,2.7,83.7,61.5,14.9,9.9
DNK,0.4277180406212664,59.5,8.8,2.7,15.4,10.9,6.6,2.7,83.7,35.8,10.8,10.0
DJI,0.01697792869269949,36.4,10.2,0.0,35.2,30.0,25.0,5.7,176.7,3.0,0.8,29.0
DMA,3.6391129032258074,61.9,6.2,0.0,25.2,22.1,19.1,3.2,99.2,361.0,19.9,23.6
DOM,2.6355710549258937,67.1,8.4,0.0,29.0,24.8,20.6,3.7,114.7,302.3,15.1,25.4
ECU,1.6913978494623658,80.6,11.0,0.7,27.7,22.1,16.7,3.0,93.0,157.3,16.6,21.7
EGY,0.007311827956989247,31.6,16.0,0.0,34.2,26.2,18.3,7.5,232.5,1.7,0.5,10.8
SLV,2.040157998683344,42.4,11.7,0.0,31.6,25.8,19.9,4.9,151.9,309.9,21.3,23.6
GNQ,2.6152927120669056,81.1,8.3,0.0,29.2,25.0,20.9,2.7,83.7,218.9,17.4,27.7
ERI,0.12473118279569892,28.4,15.4,0.0,35.5,27.7,20.1,6.0,186.0,23.2,4.2,20.0
EST,0.5077138849929874,61.0,8.4,7.1,12.6,8.4,4.3,2.3,71.3,36.2,11.1,8.6
ETH,0.5698924731182796,48.8,13.3,0.0,30.2,23.5,16.9,4.5,139.5,79.5,7.1,17.9
FJI,1.8028673835125448,63.6,5.4,0.0,26.6,23.9,21.2,2.7,83.7,150.9,17.0,24.2
FIN,0.31129032258064515,67.3,9.5,15.9,10.2,5.5,0.7,2.0,62.0,19.3,9.6,6.7
FRA,0.7344086021505376,62.5,10.0,1.7,18.0,12.9,8.0,3.0,93.0,68.3,15.0,11.0
GAB,2.474462365591397,87.8,8.5,0.0,29.8,25.5,21.3,2.4,74.4,184.1,14.2,27.8
GMB,0.09062980030721964,27.1,15.9,0.0,38.9,30.9,23.0,6.3,195.3,17.7,6.4,21.0
GEO,1.1485826001955035,59.1,12.5,9.4,16.9,10.6,4.3,3.3,102.3,117.5,17.1,7.8
DEU,0.8841099163679809,65.5,9.5,2.5,16.3,11.5,6.8,2.7,83.7,74.0,16.4,10.2
GHA,1.49830220713073,66.6,10.6,0.0,33.3,27.9,22.7,3.8,117.8,176.5,16.5,26.7
GRC,0.3727598566308244,43.3,11.1,0.5,21.4,15.8,10.3,3.6,111.6,41.6,8.4,13.0
GRD,0.7365591397849464,61.3,7.8,0.0,31.1,27.2,23.3,4.2,130.2,95.9,15.1,28.0
GTM,3.306093189964157,49.0,11.2,0.0,31.0,25.3,19.7,4.5,139.5,461.2,19.1,25.2
GIN,0.8632538569424965,58.1,11.6,0.0,34.3,28.5,22.7,4.6,142.6,123.1,10.9,24.2
GNB,0.4475806451612904,31.2,12.3,0.0,35.9,29.8,23.6,5.6,173.6,77.7,12.2,24.5
GUY,4.274682306940372,71.7,7.8,0.0,29.9,26.0,22.1,3.3,102.3,437.3,27.5,26.1
HTI,1.432588916459884,65.0,8.6,0.0,29.8,25.5,21.2,3.9,120.9,173.2,12.9,25.5
HND,2.2114695340501793,39.2,9.9,0.0,30.2,25.2,20.3,5.4,167.4,370.2,20.6,23.7
HKG,1.1290322580645162,62.8,7.1,0.0,30.5,26.9,23.4,4.1,127.1,143.5,13.0,28.0
HUN,0.9281997918834548,60.4,10.4,0.6,19.1,13.9,8.7,3.1,96.1,89.2,16.4,11.3
ISL,0.8512544802867384,74.5,5.8,10.9,8.5,5.6,2.7,1.8,55.8,47.5,11.0,7.1
IND,0.449531737773153,38.7,13.0,1.5,34.1,27.6,21.1,6.2,192.2,86.4,4.7,18.3
IDN,2.2847926267281107,59.4,9.5,0.0,31.2,26.4,21.7,3.5,108.5,247.9,15.8,28.0
IRN,0.041156840934371525,51.9,14.6,0.3,29.7,22.4,15.1,5.8,179.8,7.4,2.7,10.4
IRQ,0.027027027027027032,31.0,16.7,0.1,34.6,26.2,17.9,7.4,229.4,6.2,2.2,11.6
IRL,1.2486559139784943,70.7,7.3,1.4,15.0,11.3,7.6,2.4,74.4,92.9,18.5,10.8
ISR,0.004181600955794504,28.8,13.0,0.0,27.2,20.7,14.2,5.4,167.4,0.7,0.7,13.3
ITA,0.6732570239334028,55.4,8.6,1.8,18.4,14.1,9.9,3.1,96.1,64.7,11.4,12.5
JAM,1.1233870967741937,63.0,8.1,0.0,30.1,26.0,22.0,4.0,124.0,139.3,14.5,27.0
JPN,1.3204301075268816,69.7,10.0,2.3,19.4,14.3,9.3,3.0,93.0,122.8,15.2,12.1
JOR,0.002304147465437788,21.1,15.8,0.0,29.4,21.5,13.6,7.0,217.0,0.5,0.4,8.2
KAZ,0.11806451612903228,45.8,14.0,1.6,23.1,16.0,9.0,5.0,155.0,18.3,6.8,8.4
KEN,0.3375295043273013,66.2,10.5,0.0,29.7,24.4,19.2,4.1,127.1,42.9,7.2,21.2
KIR,,67.4,5.8,0.0,31.9,29.0,26.1,,,174.0,21.2,29.8
PRK,1.1555004135649296,53.5,12.8,4.2,19.2,12.7,6.3,3.9,120.9,139.7,14.8,8.7
KOR,1.338248847926267,53.6,11.0,0.2,21.3,15.8,10.3,3.5,108.5,145.2,11.5,12.4
KWT,0.001536098310291859,41.0,14.5,0.0,37.3,30.1,22.9,8.4,260.4,0.4,0.3,14.6
KGZ,0.3293718166383701,45.4,13.3,12.0,16.0,9.4,2.7,3.8,117.8,38.8,10.8,4.1
LAO,1.6580645161290324,74.8,8.1,0.0,29.9,25.9,21.9,3.5,108.5,179.9,17.9,25.5
LVA,0.8736559139784945,59.8,8.6,5.2,13.7,9.4,5.1,2.4,74.4,65.0,14.5,9.1
LBN,0.09811827956989247,32.7,13.3,0.6,24.5,17.8,11.2,4.8,148.8,14.6,3.0,12.1
LSO,0.187683284457478,26.6,14.9,14.2,16.3,8.9,1.4,2.2,68.2,12.8,2.4,5.6
LBR,2.703984819734345,75.6,10.7,0.0,32.0,26.6,21.3,3.4,105.4,285.0,18.7,26.2
LBY,0.006538796861377506,24.9,16.1,0.0,33.7,25.7,17.6,7.4,229.4,1.5,0.7,10.4
LIE,3.60483870967742,72.0,7.5,9.0,10.9,7.1,3.4,2.0,62.0,223.5,22.3,8.0
