Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.014465408805031443,15.2,19.1,3.3,28.4,18.8,9.3,5.3,159.0,2.3,1.2,5.4
ALB,1.1916666666666669,42.1,12.1,0.1,24.3,18.2,12.2,3.2,96.0,114.4,9.8,12.7
DZA,0.03988095238095239,37.3,14.1,0.0,35.3,28.2,21.2,5.6,168.0,6.7,2.1,11.8
AND,0.732,52.5,11.4,2.7,17.9,12.2,6.5,2.5,75.0,54.9,9.8,10.2
AGO,0.16910569105691056,55.6,15.2,0.0,30.1,22.5,14.9,4.1,123.0,20.8,2.5,14.1
ATG,1.77,58.8,7.0,0.0,29.5,26.0,22.5,4.0,120.0,212.4,16.4,26.9
ARG,0.18725490196078431,45.4,14.0,8.1,19.5,12.4,5.4,3.4,102.0,19.1,3.4,8.4
ARM,0.6795698924731183,36.7,14.1,3.7,20.6,13.5,6.5,3.1,93.0,63.2,8.0,7.9
AUS,0.09320987654320988,26.6,15.3,0.9,27.1,19.4,11.8,5.4,162.0,15.1,3.5,10.2
AUT,1.2933333333333332,57.9,9.7,3.0,16.3,11.4,6.6,2.0,60.0,77.6,11.1,10.6
AZE,0.8555555555555556,43.1,11.3,1.7,23.2,17.5,11.9,3.3,99.0,84.7,7.9,12.4
BHS,1.3166666666666669,63.7,9.9,0.0,32.3,27.4,22.5,4.0,120.0,158.0,12.7,27.1
BHR,0.0,23.8,14.8,0.0,40.3,32.9,25.5,8.1,243.0,0.0,0.0,17.9
BGD,3.2747126436781606,75.7,5.5,0.0,30.3,27.5,24.8,2.9,87.0,284.9,12.9,31.6
BRB,1.5271929824561403,57.5,7.3,0.0,29.7,26.0,22.4,3.8,114.0,174.1,16.1,27.9
BLR,0.8098039215686273,63.7,9.9,3.0,16.2,11.2,6.3,1.7,51.0,41.3,12.1,10.4
BEL,1.05,65.7,9.6,0.5,18.2,13.4,8.7,1.8,54.0,56.7,14.5,13.0
BLZ,1.6111111111111112,65.1,8.4,0.0,32.1,27.9,23.7,3.9,117.0,188.5,15.8,30.6
BEN,1.3774193548387097,79.9,9.0,0.0,30.3,25.8,21.3,3.1,93.0,128.1,13.1,26.9
BTN,3.5444444444444447,74.1,8.9,5.6,16.5,12.0,7.6,2.1,63.0,223.3,15.5,12.3
BOL,0.21895424836601307,53.1,14.5,2.8,30.5,23.2,16.0,5.1,153.0,33.5,3.9,17.5
BIH,1.4407407407407409,48.9,12.5,0.4,22.2,15.9,9.7,2.7,81.0,116.7,11.9,11.9
BWA,0.06742424242424243,36.1,18.3,0.2,30.4,21.3,12.2,4.4,132.0,8.9,2.1,12.2
BRA,0.6461538461538461,65.6,11.8,0.0,31.5,25.6,19.7,3.9,117.0,75.6,11.1,23.8
BRN,2.549494949494949,75.1,8.2,0.0,31.1,27.0,23.0,3.3,99.0,252.4,19.4,29.2
BGR,0.24222222222222226,45.8,12.6,0.2,23.1,16.8,10.5,3.0,90.0,21.8,4.0,12.7
BFA,0.7539682539682541,46.8,10.4,0.0,32.1,26.9,21.8,4.2,126.0,95.0,11.7,26.4
BDI,0.8585585585585586,66.8,13.4,0.0,27.5,20.8,14.2,3.7,111.0,95.3,15.8,16.9
CPV,0.1738095238095238,48.0,6.7,0.0,29.6,26.2,22.9,4.2,126.0,21.9,2.3,27.2
KHM,3.7266666666666666,77.2,7.0,0.0,30.3,26.8,23.3,3.0,90.0,335.4,20.3,30.0
