Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.01889400921658986,25.6,16.7,0.4,33.3,25.0,16.7,7.0,217.0,4.1,1.6,7.5
ALB,0.3162692847124825,31.7,13.1,0.0,28.3,21.8,15.3,4.6,142.6,45.1,8.1,15.1
DZA,0.03510436432637571,37.2,14.8,0.0,40.0,32.5,25.2,6.8,210.8,7.4,2.7,13.2
AND,0.5704169944925256,46.3,12.0,0.0,23.4,17.4,11.4,4.1,127.1,72.5,10.9,12.3
AGO,0.01105990783410138,51.3,16.5,0.2,28.2,19.9,11.7,3.5,108.5,1.2,0.2,12.9
ATG,0.7810569663692519,57.6,7.1,0.0,30.3,26.8,23.2,4.7,145.7,113.8,12.8,27.2
ARG,0.19354838709677424,45.3,13.4,13.5,15.3,8.6,1.9,2.3,71.3,13.8,3.1,7.1
ARM,0.2638709677419355,30.9,14.7,0.1,26.7,19.4,12.0,5.0,155.0,40.9,5.4,9.5
AUS,0.29211469534050183,37.8,13.1,2.4,22.5,15.9,9.3,3.6,111.6,32.6,5.9,10.0
AUT,0.5873192436040043,56.7,10.2,0.2,21.3,16.1,11.1,2.9,89.9,52.8,10.8,14.3
AZE,0.10903225806451612,39.1,13.2,0.3,30.1,23.4,16.9,5.0,155.0,16.9,3.9,14.9
BHS,1.0395894428152492,60.7,10.0,0.0,32.6,27.6,22.6,4.4,136.4,141.8,12.4,27.7
BHR,0.0,30.1,14.0,0.0,42.9,35.9,28.9,9.6,297.6,0.0,0.0,19.5
BGD,5.575268817204301,83.4,5.3,0.0,30.5,27.8,25.2,3.0,93.0,518.5,18.1,31.7
BRB,1.0552995391705071,57.0,7.2,0.0,30.2,26.6,23.1,4.2,130.2,137.4,14.4,28.1
BLR,1.2592165898617511,55.8,10.1,0.0,21.8,16.8,11.8,2.8,86.8,109.3,17.4,15.2
BEL,0.19431643625192013,62.9,11.3,0.0,26.4,20.8,15.1,4.2,130.2,25.3,9.6,14.5
BLZ,1.913709677419355,57.3,8.6,0.0,30.9,26.6,22.3,4.0,124.0,237.3,20.4,29.5
BEN,3.0655567117585854,82.5,8.0,0.0,29.6,25.6,21.6,3.1,96.1,294.6,20.3,26.0
BTN,3.9314516129032255,84.7,8.6,3.4,18.2,13.9,9.7,2.4,74.4,292.5,19.9,12.0
BOL,0.2597187758478081,48.7,13.9,4.6,26.4,19.4,12.5,3.9,120.9,31.4,3.4,15.4
BIH,0.4413847364280095,38.8,12.9,0.0,26.8,20.3,13.9,4.1,127.1,56.1,9.2,15.0
