Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.04133064516129032,22.3,16.9,10.9,20.0,11.5,3.1,3.2,99.2,4.1,1.9,4.0
ALB,1.689964157706093,54.5,10.9,2.7,19.0,13.5,8.1,1.8,55.8,94.3,9.5,11.7
DZA,0.04951237809452362,34.7,13.9,0.0,29.9,22.9,16.0,4.3,133.3,6.6,2.0,9.8
AND,2.165322580645161,57.5,9.4,7.6,13.4,8.7,4.0,1.6,49.6,107.4,13.0,8.5
AGO,0.4917387883556255,67.8,13.1,0.0,30.7,24.1,17.6,4.1,127.1,62.5,6.1,16.0
ATG,2.05955334987593,57.5,8.2,0.0,29.9,25.8,21.8,3.9,120.9,249.0,18.5,26.1
ARG,0.4592933947772658,46.5,14.2,5.0,21.7,14.6,7.5,4.2,130.2,59.8,6.7,9.7
ARM,0.5286738351254481,46.7,12.6,9.7,16.0,9.7,3.4,1.8,55.8,29.5,7.2,6.4
AUS,0.07282502443792767,26.9,15.6,0.3,30.0,22.2,14.4,6.6,204.6,14.9,3.1,11.4
AUT,2.793010752688172,59.8,8.0,7.6,12.2,8.2,4.2,1.2,37.2,103.9,13.4,8.7
AZE,0.2725806451612903,56.5,9.5,3.2,18.6,13.8,9.1,2.0,62.0,16.9,4.7,10.4
BHS,1.512218963831867,60.3,8.9,0.0,29.3,24.8,20.4,3.3,102.3,154.7,13.9,23.8
BHR,0.0,25.6,14.5,0.0,35.7,28.4,21.2,6.4,198.4,0.0,0.0,16.2
BGD,2.3267429760665967,50.9,8.2,0.0,30.4,26.2,22.2,3.1,96.1,223.6,7.0,26.9
BRB,2.0071684587813623,56.3,7.4,0.0,29.6,25.9,22.3,3.6,111.6,224.0,15.5,27.4
BLR,1.2332506203473947,70.6,8.3,4.3,13.9,9.7,5.6,1.3,40.3,49.7,15.0,9.0
BEL,3.98533724340176,72.7,7.5,2.2,14.5,10.7,7.0,1.1,34.1,135.9,23.0,10.8
BLZ,1.8803329864724243,62.8,8.1,0.0,29.8,25.7,21.6,3.1,96.1,180.7,17.5,28.6
BEN,1.2976958525345623,69.8,12.1,0.0,32.3,26.2,20.2,3.5,108.5,140.8,10.7,24.3
BTN,1.4564516129032257,43.1,13.1,13.9,14.6,8.0,1.4,2.0,62.0,90.3,5.7,8.0
BOL,0.7036290322580645,60.6,13.5,2.4,29.6,22.9,16.1,4.8,148.8,104.7,8.7,18.9
BIH,2.4294354838709675,60.7,10.2,3.5,16.8,11.6,6.5,1.6,49.6,120.5,13.6,10.1
BWA,0.13451004260499086,46.2,15.0,0.0,33.4,25.8,18.3,5.3,164.3,22.1,4.3,15.6
BRA,0.8735144312393889,70.3,11.3,0.0,31.2,25.5,19.8,3.8,117.8,102.9,12.7,24.7
BRN,3.0233592880978866,75.7,6.9,0.0,30.0,26.5,23.1,2.9,89.9,271.8,20.7,30.3
BGR,1.4364326375711576,60.4,10.5,2.1,18.2,12.9,7.7,1.7,52.7,75.7,8.2,11.3
BFA,0.3850806451612903,29.3,14.2,0.0,35.0,27.9,20.9,4.8,148.8,57.3,7.5,22.3
BDI,1.5806451612903227,73.2,12.3,0.0,24.0,17.8,11.7,2.7,83.7,132.3,19.3,17.8
CPV,0.938630999213218,43.5,7.3,0.0,29.4,25.7,22.0,4.1,127.1,119.3,7.7,25.3
KHM,2.8210197710718012,67.4,7.3,0.0,29.9,26.2,22.6,3.1,96.1,271.1,17.5,29.0
CMR,2.8286985539488323,75.8,9.1,0.0,28.7,24.1,19.6,2.9,89.9,254.3,19.1,24.0
CAN,2.069124423963133,67.2,8.2,24.0,2.9,-1.2,-5.3,0.7,21.7,44.9,10.1,4.8
CAF,1.1821631878557874,53.5,11.4,0.0,29.8,24.1,18.4,3.4,105.4,124.6,11.2,23.3
TCD,0.03333333333333333,20.3,15.9,0.0,35.4,27.5,19.5,6.0,186.0,6.2,1.0,14.0
CHL,0.39854318418314255,46.2,11.1,11.9,13.5,7.9,2.4,3.1,96.1,38.3,3.2,6.5
CHN,0.3348694316436253,45.8,12.6,15.4,14.0,7.7,1.4,2.1,65.1,21.8,6.1,7.0
