Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,1.0023041474654375,54.1,11.6,25.2,5.6,-0.2,-6.1,1.4,43.4,43.5,4.8,3.1
ALB,4.60573476702509,79.2,7.8,17.7,7.5,3.5,-0.4,0.9,27.9,128.5,14.0,5.8
DZA,0.1470967741935484,32.7,13.2,4.1,19.3,12.7,6.1,2.5,77.5,11.4,2.4,6.6
AND,1.8709677419354842,60.7,7.1,23.7,4.6,1.0,-2.6,0.7,21.7,40.6,9.3,5.4
AGO,1.789802289281998,81.3,10.5,0.0,27.5,22.2,17.0,3.1,96.1,172.0,13.2,20.4
ATG,1.1307300509337859,48.0,7.1,0.0,27.7,24.1,20.6,3.8,117.8,133.2,16.0,22.8
ARG,0.5525686977299881,47.5,14.0,1.6,26.6,19.6,12.6,5.4,167.4,92.5,9.2,13.6
ARM,0.8440860215053763,62.7,11.6,30.1,-0.4,-6.2,-12.1,0.6,18.6,15.7,6.0,2.2
AUS,0.35259856630824377,35.0,14.3,0.0,34.1,26.9,19.8,7.2,223.2,78.7,6.5,16.2
AUT,4.177419354838709,64.1,6.2,26.4,1.0,-2.1,-5.2,0.4,12.4,51.8,12.7,4.4
AZE,0.9233870967741936,66.1,9.8,22.7,6.0,1.1,-3.8,0.8,24.8,22.9,7.2,5.0
BHS,0.3870967741935484,45.5,12.3,0.0,25.2,19.0,12.9,3.0,93.0,36.0,5.4,15.2
BHR,0.3494623655913979,37.2,11.6,0.0,21.2,15.4,9.6,3.0,93.0,32.5,7.5,11.6
BGD,0.14838709677419354,17.2,13.8,0.0,25.5,18.5,11.6,2.5,77.5,11.5,1.0,14.8
BRB,2.8772401433691766,48.7,7.0,0.0,28.3,24.8,21.2,3.6,111.6,321.1,26.0,24.3
BLR,12.290322580645164,82.9,6.2,29.4,-3.0,-6.1,-9.2,0.1,3.1,38.1,16.7,3.7
BEL,7.411290322580645,78.8,6.0,19.7,5.3,2.3,-0.7,0.4,12.4,91.9,22.4,6.4
BLZ,0.5603345280764636,56.9,9.8,0.0,27.0,22.0,17.1,2.7,83.7,46.9,9.8,22.4
BEN,0.013040494166094716,58.7,16.1,0.0,34.0,25.9,17.9,4.7,145.7,1.9,0.1,12.4
BTN,0.15207373271889402,24.9,16.3,25.9,7.4,-0.7,-8.9,1.4,43.4,6.6,1.4,3.8
BOL,2.2096774193548385,77.1,10.2,1.5,26.9,21.8,16.8,3.6,111.6,246.6,17.4,21.0
BIH,3.4239631336405534,90.2,6.9,21.9,5.0,1.5,-1.9,0.7,21.7,74.3,12.9,5.3
BWA,0.31022649279341113,55.1,13.2,0.0,32.3,25.6,19.1,4.7,145.7,45.2,7.9,21.6
BRA,1.9143145161290325,81.2,9.6,0.0,30.2,25.3,20.6,3.2,99.2,189.9,21.5,26.3
BRN,3.3766909469302813,68.2,7.0,0.0,29.7,26.1,22.7,3.1,96.1,324.5,20.6,28.6
BGR,2.7956989247311825,87.6,6.5,22.8,4.2,0.9,-2.4,0.6,18.6,52.0,9.3,5.4
BFA,0.0,21.3,18.1,0.0,33.7,24.6,15.6,5.1,158.1,0.0,0.0,7.3
BDI,2.099462365591397,85.3,10.0,0.0,24.0,19.0,14.0,2.4,74.4,156.2,22.5,19.2
CPV,0.06845003933910307,38.5,7.8,0.0,25.8,21.8,18.0,4.1,127.1,8.7,1.5,17.7
KHM,0.0933786078098472,33.4,12.8,0.0,29.6,23.2,16.8,3.8,117.8,11.0,1.9,19.1
CMR,0.1273344651952462,54.7,14.3,0.0,30.8,23.7,16.5,3.8,117.8,15.0,2.0,16.6
CAN,11.870967741935482,57.9,8.7,30.7,-17.2,-21.5,-25.9,0.1,3.1,36.8,10.1,1.4
CAF,0.008870967741935484,28.0,18.0,0.0,32.5,23.5,14.5,4.0,124.0,1.1,0.4,13.4
TCD,0.00189753320683112,8.7,19.5,1.7,29.1,19.3,9.6,5.1,158.1,0.3,0.0,6.3
CHL,0.5938792390405293,52.2,10.4,5.7,16.5,11.3,6.2,3.9,120.9,71.8,5.0,8.3
CHN,0.4910394265232975,42.7,12.6,26.7,-2.9,-9.2,-15.5,0.9,27.9,13.7,5.5,2.3
COL,1.775142314990512,62.3,10.9,0.2,29.1,23.7,18.3,3.4,105.4,187.1,15.0,22.9
COM,5.435483870967742,70.6,6.8,0.0,29.5,26.1,22.8,3.6,111.6,606.6,25.1,28.6
COG,0.9907834101382488,76.4,9.6,0.0,29.3,24.5,19.7,2.8,86.8,86.0,7.3,24.1
COD,1.4749721913236928,75.7,10.7,0.0,28.8,23.4,18.1,2.9,89.9,132.6,10.5,22.3
CRI,1.87794245858762,48.7,11.1,0.0,29.8,24.2,18.7,3.7,114.7,215.4,12.3,24.4
CIV,0.09308755760368664,55.3,14.7,0.0,33.1,25.7,18.4,3.5,108.5,10.1,1.3,18.6
HRV,3.382488479262673,86.3,6.8,18.2,6.5,3.1,-0.4,0.7,21.7,73.4,11.9,5.8
CUB,0.1946607341490545,44.6,11.9,0.0,26.5,20.5,14.6,2.9,89.9,17.5,3.5,18.6
CYP,2.286290322580645,55.1,8.0,2.9,14.6,10.6,6.6,1.6,49.6,113.4,13.0,9.4
CZE,4.161290322580645,61.0,6.3,26.0,1.6,-1.6,-4.8,0.2,6.2,25.8,11.8,5.0
DNK,19.967741935483872,58.7,4.4,24.0,1.2,-1.0,-3.2,0.1,3.1,61.9,18.2,5.6
DJI,0.09861751152073732,45.8,8.8,0.0,27.9,23.5,19.2,3.5,108.5,10.7,1.2,22.4
DMA,3.563959955506117,46.7,7.0,0.0,24.3,20.8,17.3,2.9,89.9,320.4,26.5,20.7
DOM,0.5796045785639959,44.3,10.0,0.0,25.9,20.9,15.9,3.1,96.1,55.7,9.4,18.2
ECU,2.0853889943074004,79.2,13.0,1.5,27.6,21.1,14.7,3.4,105.4,219.8,21.3,19.8
EGY,0.051411290322580634,26.4,14.5,3.6,21.0,13.7,6.4,3.2,99.2,5.1,1.3,8.1
SLV,0.02007168458781362,33.4,15.1,0.0,30.4,22.8,15.3,4.5,139.5,2.8,2.0,18.1
GNQ,1.9873271889400923,74.6,8.0,0.0,28.8,24.7,20.7,2.8,86.8,172.5,12.9,26.1
ERI,0.05707196029776675,23.7,14.2,0.1,28.5,21.4,14.4,3.9,120.9,6.9,1.4,16.0
EST,inf,88.5,5.4,29.6,-4.1,-6.8,-9.5,0.0,0.0,46.5,19.2,3.8
ETH,0.10802700675168793,23.3,16.0,0.8,28.3,20.3,12.3,4.3,133.3,14.4,3.0,13.1
