Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,1.8550420168067223,57.1,11.0,20.4,6.7,1.2,-4.3,1.7,47.6,88.3,10.4,3.6
ALB,6.976190476190478,79.5,6.9,21.0,3.1,-0.3,-3.8,0.9,25.2,175.8,16.2,4.9
DZA,0.14955357142857145,35.5,13.1,3.6,19.8,13.3,6.7,3.2,89.6,13.4,2.3,5.7
AND,2.649350649350649,69.0,8.0,24.1,2.6,-1.4,-5.4,1.1,30.8,81.6,14.0,3.9
AGO,1.966450216450216,74.3,10.9,0.0,28.3,22.8,17.4,3.3,92.4,181.7,13.9,21.0
ATG,1.6196013289036544,48.9,7.9,0.0,28.3,24.3,20.4,4.3,120.4,195.0,16.2,22.2
ARG,0.4047619047619047,46.5,13.5,0.9,27.8,21.1,14.3,5.1,142.8,57.8,6.9,15.4
ARM,1.5000000000000002,71.5,8.8,27.4,-3.7,-8.0,-12.5,0.8,22.4,33.6,12.2,1.4
AUS,0.4427437641723356,40.2,13.4,0.0,32.7,26.0,19.3,6.3,176.4,78.1,5.8,17.1
AUT,1.5535714285714286,54.4,7.0,26.9,-2.7,-6.2,-9.7,0.6,16.8,26.1,9.0,2.9
AZE,1.6696428571428572,72.5,7.7,23.5,1.6,-2.3,-6.1,0.8,22.4,37.4,10.6,4.0
BHS,1.4910714285714288,48.0,11.8,0.0,26.8,20.9,15.0,3.6,100.8,150.3,10.3,17.0
BHR,0.6836734693877552,38.6,12.1,0.0,24.7,18.6,12.6,4.2,117.6,80.4,11.9,12.5
BGD,0.2510822510822511,27.9,13.6,0.0,29.2,22.3,15.6,3.3,92.4,23.2,1.6,17.6
BRB,0.8596938775510204,49.2,8.4,0.0,28.6,24.5,20.3,4.2,117.6,101.1,13.1,22.8
BLR,2.238095238095238,67.1,8.7,28.0,-9.0,-13.4,-17.8,0.3,8.4,18.8,9.1,1.8
BEL,2.7559523809523805,71.4,7.0,22.3,3.5,-0.0,-3.5,0.6,16.8,46.3,13.4,5.2
BLZ,0.41806722689075626,51.7,11.3,0.0,28.2,22.5,16.9,3.4,95.2,39.8,8.0,21.9
BEN,0.09752747252747253,58.3,15.6,0.0,36.5,28.7,20.9,5.2,145.6,14.2,1.7,14.9
BTN,0.14661654135338345,35.7,15.3,19.9,10.2,2.5,-5.2,1.9,53.2,7.8,0.8,5.1
BOL,2.6595982142857144,81.9,9.7,1.1,27.4,22.5,17.7,3.2,89.6,238.3,16.1,22.9
BIH,3.01530612244898,76.9,7.0,25.9,-1.0,-4.5,-8.1,0.7,19.6,59.1,11.8,3.4
BWA,0.6420265780730896,54.3,12.7,0.0,31.8,25.4,19.0,4.3,120.4,77.3,9.7,22.7
BRA,2.4810267857142865,81.4,9.7,0.0,30.6,25.7,20.9,3.2,89.6,222.3,23.1,27.1
BRN,1.2113095238095235,61.2,7.9,0.0,30.9,26.9,23.0,3.6,100.8,122.1,13.2,28.8
