Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.3246753246753247,51.7,12.6,16.7,11.2,4.9,-1.4,2.2,61.6,20.0,4.5,3.7
ALB,1.6357142857142857,69.9,8.2,21.1,4.4,0.3,-3.8,1.0,28.0,45.8,9.0,4.9
DZA,0.10399159663865548,34.3,14.2,3.2,21.2,14.1,7.0,3.4,95.2,9.9,2.3,5.8
AND,5.6517857142857135,62.5,7.8,23.6,2.9,-1.0,-4.9,0.8,22.4,126.6,14.9,4.8
AGO,1.6239495798319326,74.2,10.9,0.0,28.4,22.9,17.5,3.4,95.2,154.6,12.3,19.7
ATG,0.8853383458646616,50.0,7.7,0.0,26.8,22.9,19.1,3.8,106.4,94.2,11.7,21.7
ARG,0.5049019607843136,44.7,13.5,0.9,27.3,20.5,13.8,5.1,142.8,72.1,7.5,14.6
ARM,1.0476190476190477,65.4,10.1,26.9,-0.6,-5.6,-10.7,0.9,25.2,26.4,9.4,1.9
AUS,0.4864532019704434,46.2,12.9,0.0,31.2,24.7,18.3,5.8,162.4,79.0,7.2,17.3
AUT,1.2738095238095235,64.4,7.0,26.7,-2.4,-5.9,-9.4,0.6,16.8,21.4,8.8,3.0
AZE,0.6,67.5,9.1,21.4,4.8,0.2,-4.4,1.0,28.0,16.8,6.3,4.6
BHS,0.2787698412698413,47.1,11.9,0.0,26.5,20.5,14.5,3.6,100.8,28.1,4.5,16.5
BHR,0.15816326530612246,37.5,11.6,0.0,24.1,18.3,12.5,4.2,117.6,18.6,5.3,12.2
BGD,0.4666666666666667,30.2,12.9,0.0,26.5,20.0,13.6,3.0,84.0,39.2,2.2,16.3
BRB,0.8975563909774436,50.0,7.4,0.0,27.4,23.6,20.0,3.8,106.4,95.5,11.9,22.8
BLR,12.571428571428573,67.4,9.5,28.0,-7.1,-11.8,-16.6,0.1,2.8,35.2,16.0,2.5
BEL,5.928571428571429,74.6,7.6,23.9,2.4,-1.4,-5.2,0.1,2.8,16.6,8.9,6.1
BLZ,0.4938423645320197,53.1,9.1,0.0,27.2,22.6,18.1,2.9,81.2,40.1,6.7,24.4
BEN,0.17239010989010992,58.3,14.7,0.0,36.1,28.7,21.3,5.2,145.6,25.1,2.3,15.2
