Country,2010,2011,2012,2013,2014,2015,2016,2017
AFG,,,,0.6450116009280742,0.6450116009280742,0.6566125290023201,0.6032482598607889,0.6032482598607889
ALB,0.21113689095127608,0.23897911832946636,0.23897911832946636,0.22737819025522044,0.22737819025522044,0.2296983758700696,0.20185614849187936,0.14849187935034802
DZA,,,,,,,,0.39675174013921105
AGO,0.8422273781902552,,0.9350348027842227,0.9373549883990718,0.7749419953596287,0.7749419953596287,0.668213457076566,0.668213457076566
ARG,0.3758700696055684,0.37122969837587005,0.37122969837587005,0.28306264501160094,0.26450116009280744,0.27842227378190254,0.2529002320185615,0.2482598607888631
ARM,0.16937354988399073,0.16705336426914155,0.1716937354988399,0.1577726218097448,0.1531322505800464,0.13225058004640372,0.11832946635730857,0.14849187935034802
AUS,0.09976798143851509,0.09976798143851509,0.09976798143851509,0.09744779582366588,0.10672853828306263,0.10672853828306263,0.11600928074245939,0.10672853828306263
AUT,0.09048723897911833,0.08816705336426915,0.06960556844547562,0.08352668213457076,0.09512761020881669,0.11832946635730857,0.0928074245939675,0.10208816705336428
AZE,0.2366589327146172,0.18097447795823668,0.18097447795823668,0.19025522041763343,0.22273781902552203,0.22273781902552203,0.1531322505800464,0.14849187935034802
BHS,0.2505800464037123,0.25986078886310904,,0.2482598607888631,,,,
BGD,0.5986078886310904,0.5522041763341067,0.5522041763341067,0.5916473317865429,0.5986078886310904,0.5870069605568444,0.568445475638051,0.4756380510440835
BRB,,,,,,,,0.29698375870069604
BLR,0.13225058004640372,0.10904872389791186,0.10904872389791186,0.0928074245939675,0.08120649651972156,0.06496519721577726,0.06728538283062645,0.06728538283062645
BEL,0.11136890951276103,0.0928074245939675,0.10208816705336428,0.11368909512761022,0.09976798143851509,0.10904872389791186,0.12296983758700697,0.11832946635730857
BLZ,0.5823665893271461,,,,0.4431554524361948,0.4431554524361948,0.4338747099767981,0.4338747099767981
BEN,0.7331786542923434,0.7470997679814384,0.7470997679814384,0.7192575406032482,0.7842227378190254,0.7842227378190254,0.7679814385150812,0.765661252900232
BTN,,,0.38051044083526675,0.3897911832946635,0.6078886310904872,0.5986078886310904,0.580046403712297,0.5475638051044083
BOL,0.8004640371229698,0.7076566125290022,0.7099767981438515,0.6032482598607889,0.580046403712297,0.5893271461716937,0.5336426914153132,0.5150812064965197
BIH,0.3897911832946635,0.18561484918793503,0.18329466357308585,0.16241299303944315,0.22505800464037123,0.22505800464037123,0.21809744779582366,0.27610208816705334
BWA,,,,0.802784222737819,0.802784222737819,0.7981438515081206,0.7842227378190254,
BRA,0.5452436194895591,0.5614849187935035,0.5475638051044083,0.5452436194895591,0.5266821345707656,0.5104408352668214,0.4849187935034802,0.47099767981438506
BGR,0.17865429234338748,0.18097447795823668,0.14617169373549885,0.1716937354988399,0.16241299303944315,0.16473317865429232,0.19721577726218098,0.21113689095127608
BFA,0.7563805104408353,0.7308584686774942,0.7099767981438515,0.728538283062645,0.728538283062645,0.6960556844547564,0.6310904872389791,0.6612529002320185
BDI,0.7749419953596287,,,0.7030162412993038,0.6728538283062645,0.6496519721577726,0.6241299303944315,0.6890951276102087
CPV,,,,0.3735498839907192,0.3735498839907192,0.382830626450116,0.41995359628770296,
KHM,0.5846867749419953,0.5475638051044083,0.5174013921113688,0.48955916473317856,0.48955916473317856,0.43851508120649646,0.36658932714617165,0.36658932714617165
CMR,0.7053364269141531,0.6914153132250579,0.6914153132250579,0.6774941995359628,0.6774941995359628,0.6774941995359628,0.6287703016241298,0.7099767981438515
CAN,0.11600928074245939,0.11600928074245939,0.11600928074245939,0.0928074245939675,0.12296983758700697,0.12296983758700697,0.10672853828306263,0.10208816705336428
CAF,0.8909512761020881,0.8584686774941995,0.8584686774941995,0.853828306264501,0.9257540603248259,0.9257540603248259,0.8932714617169373,0.8932714617169373
TCD,0.82830626450116,0.8468677494199536,0.8468677494199536,0.7935034802784221,0.8422273781902552,0.8445475638051043,0.805104408352668,0.805104408352668
CHL,0.35730858468677495,0.35730858468677495,0.35730858468677495,0.37122969837587005,0.3642691415313225,0.3387470997679814,0.30162412993039445,0.28074245939675174
CHN,0.4501160092807424,0.4338747099767981,0.4338747099767981,,,,,0.2529002320185615
COL,0.580046403712297,0.6705336426914152,0.5614849187935035,0.5359628770301623,0.48955916473317856,0.4872389791183295,0.4593967517401391,0.46403712296983757
COM,0.9350348027842227,,,,1.0,0.9791183294663571,0.9675174013921113,0.9675174013921113
COG,0.654292343387471,0.6380510440835266,0.6380510440835266,0.6287703016241298,0.5336426914153132,0.4918793503480278,0.4408352668213457,0.4408352668213457
COD,0.7563805104408353,0.8422273781902552,0.8422273781902552,0.7888631090487239,0.7563805104408353,0.6566125290023201,0.6310904872389791,0.6218097447795823
CRI,0.39443155452436196,0.3921113689095127,0.4176334106728538,0.37819025522041755,0.37819025522041755,0.35962877030162416,0.35034802784222735,0.33410672853828305
HRV,0.271461716937355,0.2668213457076566,0.2668213457076566,0.17633410672853828,0.12761020881670534,0.12761020881670534,0.12761020881670534,0.12529002320185614
CYP,0.1879350348027842,0.15081206496519722,0.18329466357308585,0.1716937354988399,0.16473317865429232,0.16937354988399073,0.22737819025522044,0.18329466357308585
CZE,0.05568445475638051,0.03248259860788863,0.04176334106728539,0.04640371229698375,0.04408352668213457,0.04176334106728539,0.04408352668213457,0.039443155452436186
CIV,0.7540603248259861,0.8120649651972157,0.8120649651972157,0.805104408352668,0.7981438515081206,0.7935034802784221,0.7517401392111368,0.7726218097447795
DNK,0.06496519721577726,0.05568445475638051,0.060324825986078884,0.0765661252900232,0.08584686774941995,0.08352668213457076,0.09744779582366588,0.09048723897911833
DJI,0.7819025522041763,0.7494199535962877,0.7517401392111368,0.7192575406032482,0.7192575406032482,0.7192575406032482,0.7053364269141531,0.7470997679814384
DOM,0.4918793503480278,0.5174013921113688,0.5498839907192575,0.46403712296983757,0.46403712296983757,0.42227378190255216,0.4315545243619489,0.40371229698375866
ECU,0.38515081206496515,0.5127610208816704,0.5127610208816704,0.44547563805104406,0.42923433874709976,0.3921113689095127,0.3921113689095127,0.3758700696055684
EGY,0.5545243619489558,0.4756380510440835,0.4756380510440835,0.47331786542923426,0.47331786542923426,0.5893271461716937,0.5939675174013921,0.5939675174013921
SLV,0.5568445475638051,0.5336426914153132,0.5336426914153132,0.5359628770301623,0.5359628770301623,0.4315545243619489,0.4431554524361948,0.4338747099767981
EST,0.14385150812064967,0.09976798143851509,0.12529002320185614,0.11832946635730857,0.12761020881670534,0.12296983758700697,0.14385150812064967,0.1206496519721578
SWZ,0.7447795823665894,0.7378190255220417,0.7378190255220417,0.6890951276102087,0.6890951276102087,0.6890951276102087,0.6055684454756379,0.6055684454756379
ETH,0.7122969837587005,0.6566125290023201,0.6566125290023201,0.5986078886310904,0.5986078886310904,0.5266821345707656,0.482598607888631,0.5754060324825985
FJI,,,,0.271461716937355,0.271461716937355,0.271461716937355,,
FIN,0.09048723897911833,0.04640371229698375,0.05336426914153133,0.04408352668213457,0.04408352668213457,0.051044083526682126,0.1206496519721578,0.04640371229698375
FRA,0.12993039443155452,0.12993039443155452,0.12529002320185614,0.12529002320185614,0.11832946635730857,0.13457076566125292,0.20649651972157773,0.1554524361948956
GAB,0.40603248259860786,0.36890951276102085,0.36890951276102085,0.47331786542923426,0.47331786542923426,0.47099767981438506,0.4338747099767981,0.4338747099767981
GMB,0.8213457076566125,,,,,,0.777262180974478,0.7795823665893271
GEO,0.3109048723897912,0.24361948955916474,0.271461716937355,0.2529002320185615,0.23201856148491878,0.21113689095127608,0.19489559164733178,0.2088167053364269
DEU,0.10208816705336428,0.0765661252900232,0.0765661252900232,0.08120649651972156,0.0765661252900232,0.08352668213457076,0.11600928074245939,0.10440835266821345
GHA,0.5034802784222737,0.6635730858468678,0.6635730858468678,0.642691415313225,0.6844547563805105,0.6705336426914152,0.5870069605568444,0.5870069605568444
GRC,0.1531322505800464,0.19953596287703015,0.18561484918793503,0.16241299303944315,0.20185614849187936,0.20417633410672856,0.22273781902552203,0.2296983758700696
GTM,0.6960556844547564,0.6496519721577726,0.6844547563805105,0.6774941995359628,0.5986078886310904,0.6032482598607889,0.5846867749419953,0.5707656612529002
GIN,0.8074245939675173,0.816705336426914,0.816705336426914,0.7981438515081206,0.7633410672853828,0.7238979118329465,0.6914153132250579,0.6914153132250579
GNB,0.9002320185614848,0.8770301624129929,0.8770301624129929,0.8352668213457076,0.8352668213457076,0.82830626450116,0.8306264501160092,0.8306264501160092
GUY,0.3480278422273782,0.4338747099767981,0.35962877030162416,0.3387470997679814,0.3387470997679814,0.35034802784222735,0.35034802784222735,0.3480278422273782
HTI,0.8631090487238978,0.8491879350348028,0.8491879350348028,0.8329466357308584,0.816705336426914,0.8352668213457076,0.8213457076566125,0.8213457076566125
HND,0.6264501160092807,0.6519721577726217,0.5545243619489558,0.6658932714617168,0.6589327146171693,0.5939675174013921,0.5243619489559164,0.5104408352668214
HKG,,,,,,,,0.22505800464037123
HUN,0.11600928074245939,0.07888631090487239,0.08816705336426915,0.08816705336426915,0.08352668213457076,0.09744779582366588,0.09976798143851509,0.09744779582366588
ISL,0.06960556844547562,0.05336426914153133,0.06496519721577726,0.048723897911832945,0.05336426914153133,0.051044083526682126,0.05568445475638051,0.05568445475638051
