Country,2010,2011,2012,2013,2014,2015,2016,2017
AFG,,,,0.624113475177305,0.624113475177305,0.6335697399527187,0.5815602836879432,0.5815602836879432
ALB,0.21513002364066194,0.2411347517730497,0.2411347517730497,0.23167848699763596,0.23167848699763596,0.23167848699763596,0.20330969267139481,0.1513002364066194
DZA,,,,,,,,0.3900709219858156
AGO,0.8321513002364066,,0.9456264775413712,0.9456264775413712,0.7801418439716312,0.7801418439716312,0.6784869976359338,0.6784869976359338
ARG,0.3640661938534279,0.35697399527186763,0.35697399527186763,0.27659574468085113,0.2600472813238771,0.27423167848699764,0.24586288416075652,0.24349881796690312
ARM,0.17257683215130026,0.16784869976359337,0.17021276595744683,0.15602836879432624,0.1536643026004728,0.13238770685579196,0.1182033096926714,0.14657210401891257
AUS,0.09692671394799054,0.09692671394799054,0.09692671394799054,0.0921985815602837,0.10165484633569742,0.10401891252955084,0.11111111111111115,0.10401891252955084
AUT,0.08747044917257683,0.08510638297872342,0.06855791962174941,0.08274231678486997,0.09456264775413711,0.11583924349881798,0.08983451536643028,0.09929078014184396
AZE,0.23167848699763596,0.1773049645390071,0.1773049645390071,0.18676122931442082,0.22222222222222224,0.21985815602836883,0.1513002364066194,0.14893617021276598
BHS,0.24586288416075652,0.25531914893617025,,0.24586288416075652,,,,
BGD,0.5839243498817968,0.5484633569739953,0.5484633569739953,0.5933806146572104,0.6004728132387707,0.5886524822695035,0.5673758865248227,0.4680851063829787
BRB,,,,,,,,0.2789598108747045
BLR,0.13475177304964542,0.11111111111111115,0.11111111111111115,0.09456264775413711,0.08274231678486997,0.066193853427896,0.06855791962174941,0.06855791962174941
BEL,0.11111111111111115,0.0921985815602837,0.10401891252955084,0.11583924349881798,0.10165484633569742,0.11111111111111115,0.12293144208037829,0.12056737588652482
BLZ,0.5508274231678487,,,,0.4278959810874704,0.4302600472813239,0.41843971631205673,0.41843971631205673
BEN,0.7257683215130023,0.7494089834515366,0.7494089834515366,0.723404255319149,0.7919621749408984,0.7919621749408984,0.7754137115839244,0.7730496453900709
BTN,,,0.3829787234042553,0.392434988179669,0.5981087470449172,0.5862884160756501,0.5626477541371158,0.5390070921985816
BOL,0.7825059101654848,0.702127659574468,0.7044917257683215,0.6099290780141844,0.5862884160756501,0.5957446808510638,0.5390070921985816,0.5224586288416075
BIH,0.3853427895981087,0.1843971631205674,0.182033096926714,0.16075650118203313,0.22458628841607567,0.22458628841607567,0.2174940898345154,0.27659574468085113
BWA,,,,0.7777777777777778,0.7777777777777778,0.7706855791962176,0.75177304964539,
BRA,0.5437352245862884,0.5508274231678487,0.541371158392435,0.5366430260047281,0.5200945626477542,0.5059101654846335,0.4728132387706856,0.46335697399527187
BGR,0.17966903073286053,0.17966903073286053,0.14657210401891257,0.17021276595744683,0.16075650118203313,0.16312056737588654,0.19385342789598112,0.20567375886524827
BFA,0.7588652482269505,0.7375886524822695,0.7139479905437351,0.7328605200945627,0.7328605200945627,0.702127659574468,0.6382978723404256,0.6666666666666667
BDI,0.7730496453900709,,,0.6855791962174942,0.6595744680851064,0.6382978723404256,0.6170212765957447,0.6903073286052009
CPV,,,,0.3735224586288416,0.3735224586288416,0.3853427895981087,0.4208037825059101,
KHM,0.591016548463357,0.5555555555555556,0.524822695035461,0.4964539007092199,0.4964539007092199,0.4444444444444444,0.3687943262411348,0.3687943262411348
CMR,0.6997635933806148,0.6879432624113476,0.6879432624113476,0.6808510638297872,0.6808510638297872,0.6808510638297872,0.6359338061465721,0.723404255319149
CAN,0.11347517730496456,0.11347517730496456,0.11347517730496456,0.0921985815602837,0.1182033096926714,0.12056737588652482,0.10165484633569742,0.09692671394799054
CAF,0.8912529550827423,0.8605200945626478,0.8605200945626478,0.8581560283687943,0.933806146572104,0.933806146572104,0.9030732860520094,0.9030732860520094
TCD,0.806146572104019,0.8321513002364066,0.8321513002364066,0.784869976359338,0.851063829787234,0.851063829787234,0.8108747044917257,0.8108747044917257
CHL,0.3427895981087471,0.3427895981087471,0.3427895981087471,0.35224586288416077,0.34515366430260047,0.31914893617021284,0.2860520094562648,0.2671394799054374
CHN,0.45390070921985815,0.4373522458628842,0.4373522458628842,,,,,0.2505910165484634
