Country,2010-2017
ALB,0.2672413793103448
DZA,0.23706896551724138
AGO,0.5625
ARG,0.5560344827586207
ARM,0.3426724137931034
AUS,0.39008620689655177
AUT,0.2995689655172414
AZE,0.0
BGD,0.3405172413793103
BLR,0.22413793103448273
BEL,0.23922413793103445
BEN,0.6724137931034482
BTN,0.4784482758620689
BOL,0.603448275862069
BIH,0.3469827586206897
BWA,0.9461206896551724
BRA,0.7478448275862069
BGR,0.44827586206896547
BFA,0.4030172413793103
BDI,0.47413793103448276
CPV,0.6594827586206897
CMR,0.646551724137931
CAN,0.375
CAF,0.8534482758620691
TCD,0.5754310344827586
CHL,0.6702586206896552
CHN,0.5517241379310345
COL,0.7370689655172413
COM,0.6185344827586207
COG,0.6961206896551724
COD,0.5495689655172414
CRI,0.6918103448275863
HRV,0.30603448275862066
CYP,0.375
CZE,0.20043103448275856
CIV,0.5366379310344828
DNK,0.24999999999999997
DJI,0.5926724137931034
DOM,0.6185344827586207
ECU,0.6120689655172413
EGY,0.3275862068965517
SLV,0.5043103448275862
EST,0.3469827586206897
SWZ,0.7521551724137931
ETH,0.4849137931034483
FJI,0.4267241379310344
FIN,0.22629310344827586
FRA,0.3469827586206897
GAB,0.5517241379310345
GMB,0.4159482758620689
GEO,0.42887931034482757
DEU,0.32543103448275856
GHA,0.5560344827586207
GRC,0.41810344827586204
GTM,0.6831896551724137
GIN,0.3685344827586207
GNB,0.7349137931034483
HTI,0.5280172413793104
HND,0.7198275862068966
HUN,0.29741379310344823
ISL,0.1939655172413793
IND,0.39870689655172414
IDN,0.49353448275862066
IRN,0.4784482758620689
IRQ,0.27801724137931033
IRL,0.32974137931034475
ISR,0.5344827586206896
ITA,0.39008620689655177
JPN,0.33405172413793105
JOR,0.3685344827586207
KAZ,0.2219827586206896
KEN,0.6875
KIR,0.4396551724137931
KOR,0.3232758620689655
KGZ,0.21982758620689655
LAO,0.4267241379310344
LVA,0.37931034482758624
LBN,0.3275862068965517
LSO,0.810344827586207
LBR,0.3577586206896552
LTU,0.44827586206896547
LUX,0.3146551724137931
MDG,0.560344827586207
MWI,0.6228448275862069
MYS,0.6400862068965516
MDV,0.4698275862068965
MLI,0.35344827586206895
MLT,0.2672413793103448
MRT,0.3448275862068966
MUS,0.4137931034482758
MEX,0.5775862068965517
FSM,0.5064655172413793
MDA,0.20905172413793102
MNG,0.3383620689655172
MNE,0.32974137931034475
MAR,0.519396551724138
MOZ,0.8060344827586207
MMR,0.46336206896551724
NAM,0.9568965517241379
NPL,0.34913793103448265
NLD,0.27370689655172414
NIC,0.6379310344827587
NER,0.3814655172413792
NGA,0.5689655172413793
NOR,0.23491379310344826
PAK,0.30387931034482757
PSE,0.3836206896551724
PAN,0.728448275862069
PNG,0.5452586206896551
PRY,0.6745689655172413
PER,0.5862068965517241
PHL,0.5064655172413793
POL,0.3275862068965517
PRT,0.4073275862068965
ROU,0.2521551724137931
RUS,0.45474137931034486
RWA,0.728448275862069
WSM,0.5474137931034483
STP,0.30603448275862066
SEN,0.5107758620689654
SRB,0.2564655172413793
SYC,0.6508620689655171
SLE,0.375
SVK,0.2133620689655172
SVN,0.18965517241379304
SLB,0.44181034482758624
ZAF,1.0
SSD,0.6400862068965516
ESP,0.42241379310344834
LKA,0.49999999999999994
SDN,0.4051724137931034
SWE,0.271551724137931
CHE,0.3426724137931034
TJK,0.375
TZA,0.45689655172413784
THA,0.45689655172413784
MKD,0.40948275862068967
TLS,0.26077586206896547
TGO,0.5711206896551725
TON,0.4504310344827586
TUN,0.4137931034482758
TUR,0.5452586206896551
TUV,0.4849137931034483
UGA,0.5258620689655172
UKR,0.18103448275862066
GBR,0.3577586206896552
USA,0.5366379310344828
URY,0.49784482758620696
VUT,0.4525862068965517
VEN,0.6530172413793103
VNM,0.39224137931034475
YEM,0.4331896551724138
ZMB,0.872844827586207
ZWE,0.5732758620689655
