Country,2010-2017
ALB,0.0625
DZA,0.0625
AGO,0.234375
ARG,0.234375
ARM,0.109375
AUS,0.12499999999999999
AUT,0.07812500000000001
AZE,0.0
BGD,0.109375
BLR,0.0625
BEL,0.0625
BEN,0.35937499999999994
BTN,0.18750000000000003
BOL,0.28124999999999994
BIH,0.109375
BWA,0.8125
BRA,0.45312499999999994
BGR,0.15625
BFA,0.140625
BDI,0.171875
CPV,0.328125
CMR,0.328125
CAN,0.109375
CAF,0.609375
TCD,0.25
CHL,0.34374999999999994
CHN,0.234375
COL,0.43749999999999994
COM,0.29687499999999994
COG,0.390625
COD,0.234375
CRI,0.37499999999999994
HRV,0.07812500000000001
CYP,0.12499999999999999
CZE,0.04687500000000001
CIV,0.21874999999999997
DNK,0.0625
DJI,0.26562499999999994
DOM,0.29687499999999994
ECU,0.28124999999999994
EGY,0.109375
SLV,0.20312499999999997
EST,0.09374999999999999
SWZ,0.45312499999999994
ETH,0.18750000000000003
FJI,0.15625
FIN,0.0625
FRA,0.109375
GAB,0.234375
GMB,0.140625
GEO,0.140625
DEU,0.09374999999999999
GHA,0.234375
GRC,0.140625
GTM,0.35937499999999994
GIN,0.109375
GNB,0.42187499999999994
HTI,0.21874999999999997
HND,0.43749999999999994
HUN,0.07812500000000001
ISL,0.04687500000000001
IND,0.140625
IDN,0.18750000000000003
IRN,0.171875
IRQ,0.07812500000000001
IRL,0.09374999999999999
ISR,0.21874999999999997
ITA,0.12499999999999999
JPN,0.09374999999999999
JOR,0.12499999999999999
KAZ,0.04687500000000001
KEN,0.35937499999999994
KIR,0.15625
KOR,0.09374999999999999
KGZ,0.0625
LAO,0.15625
LVA,0.12499999999999999
LBN,0.09374999999999999
LSO,0.5781249999999999
LBR,0.109375
LTU,0.15625
LUX,0.09374999999999999
MDG,0.234375
MWI,0.29687499999999994
MYS,0.3125
MDV,0.171875
MLI,0.109375
MLT,0.07812500000000001
MRT,0.109375
MUS,0.140625
MEX,0.26562499999999994
FSM,0.18750000000000003
MDA,0.04687500000000001
MNG,0.109375
MNE,0.09374999999999999
MAR,0.20312499999999997
MOZ,0.5156249999999999
MMR,0.171875
NAM,0.8125
NPL,0.109375
NLD,0.07812500000000001
NIC,0.3125
NER,0.12499999999999999
NGA,0.25
NOR,0.0625
PAK,0.09374999999999999
PSE,0.12499999999999999
PAN,0.43749999999999994
PNG,0.21874999999999997
PRY,0.35937499999999994
PER,0.26562499999999994
PHL,0.20312499999999997
POL,0.09374999999999999
PRT,0.140625
ROU,0.0625
RUS,0.15625
RWA,0.40625
WSM,0.234375
STP,0.07812500000000001
SEN,0.20312499999999997
SRB,0.0625
SYC,0.3125
SLE,0.12499999999999999
SVK,0.04687500000000001
SVN,0.04687500000000001
SLB,0.15625
ZAF,1.0
SSD,0.328125
ESP,0.140625
LKA,0.20312499999999997
SDN,0.12499999999999999
SWE,0.0625
CHE,0.109375
TJK,0.12499999999999999
TZA,0.171875
THA,0.15625
MKD,0.12499999999999999
TLS,0.07812500000000001
TGO,0.25
TON,0.15625
TUN,0.140625
TUR,0.234375
TUV,0.18750000000000003
UGA,0.21874999999999997
UKR,0.04687500000000001
GBR,0.109375
USA,0.21874999999999997
URY,0.18750000000000003
VUT,0.15625
VEN,0.34374999999999994
VNM,0.12499999999999999
YEM,0.15625
ZMB,0.6875
ZWE,0.25
