2,3,7,3,5,17
3,1,9,8,11,10
3,5,6,6,8,14
1,4,1,9,4,18
1,4,1,11,4,18
1,4,1,11,8,18
3,5,6,6,8,14
3,5,6,6,8,14
1,2,1,9,1,15
1,2,1,9,1,15
3,5,6,6,8,14
2,3,7,3,5,17
1,2,1,9,1,15
3,1,9,8,11,10
2,3,7,3,5,17
3,1,9,8,11,10
1,4,1,11,4,18
1,4,1,11,4,18
1,4,1,11,4,18
3,5,6,6,8,14
1,4,1,11,4,18
3,5,6,6,8,14
3,5,6,6,10,14
3,5,6,6,8,14
1,4,1,11,8,18
1,2,2,9,1,15
3,1,9,8,11,10
3,5,6,6,8,14
2,3,7,3,5,17
1,2,1,9,1,15
1,2,2,9,1,15
1,4,1,11,8,18
3,5,6,6,8,14
3,1,9,8,5,10
3,1,9,8,11,10
3,1,9,8,11,10
3,1,9,8,11,10
3,5,6,6,8,14
3,1,9,8,11,10
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,8,14
1,4,1,11,4,18
1,4,1,9,4,18
1,2,2,9,1,15
3,1,9,8,11,10
3,5,6,6,8,14
1,2,2,9,1,15
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,10,14
3,1,9,8,11,10
1,4,1,9,4,18
1,4,1,11,4,18
2,3,7,3,5,17
1,2,1,9,1,15
3,5,6,6,8,14
1,4,1,9,4,18
3,1,9,6,11,10
3,5,9,6,10,14
1,4,1,9,4,18
3,5,6,6,8,14
3,1,9,8,11,10
3,1,9,8,5,10
3,1,9,8,11,10
3,1,9,8,11,10
3,1,9,8,11,10
1,4,1,11,4,18
3,5,6,6,8,14
3,1,9,6,11,10
3,5,6,6,10,14
1,2,2,9,1,15
3,1,9,6,11,10
1,4,1,11,4,18
3,1,9,8,11,10
1,4,1,11,4,18
3,5,6,6,8,14
3,1,9,8,11,10
1,4,1,9,4,18
3,5,6,6,8,14
3,5,6,6,10,14
1,2,1,9,1,15
1,4,1,11,4,18
1,4,1,9,4,18
3,5,6,6,8,14
3,5,6,6,8,14
1,4,1,9,4,18
1,4,1,11,8,18
3,1,9,8,11,10
3,5,6,6,8,14
3,1,9,8,11,10
3,5,6,6,10,14
3,5,6,6,8,14
1,4,1,11,4,18
1,2,2,9,1,15
3,1,9,8,11,10
3,5,6,6,8,14
3,1,9,8,11,10
3,5,6,6,8,14
3,5,6,6,8,14
1,2,2,9,2,15
3,5,6,6,8,14
3,1,9,8,11,10
1,4,1,11,4,18
1,2,2,9,2,15
1,4,1,11,4,18
3,5,9,6,10,14
1,4,1,11,4,18
3,5,6,6,8,14
3,1,9,8,11,10
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,10,14
3,5,6,6,8,14
2,3,7,3,5,17
1,4,1,11,4,18
3,1,9,8,11,10
1,4,1,11,4,18
3,5,6,6,8,14
2,3,7,3,5,17
3,1,9,8,11,10
3,5,6,6,8,14
2,3,7,3,5,17
3,5,6,6,8,14
3,1,9,8,11,10
2,3,3,3,12,17
3,1,9,8,11,10
3,5,6,6,10,14
1,2,1,9,1,15
1,2,2,9,2,15
3,1,9,8,11,10
3,5,6,6,10,14
1,4,1,11,4,18
1,4,1,11,4,18
3,1,9,8,11,10
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,8,14
3,1,9,8,11,10
1,4,1,11,4,18
3,5,6,6,8,14
1,4,1,11,4,18
3,5,6,6,8,14
3,5,6,6,8,14
1,2,2,9,2,15
1,4,1,11,4,18
1,4,1,11,4,18
3,1,9,8,11,10
1,4,1,11,4,18
3,1,9,8,11,10
3,1,9,8,11,10
1,2,2,9,1,15
3,1,9,6,11,10
2,3,7,3,5,17
3,5,6,6,8,14
1,4,1,11,4,18
2,3,7,3,12,17
1,4,1,11,4,18
3,1,9,8,11,10
3,1,9,8,11,10
3,5,6,6,8,14
1,4,1,11,4,18
1,4,1,9,4,18
1,2,1,9,1,15
3,1,9,8,11,10
3,5,6,6,8,14
3,5,9,6,10,14
2,3,7,3,5,17
3,1,9,8,11,10
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,8,14
3,1,9,8,11,10
3,5,6,6,8,14
1,4,1,11,8,18
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,10,14
3,1,9,8,11,10
3,1,9,8,11,10
3,5,6,6,8,14
3,5,6,6,8,14
1,2,2,9,1,15
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,8,14
3,5,6,6,10,14
3,5,6,6,8,14
3,1,9,8,11,10
3,5,6,6,10,14
3,1,9,8,11,10
3,1,9,8,11,10
