1,1,3,5,2,11
2,1,7,12,8,1
3,5,6,4,3,15
1,3,9,6,14,17
1,3,9,6,14,17
3,5,6,4,3,15
3,5,6,4,3,15
3,5,6,4,3,15
1,3,1,6,14,17
1,3,9,6,14,17
3,6,6,4,3,15
1,1,3,5,11,11
1,3,9,6,14,17
2,1,7,12,8,1
1,1,3,5,11,11
3,6,7,12,8,1
2,5,9,6,14,17
2,5,9,6,14,17
3,5,6,4,3,15
3,5,6,4,3,15
3,5,6,4,14,15
3,6,6,4,3,15
3,6,6,4,3,15
3,6,6,4,3,15
3,5,6,4,3,15
1,3,9,6,14,17
3,6,7,12,8,1
3,6,6,4,3,15
1,2,3,5,11,11
1,3,9,6,14,17
1,3,1,3,10,12
3,5,6,4,14,15
1,4,5,7,7,6
1,1,3,5,2,11
2,1,7,12,8,1
1,1,3,5,2,11
3,6,7,12,8,1
3,6,6,4,3,15
2,1,7,12,8,1
3,6,6,4,3,15
3,5,6,4,3,15
2,5,9,4,14,17
2,5,9,6,14,17
1,3,9,6,14,17
1,3,1,6,14,17
1,1,7,5,2,13
3,6,6,4,3,15
1,3,1,6,14,17
3,6,6,4,3,15
3,6,6,4,3,15
3,6,6,4,3,15
3,6,6,12,8,1
1,1,3,5,11,11
1,3,9,6,14,17
2,5,9,6,14,17
1,1,3,5,11,11
1,3,9,6,14,17
3,6,6,4,3,15
1,3,9,6,14,17
3,6,6,4,3,15
3,6,6,12,8,1
1,3,9,6,14,17
3,5,6,4,3,15
3,6,7,12,8,1
1,1,3,5,8,11
2,1,7,12,8,1
1,1,3,5,8,11
2,1,7,5,8,11
2,5,9,6,14,17
3,5,6,4,3,15
3,6,6,12,8,1
3,6,6,12,8,1
1,3,1,6,14,17
3,6,6,5,8,1
2,5,9,6,14,17
2,1,7,12,8,1
2,5,9,6,14,17
3,6,6,4,3,15
2,1,7,5,8,13
1,3,1,6,14,17
3,5,6,4,3,15
3,6,6,12,8,1
1,3,1,6,14,17
2,5,9,6,14,17
1,3,9,6,14,17
3,6,6,4,3,15
3,5,6,4,3,15
1,3,9,6,14,17
3,5,6,4,14,15
3,6,7,12,8,1
3,6,6,4,3,15
3,6,7,5,8,1
3,6,7,12,8,1
3,5,6,4,3,15
2,5,9,6,14,17
2,5,9,6,14,17
3,6,7,12,8,1
3,5,6,4,3,15
1,1,3,5,8,11
3,6,6,4,3,15
3,6,6,4,3,15
1,3,1,3,10,12
3,5,6,4,3,15
2,1,7,5,8,13
2,5,9,6,14,17
1,3,1,6,14,17
2,5,9,6,14,17
3,6,6,12,8,1
2,5,9,4,14,15
3,6,6,4,3,15
2,1,7,12,8,1
3,6,6,4,3,15
3,5,6,4,3,15
3,6,6,4,3,15
3,5,6,4,3,15
1,1,3,5,11,11
2,5,9,6,14,17
3,6,7,12,8,1
2,5,9,6,14,17
3,6,6,4,3,15
1,1,3,5,11,11
1,1,3,5,2,11
3,5,6,4,3,15
1,1,3,5,2,11
3,5,6,4,3,15
3,6,7,12,8,1
1,2,3,5,11,11
1,1,3,5,2,11
3,6,6,4,3,15
1,3,1,6,14,17
1,3,1,3,10,12
3,6,7,12,8,1
3,6,6,4,3,15
1,3,9,6,14,17
3,5,6,4,14,15
2,1,7,5,8,13
3,6,6,4,3,15
3,6,6,4,3,15
3,6,6,4,3,15
3,5,6,4,3,15
2,1,7,12,8,1
2,5,9,6,14,17
3,5,6,4,3,15
2,5,9,6,14,17
3,6,6,4,3,15
3,6,6,4,3,15
1,3,1,3,10,12
3,5,6,4,14,15
2,5,9,6,14,17
2,1,7,12,8,1
2,5,9,6,14,17
2,1,7,12,8,1
2,1,7,12,8,1
1,3,1,3,10,12
3,6,7,12,8,1
1,1,3,5,11,11
3,6,6,4,3,15
3,5,9,4,3,15
1,2,4,8,9,9
3,5,6,4,3,15
1,1,3,5,11,11
3,6,7,12,8,1
3,6,6,4,3,15
2,5,9,6,14,17
1,3,9,6,14,17
1,3,1,6,14,17
2,1,7,12,8,1
3,5,6,4,3,15
2,1,7,12,8,1
1,2,3,5,11,11
2,1,7,12,8,1
3,6,6,4,3,15
3,6,6,4,3,15
3,6,6,4,3,15
3,6,7,12,8,1
3,6,6,4,3,15
3,5,6,4,3,15
3,6,6,4,3,15
3,5,6,4,3,15
3,6,6,4,3,15
2,1,7,12,8,1
2,1,7,12,8,1
3,4,6,4,3,15
3,5,6,4,3,15
1,3,1,3,10,12
3,6,6,4,3,15
3,6,6,4,3,15
3,5,6,4,3,15
3,6,6,4,3,15
3,6,7,12,8,1
3,6,6,4,3,15
1,1,3,5,2,11
3,6,6,4,3,15
2,1,7,12,8,1
2,1,7,12,8,1
