1,1,5,6,9,10,7
1,1,3,6,9,12,1
1,4,4,10,13,16,10
1,4,2,8,11,9,11
1,4,2,8,11,9,11
1,4,4,8,13,16,10
1,4,4,10,13,16,10
1,4,4,10,13,16,10
1,4,2,8,11,9,11
1,4,2,8,11,9,11
1,4,4,10,10,16,10
1,1,5,1,9,10,7
1,4,2,8,11,9,11
1,1,3,6,9,12,1
1,1,5,1,9,10,7
1,1,3,6,10,13,1
1,4,2,8,13,2,11
1,4,2,8,13,2,11
1,4,4,8,13,16,10
1,4,4,8,13,16,10
1,4,2,8,13,2,11
1,4,4,10,10,16,10
1,4,4,10,10,16,10
1,4,4,10,13,16,10
1,4,4,8,13,16,10
1,4,2,8,11,9,11
1,1,3,6,10,13,1
1,4,4,10,10,16,10
1,1,5,1,6,10,7
1,4,2,8,11,9,11
1,3,1,3,11,15,9
1,4,2,8,13,16,11
1,4,2,8,13,2,11
1,1,5,6,9,10,7
1,1,3,6,9,12,1
1,1,5,6,9,10,7
1,1,3,6,10,13,1
1,4,4,10,10,16,10
1,1,3,6,9,12,1
1,1,3,6,10,13,10
1,4,4,10,13,16,10
1,4,2,8,13,2,11
1,4,2,8,11,2,11
1,4,2,8,11,9,11
1,4,2,8,11,9,9
1,1,3,6,9,10,1
1,4,4,10,10,16,10
1,4,2,8,11,9,11
1,4,4,10,10,16,10
1,4,4,10,10,16,10
1,4,4,10,10,16,10
1,1,3,6,10,13,1
1,1,5,1,9,10,7
1,4,2,8,11,9,11
1,4,2,8,11,2,11
1,1,5,1,9,10,7
1,4,2,8,11,9,11
1,4,4,10,10,16,10
1,4,2,8,11,9,11
1,1,3,6,9,12,1
1,1,3,6,10,13,1
1,4,2,8,11,9,11
1,4,4,10,13,16,10
1,1,3,6,10,13,1
1,1,5,1,9,10,7
1,1,3,6,9,12,1
1,1,5,1,9,10,7
1,1,3,6,9,12,1
1,4,2,8,13,2,11
1,4,4,10,13,16,10
1,1,3,6,10,13,1
1,4,4,10,10,16,10
1,3,1,3,11,15,9
1,1,3,6,10,13,1
1,4,2,8,13,2,11
1,1,3,6,9,10,1
1,4,2,8,13,2,11
1,4,4,10,10,16,10
1,1,3,1,10,12,1
1,4,2,8,11,9,11
1,4,4,10,13,16,10
1,1,3,6,10,13,1
1,3,1,3,11,15,9
1,4,2,8,11,9,11
1,4,2,8,11,9,11
1,4,4,10,10,16,10
1,4,4,10,13,16,10
1,4,2,8,11,9,11
1,4,4,8,13,16,10
1,1,3,6,10,13,1
1,4,4,10,10,16,10
1,1,3,1,10,13,1
1,1,3,6,10,13,1
1,4,4,10,13,16,10
1,4,2,8,11,9,11
1,4,2,8,11,9,11
1,1,3,6,10,13,1
1,4,4,10,13,16,10
1,1,5,6,9,10,7
1,4,4,10,10,16,10
1,4,4,10,13,16,10
1,3,1,3,3,15,2
1,4,4,10,13,16,10
1,1,3,6,9,12,1
1,4,2,8,11,2,11
1,3,1,3,3,15,2
1,4,2,8,13,2,11
1,4,4,10,10,16,10
1,4,2,8,11,2,11
1,4,4,10,13,16,10
1,1,3,6,9,12,1
1,4,4,10,10,16,10
1,4,4,10,13,16,10
1,1,3,6,10,13,1
1,4,4,10,13,16,10
1,1,5,1,9,10,7
1,4,2,8,11,9,11
1,1,3,6,10,13,1
1,4,2,8,13,2,11
1,4,4,10,10,16,10
1,1,5,1,9,10,7
1,1,5,6,9,10,7
1,4,4,10,13,16,10
1,1,5,6,9,10,7
1,4,4,10,13,16,10
1,1,3,6,10,13,1
1,1,5,1,6,10,7
1,1,3,6,9,10,1
1,4,4,10,10,16,10
1,4,2,8,11,9,11
1,3,1,3,1,15,2
1,1,3,6,10,13,1
1,4,4,10,10,16,10
1,4,2,8,11,9,11
1,4,2,8,13,2,11
1,1,3,6,9,12,1
1,4,4,10,13,16,10
1,4,4,10,10,16,10
1,4,4,10,10,16,10
1,4,2,8,13,2,11
1,1,3,6,9,10,1
1,4,2,8,13,2,11
1,4,4,10,10,16,10
1,4,2,8,13,2,11
1,4,4,10,10,16,10
1,4,4,10,10,16,10
1,3,1,3,5,15,2
1,4,2,8,13,16,11
1,4,2,8,13,2,11
1,1,3,6,9,12,1
1,4,2,8,13,2,11
1,1,5,6,9,10,7
1,1,3,6,9,12,1
1,3,1,3,7,15,2
1,1,3,6,10,13,1
1,1,5,1,9,10,7
1,4,4,10,10,16,10
1,4,2,8,13,16,11
1,2,7,5,6,6,6
1,4,4,8,13,16,10
1,1,5,1,9,10,7
1,1,3,6,10,13,1
1,4,4,10,10,16,10
1,4,2,8,11,2,11
1,4,2,8,11,9,11
1,4,2,8,11,9,11
1,1,3,6,9,12,1
1,4,4,10,13,16,10
1,1,3,6,9,12,1
1,1,5,1,6,10,7
1,1,3,6,9,12,1
1,4,4,10,10,16,10
1,4,4,10,10,16,10
1,4,4,10,10,16,10
1,1,3,6,10,13,1
1,4,4,10,10,16,10
1,4,4,8,13,16,10
1,4,4,10,10,16,10
1,4,4,10,13,16,10
1,4,4,10,10,16,10
1,1,3,6,9,12,1
1,1,3,6,9,12,1
1,4,4,8,13,16,10
1,4,4,10,13,16,10
1,3,1,3,11,15,9
1,4,4,10,10,16,10
1,4,4,10,10,16,10
1,4,4,10,13,16,10
1,4,4,10,10,16,10
1,1,3,6,10,13,1
1,4,4,10,10,16,10
1,1,5,1,9,10,7
1,4,4,10,10,16,10
1,1,3,6,9,12,1
1,1,3,6,9,12,1
