2,3,4,7,6,13,19
2,2,6,5,6,14,19
1,1,1,11,1,16,11
2,4,2,2,8,9,5
2,4,2,2,8,17,5
1,1,1,11,1,16,5
1,1,1,11,1,16,11
1,1,1,11,1,16,11
2,4,2,2,8,17,5
2,4,2,2,8,9,5
1,1,1,11,3,16,14
2,3,4,7,6,13,18
2,4,2,2,8,9,5
2,3,6,5,6,14,19
2,3,4,7,6,13,18
1,2,6,5,3,14,19
1,4,2,2,1,9,5
1,4,2,2,1,9,5
1,1,1,11,1,16,5
1,1,1,11,1,16,11
1,1,2,2,1,9,5
1,1,1,11,3,16,14
1,1,1,11,3,16,14
1,1,1,11,1,16,11
1,1,1,11,1,16,5
2,4,2,2,8,9,5
1,2,6,5,3,14,19
1,1,1,11,3,16,14
2,3,4,7,7,13,16
2,4,2,2,8,9,5
2,5,7,3,8,17,13
1,1,2,2,1,16,5
2,4,2,2,13,12,5
2,3,4,7,6,13,18
2,2,6,5,6,14,19
2,3,4,7,6,13,19
1,2,6,5,3,14,19
1,1,1,11,3,16,14
2,3,6,5,6,14,19
1,2,6,5,3,16,19
1,1,1,11,1,16,11
1,1,2,2,1,9,5
1,4,2,2,1,9,5
2,4,2,2,8,9,5
2,4,2,2,8,17,5
2,3,6,5,6,13,19
1,1,1,11,3,16,14
2,4,2,2,8,17,5
1,1,1,11,3,16,14
1,1,1,11,3,16,14
1,1,1,11,3,16,14
1,2,6,5,3,16,19
2,3,4,7,6,13,18
2,4,2,2,8,9,5
1,4,2,2,1,9,5
2,3,4,7,6,13,18
2,4,2,2,8,9,5
1,1,1,11,3,16,14
2,4,2,2,8,9,5
1,2,6,5,6,14,19
1,2,6,5,3,14,19
2,4,2,2,8,9,5
1,1,1,11,10,16,11
1,2,6,5,3,14,19
2,3,4,7,6,13,18
2,3,6,5,6,14,19
2,3,4,7,6,13,18
2,3,6,5,6,14,19
1,4,2,2,1,9,5
1,1,1,11,1,16,11
1,2,6,5,3,14,19
1,1,1,11,3,16,19
2,5,7,3,8,17,13
1,2,6,5,3,14,19
1,4,2,2,1,9,5
2,3,6,5,6,13,19
1,4,2,2,1,9,5
1,1,1,11,3,16,14
2,2,6,5,6,14,19
2,4,2,2,8,9,5
1,1,1,11,1,16,11
1,2,6,5,3,14,19
2,5,7,3,8,17,5
2,4,2,2,8,9,5
2,4,2,2,8,9,5
1,1,1,11,3,16,14
1,1,1,11,1,16,11
2,4,2,2,8,9,5
1,1,1,11,1,16,5
1,2,6,5,3,14,19
1,1,1,11,3,16,14
1,2,6,5,3,14,19
1,2,6,5,3,14,19
1,1,1,11,1,16,11
2,4,2,2,8,9,5
2,4,2,2,8,17,5
1,2,6,5,3,14,19
1,1,1,11,1,16,11
2,3,4,7,6,13,19
1,1,1,11,3,16,19
1,1,1,11,1,16,11
2,5,7,8,8,17,13
1,1,1,11,1,16,11
2,3,6,5,6,14,19
1,4,2,2,1,9,5
2,5,7,8,8,17,13
1,4,2,2,1,9,5
1,1,1,11,3,16,19
1,4,2,2,1,9,5
1,1,1,11,10,16,11
2,2,6,5,6,14,19
1,1,1,11,3,16,14
1,1,1,11,1,16,11
1,2,6,5,3,16,19
1,1,1,11,1,16,11
2,3,4,7,6,13,18
2,4,2,2,8,9,5
1,2,6,5,3,14,19
1,4,2,2,1,9,5
1,1,1,11,3,16,14
2,3,4,7,6,13,18
2,3,4,7,6,13,19
1,1,1,11,1,16,11
2,3,4,7,6,13,19
1,1,1,11,1,16,11
1,2,6,5,3,14,19
2,3,4,7,7,13,16
2,3,6,5,6,13,19
1,1,1,11,3,16,19
2,4,2,2,8,9,5
2,5,7,8,8,17,13
1,2,6,5,3,14,19
1,1,1,11,3,16,14
2,4,2,2,8,9,5
1,4,2,2,1,9,5
2,2,6,5,6,14,19
1,1,1,11,1,16,11
1,1,1,11,3,16,14
1,1,1,11,3,16,14
1,1,2,2,1,9,5
2,3,6,5,6,13,19
1,4,2,2,1,9,5
1,1,1,11,3,16,14
1,4,2,2,1,9,5
1,1,1,11,3,16,14
1,1,1,11,3,16,14
2,5,7,8,8,17,12
1,1,2,2,1,16,5
1,4,2,2,1,9,5
2,3,6,5,6,14,19
1,4,2,2,1,9,5
2,3,4,7,6,13,19
2,3,6,5,6,14,19
2,5,7,8,8,17,13
1,2,6,5,3,14,19
2,3,4,7,6,13,18
1,1,1,11,3,16,14
1,1,2,2,1,16,5
2,5,8,1,4,8,16
1,1,1,11,1,16,5
2,3,4,7,6,13,18
1,2,6,5,3,14,19
1,1,1,11,3,16,14
1,4,2,2,1,9,5
2,4,2,2,8,9,5
2,4,2,2,8,9,5
2,2,6,5,6,14,19
1,1,1,11,1,16,11
2,3,6,5,6,14,19
2,3,4,7,7,13,16
2,2,6,5,6,14,19
1,1,1,11,3,16,14
1,1,1,11,3,16,14
1,1,1,11,3,16,14
1,2,6,5,3,14,19
1,1,1,11,3,16,14
1,1,1,11,1,16,5
1,1,1,11,3,16,14
1,1,1,11,1,16,11
1,1,1,11,3,16,14
2,3,6,5,6,14,19
2,3,6,5,6,14,19
1,1,1,11,13,16,5
1,1,1,11,1,16,11
2,5,7,3,8,17,13
1,1,1,11,3,16,14
1,1,1,11,3,16,14
1,1,1,11,1,16,11
1,1,1,11,3,16,14
1,2,6,5,3,14,19
1,1,1,11,3,16,14
2,3,4,7,6,13,18
1,1,1,11,3,16,19
2,2,6,5,6,14,19
2,2,6,5,6,14,19
