1,2,3,10,5,10,6
1,2,7,10,10,10,6
1,3,2,9,6,14,10
1,1,4,2,3,5,4
1,1,4,2,3,5,4
1,3,2,9,6,14,10
1,3,2,9,6,14,10
1,3,2,1,6,14,10
1,1,4,2,3,5,4
1,1,4,2,3,5,4
1,3,2,1,6,9,12
1,2,3,4,8,10,6
1,1,4,2,3,5,4
1,2,7,10,10,10,6
1,2,3,10,8,10,6
1,4,7,1,10,9,12
1,3,4,9,3,14,10
1,3,4,9,3,14,10
1,3,2,9,6,14,10
1,3,2,9,6,14,10
1,3,2,9,3,14,10
1,3,2,1,6,9,12
1,4,2,1,6,9,12
1,3,2,1,6,9,12
1,3,2,9,6,14,10
1,1,4,2,3,5,4
1,4,7,1,10,9,12
1,4,2,1,6,9,12
1,2,3,4,8,2,1
1,1,4,2,3,5,4
1,1,6,2,7,5,4
1,3,2,9,3,14,10
1,1,5,8,3,4,13
1,2,3,10,5,10,6
1,2,7,10,10,10,6
1,2,3,10,10,10,6
1,4,7,1,10,9,12
1,3,2,1,6,9,12
1,2,7,10,10,10,6
1,4,2,1,6,9,12
1,3,2,9,6,14,10
1,3,2,9,3,14,10
1,3,4,9,3,14,10
1,3,4,2,3,5,4
1,1,4,2,3,5,4
1,2,3,10,10,10,6
1,3,2,1,6,9,12
1,1,4,2,3,5,4
1,3,2,1,6,9,12
1,3,2,1,6,9,12
1,3,2,1,6,9,12
1,4,7,1,10,9,12
1,2,3,10,5,10,6
1,1,4,2,3,5,4
1,3,4,9,3,14,10
1,2,3,10,8,10,6
1,1,4,2,3,5,4
1,3,2,1,6,9,12
1,1,4,2,3,5,4
1,4,2,1,6,9,12
1,4,7,1,10,9,12
1,1,4,2,3,5,4
1,3,2,9,6,14,10
1,4,7,1,10,9,12
1,2,3,10,10,10,6
1,2,7,10,10,10,6
1,2,3,10,10,10,6
1,2,3,10,10,10,6
1,3,4,9,3,14,10
1,3,2,1,6,14,10
1,4,7,1,10,9,12
1,4,7,1,10,9,12
1,1,4,2,3,5,4
1,3,7,1,10,9,12
1,3,4,9,3,14,10
1,2,7,10,10,10,6
1,3,4,9,3,14,10
1,4,2,1,6,9,12
1,1,3,10,10,1,6
1,1,4,2,3,5,4
1,3,2,1,6,14,10
1,4,7,1,10,9,12
1,1,4,2,3,5,4
1,3,4,9,3,14,10
1,1,4,2,3,5,4
1,3,2,1,6,9,12
1,3,2,1,6,14,10
1,1,4,2,3,5,4
1,3,2,9,3,14,10
1,4,7,1,10,9,12
1,4,2,1,6,9,12
1,3,7,1,10,9,12
1,4,7,1,10,9,12
1,3,2,1,6,14,10
1,3,4,9,3,14,10
1,3,4,9,3,14,10
1,2,7,1,10,9,12
1,3,2,1,6,14,10
1,2,3,10,10,10,6
1,3,2,1,6,9,12
1,3,2,1,6,9,12
1,1,6,8,7,5,4
1,3,2,1,6,14,10
1,2,3,10,10,10,6
1,3,4,9,3,14,10
1,1,4,8,7,5,4
1,3,4,9,3,14,10
1,4,7,1,10,9,12
1,3,2,9,7,14,10
1,3,2,1,6,9,12
1,2,7,10,10,10,6
1,3,2,1,6,9,12
1,3,2,1,6,14,10
1,4,2,1,6,9,12
1,3,2,1,6,14,10
1,2,3,4,8,10,6
1,3,4,9,3,14,10
1,4,7,1,10,9,12
1,3,4,9,3,14,10
1,3,2,1,6,9,12
1,2,3,4,8,10,6
1,2,3,10,5,10,6
1,3,2,9,6,14,10
1,2,3,10,10,10,6
1,3,2,9,6,14,10
1,4,7,1,10,9,12
1,2,3,4,8,2,1
1,2,3,10,10,10,6
1,3,2,1,6,9,12
1,1,4,2,3,5,4
1,1,6,8,7,5,4
1,2,7,1,10,9,6
1,4,2,1,6,9,12
1,3,4,2,3,5,10
1,3,2,9,3,14,10
1,2,3,10,10,10,6
1,3,2,1,6,9,12
1,3,2,1,6,9,12
1,4,2,1,6,9,12
1,3,2,9,6,14,10
1,2,7,10,10,10,6
1,3,4,9,3,14,10
1,3,2,9,3,14,10
1,3,4,9,3,14,10
1,3,2,1,6,9,12
1,3,2,1,6,9,12
1,1,6,8,7,6,8
1,3,2,9,3,14,10
1,3,4,9,3,14,10
1,2,7,10,10,10,6
1,3,4,9,3,14,10
1,2,7,10,10,10,6
1,2,7,10,10,10,6
1,1,6,8,7,5,4
1,4,7,1,10,9,12
1,2,3,4,8,10,6
1,3,2,1,6,9,12
1,3,2,9,7,14,10
1,2,5,6,11,2,11
1,3,2,9,3,14,10
1,2,3,4,8,10,6
1,4,7,1,10,9,12
1,3,2,1,6,9,12
1,3,4,9,3,14,10
1,1,4,2,3,5,4
1,1,4,2,3,5,4
1,2,7,10,10,10,6
1,3,2,1,6,14,10
1,2,7,10,10,10,6
1,2,3,4,8,2,1
1,2,7,10,10,10,6
1,3,2,1,6,9,12
1,4,2,1,6,9,12
1,4,2,1,6,9,12
1,4,7,1,10,9,12
1,4,2,1,6,9,12
1,3,2,9,6,14,10
1,3,2,1,6,9,12
1,3,2,9,6,14,10
1,3,2,1,6,9,12
1,2,7,10,10,10,6
1,2,7,10,10,10,6
1,3,2,9,6,11,10
1,3,2,9,6,14,10
1,1,6,2,7,5,4
1,3,2,1,6,9,12
1,3,2,1,6,9,12
1,3,2,9,6,14,10
1,3,2,1,6,9,12
1,4,7,1,10,9,12
1,3,2,1,6,9,12
1,2,3,10,5,10,6
1,3,2,1,6,9,12
1,2,7,10,10,10,6
1,2,7,10,10,10,6
