3,1,6,1,9,3
3,1,3,1,7,3
1,4,1,5,13,1
1,5,4,9,15,14
1,5,4,9,15,1
1,4,1,9,13,1
1,4,1,5,13,1
1,4,1,5,13,1
1,5,9,8,15,14
1,5,4,9,15,14
1,4,1,5,13,1
3,1,6,10,9,3
1,5,9,9,15,14
3,1,6,1,9,3
3,1,6,10,9,3
3,3,3,1,7,8
1,4,4,9,15,1
1,4,4,9,15,1
1,4,1,9,13,1
1,4,1,9,13,1
1,4,4,9,15,1
1,3,1,5,13,8
1,3,1,5,13,8
1,3,1,5,13,8
1,4,4,9,13,1
1,5,4,9,15,14
3,3,3,1,7,8
1,3,1,5,13,8
3,6,6,11,9,9
1,5,9,8,15,14
2,5,9,8,11,14
1,4,1,9,13,1
1,2,4,9,15,1
3,1,6,10,9,3
3,1,3,1,7,3
3,1,6,1,9,3
3,3,3,1,7,3
1,3,1,5,13,8
3,1,3,1,7,3
1,3,1,5,13,8
1,4,1,5,13,1
1,4,1,9,13,1
1,4,4,9,15,1
1,5,4,9,15,14
1,5,9,8,15,14
3,1,6,1,9,3
1,3,1,5,13,8
1,5,9,8,15,14
1,3,1,5,13,8
1,3,1,5,13,8
1,3,1,5,13,8
1,3,1,5,13,8
3,1,6,1,9,3
1,5,4,9,15,14
1,4,4,9,15,1
3,1,6,10,9,3
1,5,9,8,15,14
1,3,1,5,13,8
1,5,4,9,15,14
3,3,1,5,13,8
3,3,1,5,7,8
1,5,4,9,15,14
1,4,1,5,13,1
3,3,3,1,7,8
3,1,6,10,9,3
3,1,3,1,7,3
3,1,6,10,9,3
3,1,3,1,7,3
1,5,4,9,15,14
1,4,1,5,13,1
3,3,1,5,7,8
1,3,1,5,13,8
2,5,9,8,11,14
3,3,1,1,7,8
1,4,4,9,15,1
3,1,3,1,7,3
1,4,4,9,15,1
1,3,1,5,13,8
3,1,3,1,7,3
1,5,4,9,15,14
1,4,1,5,13,1
3,3,1,5,7,8
1,5,9,8,15,14
1,4,4,9,15,1
1,5,4,9,15,14
1,3,1,5,13,8
1,4,1,5,13,1
1,5,4,9,15,14
1,4,1,9,13,1
3,3,3,1,7,8
1,3,1,5,13,8
3,3,3,1,7,8
3,3,3,1,7,8
1,4,1,5,13,1
1,4,4,9,15,1
1,5,9,9,11,14
3,3,3,1,7,8
1,4,1,5,13,1
3,1,6,1,9,3
1,3,1,5,13,8
1,4,1,5,13,1
2,5,9,8,11,14
1,4,1,5,13,1
3,1,3,1,9,3
1,4,4,9,15,1
1,5,9,8,15,14
1,4,4,9,15,1
3,3,1,5,7,8
1,4,4,9,15,1
1,4,1,5,13,1
3,1,3,1,7,3
1,3,1,5,13,8
1,3,1,5,13,8
3,3,1,1,13,8
1,4,1,5,13,1
3,1,6,10,9,3
1,4,4,9,15,1
3,3,3,1,7,8
1,4,4,9,15,1
1,3,1,5,13,8
3,1,6,10,9,3
3,1,3,1,9,3
1,4,1,5,13,1
3,1,6,1,9,3
1,4,1,5,13,1
3,3,3,1,7,8
3,6,6,11,9,9
3,1,6,1,9,3
1,3,1,5,13,8
1,5,9,8,15,14
2,5,9,8,11,14
3,3,3,1,7,8
1,3,1,5,13,8
1,5,4,9,15,14
1,4,1,9,13,1
3,1,3,1,7,3
1,4,1,5,13,1
1,3,1,5,13,8
1,3,1,5,13,8
1,4,1,9,13,1
3,1,3,1,7,3
1,4,4,9,15,1
1,3,1,5,13,8
1,4,4,9,15,1
1,3,1,5,13,8
1,3,1,5,13,8
2,5,2,12,12,16
1,4,4,9,13,1
1,4,4,9,15,1
3,1,3,1,7,3
1,4,4,9,15,1
3,1,3,1,7,3
3,1,3,1,7,3
2,5,9,8,11,14
3,3,3,1,7,8
3,1,6,10,9,3
1,3,1,5,13,8
1,4,1,9,13,1
3,6,6,11,9,9
1,4,1,9,13,1
3,1,6,10,9,3
3,3,3,1,7,8
1,3,1,5,13,8
1,4,4,9,15,1
1,5,4,9,15,14
1,5,9,8,15,14
3,1,3,1,7,3
1,4,1,5,13,1
3,1,3,1,7,3
3,6,6,11,9,9
3,1,3,1,7,3
1,3,1,5,13,8
1,3,1,5,13,8
1,3,1,5,13,8
3,3,3,1,7,8
1,3,1,5,13,8
1,4,1,5,13,1
1,3,1,5,13,8
1,4,1,5,13,1
1,3,1,5,13,8
3,1,3,1,7,3
3,1,3,1,7,3
1,2,1,9,13,1
1,4,1,5,13,1
1,5,9,8,11,14
1,3,1,5,13,8
1,3,1,5,13,8
1,4,1,5,13,1
1,3,1,5,13,8
3,3,1,5,7,8
1,3,1,5,13,8
3,1,6,1,9,3
1,3,1,5,13,8
3,1,3,1,7,3
3,1,3,1,7,3
