3,5,9,11,3,10
3,2,9,6,15,9
1,3,4,9,7,16
1,6,4,7,10,7
1,4,4,7,10,7
1,3,4,9,10,16
1,3,4,9,7,16
1,3,3,9,7,16
2,6,1,7,10,7
2,6,4,7,10,7
1,3,3,9,7,16
3,5,9,11,3,10
1,6,4,7,10,7
3,2,9,6,15,9
3,5,9,11,3,10
3,2,9,6,15,9
1,4,4,7,10,7
1,4,4,7,10,7
1,4,4,7,10,7
1,3,4,9,7,16
1,4,4,7,10,7
1,3,3,9,7,16
1,3,9,6,15,9
1,3,3,9,7,16
1,3,4,9,7,16
2,6,1,7,10,7
3,3,9,6,15,9
1,3,3,9,7,16
3,5,2,11,3,10
2,6,4,7,10,7
2,6,1,7,9,5
1,3,4,9,10,16
1,3,6,9,2,6
3,5,9,11,15,10
3,2,9,6,15,9
3,1,9,11,15,9
3,2,9,6,15,9
1,3,3,9,7,16
3,2,9,6,15,9
1,3,3,9,7,16
1,3,3,9,7,16
1,3,4,9,10,16
1,4,4,7,10,7
1,4,4,7,10,7
2,6,4,7,10,7
3,1,9,11,3,9
1,3,3,9,7,16
2,6,4,7,10,7
1,3,3,9,7,16
1,3,3,9,7,16
1,3,3,9,7,16
1,3,3,6,7,16
3,2,9,6,15,9
1,4,4,7,10,7
1,4,4,7,10,7
3,5,9,11,3,10
2,6,4,7,10,7
1,3,3,9,7,16
1,6,4,7,10,7
3,3,9,6,15,9
1,3,9,6,15,9
1,6,4,7,10,7
1,3,3,9,7,16
3,3,9,6,15,9
3,5,9,11,3,10
3,2,9,6,15,9
3,5,9,11,13,10
3,2,9,6,15,9
1,4,4,7,10,7
1,3,3,9,7,16
3,3,9,6,15,9
1,3,3,9,7,16
1,6,4,7,10,7
3,3,9,6,15,9
1,4,4,7,10,7
3,2,9,6,15,9
1,4,4,7,10,7
1,3,3,9,7,16
3,2,9,6,15,9
1,6,4,7,10,7
1,3,3,9,7,16
1,3,3,6,7,16
2,6,4,7,10,7
1,4,4,7,10,7
1,4,4,7,10,7
1,3,3,9,7,16
1,3,3,9,7,16
1,6,4,7,10,7
1,3,4,9,7,16
3,2,9,6,15,9
1,3,3,9,7,16
3,2,9,6,15,9
1,3,3,6,7,16
1,3,3,9,7,16
1,4,4,7,10,7
2,6,1,7,10,5
3,2,9,6,15,9
1,3,3,9,7,16
3,5,9,11,3,10
1,3,4,9,7,16
1,3,3,9,7,16
2,6,1,4,9,5
1,3,3,9,7,16
3,2,9,6,15,9
1,4,4,7,10,7
2,6,1,7,9,5
1,4,4,7,10,7
1,3,9,6,15,9
2,6,4,2,10,7
1,3,3,9,7,16
3,2,9,6,15,9
1,3,3,9,7,16
1,3,3,9,7,16
1,3,3,6,15,16
1,3,3,9,7,16
3,5,9,11,3,10
1,4,4,7,10,7
3,2,9,6,15,9
1,4,4,7,10,7
1,3,3,9,7,16
3,5,2,11,3,10
3,2,9,6,15,9
1,3,3,9,7,16
3,5,9,11,15,10
1,3,3,9,7,16
3,2,9,6,15,9
3,5,2,5,1,10
3,1,9,11,15,9
1,3,3,6,7,16
2,6,4,7,10,7
2,6,1,3,9,5
3,2,9,6,15,9
1,3,3,6,15,9
1,4,4,7,10,7
1,3,4,9,7,16
3,2,9,6,15,9
1,3,3,9,7,16
1,3,3,9,7,16
1,3,3,9,7,16
1,3,4,9,7,7
3,2,9,6,15,9
1,4,4,7,10,7
1,3,3,9,7,16
1,4,4,7,10,7
1,3,3,9,7,16
1,3,3,9,7,16
2,6,6,8,9,5
1,4,4,7,10,7
1,4,4,7,10,7
3,2,9,6,15,9
1,4,4,7,10,7
3,2,9,6,15,9
3,2,9,6,15,9
2,6,1,7,9,5
3,2,9,6,15,9
3,5,2,11,3,10
1,3,3,9,7,16
2,6,4,8,10,7
3,5,2,5,1,14
1,3,4,9,10,7
3,5,2,11,3,10
3,2,9,6,15,9
1,3,3,9,7,16
1,4,4,7,10,7
1,4,4,7,10,7
2,6,4,7,10,7
3,2,9,6,15,9
1,3,3,9,7,16
1,3,6,6,15,6
3,5,2,11,3,10
3,2,9,6,15,9
1,3,3,9,7,16
1,3,3,9,7,16
1,3,3,9,7,16
3,2,9,6,15,9
1,3,3,9,7,16
1,3,4,9,10,7
1,3,3,9,7,16
1,3,3,9,7,16
1,3,3,6,7,16
3,2,9,6,15,9
3,2,9,6,15,9
1,3,4,9,10,16
1,3,4,9,7,16
2,6,1,7,9,5
1,3,3,9,7,16
1,3,3,9,7,16
1,3,3,9,7,16
1,3,3,9,7,16
1,3,3,6,7,16
1,3,3,9,7,16
3,2,9,6,15,9
1,3,3,6,15,6
3,2,9,6,15,9
3,2,9,6,15,9
