1,5,5,3,2,6,20
1,5,5,3,2,6,20
2,1,2,11,3,3,7
2,4,2,8,3,7,12
2,4,2,8,3,14,12
2,1,2,11,3,3,7
2,1,2,11,12,3,7
2,1,2,11,3,3,7
2,4,2,8,3,7,12
2,4,2,8,3,7,12
2,1,2,11,12,3,7
1,5,5,2,8,15,1
2,4,2,8,3,7,12
1,5,5,3,2,6,20
1,5,5,2,2,15,1
1,2,5,3,2,2,20
2,1,2,8,3,14,12
2,1,2,8,3,14,12
2,1,2,8,3,14,12
2,1,2,11,3,3,7
2,1,2,8,3,14,12
2,1,7,11,12,3,7
1,1,7,11,12,3,20
2,1,7,11,12,3,7
2,1,2,11,3,3,7
2,4,2,8,3,7,12
1,2,5,3,2,2,20
1,1,7,11,12,3,20
1,5,6,2,8,15,3
2,4,2,8,3,7,12
2,3,8,7,1,8,12
2,1,2,11,3,3,12
2,4,3,8,5,1,12
1,5,5,2,2,15,1
1,5,5,3,2,6,20
1,5,5,2,2,6,20
1,2,5,3,2,2,20
2,1,7,11,12,3,7
1,2,5,3,2,6,20
1,1,7,11,12,3,7
2,1,2,11,12,3,7
2,1,2,11,3,3,7
2,4,2,8,3,14,12
2,4,2,8,3,14,12
2,4,2,8,3,7,12
1,2,5,3,2,6,20
2,1,7,11,12,3,7
2,4,2,7,3,7,12
2,1,7,11,12,3,7
2,1,7,11,12,3,7
2,1,7,11,12,3,7
1,1,7,11,12,3,20
1,5,5,2,2,6,20
2,4,2,8,3,7,12
2,4,2,8,3,14,12
1,5,5,2,2,15,1
2,4,2,8,3,7,12
2,1,7,11,12,3,7
2,4,2,8,3,7,12
1,2,5,11,2,2,20
1,2,5,3,2,2,20
2,4,2,8,3,7,12
2,1,2,11,12,3,7
1,2,5,3,2,2,20
1,5,5,2,2,15,1
1,2,5,3,2,6,20
1,5,5,3,2,6,20
1,2,5,3,2,6,20
2,4,2,8,3,14,12
2,1,2,11,3,3,7
1,2,5,3,2,2,20
1,1,7,11,12,3,20
2,3,8,7,1,8,12
1,2,5,3,2,2,20
2,4,2,8,3,14,12
1,5,5,3,2,6,20
2,4,2,8,3,14,12
1,1,7,11,12,3,20
1,2,5,3,2,6,20
2,4,2,8,3,7,12
2,1,2,11,3,3,7
1,2,5,3,2,2,20
2,4,2,7,3,7,12
2,4,2,8,3,7,12
2,4,2,8,3,7,12
2,1,7,11,12,3,7
2,1,7,11,12,3,7
2,4,2,8,3,7,12
2,1,2,11,3,3,7
1,2,5,3,2,2,20
1,1,7,11,12,3,7
1,2,5,3,2,2,20
1,2,5,3,2,2,20
2,1,2,11,3,3,7
2,4,2,8,3,14,12
2,3,8,7,1,8,12
1,2,5,3,2,2,20
2,1,2,11,12,3,7
1,5,5,3,2,6,20
2,1,7,11,12,3,7
2,1,7,11,12,3,7
2,3,8,4,1,8,3
2,1,2,11,12,3,7
1,5,5,3,2,6,20
2,4,2,8,3,14,12
2,4,2,7,3,7,12
2,4,2,8,3,14,12
1,2,5,11,2,2,20
2,4,2,8,3,14,12
2,1,7,11,12,3,7
1,5,5,3,2,6,20
2,1,7,11,12,3,7
2,1,7,11,12,3,7
2,1,7,11,12,3,20
2,1,2,11,12,3,7
1,5,5,2,2,15,1
2,4,2,8,3,14,12
1,2,5,3,2,2,20
2,1,2,8,3,14,12
2,1,7,11,12,3,7
1,5,5,2,8,15,1
1,5,5,3,2,6,20
2,1,2,11,12,3,7
1,5,5,2,2,6,20
2,1,2,11,3,3,7
1,2,5,3,2,2,20
1,5,6,2,8,15,3
1,5,5,2,2,6,1
2,1,7,11,12,3,20
2,4,2,8,3,7,12
2,3,8,7,1,8,12
1,2,5,3,2,2,20
2,1,7,11,12,3,7
2,4,2,8,3,14,12
2,1,2,11,3,14,12
1,2,5,3,2,6,20
2,1,7,11,12,3,7
2,1,7,11,12,3,7
1,1,7,11,12,3,7
2,4,2,8,3,14,12
1,2,5,3,2,6,20
2,4,2,8,3,14,12
2,1,7,11,12,3,7
2,4,2,8,3,14,12
2,1,7,11,12,3,7
2,1,7,11,12,3,7
2,3,8,4,1,8,3
2,1,2,11,3,14,12
2,4,2,8,3,14,12
1,5,5,3,2,6,20
2,4,2,8,3,14,12
1,2,5,3,2,6,20
1,5,5,3,2,6,20
2,3,8,7,1,8,12
1,2,5,3,2,2,20
1,5,5,2,8,15,1
2,1,7,11,12,3,7
2,1,2,11,3,14,7
1,5,6,2,8,15,3
2,1,2,11,3,3,12
1,5,5,2,2,15,1
1,2,5,3,2,2,20
2,1,7,11,12,3,7
2,4,2,8,3,14,12
2,4,2,8,3,7,12
2,4,2,8,3,7,12
1,2,5,3,2,6,20
2,1,2,11,3,3,7
1,2,5,3,2,6,20
1,5,6,2,8,15,1
1,5,5,3,2,6,20
2,1,7,11,12,3,7
1,1,7,11,12,3,20
1,1,7,11,12,3,7
1,2,5,3,2,2,20
2,1,7,11,12,3,7
2,1,2,11,3,3,7
2,1,7,11,12,3,7
2,1,2,11,3,3,7
2,1,7,11,12,3,20
1,5,5,3,2,6,20
1,5,5,3,2,6,20
2,1,4,11,12,3,7
2,1,2,11,3,3,7
2,4,2,7,3,7,12
2,1,7,11,12,3,7
2,1,7,11,12,3,7
2,1,7,11,12,3,7
2,1,7,11,12,3,7
1,2,5,11,2,2,20
2,1,7,11,12,3,7
1,5,5,3,2,6,20
2,1,7,11,12,3,20
1,2,5,3,2,6,20
1,2,5,3,2,6,20
