2,3,8,11,4,5,16
2,1,8,11,12,13,2
1,4,5,1,5,4,19
1,2,4,10,1,7,17
1,2,4,10,1,7,17
1,4,5,1,5,4,19
1,4,5,1,5,4,19
1,4,5,1,5,4,19
1,2,4,10,1,7,17
1,2,4,10,1,7,17
1,4,5,1,5,4,19
2,3,8,11,4,5,16
1,2,4,10,1,7,17
2,1,8,11,12,13,2
2,3,8,11,4,5,16
2,5,6,3,12,13,1
1,4,4,10,1,7,14
1,4,4,1,1,7,14
1,4,5,1,5,4,19
1,4,5,1,5,4,19
1,4,4,10,1,7,14
1,4,5,1,5,4,19
2,5,5,1,5,4,19
1,4,5,1,5,4,19
1,4,5,1,5,4,19
1,2,4,10,1,7,17
2,5,6,3,12,13,1
2,5,5,1,5,4,19
2,3,8,11,4,5,16
1,2,4,10,1,7,17
1,2,3,8,3,7,15
1,4,5,1,1,7,19
2,5,5,1,5,4,19
2,3,8,11,4,5,16
2,1,6,3,12,13,2
2,3,8,11,4,5,16
2,5,6,3,12,13,2
1,4,5,1,5,4,19
2,1,6,3,12,13,2
2,5,5,1,5,4,19
1,4,5,1,5,4,19
1,4,4,10,1,7,14
1,4,4,10,1,7,14
1,2,4,10,1,7,17
1,2,3,10,1,7,17
2,1,8,3,12,13,2
1,4,5,1,5,4,19
1,2,3,10,1,7,17
1,4,5,1,5,4,19
1,4,5,1,5,4,19
1,4,5,1,5,4,19
2,5,5,1,5,13,19
2,3,8,11,4,5,16
1,2,4,10,1,7,17
1,4,4,10,1,7,17
2,3,8,11,4,5,16
1,2,4,10,1,7,17
1,4,5,1,5,4,19
1,2,4,10,1,7,17
2,5,5,3,12,13,1
2,5,6,3,12,13,1
1,2,4,10,1,7,17
1,4,5,1,5,4,19
2,5,6,3,12,13,1
2,3,8,11,4,5,16
2,3,8,11,4,5,16
2,3,8,11,4,5,16
2,3,8,11,4,5,16
1,2,4,10,1,7,17
1,4,5,1,5,4,19
2,5,6,3,12,13,1
2,5,5,1,5,4,19
1,2,3,8,3,7,15
2,5,6,3,12,13,1
1,4,4,10,1,7,14
2,1,6,3,12,13,2
1,4,4,10,1,7,14
2,5,5,1,5,4,19
2,1,8,3,12,13,2
1,2,4,10,1,7,17
1,4,5,1,5,4,19
2,5,6,3,12,13,1
1,2,3,10,1,7,17
1,4,4,10,1,7,17
1,2,4,10,1,7,17
1,4,5,1,5,4,19
1,4,5,1,5,4,19
1,2,4,10,1,7,17
1,4,5,1,5,4,19
2,5,6,3,12,13,1
1,4,5,1,5,4,19
2,5,6,3,12,13,1
2,5,6,3,12,13,1
1,4,5,1,5,4,19
1,4,4,10,1,7,17
1,2,4,10,1,7,17
2,5,6,3,12,13,1
1,4,5,1,5,4,19
2,3,8,11,4,5,16
2,5,5,1,5,4,19
1,4,5,1,5,4,19
1,2,3,8,3,12,15
1,4,5,1,5,4,19
2,1,8,11,12,13,2
1,4,4,10,1,7,17
1,2,3,10,1,7,17
1,4,4,10,1,7,14
2,5,5,3,12,13,1
1,4,5,10,1,7,14
1,4,5,1,5,4,19
2,1,6,3,12,13,2
1,4,5,1,5,4,19
1,4,5,1,5,4,19
2,5,6,3,12,13,1
1,4,5,1,5,4,19
2,3,8,11,4,5,16
1,4,4,10,1,7,17
2,5,6,3,12,13,1
1,4,4,10,1,7,14
1,4,5,1,5,4,19
2,3,8,11,4,5,16
2,3,8,11,4,5,16
1,4,5,1,5,4,19
2,3,8,11,4,5,16
1,4,5,1,5,4,19
2,5,6,3,12,13,1
2,3,8,11,4,3,16
2,1,8,11,12,13,16
2,5,5,1,5,4,19
1,2,4,10,1,7,17
1,2,3,8,3,12,15
2,5,6,3,12,13,1
2,5,5,1,5,4,19
1,2,4,10,1,7,17
1,4,5,1,1,7,19
2,1,6,3,12,13,2
1,4,5,1,5,4,19
1,4,5,1,5,4,19
2,5,5,1,5,4,19
1,4,5,1,5,4,19
2,1,6,3,12,13,2
1,4,4,10,1,7,14
1,4,5,1,5,4,19
1,4,4,10,1,7,14
1,4,5,1,5,4,19
2,5,5,1,5,4,19
1,2,3,8,3,12,15
1,4,4,1,1,7,14
1,4,4,10,1,7,14
2,1,6,3,12,13,2
1,4,4,10,1,7,14
2,3,8,11,4,5,16
2,1,6,3,12,13,2
1,2,3,8,3,12,15
2,5,6,3,12,13,1
2,3,8,11,4,5,16
2,5,5,1,5,4,19
1,4,5,10,1,7,14
2,3,8,11,4,3,16
1,4,5,1,5,4,19
2,3,8,11,4,5,16
2,5,6,3,12,13,1
1,4,5,1,5,4,19
1,4,4,10,1,7,14
1,2,4,10,1,7,17
1,2,4,10,1,7,17
2,1,6,3,12,13,2
1,4,5,1,5,4,19
2,1,6,3,12,13,2
2,3,8,11,4,5,16
2,1,6,3,12,13,2
1,4,5,1,5,4,19
2,5,5,1,5,4,19
2,5,5,1,5,4,19
2,5,6,3,12,13,1
2,5,5,1,5,4,19
1,4,5,1,5,4,19
1,4,5,1,5,4,19
1,4,5,1,5,4,19
2,5,5,1,5,13,19
2,1,6,3,12,13,2
2,1,6,3,12,13,2
2,5,5,1,5,4,19
1,4,5,1,5,4,19
1,2,3,10,1,7,17
1,4,5,1,5,4,19
1,4,5,1,5,4,19
1,4,5,1,5,4,19
1,4,5,1,5,4,19
2,5,5,3,12,13,1
2,5,5,1,5,4,19
2,3,8,11,4,5,16
2,5,5,1,5,13,19
2,1,6,3,12,13,2
2,1,6,3,12,13,2
