Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
CHN,1529.0,1647.0,1855.0,2084.0,2333.0,2530.0,2756.0,2987.0,3177.0,3399.0,3662.0,3930.0,4276.0,4692.0,5152.0,5682.0,6400.0,7302.0,7996.0,8638.0,9485.0,10288.0,11121.0,11855.0,12775.0,13519.0,14354.0,15270.0
COL,7174.0,7255.0,7510.0,7608.0,8045.0,8329.0,8331.0,8474.0,8435.0,7964.0,8162.0,8157.0,8226.0,8369.0,8688.0,8963.0,9449.0,9949.0,10155.0,10247.0,10491.0,10965.0,11364.0,11847.0,12315.0,12772.0,13050.0,12938.0
COM,1595.0,1467.0,1571.0,1561.0,1430.0,1444.0,1383.0,1400.0,1377.0,1484.0,1483.0,1483.0,1472.0,1466.0,1457.0,1465.0,1470.0,1456.0,1418.0,1413.0,1410.0,1413.0,1418.0,1437.0,1435.0,1405.0,1396.0,1399.0
COG,5771.0,5854.0,6094.0,5486.0,5323.0,3870.0,3893.0,4340.0,5014.0,3908.0,3456.0,3880.0,3938.0,3832.0,3518.0,2899.0,2607.0,3052.0,3523.0,3964.0,3946.0,3872.0,4616.0,4970.0,5778.0,7418.0,6630.0,5694.0
COD,1285.0,1135.0,,833.0,729.0,696.0,725.0,664.0,642.0,580.0,566.0,522.0,531.0,548.0,564.0,572.0,590.0,602.0,602.0,614.0,635.0,648.0,666.0,669.0,713.0,750.0,792.0,796.0
CRI,7550.0,7586.0,8097.0,8468.0,8741.0,8844.0,8778.0,9044.0,9359.0,9356.0,9432.0,9586.0,9739.0,9998.0,10320.0,10618.0,11324.0,12120.0,12597.0,12136.0,12573.0,12941.0,13436.0,13510.0,13794.0,14086.0,14490.0,14636.0
HRV,14257.0,11312.0,9933.0,9228.0,9872.0,12612.0,13846.0,14553.0,14967.0,14453.0,15462.0,15954.0,16831.0,17471.0,18481.0,19143.0,20021.0,21132.0,21414.0,19756.0,19607.0,20184.0,19740.0,19860.0,19930.0,20848.0,21088.0,22162.0
CUB,4906.0,4359.0,3844.0,3251.0,3256.0,3299.0,3551.0,3637.0,3635.0,3843.0,4048.0,4183.0,4234.0,4380.0,4616.0,5135.0,5765.0,6150.0,6393.0,6428.0,6601.0,6821.0,7022.0,7196.0,7254.0,7562.0,7487.0,7524.0
CYP,23680.0,23263.0,24674.0,24298.0,25126.0,25836.0,25798.0,25901.0,29278.0,27814.0,28493.0,29307.0,30443.0,31060.0,31903.0,32562.0,33303.0,34934.0,35220.0,33936.0,32913.0,33192.0,30713.0,28488.0,28696.0,30744.0,30955.0,31568.0
CZE,20151.0,17801.0,17699.0,17633.0,18138.0,19118.0,19829.0,19739.0,19675.0,19895.0,20790.0,21272.0,21483.0,22299.0,23059.0,24572.0,25777.0,26959.0,27445.0,25803.0,26202.0,26617.0,26761.0,26672.0,27113.0,28567.0,29400.0,30588.0
CIV,2765.0,2638.0,2577.0,2519.0,2536.0,2642.0,2693.0,2860.0,2928.0,2842.0,2783.0,2742.0,2649.0,2588.0,2584.0,2580.0,2567.0,2560.0,2576.0,2596.0,2589.0,2414.0,2626.0,2757.0,2977.0,3142.0,3323.0,3481.0
DNK,32969.0,33319.0,33989.0,34104.0,35843.0,36879.0,37657.0,38678.0,39499.0,40624.0,41508.0,41968.0,42119.0,42399.0,43864.0,44929.0,46716.0,46609.0,46379.0,43817.0,44726.0,45340.0,45340.0,45983.0,46706.0,47000.0,47209.0,47918.0
DJI,2031.0,1925.0,1987.0,2085.0,1990.0,2084.0,1931.0,1966.0,1906.0,1938.0,1926.0,1911.0,1933.0,2070.0,2128.0,2155.0,2424.0,2488.0,2551.0,2576.0,2622.0,2693.0,2773.0,2862.0,2982.0,3124.0,3268.0,3392.0
DMA,6335.0,6453.0,6646.0,6652.0,6627.0,6786.0,6856.0,7147.0,7504.0,7296.0,7066.0,7460.0,7215.0,7791.0,7887.0,7926.0,8631.0,9050.0,9809.0,9795.0,9966.0,9922.0,9607.0,9493.0,9880.0,9167.0,8756.0,8344.0
DOM,5243.0,5212.0,5646.0,5842.0,5907.0,6106.0,6467.0,6809.0,7116.0,7432.0,7731.0,7668.0,7890.0,7586.0,7418.0,7996.0,8667.0,9757.0,10078.0,10032.0,10715.0,10879.0,11031.0,11215.0,11886.0,12655.0,13282.0,13921.0
ECU,6887.0,7118.0,7200.0,7256.0,7427.0,7459.0,7408.0,7601.0,7662.0,6993.0,6854.0,7176.0,7412.0,7470.0,7923.0,8251.0,8502.0,8539.0,9068.0,9001.0,9215.0,9769.0,10170.0,10512.0,10735.0,10567.0,10234.0,10347.0
EGY,5759.0,5776.0,5916.0,5937.0,6116.0,6308.0,6536.0,6797.0,6954.0,7221.0,7457.0,7590.0,7550.0,7626.0,7779.0,7979.0,8441.0,8918.0,9382.0,9569.0,9668.0,9572.0,9595.0,9561.0,9644.0,9923.0,10185.0,10355.0
SLV,4400.0,4472.0,4832.0,5132.0,5416.0,5690.0,5727.0,5911.0,6079.0,6133.0,6232.0,6311.0,6380.0,6440.0,6542.0,6767.0,7041.0,7285.0,7470.0,7103.0,7145.0,7230.0,7145.0,7217.0,7328.0,7563.0,7663.0,6868.0
GNQ,1112.0,1118.0,1489.0,1538.0,1484.0,1533.0,2419.0,6320.0,7022.0,8872.0,8949.0,12340.0,9180.0,12206.0,8834.0,20896.0,26572.0,29863.0,29216.0,29353.0,21545.0,22235.0,23817.0,23090.0,22629.0,23324.0,21316.0,19513.0
ERI,894.0,994.0,1110.0,1267.0,1543.0,1605.0,1697.0,1817.0,1832.0,1794.0,1678.0,1764.0,1749.0,1641.0,1608.0,1613.0,1562.0,1554.0,1371.0,1398.0,1402.0,1497.0,1572.0,1588.0,1634.0,1676.0,1700.0,1750.0
EST,15986.0,14863.0,12233.0,11206.0,11217.0,12146.0,12993.0,14174.0,15000.0,14865.0,15180.0,16115.0,17204.0,18442.0,19785.0,21972.0,24054.0,25555.0,24619.0,21516.0,21539.0,23313.0,24661.0,25676.0,26380.0,26985.0,27645.0,28993.0
SWZ,5659.0,5645.0,5721.0,5625.0,5390.0,5877.0,6155.0,6207.0,5975.0,6140.0,5954.0,6234.0,6062.0,6126.0,6433.0,7140.0,7088.0,7340.0,7173.0,7008.0,6922.0,7277.0,7491.0,7939.0,7890.0,7836.0,7702.0,7620.0
ETH,648.0,581.0,,,,,,630.0,587.0,599.0,616.0,648.0,640.0,608.0,671.0,733.0,790.0,858.0,926.0,979.0,1072.0,1160.0,1228.0,1323.0,1421.0,1527.0,1603.0,1719.0
FJI,5928.0,5920.0,5862.0,5802.0,5926.0,6168.0,6401.0,6166.0,6084.0,6571.0,6715.0,7139.0,7313.0,7464.0,8026.0,7279.0,7254.0,7185.0,7204.0,7181.0,7128.0,7262.0,7263.0,7690.0,7787.0,8145.0,8080.0,8324.0
FIN,28133.0,26110.0,24833.0,24381.0,25523.0,26722.0,27824.0,29720.0,31096.0,32739.0,34658.0,35692.0,36333.0,36626.0,38468.0,39285.0,40934.0,42604.0,42656.0,39370.0,40389.0,40868.0,40120.0,39563.0,39372.0,39248.0,40066.0,41002.0
FRA,29661.0,29935.0,30322.0,30039.0,30566.0,31080.0,31550.0,32283.0,33329.0,34529.0,35557.0,35963.0,35825.0,35947.0,36751.0,37168.0,37881.0,38565.0,38443.0,36999.0,37632.0,38320.0,37876.0,37892.0,38085.0,38367.0,38702.0,39254.0
GAB,19313.0,20003.0,18450.0,18482.0,19094.0,19290.0,19437.0,19896.0,20854.0,18139.0,16089.0,16966.0,17113.0,16766.0,15433.0,16189.0,14477.0,14551.0,13386.0,14041.0,13823.0,13712.0,14944.0,15518.0,16979.0,16482.0,16623.0,16431.0
GMB,1493.0,1491.0,1497.0,1482.0,1444.0,1424.0,1444.0,1394.0,1404.0,1448.0,1487.0,1514.0,1456.0,1458.0,1541.0,1478.0,1444.0,1459.0,1504.0,1543.0,1593.0,1471.0,1510.0,1545.0,1506.0,1518.0,1510.0,1516.0
GEO,7589.0,6014.0,3603.0,2400.0,2208.0,2273.0,2562.0,3043.0,3225.0,3350.0,3404.0,3508.0,3736.0,4183.0,4517.0,4983.0,5555.0,6206.0,6318.0,6179.0,6517.0,7101.0,7808.0,8098.0,8669.0,8766.0,8785.0,9186.0
DEU,31793.0,32995.0,33325.0,32732.0,33196.0,33594.0,33807.0,34311.0,34853.0,35458.0,36529.0,37019.0,36821.0,36649.0,37694.0,38051.0,39828.0,41080.0,41393.0,39673.0,41236.0,43770.0,43827.0,43888.0,44429.0,44766.0,45203.0,46136.0
GHA,1897.0,1944.0,1967.0,2000.0,2007.0,2035.0,2077.0,2112.0,2157.0,2197.0,2215.0,2279.0,2326.0,2384.0,2445.0,2556.0,2619.0,2663.0,2836.0,2900.0,3011.0,3299.0,3446.0,3699.0,3700.0,3861.0,3889.0,4096.0
GRC,21080.0,21554.0,21596.0,21073.0,21404.0,21752.0,22203.0,23101.0,23840.0,24194.0,24924.0,25891.0,26724.0,28009.0,29326.0,29203.0,30556.0,31243.0,30930.0,29749.0,28134.0,25428.0,24521.0,23714.0,24131.0,24251.0,24284.0,24648.0
GRD,6809.0,7097.0,7063.0,6729.0,6839.0,6839.0,7084.0,7406.0,8184.0,8715.0,9025.0,8683.0,8877.0,9720.0,9384.0,11410.0,10914.0,11391.0,11491.0,10350.0,10600.0,10763.0,10562.0,10865.0,11601.0,12296.0,12460.0,12864.0
GTM,4996.0,5105.0,5232.0,5318.0,5396.0,5535.0,5550.0,5670.0,5855.0,5926.0,5997.0,6046.0,6075.0,6081.0,6108.0,6159.0,6316.0,6552.0,6593.0,6471.0,6513.0,6606.0,6725.0,6844.0,6953.0,7108.0,7191.0,7278.0
GIN,1210.0,1176.0,1160.0,1171.0,1161.0,1165.0,1184.0,1207.0,1232.0,1279.0,1291.0,1306.0,1376.0,1398.0,1397.0,1409.0,1377.0,1474.0,1476.0,1431.0,1474.0,1520.0,1586.0,1617.0,1637.0,1664.0,1779.0,2067.0
GNB,1335.0,1311.0,1328.0,1319.0,1334.0,1343.0,1370.0,1448.0,1166.0,1304.0,1320.0,1310.0,1296.0,1274.0,1286.0,1312.0,1325.0,1343.0,1338.0,1355.0,1394.0,1484.0,1420.0,1394.0,1448.0,1485.0,1540.0,1552.0
GUY,2113.0,1878.0,2318.0,2822.0,3231.0,3434.0,3979.0,4123.0,4156.0,4199.0,4323.0,4377.0,4408.0,4449.0,4681.0,4669.0,4800.0,5208.0,5380.0,5575.0,5881.0,6109.0,6417.0,6634.0,6851.0,7287.0,7278.0,7447.0
HTI,1904.0,1756.0,1525.0,1669.0,1631.0,1558.0,1723.0,1735.0,1739.0,1752.0,1744.0,1689.0,1647.0,1624.0,1547.0,1537.0,1569.0,1597.0,1587.0,1614.0,1506.0,1570.0,1600.0,1634.0,1663.0,1658.0,1681.0,1665.0
HND,2894.0,2887.0,2937.0,3170.0,3048.0,3034.0,3073.0,3206.0,3231.0,3121.0,3213.0,3209.0,3234.0,3279.0,3381.0,3520.0,3663.0,3868.0,3932.0,3734.0,3787.0,3822.0,3859.0,3887.0,3899.0,4023.0,4096.0,4215.0
HKG,26175.0,27273.0,28669.0,31307.0,32332.0,32678.0,31988.0,33624.0,32083.0,32598.0,34330.0,34822.0,34629.0,36489.0,39142.0,41166.0,44578.0,47452.0,49409.0,46785.0,49139.0,51454.0,51114.0,52725.0,53886.0,54608.0,55809.0,58420.0
HUN,16107.0,14012.0,,14175.0,14589.0,14745.0,14697.0,14972.0,15613.0,16131.0,16994.0,17668.0,18480.0,19361.0,20201.0,21115.0,22040.0,21824.0,22175.0,21079.0,21248.0,21674.0,21580.0,22398.0,23034.0,23740.0,24337.0,25393.0
ISL,27854.0,27715.0,26626.0,26670.0,27188.0,27043.0,28218.0,29415.0,31171.0,32065.0,32806.0,33850.0,35109.0,35260.0,36609.0,37756.0,37805.0,40970.0,34282.0,33063.0,32525.0,34552.0,36095.0,40519.0,40787.0,42425.0,44971.0,45810.0
IND,1733.0,1712.0,1770.0,1821.0,1907.0,2015.0,2130.0,2177.0,2269.0,2428.0,2470.0,2549.0,2607.0,2763.0,2935.0,3157.0,3394.0,3684.0,3764.0,4026.0,4357.0,4595.0,4771.0,5010.0,5322.0,5691.0,6026.0,6353.0
IDN,4293.0,4604.0,4850.0,5150.0,5515.0,5861.0,6243.0,6427.0,5351.0,5229.0,5430.0,5723.0,5942.0,6087.0,6256.0,6503.0,6811.0,7156.0,7528.0,7776.0,8210.0,8593.0,8995.0,9362.0,9679.0,10037.0,10437.0,10846.0
IRN,11420.0,12563.0,12719.0,12721.0,12255.0,12539.0,12731.0,12670.0,12795.0,12533.0,13126.0,13051.0,13845.0,14862.0,15288.0,15589.0,16218.0,17385.0,17243.0,17157.0,17946.0,18194.0,16736.0,16490.0,16970.0,16537.0,18544.0,19130.0
IRQ,10726.0,3540.0,4393.0,6337.0,5860.0,4650.0,6754.0,7934.0,10409.0,11822.0,11791.0,11712.0,10475.0,6974.0,10474.0,10851.0,11609.0,11523.0,12505.0,12498.0,12581.0,13247.0,14542.0,17582.0,17013.0,17105.0,18446.0,17789.0
IRL,19791.0,20215.0,20556.0,21102.0,22289.0,23921.0,25753.0,27658.0,29464.0,31338.0,33830.0,34433.0,35318.0,36956.0,38964.0,40550.0,42238.0,42575.0,40142.0,36551.0,37119.0,36955.0,37002.0,38912.0,42071.0,48551.0,50475.0,53754.0
ISR,19798.0,20262.0,21044.0,21335.0,22307.0,23252.0,23756.0,23915.0,24348.0,24346.0,25124.0,25097.0,24775.0,24529.0,25389.0,26528.0,27556.0,28703.0,28529.0,28083.0,29170.0,30161.0,29827.0,30635.0,31469.0,31734.0,32273.0,32711.0
ITA,30729.0,31124.0,31315.0,31104.0,31717.0,32742.0,33237.0,34007.0,34513.0,35174.0,36394.0,37046.0,37030.0,36907.0,37370.0,37661.0,38392.0,38642.0,37608.0,35688.0,36128.0,36251.0,35178.0,34161.0,33946.0,34115.0,34733.0,35299.0
JAM,6759.0,6710.0,7197.0,8198.0,8163.0,8027.0,8171.0,8074.0,7710.0,7689.0,7717.0,7682.0,7551.0,7813.0,7888.0,7887.0,8144.0,8218.0,8212.0,7704.0,7699.0,7841.0,7899.0,7834.0,7875.0,7841.0,7832.0,7846.0
JPN,30828.0,31791.0,32030.0,31794.0,31974.0,32731.0,33768.0,34084.0,33586.0,33437.0,34386.0,34477.0,34399.0,34906.0,35770.0,36461.0,37114.0,37821.0,37233.0,35175.0,36685.0,36788.0,37341.0,38387.0,38675.0,39322.0,38267.0,38986.0
JOR,5923.0,5577.0,6377.0,6383.0,6406.0,6607.0,6533.0,6682.0,6824.0,6923.0,7309.0,7603.0,7819.0,8018.0,8565.0,8992.0,9388.0,9758.0,9876.0,9888.0,9391.0,9130.0,8855.0,8669.0,8525.0,8392.0,8320.0,8288.0
KAZ,13734.0,12230.0,,10593.0,9368.0,8735.0,8893.0,9160.0,9151.0,9303.0,9902.0,11419.0,12660.0,13634.0,14666.0,15407.0,16243.0,17222.0,16855.0,17677.0,17925.0,18215.0,19163.0,21007.0,21699.0,23164.0,22054.0,22626.0
KEN,2297.0,2245.0,2161.0,2057.0,2068.0,2130.0,2191.0,2151.0,2169.0,2150.0,2112.0,2130.0,2088.0,2088.0,2141.0,2223.0,2298.0,2384.0,2333.0,2344.0,2467.0,2557.0,2595.0,2654.0,2716.0,2806.0,2898.0,2961.0
KIR,2162.0,2113.0,2014.0,1924.0,1971.0,2105.0,1780.0,2245.0,2592.0,2445.0,2410.0,2402.0,2375.0,2175.0,2119.0,2705.0,2590.0,2635.0,2593.0,2432.0,2493.0,2344.0,2627.0,3012.0,3393.0,3692.0,3002.0,3042.0
KOR,11614.0,12687.0,13326.0,14091.0,15213.0,16482.0,17573.0,18400.0,17121.0,18974.0,20601.0,21377.0,22902.0,23457.0,24556.0,25315.0,26600.0,27932.0,28590.0,28579.0,30387.0,31412.0,32099.0,32781.0,33534.0,34276.0,35122.0,35945.0
KWT,53416.0,34365.0,56477.0,74117.0,83171.0,92727.0,92724.0,93696.0,92175.0,81025.0,81503.0,76905.0,74343.0,84816.0,94689.0,102169.0,107098.0,105740.0,99025.0,85974.0,80123.0,82076.0,83691.0,79962.0,77371.0,73657.0,74109.0,70524.0
KGZ,3420.0,3096.0,2639.0,2224.0,1758.0,1634.0,1728.0,1846.0,1843.0,1859.0,1932.0,2056.0,2043.0,2169.0,2265.0,2258.0,2343.0,2527.0,2649.0,2700.0,2601.0,2610.0,2764.0,2927.0,3026.0,3086.0,3113.0,3255.0
LAO,1732.0,1756.0,1803.0,1859.0,1952.0,2044.0,2138.0,2195.0,2230.0,2383.0,2416.0,2513.0,2625.0,2696.0,2858.0,3059.0,3157.0,3415.0,3576.0,3854.0,3972.0,4191.0,4526.0,4861.0,5216.0,5523.0,5822.0,6070.0
LVA,15997.0,14400.0,9352.0,8061.0,8229.0,8345.0,8630.0,9506.0,10214.0,10402.0,11162.0,12087.0,13080.0,14230.0,15345.0,17347.0,19305.0,21284.0,21111.0,19929.0,18482.0,19768.0,20687.0,21519.0,22094.0,22889.0,23685.0,25002.0
LBN,8973.0,11500.0,10682.0,10828.0,12298.0,12945.0,13298.0,12802.0,13020.0,12835.0,12778.0,12474.0,11740.0,9959.0,11810.0,12149.0,12327.0,13687.0,14797.0,15682.0,16230.0,15600.0,14984.0,14331.0,13657.0,13174.0,13011.0,13378.0
LSO,2677.0,2571.0,2561.0,2564.0,2526.0,2529.0,2615.0,2740.0,3157.0,3159.0,3070.0,3010.0,3014.0,3096.0,3041.0,2881.0,2865.0,2875.0,2989.0,2894.0,2977.0,2957.0,3007.0,2991.0,2972.0,3039.0,3124.0,3255.0
