Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
AFG,0.39469026548672564,0.4070796460176992,0.4194690265486725,0.43185840707964607,0.4407079646017699,0.4513274336283186,0.45840707964601773,0.46725663716814164,0.4761061946902655,0.4849557522123894,0.4938053097345133,0.5026548672566372,0.5132743362831859,0.5256637168141592,0.536283185840708,0.5469026548672566,0.5575221238938054,0.568141592920354,0.576991150442478,0.5876106194690266,0.5946902654867258,0.6035398230088497,0.6106194690265487,0.6176991150442478,0.624778761061947,0.631858407079646,0.6389380530973452,0.6442477876106195
ALB,0.7823008849557522,0.7823008849557522,0.7823008849557522,0.7840707964601772,0.7858407079646018,0.7893805309734514,0.7946902654867257,0.8,0.8070796460176992,0.8141592920353982,0.8212389380530974,0.8265486725663717,0.831858407079646,0.8353982300884956,0.8389380530973453,0.8424778761061948,0.8460176991150444,0.8513274336283188,0.8548672566371683,0.8619469026548673,0.8690265486725665,0.8743362831858408,0.8814159292035401,0.8867256637168143,0.8920353982300886,0.8955752212389382,0.8973451327433629,0.9008849557522125
DZA,0.6920353982300886,0.6973451327433628,0.7008849557522125,0.7061946902654868,0.7115044247787611,0.7168141592920354,0.7238938053097346,0.7309734513274337,0.7398230088495577,0.7469026548672567,0.7557522123893805,0.7646017699115044,0.7734513274336283,0.7823008849557522,0.7911504424778761,0.8,0.8070796460176992,0.8141592920353982,0.8212389380530974,0.8283185840707966,0.8336283185840709,0.8371681415929205,0.8424778761061948,0.8460176991150444,0.8495575221238938,0.8548672566371683,0.8584070796460177,0.8619469026548673
AND,0.8654867256637169,0.8690265486725665,0.8725663716814162,0.8743362831858408,0.8778761061946904,0.8814159292035401,0.8849557522123893,0.8902654867256639,0.8955752212389382,0.9008849557522125,0.9079646017699117,0.913274336283186,0.9185840707964603,0.9238938053097345,0.9274336283185841,0.9309734513274338,0.9327433628318584,0.936283185840708,0.9380530973451328,0.9398230088495577,0.9415929203539823,0.9433628318584073,0.9469026548672567,0.9486725663716815,0.9504424778761063,0.9522123893805312,0.9539823008849558,0.9575221238938054
AGO,0.24955752212389387,0.25309734513274335,0.25663716814159293,0.26017699115044246,0.26725663716814163,0.27433628318584075,0.28495575221238945,0.2973451327433628,0.3115044247787611,0.32743362831858414,0.3451327433628319,0.3646017699115045,0.38407079646017694,0.40530973451327434,0.42654867256637174,0.44601769911504424,0.46725663716814164,0.4867256637168142,0.5061946902654868,0.5238938053097346,0.5415929203539824,0.5557522123893806,0.5699115044247788,0.5805309734513274,0.5893805309734513,0.5946902654867258,0.6000000000000001,0.6053097345132743
ATG,0.7752212389380533,0.7787610619469026,0.7823008849557522,0.7858407079646018,0.7893805309734514,0.7929203539823011,0.7982300884955753,0.801769911504425,0.8053097345132744,0.808849557522124,0.8123893805309735,0.8176991150442479,0.8212389380530974,0.824778761061947,0.8283185840707966,0.8300884955752214,0.8336283185840709,0.8371681415929205,0.8407079646017699,0.8424778761061948,0.8460176991150444,0.8495575221238938,0.8513274336283188,0.8548672566371683,0.856637168141593,0.8601769911504427,0.8637168141592922,0.8654867256637169
ARG,0.7787610619469026,0.7823008849557522,0.7858407079646018,0.7911504424778761,0.7946902654867257,0.7982300884955753,0.801769911504425,0.8070796460176992,0.8106194690265488,0.8141592920353982,0.8176991150442479,0.8212389380530974,0.824778761061947,0.8283185840707966,0.831858407079646,0.8353982300884956,0.8371681415929205,0.8407079646017699,0.8442477876106195,0.8460176991150444,0.8495575221238938,0.8530973451327434,0.8548672566371683,0.8584070796460177,0.8619469026548673,0.8637168141592922,0.8672566371681416,0.8690265486725665
ARM,0.713274336283186,0.713274336283186,0.7150442477876107,0.7185840707964603,0.7238938053097346,0.7309734513274337,0.7398230088495577,0.7486725663716816,0.7575221238938055,0.7663716814159294,0.7752212389380533,0.7823008849557522,0.7876106194690266,0.7911504424778761,0.7946902654867257,0.7964601769911505,0.7982300884955753,0.8,0.801769911504425,0.8053097345132744,0.808849557522124,0.8141592920353982,0.8176991150442479,0.8212389380530974,0.8265486725663717,0.8283185840707966,0.831858407079646,0.8353982300884956
AUS,0.8725663716814162,0.8778761061946904,0.8831858407079647,0.888495575221239,0.8920353982300886,0.8973451327433629,0.9008849557522125,0.9061946902654867,0.9097345132743364,0.9150442477876106,0.9203539823008849,0.9256637168141595,0.9309734513274338,0.936283185840708,0.9398230088495577,0.9451327433628319,0.9486725663716815,0.9522123893805312,0.9557522123893806,0.9575221238938054,0.9610619469026551,0.9646017699115044,0.9663716814159293,0.9699115044247789,0.9734513274336283,0.9752212389380532,0.9787610619469028,0.9823008849557522
AUT,0.8495575221238938,0.8530973451327434,0.8584070796460177,0.8619469026548673,0.8672566371681416,0.8707964601769912,0.8761061946902655,0.8814159292035401,0.8867256637168143,0.8920353982300886,0.8955752212389382,0.9008849557522125,0.9061946902654867,0.911504424778761,0.9150442477876106,0.9203539823008849,0.9238938053097345,0.9274336283185841,0.9309734513274338,0.9345132743362834,0.9380530973451328,0.9415929203539823,0.9433628318584073,0.9469026548672567,0.9504424778761063,0.9522123893805312,0.9557522123893806,0.9592920353982302
