Country,2000,2005,2010,2015,2016
AFG,0.07018069282220225,0.0220125786163522,0.011580313467105918,0.011280822601577319,0.015373864430468204
DZA,0.00029949086552860134,0.00014974543276430067,0.0,0.0,0.0
AGO,0.11979634621144054,0.12533692722371967,0.06354197863631826,0.06154537286612758,0.060047918538484575
ARG,0.002346011779974044,0.0012977937506239393,4.99151442547669e-05,0.0,0.0
AZE,0.009583707696915243,0.0014475391833882398,0.00029949086552860134,0.0,0.0
BGD,0.005490665868024359,0.005540581012279125,0.004342617550164719,0.00044923629829290204,0.00029949086552860134
BLZ,0.008685235100329439,0.007886592792253169,0.0006988120195667365,4.99151442547669e-05,0.0
BEN,0.14914645103324348,0.20530098831985624,0.1613257462314066,0.15064390536088648,0.148397723869422
BTN,0.011879804332634521,0.0031945692323050814,0.0006988120195667365,4.99151442547669e-05,0.0
BOL,0.0144753918338824,0.00833582909054607,0.0035938903863432163,0.0016971149046620744,0.0013477088948787063
BWA,0.039532794249775384,0.003444144953578916,0.0036937206748527502,0.0005490665868024359,0.0011979634621144054
BRA,0.03134671059199361,0.01911750024957572,0.00948387740840571,0.003743635819107517,0.003344314665069382
BFA,0.28147149845263053,0.26300289507836677,0.2721373664769891,0.21223919337126881,0.21129080563042826
BDI,0.22097434361585302,0.1419087551163023,0.11390635918937804,0.07891584306678645,0.07796745532594589
CPV,0.0012478786063691723,0.0005490665868024359,0.00034940600978336826,4.99151442547669e-05,0.00034940600978336826
KHM,0.07622042527702905,0.01801936707597085,0.01028251971648198,0.006488968753119696,0.004442447838674254
CMR,0.21563342318059298,0.25980832584606167,0.16212438853948288,0.13701707097933513,0.13541978636318258
CAF,0.20784666067684934,0.21658181092143355,0.1800439253269442,0.1546870320455226,0.15553558949785365
TCD,0.11380652890086852,0.12094439452930018,0.0954377558151143,0.08415693321353698,0.08365778177098931
CHN,0.0,4.99151442547669e-05,0.0,0.0,0.0
COL,0.017819706498951784,0.013127682939003694,0.012229210342417888,0.004741938704202855,0.008585404811819906
COM,1.0,0.0067385444743935305,0.03583907357492263,0.0011480483178596384,0.0008984725965858041
COG,0.16152540680842567,0.15912947988419687,0.09638614355595487,0.10287511230907456,0.10217630028950783
COD,0.25172207247678946,0.25431765997803735,0.2229709493860437,0.1471498452630528,0.14570230607966456
CRI,0.0013477088948787063,0.0022960966357192768,4.99151442547669e-05,0.0,0.0
CIV,0.23569931117100926,0.25277029050613953,0.23315363881401618,0.11156034740940401,0.1114106019766397
DJI,0.009683537985424777,0.015323949286213437,0.00224618149146451,0.004841768992712389,0.004791853848457621
DOM,0.00034940600978336826,0.000998302885095338,0.0008485574523310372,0.00014974543276430067,0.00014974543276430067
ECU,0.21583308375761204,0.032345013477088944,0.003294399520814615,0.000998302885095338,0.0018967754816811419
SLV,0.0006488968753119697,4.99151442547669e-05,0.0,0.0,0.0
GNQ,0.15034441449535788,0.1869821303783568,0.10077867625037436,0.12079464909653588,0.11919736448038334
ERI,0.008235998802036537,0.004142956973145652,0.012279125486672657,0.0056903264450434265,0.008585404811819906
SWZ,0.0026455026455026454,0.0008984725965858041,0.0007986423080762703,0.0003993211540381352,0.0009483877408405709
ETH,0.09259259259259259,0.1346710591993611,0.05785165219127483,0.029599680543076767,0.026504941599281222
GAB,0.16212438853948288,0.07796745532594589,0.06693620844564241,0.10377358490566038,0.10292502745332933
GMB,0.17620045921932714,0.1501447539183388,0.12813217530198662,0.10492163322352001,0.06469002695417789
GEO,0.0060896475990815605,0.004043126684636118,0.0,0.0,0.0
GHA,0.2037037037037037,0.1788459618648298,0.1777478286912249,0.1428072277128881,0.14255765199161427
GTM,0.009433962264150943,0.005740241589298193,0.0006988120195667365,0.0005989817310572027,0.0003993211540381352
GIN,0.2062493760606968,0.2106419087551163,0.2043026854347609,0.19167415393830486,0.19292203254467405
GNB,0.1723070779674553,0.06104622142357991,0.046670659878207045,0.03673754617150843,0.036438055305979836
GUY,0.06079664570230608,0.09908156134571229,0.05500648896875312,0.031546371169012676,0.03878406708595388
HTI,0.018219027652989918,0.018268942797244683,0.018268942797244683,0.005640411300788659,0.006938205051412598
HND,0.010582010582010581,0.004242787261655186,0.0021463512029549765,0.0006988120195667365,0.0008485574523310372
IND,0.021014275731256863,0.021014275731256863,0.01622242188279924,0.009134471398622342,0.009384047119896176
IDN,0.007287611061195966,0.008685235100329439,0.010482180293501047,0.004642108415693322,0.0045921932714385535
