"Pupil-teacher ratio, primary school (number of pupils per teacher)"
"HDI Rank (2017)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"168"," Afghanistan","41","","","","","","","","44","","44","","45","","46","","","","44","","","","44",""
"68"," Albania","","","","","23","","","","20","","20","","19","","19","","19","","19","","18","","",""
"85"," Algeria","28","","27","","28","","25","","23","","23","","23","","23","","24","","24","","24","","",""
"35"," Andorra","","","","","","","11","","10","","10","","10","","9","","10","","10","","10","","",""
"147"," Angola","","","","","","","","","46","","43","","","","","","","","","","","","",""
"70"," Antigua and Barbuda","","","","","19","","","","15","","15","","14","","","","14","","14","","","","",""
"47"," Argentina","","","","","20","","17","","","","","","","","","","","","","","","","",""
"83"," Armenia","","","","","","","21","","","","","","","","","","","","","","","","",""
"3"," Australia","","","18","","","","","","","","","","","","","","","","","","","","",""
"20"," Austria","11","","12","","","","12","","11","","11","","11","","11","","11","","11","","10","","",""
"80"," Azerbaijan","","","19","","19","","13","","11","","11","","12","","12","","13","","13","","15","","",""
"54"," Bahamas","","","22","","","","","","14","","","","","","","","","","","","19","","",""
"43"," Bahrain","21","","20","","","","","","","","12","","12","","12","","12","","12","","12","","",""
"136"," Bangladesh","63","","","","","","47","","43","","40","","","","","","","","36","","34","","",""
"58"," Barbados","18","","","","18","","15","","13","","13","","","","","","13","","13","","13","","",""
"53"," Belarus","","","20","","18","","16","","15","","15","","15","","15","","16","","18","","18","","",""
"17"," Belgium","","","","","12","","11","","11","","11","","11","","11","","11","","11","","","","",""
"106"," Belize","","","","","23","","24","","22","","22","","22","","23","","22","","20","","21","","",""
"163"," Benin","31","","50","","53","","47","","46","","44","","44","","44","","46","","45","","","","",""
"134"," Bhutan","","","35","","41","","31","","26","","25","","24","","29","","40","","40","","38","","",""
"118"," Bolivia (Plurinational State of)","","","","","","","","","","","16","","16","","18","","18","","18","","18","","",""
"77"," Bosnia and Herzegovina","","","","","","","","","","","","","","","17","","17","","17","","17","","",""
"101"," Botswana","32","","25","","27","","26","","","","","","23","","23","","","","","","","","",""
"79"," Brazil","","","","","25","","21","","22","","21","","21","","21","","21","","22","","","","",""
"39"," Brunei Darussalam","","","15","","14","","10","","11","","11","","11","","10","","10","","10","","10","","",""
"51"," Bulgaria","","","","","17","","16","","17","","17","","17","","18","","18","","","","18","","",""
"183"," Burkina Faso","55","","51","","49","","47","","52","","53","","48","","46","","44","","42","","42","","",""
"185"," Burundi","66","","","","55","","49","","51","","48","","47","","45","","44","","43","","50","","",""
"125"," Cabo Verde","33","","","","29","","26","","24","","23","","23","","23","","23","","22","","21","","",""
"146"," Cambodia","35","","45","","50","","53","","48","","47","","46","","47","","45","","46","","43","","",""
"151"," Cameroon","51","","46","","","","48","","46","","45","","46","","","","44","","41","","43","","",""
"12"," Canada","16","","16","","17","","","","","","","","","","","","","","","","","","",""
"188"," Central African Republic","90","","","","","","89","","84","","81","","80","","","","","","","","83","","",""
"186"," Chad","67","","62","","69","","63","","62","","63","","61","","62","","56","","56","","57","","",""
"44"," Chile","","","","","32","","26","","23","","22","","21","","20","","19","","18","","","","",""
"86"," China","22","","23","","","","","","17","","17","","17","","17","","16","","16","","17","","",""
"90"," Colombia","30","","25","","26","","28","","28","","28","","25","","25","","24","","24","","24","","",""
"165"," Comoros","36","","","","37","","","","","","28","","","","28","","","","","","","","",""
"137"," Congo","64","","82","","60","","","","49","","47","","44","","","","","","","","","","",""
"176"," Congo (Democratic Republic of the)","","","45","","","","","","37","","37","","35","","37","","35","","33","","","","",""
"63"," Costa Rica","32","","31","","25","","21","","18","","17","","","","13","","13","","13","","12","","",""
"46"," Croatia","","","","","19","","18","","14","","14","","14","","","","14","","14","","","","",""
"73"," Cuba","12","","14","","12","","10","","9","","9","","9","","9","","9","","9","","","","",""
"32"," Cyprus","21","","18","","18","","18","","14","","13","","14","","14","","13","","12","","","","",""
"27"," Czechia","24","","20","","17","","16","","19","","19","","19","","19","","","","","","","","",""
"170"," Côte d'Ivoire","36","","45","","45","","","","","","49","","42","","41","","43","","42","","43","","",""
"11"," Denmark","11","","10","","10","","","","","","","","","","","","11","","","","","","",""
"172"," Djibouti","44","","40","","","","","","","","35","","35","","34","","33","","33","","31","","30",""
"103"," Dominica","","","","","20","","18","","16","","16","","16","","15","","14","","14","","13","","",""
"94"," Dominican Republic","","","","","31","","24","","26","","25","","24","","23","","21","","18","","19","","",""
"86"," Ecuador","30","","26","","23","","23","","23","","22","","22","","22","","23","","25","","25","","25",""
"115"," Egypt","25","","25","","23","","26","","28","","","","","","","","","","","","23","","",""
"121"," El Salvador","","","","","","","43","","","","29","","","","","","","","30","","28","","",""
"141"," Equatorial Guinea","","","","","43","","","","27","","28","","26","","","","","","23","","","","",""
"179"," Eritrea","38","","40","","48","","48","","38","","40","","41","","46","","42","","43","","","","",""
"30"," Estonia","","","","","14","","","","12","","12","","12","","12","","","","","","","","",""
"144"," Eswatini (Kingdom of)","33","","34","","31","","33","","32","","30","","29","","28","","28","","28","","","","",""
"173"," Ethiopia","41","","33","","67","","","","54","","55","","","","","","","","","","","","",""
"92"," Fiji","","","24","","28","","","","","","31","","28","","","","","","","","","","",""
"15"," Finland","","","","","17","","16","","14","","14","","14","","13","","13","","","","13","","",""
"24"," France","","","19","","19","","19","","18","","18","","18","","18","","","","","","","","",""
"110"," Gabon","","","52","","","","","","","","25","","","","","","","","","","","","",""
"174"," Gambia","31","","34","","37","","37","","37","","38","","34","","36","","45","","37","","","","39",""
"70"," Georgia","","","16","","17","","","","","","","","","","9","","9","","9","","9","","",""
"5"," Germany","","","17","","15","","14","","13","","12","","12","","12","","12","","12","","","","",""
"140"," Ghana","27","","30","","34","","33","","","","31","","33","","32","","30","","31","","31","","27",""
"31"," Greece","20","","16","","13","","11","","","","","","9","","9","","9","","10","","","","",""
"75"," Grenada","25","","26","","20","","18","","16","","","","","","15","","14","","17","","15","","",""
"127"," Guatemala","","","34","","33","","31","","27","","26","","26","","24","","23","","20","","22","","",""
"175"," Guinea","38","","47","","46","","45","","42","","44","","44","","44","","46","","","","","","",""
"177"," Guinea-Bissau","","","","","44","","","","52","","","","","","","","","","","","","","",""
"125"," Guyana","","","29","","26","","28","","25","","25","","23","","","","","","","","","","",""
"168"," Haiti","","","33","","","","","","","","","","","","","","","","","","","","",""
"133"," Honduras","35","","35","","34","","29","","","","","","","","","","","","29","","28","","",""
"7"," Hong Kong, China (SAR)","","","","","22","","18","","15","","15","","14","","14","","14","","14","","14","","",""
"45"," Hungary","","","11","","11","","10","","11","","11","","10","","10","","11","","11","","11","","",""
"6"," Iceland","","","","","","","","","","","10","","10","","10","","10","","10","","","","",""
"130"," India","","","","","40","","","","","","35","","","","32","","31","","31","","35","","",""
"116"," Indonesia","23","","23","","22","","20","","19","","19","","19","","16","","17","","","","14","","",""
"60"," Iran (Islamic Republic of)","","","32","","26","","22","","","","","","","","26","","26","","27","","","","",""
"120"," Iraq","","","","","21","","","","","","","","","","","","","","","","","","",""
"4"," Ireland","27","","23","","","","18","","16","","16","","16","","","","","","","","","","",""
"22"," Israel","14","","","","14","","13","","13","","13","","","","12","","12","","12","","","","",""
"28"," Italy","12","","11","","11","","10","","","","","","","","12","","12","","12","","","","",""
"97"," Jamaica","34","","","","","","","","","","23","","23","","22","","22","","22","","26","","",""
"19"," Japan","21","","19","","21","","19","","18","","17","","17","","17","","16","","16","","","","",""
"95"," Jordan","","","24","","","","","","","","","","","","","","17","","","","18","","",""
"58"," Kazakhstan","21","","20","","","","17","","16","","16","","16","","16","","17","","16","","19","","21",""
"142"," Kenya","","","","","34","","42","","","","","","57","","","","31","","31","","","","",""
"134"," Kiribati","29","","27","","32","","25","","","","","","","","","","26","","","","26","","",""
"n.a"," Korea (Democratic People's Rep. of)","","","","","","","","","","","","","","","","","","","21","","","","",""
"22"," Korea (Republic of)","36","","30","","32","","28","","21","","19","","18","","17","","17","","17","","","","",""
"56"," Kuwait","18","","15","","14","","12","","8","","9","","9","","9","","9","","9","","9","","",""
"122"," Kyrgyzstan","","","","","24","","24","","24","","25","","24","","25","","25","","26","","25","","",""
"139"," Lao People's Democratic Republic","28","","30","","30","","31","","29","","27","","27","","26","","25","","24","","23","","",""
"41"," Latvia","15","","13","","15","","12","","12","","11","","11","","11","","11","","11","","","","",""
"80"," Lebanon","","","","","14","","15","","14","","14","","14","","12","","12","","","","12","","",""
"159"," Lesotho","55","","48","","48","","42","","34","","34","","34","","33","","33","","33","","34","","",""
"181"," Liberia","","","","","38","","","","","","27","","","","","","26","","30","","","","",""
"17"," Liechtenstein","","","","","","","9","","6","","8","","7","","","","8","","8","","8","","",""
"35"," Lithuania","19","","16","","16","","14","","13","","12","","12","","13","","13","","13","","13","","",""
"21"," Luxembourg","","","","","","","11","","9","","9","","8","","8","","8","","8","","","","",""
"161"," Madagascar","40","","38","","48","","54","","40","","43","","43","","40","","42","","41","","41","","",""
"171"," Malawi","","","","","","","","","79","","76","","74","","69","","73","","70","","","","",""
"57"," Malaysia","20","","20","","20","","17","","13","","12","","12","","12","","11","","12","","12","","",""
"101"," Maldives","","","","","23","","20","","12","","12","","11","","11","","12","","10","","10","","",""
"182"," Mali","45","","74","","65","","54","","50","","48","","","","41","","42","","43","","39","","",""
"29"," Malta","23","","22","","19","","18","","14","","13","","11","","14","","13","","13","","13","","",""
"159"," Mauritania","44","","52","","45","","40","","37","","39","","40","","35","","34","","36","","36","","",""
"65"," Mauritius","21","","24","","26","","22","","21","","20","","21","","20","","19","","19","","18","","",""
"74"," Mexico","31","","29","","27","","28","","28","","28","","28","","28","","27","","27","","27","","",""
"131"," Micronesia (Federated States of)","","","","","","","","","","","","","","","","","","","20","","","","",""
"112"," Moldova (Republic of)","24","","24","","21","","18","","15","","15","","16","","16","","17","","17","","17","","",""
"n.a"," Monaco","","","17","","","","","","","","","","","","","","","","13","","14","","",""
"92"," Mongolia","30","","24","","33","","34","","30","","29","","29","","28","","27","","28","","30","","",""
