"Gross enrolment ratio, pre-primary (% of preschool-age children)"
"161"," Madagascar","","","4","","3","","7","","9","","","","","","12","","14","","18","","29","","",""
"171"," Malawi","","","","","","","","","","","","","","","","","","","81","","","","",""
"57"," Malaysia","35","","45","","52","","62","","80","","","","84","","88","","91","","94","","94","","",""
"101"," Maldives","","","66","","60","","75","","","","","","","","","","","","108","","99","","",""
"182"," Mali","","","1","","2","","3","","3","","3","","","","4","","4","","4","","4","","",""
"29"," Malta","101","","103","","99","","93","","111","","114","","117","","111","","108","","111","","112","","",""
"106"," Marshall Islands","","","","","","","","","","","48","","","","","","","","40","","40","","",""
"159"," Mauritania","","","","","","","","","","","","","","","","","","","10","","","","",""
"65"," Mauritius","54","","76","","91","","101","","105","","106","","106","","105","","103","","105","","105","","",""
"74"," Mexico","60","","67","","72","","86","","100","","101","","103","","70","","70","","71","","71","","",""
"131"," Micronesia (Federated States of)","","","","","","","","","","","","","","","","","","","33","","","","",""
"112"," Moldova (Republic of)","72","","50","","42","","66","","76","","77","","80","","82","","84","","84","","","","",""
"92"," Mongolia","37","","23","","29","","46","","79","","84","","86","","","","","","170","","176","","",""
"50"," Montenegro","","","","","","","31","","31","","54","","60","","","","","","55","","56","","",""
"123"," Morocco","57","","60","","61","","58","","54","","","","55","","54","","58","","57","","50","","",""
"148"," Myanmar","","","","","","","","","8","","","","","","","","24","","","","","","",""
"129"," Namibia","14","","","","","","","","","","","","16","","22","","","","","","","","",""
"n.a"," Nauru","","","","","74","","101","","","","","","69","","","","","","","","69","","",""
"149"," Nepal","","","","","12","","36","","72","","78","","83","","84","","85","","85","","84","","86",""
"10"," Netherlands","97","","100","","","","","","","","90","","90","","93","","94","","94","","95","","",""
"16"," New Zealand","","","","","","","","","","","","","","","","","91","","92","","","","",""
"124"," Nicaragua","12","","18","","31","","41","","58","","","","","","","","","","","","","","",""
"189"," Niger","1","","1","","1","","1","","4","","5","","6","","7","","7","","7","","8","","",""
"157"," Nigeria","","","","","","","44","","42","","","","","","","","","","","","","","",""
"1"," Norway","61","","73","","76","","88","","99","","99","","99","","99","","98","","97","","96","","",""
"48"," Oman","3","","4","","","","","","","","56","","53","","52","","57","","58","","57","","",""
"150"," Pakistan","","","","","66","","51","","","","","","78","","78","","70","","72","","72","","",""
"60"," Palau","","","","","","","","","","","","","","","86","","75","","","","","","",""
"119"," Palestine, State of","","","21","","34","","32","","40","","41","","41","","46","","51","","52","","54","","",""
"66"," Panama","51","","66","","43","","60","","65","","63","","66","","46","","47","","50","","","","",""
"153"," Papua New Guinea","0","","1","","","","","","","","","","","","","","","","","","","","",""
"110"," Paraguay","9","","16","","32","","36","","40","","39","","38","","","","","","","","","","",""
"89"," Peru","29","","35","","59","","64","","79","","77","","78","","85","","88","","89","","89","","",""
"113"," Philippines","19","","29","","25","","37","","","","","","","","","","","","100","","","","",""
"33"," Poland","49","","45","","47","","54","","69","","73","","77","","77","","80","","75","","70","","",""
"41"," Portugal","34","","57","","72","","80","","87","","90","","90","","90","","91","","93","","93","","",""
"37"," Qatar","19","","23","","28","","39","","","","56","","","","53","","56","","59","","60","","",""
"52"," Romania","60","","52","","69","","73","","79","","80","","80","","92","","90","","90","","87","","",""
"49"," Russian Federation","76","","62","","61","","69","","","","75","","77","","80","","84","","87","","89","","",""
"158"," Rwanda","","","","","","","","","11","","12","","14","","15","","16","","18","","18","","",""
"90"," Saint Lucia","65","","68","","64","","72","","73","","75","","79","","78","","85","","76","","82","","",""
"99"," Saint Vincent and the Grenadines","","","","","","","","","","","","","","","78","","69","","93","","99","","",""
"104"," Samoa","","","24","","52","","","","35","","39","","34","","","","37","","41","","41","","",""
"n.a"," San Marino","","","","","","","","","93","","108","","107","","","","","","","","","","",""
"143"," Sao Tome and Principe","25","","","","","","28","","38","","50","","49","","45","","40","","49","","51","","",""
"39"," Saudi Arabia","","","","","","","11","","11","","12","","14","","14","","18","","19","","25","","",""
"164"," Senegal","2","","","","3","","8","","13","","13","","14","","15","","15","","15","","16","","",""
"67"," Serbia","","","","","51","","56","","53","","56","","57","","58","","59","","58","","59","","",""
"62"," Seychelles","100","","101","","100","","100","","107","","105","","107","","102","","104","","102","","103","","",""
"184"," Sierra Leone","","","","","4","","","","","","6","","8","","8","","","","9","","12","","",""
"38"," Slovakia","","","73","","81","","97","","91","","90","","91","","92","","92","","93","","","","",""
"25"," Slovenia","62","","59","","77","","78","","89","","91","","94","","93","","92","","92","","","","",""
"152"," Solomon Islands","34","","41","","35","","","","102","","101","","94","","93","","97","","99","","","","",""
"113"," South Africa","","","","","32","","43","","73","","72","","77","","77","","80","","79","","","","",""
"187"," South Sudan","","","","","","","","","","","6","","","","","","","","10","","","","",""
"26"," Spain","73","","91","","","","","","","","","","","","98","","97","","96","","95","","",""
"76"," Sri Lanka","","","","","","","","","90","","91","","95","","95","","94","","93","","94","","",""
"167"," Sudan","","","","","","","22","","32","","36","","38","","43","","","","48","","","","",""
"100"," Suriname","83","","","","","","81","","78","","79","","88","","93","","92","","91","","94","","",""
"7"," Sweden","64","","67","","74","","94","","95","","95","","95","","95","","96","","94","","","","",""
"2"," Switzerland","90","","97","","92","","98","","99","","100","","99","","103","","105","","105","","105","","",""
"155"," Syrian Arab Republic","7","","7","","9","","10","","10","","11","","11","","6","","","","","","","","",""
"127"," Tajikistan","","","15","","7","","9","","8","","9","","9","","10","","10","","10","","11","","10",""
"154"," Tanzania (United Republic of)","","","","","","","26","","32","","34","","33","","32","","32","","32","","","","",""
"83"," Thailand","42","","68","","","","","","","","","","","","","","71","","68","","","","",""
"80"," The former Yugoslav Republic of Macedonia","","","24","","29","","32","","24","","25","","29","","31","","34","","36","","","","",""
"132"," Timor-Leste","","","","","","","9","","","","","","","","11","","14","","16","","16","","",""
"165"," Togo","3","","2","","2","","","","7","","9","","11","","14","","15","","17","","","","",""
"98"," Tonga","","","","","","","","","","","","","36","","","","39","","","","","","",""
"69"," Trinidad and Tobago","8","","","","60","","88","","","","","","","","","","","","","","","","",""
"95"," Tunisia","7","","","","16","","","","","","","","","","41","","43","","44","","44","","",""
"64"," Turkey","4","","6","","7","","11","","25","","29","","30","","28","","27","","29","","","","",""
"108"," Turkmenistan","","","","","","","","","","","","","","","","","58","","","","","","",""
"n.a"," Tuvalu","","","","","","","91","","","","","","","","","","116","","117","","","","",""
"162"," Uganda","","","","","","","","","13","","","","9","","11","","10","","11","","13","","",""
"88"," Ukraine","67","","","","52","","83","","99","","100","","101","","84","","","","","","","","",""
"34"," United Arab Emirates","57","","60","","60","","80","","87","","87","","83","","84","","91","","83","","82","","",""
"14"," United Kingdom","50","","","","80","","71","","82","","85","","84","","79","","90","","96","","","","",""
"13"," United States","61","","69","","","","","","68","","69","","70","","70","","70","","69","","","","",""
"55"," Uruguay","43","","42","","63","","87","","89","","","","","","88","","88","","90","","","","",""
"105"," Uzbekistan","57","","41","","24","","27","","26","","25","","24","","24","","24","","25","","25","","27",""
"138"," Vanuatu","","","","","","","114","","94","","","","","","97","","","","102","","","","",""
"78"," Venezuela (Bolivarian Republic of)","37","","42","","48","","57","","73","","73","","72","","75","","73","","75","","69","","",""
"116"," Viet Nam","31","","33","","41","","59","","71","","74","","78","","82","","81","","83","","87","","",""
"178"," Yemen","","","","","","","1","","1","","1","","","","1","","","","","","2","","",""
"156"," Zimbabwe","","","35","","62","","","","","","","","41","","42","","","","","","","","",""
""
