"Primary school teachers trained to teach (%)"
"164"," Senegal","","","46","","48","","63","","65","","72","","70","","68","","70","","",""
"67"," Serbia","","","","","","","70","","56","","","","","","","","","","",""
"62"," Seychelles","81","","","","","","87","","76","","69","","71","","84","","83","","",""
"184"," Sierra Leone","","","","","","","48","","55","","57","","","","54","","","","",""
"152"," Solomon Islands","","","","","58","","54","","54","","63","","65","","59","","66","","",""
"113"," South Africa","68","","","","","","","","","","","","","","","","","","",""
"187"," South Sudan","","","","","","","44","","","","","","","","","","","","",""
"76"," Sri Lanka","","","","","82","","82","","","","80","","","","71","","70","","",""
"167"," Sudan","","","58","","","","","","","","","","","","","","","","",""
"155"," Syrian Arab Republic","89","","","","","","","","","","","","","","","","","","",""
"127"," Tajikistan","","","","","93","","94","","94","","94","","100","","100","","100","","100",""
"154"," Tanzania (United Republic of)","","","100","","94","","","","97","","99","","","","","","","","",""
"83"," Thailand","","","","","","","","","","","","","100","","100","","","","",""
"165"," Togo","","","","","77","","71","","82","","76","","","","73","","","","",""
"98"," Tonga","","","","","","","","","","","100","","97","","","","","","",""
"69"," Trinidad and Tobago","76","","","","","","","","","","","","","","","","","","",""
"95"," Tunisia","","","","","","","","","100","","100","","100","","100","","100","","",""
"88"," Ukraine","99","","100","","100","","100","","100","","","","","","","","86","","",""
"34"," United Arab Emirates","","","60","","","","","","100","","100","","100","","100","","100","","",""
"55"," Uruguay","","","","","","","","","","","100","","100","","100","","","","",""
"105"," Uzbekistan","","","","","100","","100","","","","","","","","","","","","99",""
"138"," Vanuatu","","","","","","","","","","","","","","","28","","","","",""
"116"," Viet Nam","80","","93","","98","","99","","100","","","","100","","99","","100","","",""
"144"," Zambia","","","","","","","","","93","","","","","","","","","","",""
"156"," Zimbabwe","","","","","","","","","88","","86","","","","","","","","",""
""
