"Primary school dropout rate (% of primary school cohort)"
"90"," Colombia","","","28.5","","39.1","","19.2","","12.6","","15.3","","28.0","","16.5","","11.7","","10.0","","",""
"165"," Comoros","","","","","","","","","","","","","","","29.1","","","","","","",""
"137"," Congo","","","62.2","","","","","","","","","","","","","","","","","","",""
"176"," Congo (Democratic Republic of the)","","","","","","","","","45.5","","29.3","","44.6","","","","54.7","","","","",""
"63"," Costa Rica","22.8","","16.9","","9.5","","9.5","","9.0","","11.5","","12.3","","9.6","","6.1","","5.6","","",""
"46"," Croatia","","","1.9","","0.5","","0.5","","0.7","","0.6","","0.7","","2.1","","1.0","","2.6","","",""
"73"," Cuba","11.1","","","","4.0","","3.1","","5.0","","3.5","","4.2","","3.5","","5.4","","","","",""
"32"," Cyprus","","","","","1.2","","1.3","","","","","","5.6","","9.2","","2.4","","","","",""
"27"," Czechia","","","","","1.5","","0.6","","0.8","","0.7","","0.8","","0.7","","0.5","","","","",""
"170"," Côte d'Ivoire","36.8","","31.3","","12.7","","","","","","17.8","","26.9","","26.0","","17.3","","18.0","","",""
"11"," Denmark","1.1","","","","0.1","","","","","","","","1.6","","0.5","","0.2","","","","",""
"172"," Djibouti","21.5","","18.0","","","","","","","","","","24.1","","15.6","","","","","","",""
"103"," Dominica","","","","","20.6","","15.2","","9.5","","12.2","","13.6","","15.0","","20.5","","","","",""
"94"," Dominican Republic","","","","","","","","","","","20.8","","","","21.4","","","","16.2","","",""
"86"," Ecuador","","","24.6","","24.3","","24.4","","8.7","","5.1","","14.5","","6.3","","","","","","9.3",""
"115"," Egypt","","","","","1.0","","6.8","","","","","","","","","","","","","","",""
"121"," El Salvador","","","32.6","","35.9","","32.7","","16.0","","16.1","","16.2","","17.4","","21.9","","22.0","","",""
"141"," Equatorial Guinea","","","","","","","","","44.7","","27.9","","","","","","","","","","",""
"179"," Eritrea","","","21.4","","39.5","","26.3","","7.0","","15.2","","22.4","","","","26.9","","","","",""
"30"," Estonia","","","4.5","","1.5","","3.8","","2.9","","3.0","","3.4","","2.4","","2.0","","","","",""
"144"," Eswatini (Kingdom of)","35.5","","42.0","","41.5","","17.0","","32.7","","30.7","","25.3","","21.5","","20.9","","","","",""
"173"," Ethiopia","","","45.1","","38.8","","39.2","","59.3","","63.4","","","","","","61.8","","","","",""
"92"," Fiji","","","19.8","","13.9","","","","","","3.5","","2.8","","","","","","","","",""
"15"," Finland","1.1","","1.5","","0.7","","0.7","","0.4","","0.4","","0.6","","0.4","","0.2","","0.2","","",""
"24"," France","3.4","","","","","","","","","","","","","","","","","","","","",""
"110"," Gabon","","","47.2","","","","","","","","","","","","","","","","","","",""
"174"," Gambia","","","26.0","","27.1","","38.3","","37.0","","17.2","","27.0","","22.8","","22.2","","24.9","","",""
"70"," Georgia","","","1.8","","5.2","","1.2","","","","6.9","","0.2","","1.3","","3.7","","0.8","","",""
"5"," Germany","","","0.8","","1.0","","2.0","","3.4","","3.8","","3.5","","","","","","","","",""
"140"," Ghana","","","","","40.6","","","","","","","","21.1","","16.3","","","","","","15.0",""
"31"," Greece","","","","","","","2.5","","7.1","","5.6","","9.3","","8.3","","","","","","",""
"127"," Guatemala","","","55.5","","49.6","","36.7","","29.1","","33.3","","32.3","","28.2","","25.2","","","","",""
"175"," Guinea","34.2","","","","","","26.0","","","","41.4","","","","34.1","","","","","","",""
"125"," Guyana","","","","","34.9","","","","","","7.8","","","","","","","","","","",""
"133"," Honduras","","","45.2","","","","19.0","","25.2","","30.4","","30.3","","24.6","","22.0","","17.4","","",""
"7"," Hong Kong, China (SAR)","2.7","","0.6","","","","","","0.6","","1.0","","1.0","","1.6","","1.7","","1.8","","",""
"45"," Hungary","1.8","","","","5.6","","2.0","","1.5","","1.6","","2.0","","1.7","","2.1","","1.6","","",""
"6"," Iceland","","","","","1.1","","2.5","","2.9","","2.1","","","","","","","","","","",""
"130"," India","","","","","41.0","","","","","","","","","","18.2","","6.7","","9.8","","",""
"116"," Indonesia","21.2","","15.1","","","","","","12.0","","11.0","","18.2","","18.1","","","","","","",""
"60"," Iran (Islamic Republic of)","9.2","","","","2.6","","","","1.9","","3.8","","","","","","2.5","","","","",""
"22"," Israel","","","","","","","0.8","","1.1","","1.1","","1.2","","0.8","","1.1","","0.8","","",""
"28"," Italy","","","","","","","0.6","","0.5","","0.7","","1.1","","0.6","","0.8","","","","",""
"97"," Jamaica","12.2","","","","14.8","","","","","","","","13.9","","5.1","","","","","","",""
"19"," Japan","0.1","","","","0.1","","0.1","","0.1","","0.2","","","","","","","","","","",""
"95"," Jordan","","","","","","","","","2.1","","","","","","","","","","","","",""
"58"," Kazakhstan","","","","","5.0","","0.7","","0.2","","0.4","","0.7","","1.1","","1.2","","1.0","","1.7",""
"142"," Kenya","","","","","","","","","","","","","","","","","7.0","","","","",""
"22"," Korea (Republic of)","0.3","","","","1.2","","1.4","","1.0","","0.8","","0.4","","0.6","","0.5","","","","",""
"56"," Kuwait","","","1.6","","5.2","","","","","","5.9","","4.3","","","","","","3.9","","",""
"122"," Kyrgyzstan","","","3.8","","7.0","","1.9","","4.7","","2.9","","2.3","","1.2","","3.3","","1.7","","",""
"139"," Lao People's Democratic Republic","","","","","46.5","","37.8","","32.0","","30.1","","26.7","","22.4","","21.3","","20.4","","",""
"41"," Latvia","","","4.0","","2.7","","2.2","","6.9","","9.7","","7.6","","6.5","","4.8","","","","",""
"80"," Lebanon","","","","","3.7","","12.2","","9.5","","6.7","","","","9.8","","","","15.9","","",""
"159"," Lesotho","43.2","","50.0","","45.0","","36.9","","36.1","","36.1","","43.2","","32.6","","35.1","","30.7","","",""
"17"," Liechtenstein","","","","","","","","","","","24.9","","","","","","3.3","","2.7","","",""
"35"," Lithuania","","","2.0","","1.4","","3.3","","3.6","","2.5","","3.3","","2.8","","1.7","","1.8","","",""
"21"," Luxembourg","","","","","","","","","","","","","15.2","","17.1","","","","","","",""
"161"," Madagascar","60.6","","59.2","","63.9","","64.0","","60.5","","59.3","","62.0","","59.9","","57.4","","64.9","","",""
"171"," Malawi","60.6","","71.6","","62.8","","63.9","","49.1","","50.9","","37.7","","45.9","","","","","","",""
"57"," Malaysia","3.7","","","","","","1.1","","","","","","","","5.8","","8.0","","","","",""
"101"," Maldives","","","","","","","","","","","17.2","","17.8","","","","","","","","",""
"182"," Mali","","","","","16.6","","26.5","","24.5","","38.4","","","","","","","","","","",""
"29"," Malta","","","","","2.1","","","","4.3","","5.5","","1.7","","3.1","","3.4","","","","",""
"106"," Marshall Islands","","","","","","","21.6","","","","","","","","","","","","","","",""
"159"," Mauritania","27.3","","43.6","","","","55.4","","","","","","35.9","","","","","","62.9","","",""
"65"," Mauritius","2.7","","","","2.6","","2.3","","2.6","","2.7","","4.2","","1.8","","4.0","","3.5","","",""
"74"," Mexico","28.4","","16.1","","12.8","","7.9","","5.0","","4.2","","5.4","","4.3","","4.3","","7.8","","",""
"112"," Moldova (Republic of)","","","","","10.5","","3.0","","4.6","","4.2","","5.4","","4.9","","5.2","","5.2","","",""
"92"," Mongolia","","","8.1","","11.1","","","","","","","","","","","","","","2.1","","",""
"50"," Montenegro","","","","","","","","","","","19.5","","","","","","","","6.8","","",""
"123"," Morocco","26.5","","28.1","","26.7","","26.3","","10.6","","11.8","","8.4","","10.7","","11.2","","7.4","","",""
"180"," Mozambique","67.1","","","","67.0","","60.9","","73.0","","69.4","","68.4","","69.3","","66.8","","","","",""
"148"," Myanmar","","","","","44.8","","28.5","","","","","","","","","","","","","","",""
"129"," Namibia","","","33.4","","18.4","","23.1","","","","","","9.4","","","","","","","","",""
"149"," Nepal","","","","","","","","","","","","","44.7","","39.6","","29.9","","23.1","","26.5",""
"124"," Nicaragua","56.1","","","","48.2","","49.8","","","","","","","","","","","","","","",""
"189"," Niger","19.9","","50.0","","30.9","","","","30.7","","","","39.7","","35.6","","","","","","",""
"157"," Nigeria","","","","","","","22.3","","","","","","","","","","","","","","",""
"1"," Norway","1.0","","","","1.0","","0.8","","0.7","","1.5","","1.5","","0.4","","0.5","","0.4","","",""
"48"," Oman","","","6.3","","5.5","","","","","","6.4","","1.3","","","","1.9","","0.9","","",""
"150"," Pakistan","","","","","","","","","47.8","","39.0","","37.6","","20.4","","35.9","","22.7","","",""
"119"," Palestine, State of","","","0.7","","2.2","","","","3.7","","0.7","","3.5","","2.5","","3.1","","1.7","","",""
"66"," Panama","","","","","13.8","","14.8","","6.2","","8.4","","6.8","","14.0","","","","","","",""
"153"," Papua New Guinea","47.8","","42.1","","","","","","","","","","","","","","","","","","",""
"110"," Paraguay","37.0","","27.6","","","","23.8","","19.9","","15.9","","","","","","","","","","",""
"89"," Peru","","","","","19.1","","15.1","","","","","","","","9.5","","","","","","",""
"113"," Philippines","","","","","","","29.6","","","","","","","","","","","","","","",""
"33"," Poland","5.2","","2.3","","0.8","","1.6","","1.5","","1.5","","2.2","","2.2","","2.1","","2.0","","",""
"37"," Qatar","","","4.0","","","","14.8","","","","","","2.3","","","","","","1.5","","",""
"52"," Romania","","","1.2","","5.5","","6.3","","5.2","","6.0","","","","","","","","","","",""
"49"," Russian Federation","","","","","1.8","","","","","","3.4","","2.7","","3.6","","0.7","","","","",""
"158"," Rwanda","49.9","","","","68.9","","","","","","64.4","","65.3","","65.4","","55.3","","41.9","","",""
"72"," Saint Kitts and Nevis","","","","","26.3","","","","","","19.9","","7.2","","","","4.6","","","","",""
"90"," Saint Lucia","","","","","","","","","8.2","","10.4","","","","9.9","","","","","","",""
"99"," Saint Vincent and the Grenadines","","","","","","","","","31.4","","","","","","7.1","","10.3","","8.7","","",""
"104"," Samoa","","","18.1","","9.4","","15.3","","23.4","","10.1","","","","","","9.3","","6.7","","",""
"n.a"," San Marino","","","","","","","","","","","3.8","","","","","","","","","","",""
"143"," Sao Tome and Principe","","","","","","","","","","","","","","","","","","","","","7.3",""
"39"," Saudi Arabia","","","","","","","","","","","1.3","","","","","","","","25.8","","",""
"164"," Senegal","","","24.3","","37.1","","46.5","","40.8","","38.6","","42.6","","34.5","","41.8","","37.6","","",""
"67"," Serbia","","","","","","","","","1.9","","1.6","","0.8","","1.7","","1.6","","1.9","","",""
"62"," Seychelles","","","","","10.1","","","","6.0","","","","","","","","","","3.2","","",""
"184"," Sierra Leone","","","","","","","","","","","","","52.2","","","","","","48.9","","",""
"38"," Slovakia","","","3.6","","2.8","","2.6","","1.9","","2.0","","1.8","","2.1","","1.0","","","","",""
"25"," Slovenia","","","1.5","","","","","","1.4","","1.2","","0.4","","1.0","","1.4","","","","",""
"152"," Solomon Islands","19.8","","","","","","","","24.8","","36.6","","","","","","","","","","",""
"113"," South Africa","32.1","","","","","","","","","","","","","","","","","","","","",""
"26"," Spain","","","","","","","0.6","","2.2","","2.9","","","","3.7","","2.6","","0.7","","",""
"76"," Sri Lanka","5.6","","","","","","1.3","","2.7","","3.4","","1.5","","1.8","","","","1.6","","",""
"167"," Sudan","","","","","","","","","","","20.1","","20.6","","","","","","","","",""
"100"," Suriname","","","","","","","25.3","","14.9","","8.3","","12.5","","13.9","","8.3","","8.7","","",""
"7"," Sweden","0.5","","","","0.7","","1.1","","4.4","","","","0.3","","0.4","","","","","","",""
"2"," Switzerland","","","","","","","","","","","","","","","","","","","0.6","","",""
"155"," Syrian Arab Republic","7.5","","14.8","","11.3","","7.8","","4.4","","6.8","","","","","","","","","","",""
"127"," Tajikistan","","","","","4.5","","0.6","","1.1","","2.0","","","","1.6","","1.4","","0.9","","1.0",""
"154"," Tanzania (United Republic of)","28.1","","","","26.1","","20.8","","","","","","33.3","","","","","","","","",""
"83"," Thailand","","","","","6.4","","","","","","","","","","","","15.0","","","","",""
"80"," The former Yugoslav Republic of Macedonia","","","1.4","","3.4","","5.6","","","","","","3.0","","3.6","","2.6","","","","",""
"132"," Timor-Leste","","","","","","","","","16.4","","21.8","","22.7","","18.8","","17.7","","19.5","","",""
"165"," Togo","40.0","","39.1","","29.8","","19.4","","48.3","","32.9","","37.6","","47.2","","45.9","","","","",""
"98"," Tonga","","","","","8.9","","9.6","","","","","","","","","","","","","","",""
"69"," Trinidad and Tobago","","","","","11.2","","","","","","","","","","","","","","","","",""
"95"," Tunisia","22.0","","12.9","","11.7","","","","","","","","5.9","","6.0","","6.8","","","","",""
"64"," Turkey","4.4","","","","","","2.2","","5.0","","10.0","","","","","","12.0","","","","",""
"n.a"," Tuvalu","","","","","","","","","","","","","","","","","9.0","","","","",""
"162"," Uganda","","","","","61.8","","","","75.2","","62.8","","65.0","","","","","","","","",""
"88"," Ukraine","","","","","3.1","","2.4","","1.8","","1.9","","0.6","","1.5","","31.8","","4.5","","",""
"34"," United Arab Emirates","5.9","","22.6","","6.1","","2.1","","15.6","","","","8.0","","","","","","","","",""
"55"," Uruguay","7.7","","4.2","","13.3","","7.6","","","","","","","","0.8","","1.2","","","","",""
"105"," Uzbekistan","","","","","2.3","","1.6","","1.9","","1.3","","1.8","","0.8","","1.7","","0.8","","0.8",""
"78"," Venezuela (Bolivarian Republic of)","14.3","","","","","","9.9","","5.4","","6.1","","4.9","","9.3","","9.8","","17.5","","",""
"116"," Viet Nam","","","","","14.3","","7.9","","6.2","","2.5","","5.5","","10.4","","4.0","","","","",""
"178"," Yemen","","","","","","","","","","","","","30.5","","","","","","","","",""
"144"," Zambia","","","","","","","25.0","","","","","","44.5","","","","","","","","",""
"156"," Zimbabwe","","","","","","","","","","","","","23.1","","","","","","","","",""
""
