"Survival rate to the last grade of lower secondary general education (%)"
"73"," Cuba","86","","85","","93","","98","","97","","97","","99","","97","","96","","","","",""
"32"," Cyprus","","","95","","96","","97","","99","","99","","98","","97","","100","","","","",""
"27"," Czechia","","","91","","","","96","","90","","90","","91","","90","","92","","","","",""
"170"," Côte d'Ivoire","80","","73","","59","","","","","","","","","","","","87","","85","","",""
"11"," Denmark","","","","","","","","","99","","99","","100","","100","","100","","100","","",""
"172"," Djibouti","","","","","","","66","","","","90","","86","","93","","93","","83","","93",""
"103"," Dominica","","","","","","","87","","91","","95","","91","","96","","96","","88","","",""
"94"," Dominican Republic","","","","","","","","","88","","86","","89","","87","","85","","86","","",""
"86"," Ecuador","","","","","85","","87","","89","","78","","91","","95","","94","","90","","91",""
"115"," Egypt","","","","","","","","","","","","","","","92","","","","","","",""
"121"," El Salvador","","","80","","","","80","","86","","85","","79","","81","","85","","77","","",""
"141"," Equatorial Guinea","","","","","","","","","","","84","","","","","","","","","","",""
"179"," Eritrea","","","96","","81","","79","","86","","","","","","","","80","","","","",""
"30"," Estonia","","","97","","98","","95","","100","","100","","100","","99","","100","","","","",""
"144"," Eswatini (Kingdom of)","74","","71","","61","","74","","67","","63","","69","","70","","64","","","","",""
"173"," Ethiopia","","","95","","","","","","","","56","","","","","","68","","","","",""
"92"," Fiji","","","","","","","","","","","83","","87","","","","","","","","",""
"15"," Finland","","","","","","","","","100","","100","","100","","100","","100","","100","","",""
"24"," France","91","","84","","","","100","","99","","99","","99","","99","","99","","","","",""
"174"," Gambia","","","","","87","","96","","92","","97","","97","","96","","","","","","",""
"70"," Georgia","","","88","","91","","98","","","","96","","100","","99","","99","","99","","",""
"5"," Germany","","","75","","","","","","","","","","","","53","","54","","","","",""
"140"," Ghana","","","","","74","","","","","","77","","83","","76","","90","","","","79",""
"31"," Greece","86","","","","","","92","","86","","94","","92","","91","","99","","","","",""
"75"," Grenada","","","","","","","","","","","","","","","94","","90","","","","",""
"127"," Guatemala","","","","","70","","71","","74","","77","","76","","78","","95","","","","",""
"175"," Guinea","82","","","","76","","77","","79","","","","87","","76","","","","","","",""
"125"," Guyana","","","","","85","","","","","","","","","","","","","","","","",""
"168"," Haiti","72","","","","","","","","","","","","","","","","","","","","",""
"133"," Honduras","","","","","","","","","","","","","54","","90","","79","","85","","",""
"7"," Hong Kong, China (SAR)","","","79","","","","99","","99","","98","","99","","99","","99","","98","","",""
"45"," Hungary","96","","","","","","","","","","","","","","95","","96","","96","","",""
"6"," Iceland","","","","","99","","100","","99","","99","","","","","","","","","","",""
"130"," India","","","","","","","","","97","","","","","","99","","96","","97","","",""
"116"," Indonesia","","","","","","","97","","95","","95","","85","","","","","","97","","",""
"60"," Iran (Islamic Republic of)","79","","","","87","","","","95","","96","","","","","","97","","","","",""
"4"," Ireland","","","97","","98","","99","","99","","","","","","","","99","","99","","",""
"22"," Israel","","","","","","","91","","96","","96","","97","","97","","97","","98","","",""
"28"," Italy","94","","97","","","","99","","99","","99","","98","","99","","99","","","","",""
"97"," Jamaica","96","","","","97","","","","","","","","","","","","97","","","","",""
"19"," Japan","100","","","","","","","","","","","","","","","","","","","","",""
"95"," Jordan","","","","","","","","","91","","93","","95","","96","","","","","","",""
"58"," Kazakhstan","","","","","","","99","","100","","99","","99","","99","","98","","98","","99",""
"142"," Kenya","","","","","","","","","","","","","","","","","81","","81","","",""
"134"," Kiribati","","","","","","","","","","","","","","","","","","","94","","",""
"22"," Korea (Republic of)","","","","","99","","99","","","","","","","","99","","99","","","","",""
"56"," Kuwait","","","94","","89","","86","","","","91","","93","","","","","","97","","",""
"122"," Kyrgyzstan","","","","","","","93","","92","","95","","95","","97","","95","","97","","",""
"139"," Lao People's Democratic Republic","","","","","73","","76","","69","","70","","75","","82","","79","","77","","",""
"41"," Latvia","","","89","","","","","","","","","","","","97","","96","","","","",""
"80"," Lebanon","","","","","","","86","","82","","83","","84","","71","","81","","88","","",""
"159"," Lesotho","","","","","64","","62","","","","64","","65","","67","","","","67","","",""
"17"," Liechtenstein","","","","","","","69","","","","","","","","","","78","","85","","",""
"35"," Lithuania","","","95","","93","","","","","","96","","97","","96","","97","","97","","",""
"21"," Luxembourg","","","","","","","","","99","","","","99","","98","","99","","","","",""
"161"," Madagascar","57","","77","","70","","80","","76","","68","","65","","68","","70","","68","","",""
"171"," Malawi","","","94","","","","37","","33","","31","","","","","","","","","","",""
"57"," Malaysia","","","","","85","","94","","91","","91","","91","","90","","89","","93","","",""
"101"," Maldives","","","","","","","79","","","","","","76","","95","","91","","","","",""
"182"," Mali","","","","","","","","","92","","","","63","","77","","65","","66","","",""
"29"," Malta","62","","62","","90","","95","","81","","","","96","","99","","97","","99","","",""
"159"," Mauritania","","","","","75","","75","","","","74","","","","","","79","","71","","",""
"65"," Mauritius","91","","93","","97","","97","","99","","99","","96","","98","","99","","97","","",""
"74"," Mexico","79","","","","","","86","","89","","89","","89","","90","","90","","90","","",""
"112"," Moldova (Republic of)","","","84","","87","","93","","93","","93","","92","","93","","93","","93","","",""
"n.a"," Monaco","","","","","","","","","","","","","","","","","","","97","","",""
"92"," Mongolia","","","84","","93","","93","","","","","","","","","","","","","","",""
"50"," Montenegro","","","","","","","","","","","79","","","","","","","","95","","",""
"123"," Morocco","","","","","77","","81","","86","","87","","88","","86","","82","","84","","",""
"180"," Mozambique","","","","","","","69","","68","","66","","69","","70","","75","","","","",""
"148"," Myanmar","","","","","74","","78","","","","","","","","","","","","","","",""
"129"," Namibia","","","81","","","","76","","","","","","78","","","","","","","","",""
"149"," Nepal","","","","","85","","","","92","","94","","88","","91","","92","","94","","95",""
"10"," Netherlands","88","","","","","","","","","","","","","","","","","","","","",""
"124"," Nicaragua","72","","","","70","","70","","","","","","","","","","","","","","",""
"189"," Niger","72","","","","53","","50","","35","","43","","44","","49","","54","","57","","",""
"1"," Norway","","","","","100","","100","","100","","98","","99","","100","","100","","100","","",""
"48"," Oman","","","88","","91","","","","","","98","","99","","96","","98","","98","","",""
"150"," Pakistan","","","","","","","","","86","","92","","89","","94","","90","","94","","",""
"119"," Palestine, State of","","","","","80","","","","80","","87","","85","","83","","85","","85","","",""
"66"," Panama","","","","","","","","","73","","77","","","","","","","","","","",""
"110"," Paraguay","","","","","","","","","86","","84","","","","","","","","","","",""
"89"," Peru","","","","","86","","87","","82","","78","","95","","89","","92","","96","","",""
"113"," Philippines","","","","","","","77","","","","","","","","","","","","","","",""
"33"," Poland","100","","99","","","","","","","","","","","","98","","98","","98","","",""
"41"," Portugal","76","","","","","","","","","","","","","","","","","","","","",""
"37"," Qatar","93","","93","","","","98","","99","","","","97","","100","","100","","98","","",""
"52"," Romania","","","","","","","90","","93","","91","","91","","91","","83","","93","","",""
"49"," Russian Federation","","","","","","","96","","","","97","","98","","97","","","","98","","",""
"158"," Rwanda","5","","","","","","","","","","68","","","","66","","69","","78","","",""
"72"," Saint Kitts and Nevis","","","","","","","","","91","","","","","","94","","94","","93","","",""
"90"," Saint Lucia","","","","","96","","","","95","","96","","95","","97","","","","","","",""
"99"," Saint Vincent and the Grenadines","","","","","","","","","87","","86","","93","","93","","95","","92","","",""
"104"," Samoa","","","100","","100","","95","","96","","98","","","","","","99","","98","","",""
"n.a"," San Marino","","","","","","","","","98","","98","","","","","","","","","","",""
"143"," Sao Tome and Principe","","","","","","","","","85","","","","","","87","","89","","","","81",""
"39"," Saudi Arabia","","","","","","","","","94","","100","","92","","91","","","","86","","",""
"164"," Senegal","","","","","68","","91","","87","","82","","75","","78","","73","","68","","",""
"67"," Serbia","","","","","","","","","96","","96","","97","","97","","99","","96","","",""
"62"," Seychelles","","","","","91","","","","96","","","","","","97","","93","","99","","",""
"184"," Sierra Leone","","","","","","","","","","","93","","80","","","","","","","","",""
"38"," Slovakia","","","","","","","86","","91","","91","","90","","88","","88","","","","",""
"25"," Slovenia","","","91","","92","","","","99","","99","","96","","99","","99","","","","",""
"152"," Solomon Islands","","","","","","","","","90","","85","","","","","","","","","","",""
"113"," South Africa","83","","","","","","","","","","","","","","","","","","","","",""
"26"," Spain","","","","","","","","","","","","","","","","","91","","92","","",""
"76"," Sri Lanka","74","","","","","","92","","94","","93","","95","","92","","92","","96","","",""
"167"," Sudan","","","","","","","","","","","91","","97","","","","","","","","",""
"100"," Suriname","","","","","","","","","72","","77","","76","","74","","75","","75","","",""
"7"," Sweden","","","","","","","","","99","","","","100","","100","","99","","","","",""
"2"," Switzerland","","","","","","","","","95","","98","","98","","98","","99","","99","","",""
"155"," Syrian Arab Republic","72","","","","77","","62","","65","","67","","10","","","","","","","","",""
"127"," Tajikistan","","","","","86","","93","","94","","95","","","","","","97","","98","","97",""
"154"," Tanzania (United Republic of)","","","","","","","","","","","","","58","","","","","","","","",""
"83"," Thailand","","","","","","","","","","","","","","","","","91","","","","",""
"80"," The former Yugoslav Republic of Macedonia","","","96","","95","","95","","","","","","","","","","","","","","",""
"132"," Timor-Leste","","","","","","","","","99","","93","","91","","","","97","","96","","",""
"165"," Togo","54","","69","","70","","74","","95","","","","","","58","","71","","13","","",""
"69"," Trinidad and Tobago","","","99","","","","","","","","","","","","","","","","","","",""
"95"," Tunisia","86","","87","","","","74","","","","","","79","","76","","78","","","","",""
"64"," Turkey","78","","","","","","96","","79","","91","","96","","97","","90","","","","",""
"162"," Uganda","","","","","60","","96","","59","","78","","89","","82","","","","","","",""
"88"," Ukraine","99","","","","97","","75","","99","","99","","99","","99","","62","","95","","",""
"34"," United Arab Emirates","92","","","","96","","96","","91","","90","","95","","97","","","","","","",""
"55"," Uruguay","","","","","","","89","","","","","","","","","","","","","","",""
"105"," Uzbekistan","","","","","","","96","","95","","96","","95","","99","","95","","98","","98",""
"138"," Vanuatu","","","","","","","80","","","","","","","","","","","","","","",""
"78"," Venezuela (Bolivarian Republic of)","60","","","","75","","78","","84","","85","","82","","81","","76","","76","","",""
"116"," Viet Nam","","","","","78","","","","86","","83","","82","","89","","","","91","","",""
"178"," Yemen","","","","","","","","","","","","","85","","","","","","","","",""
"144"," Zambia","","","","","85","","","","91","","91","","89","","","","","","","","",""
"156"," Zimbabwe","","","","","","","","","","","","","94","","","","","","","","",""
""
