"Gross enrolment ratio, secondary (% of secondary school-age population)"
"HDI Rank (2017)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"168"," Afghanistan","11","","22","","","","19","","52","","53","","55","","55","","54","","54","","","","55",""
"68"," Albania","90","","69","","71","","78","","89","","90","","93","","96","","96","","96","","95","","",""
"85"," Algeria","59","","58","","65","","79","","97","","100","","","","","","","","","","","","",""
"147"," Angola","8","","","","12","","","","26","","27","","","","","","","","","","","","",""
"70"," Antigua and Barbuda","","","","","69","","","","99","","99","","97","","","","94","","94","","","","",""
"47"," Argentina","71","","","","97","","94","","102","","104","","105","","106","","107","","107","","","","",""
"83"," Armenia","","","","","92","","92","","","","","","","","","","","","86","","","","",""
"3"," Australia","","","143","","","","","","","","","","","","","","","","158","","154","","",""
"20"," Austria","101","","107","","99","","100","","99","","98","","98","","99","","99","","100","","101","","",""
"80"," Azerbaijan","92","","85","","","","","","","","","","","","","","","","","","","","",""
"54"," Bahamas","86","","87","","","","89","","93","","","","","","","","","","","","90","","",""
"43"," Bahrain","87","","106","","98","","96","","93","","95","","92","","97","","99","","102","","104","","",""
"136"," Bangladesh","20","","","","48","","45","","50","","51","","53","","58","","","","63","","69","","",""
"58"," Barbados","85","","","","104","","109","","102","","104","","","","","","109","","109","","107","","",""
"53"," Belarus","97","","94","","","","","","108","","107","","106","","105","","105","","105","","104","","",""
"17"," Belgium","101","","147","","145","","160","","157","","157","","158","","161","","162","","164","","","","",""
"106"," Belize","","","67","","68","","77","","75","","76","","78","","80","","80","","81","","87","","",""
"163"," Benin","","","","","22","","","","","","49","","","","56","","56","","59","","","","",""
"134"," Bhutan","","","","","30","","44","","64","","67","","71","","75","","82","","83","","84","","",""
"118"," Bolivia (Plurinational State of)","","","","","71","","87","","83","","82","","83","","85","","85","","86","","86","","",""
"101"," Botswana","39","","56","","76","","81","","","","","","","","","","","","","","","","",""
"79"," Brazil","","","","","","","101","","","","95","","96","","102","","102","","100","","","","",""
"39"," Brunei Darussalam","","","","","85","","97","","99","","101","","106","","104","","99","","96","","93","","",""
"51"," Bulgaria","99","","92","","93","","89","","90","","94","","95","","101","","104","","102","","100","","",""
"183"," Burkina Faso","7","","","","10","","14","","22","","24","","26","","28","","30","","34","","36","","",""
"185"," Burundi","5","","","","","","13","","24","","27","","29","","34","","40","","45","","48","","",""
"125"," Cabo Verde","21","","","","68","","71","","87","","88","","88","","89","","86","","85","","85","","",""
"146"," Cambodia","","","","","17","","","","","","","","","","","","","","","","","","",""
"151"," Cameroon","26","","26","","28","","28","","","","50","","53","","55","","59","","61","","62","","",""
"12"," Canada","99","","105","","101","","101","","102","","103","","110","","110","","110","","111","","113","","",""
"188"," Central African Republic","11","","","","","","","","","","18","","18","","","","","","","","15","","",""
"186"," Chad","7","","8","","11","","16","","23","","23","","22","","25","","23","","23","","23","","",""
"44"," Chile","76","","","","84","","95","","93","","92","","90","","99","","99","","100","","100","","",""
"86"," China","37","","50","","60","","","","88","","91","","93","","95","","","","","","","","",""
"90"," Colombia","","","61","","70","","83","","102","","104","","100","","100","","99","","98","","98","","",""
"165"," Comoros","","","","","","","","","","","","","","","60","","61","","","","","","",""
"137"," Congo","47","","","","","","","","","","","","52","","","","","","","","","","",""
"176"," Congo (Democratic Republic of the)","","","28","","","","","","41","","43","","43","","43","","46","","46","","","","",""
"63"," Costa Rica","44","","50","","64","","84","","102","","105","","108","","115","","120","","123","","126","","",""
"46"," Croatia","","","82","","86","","93","","100","","99","","99","","100","","99","","98","","98","","",""
"73"," Cuba","89","","76","","83","","92","","91","","91","","91","","92","","99","","100","","","","",""
"32"," Cyprus","64","","95","","93","","97","","91","","93","","95","","98","","99","","100","","","","",""
"27"," Czechia","91","","94","","88","","96","","95","","96","","97","","104","","105","","105","","","","",""
"170"," Côte d'Ivoire","","","","","","","","","","","","","","","","","40","","43","","46","","",""
"11"," Denmark","109","","118","","127","","124","","119","","123","","123","","129","","129","","130","","129","","",""
"172"," Djibouti","10","","11","","14","","23","","","","38","","41","","42","","43","","43","","44","","44",""
"103"," Dominica","70","","","","106","","107","","97","","97","","","","","","97","","100","","","","",""
"94"," Dominican Republic","","","44","","59","","70","","76","","76","","76","","78","","78","","78","","77","","",""
"86"," Ecuador","58","","","","58","","62","","89","","93","","98","","101","","104","","108","","107","","107",""
"115"," Egypt","72","","71","","79","","","","69","","79","","81","","83","","83","","","","86","","",""
"121"," El Salvador","","","","","59","","68","","69","","72","","74","","77","","77","","76","","74","","",""
"141"," Equatorial Guinea","","","","","23","","26","","","","","","","","","","","","","","","","",""
"179"," Eritrea","","","16","","25","","31","","37","","38","","40","","38","","38","","33","","","","",""
"30"," Estonia","105","","102","","94","","103","","105","","107","","108","","108","","108","","111","","","","",""
"144"," Eswatini (Kingdom of)","","","47","","42","","47","","58","","60","","61","","62","","65","","67","","","","",""
"173"," Ethiopia","","","10","","13","","25","","35","","36","","38","","","","","","35","","","","",""
"92"," Fiji","","","","","78","","","","","","91","","89","","","","","","","","","","",""
"15"," Finland","114","","115","","125","","112","","108","","108","","108","","144","","146","","150","","152","","",""
"24"," France","97","","114","","109","","114","","112","","112","","112","","111","","111","","111","","","","",""
"110"," Gabon","","","42","","","","","","","","","","","","","","","","","","","","",""
"174"," Gambia","17","","23","","","","","","57","","","","","","","","","","","","","","",""
"70"," Georgia","","","78","","78","","80","","","","","","","","97","","99","","102","","104","","",""
