Country,2010,2011,2012,2013,2014,2015,2016,2017
CPV,16.4,12.7,12.7,12.0,12.0,13.4,13.3,13.3
KHM,33.4,28.8,28.8,25.3,25.3,19.7,16.0,16.0
CMR,44.4,43.0,43.0,39.4,39.4,39.4,33.7,33.7
CAN,5.0,5.0,5.0,4.6,4.6,4.7,4.3,4.3
CAF,49.8,46.0,46.0,45.7,45.7,45.7,41.7,41.7
TCD,54.5,52.0,52.0,46.1,46.1,46.2,42.4,42.4
CHL,6.9,6.6,6.6,5.9,5.9,7.6,6.1,6.1
CHN,15.6,13.5,13.5,9.8,9.8,8.9,7.9,7.9
COL,15.1,13.7,13.7,13.5,13.5,14.3,13.2,13.2
COM,27.0,32.6,32.6,34.2,34.2,30.9,28.9,28.9
COG,41.9,37.0,37.0,36.0,36.0,31.1,25.1,25.1
COD,52.9,50.0,50.0,49.9,49.9,39.1,36.1,36.1
CRI,8.3,7.8,7.8,7.3,7.3,8.2,7.5,7.5
HRV,6.0,5.5,5.5,5.2,5.2,4.5,4.1,4.1
CUB,,5.4,5.4,5.1,5.1,5.5,5.3,5.3
CYP,5.1,4.1,4.1,3.7,3.7,4.0,3.6,3.6
CZE,4.3,3.9,3.9,3.7,3.7,3.5,3.3,3.3
CIV,40.5,37.8,37.8,40.2,40.2,39.7,34.2,34.2
DNK,4.8,4.4,4.4,4.0,4.0,3.8,3.4,3.4
DJI,41.0,36.9,36.9,32.5,32.5,32.5,30.8,30.8
DOM,18.9,16.0,16.0,16.9,16.9,16.8,15.4,15.4
ECU,15.2,14.1,14.1,13.4,13.4,15.1,13.9,13.9
EGY,19.8,13.9,13.9,13.4,13.4,13.4,11.6,11.6
SLV,16.5,15.2,15.2,14.5,14.5,13.7,12.2,12.2
GNQ,48.2,45.4,45.4,44.4,44.4,38.4,35.0,35.0
ERI,,26.6,26.6,24.7,24.7,25.9,21.4,21.4
EST,7.9,6.0,6.0,5.6,5.6,4.8,4.3,4.3
SWZ,36.4,35.0,35.0,35.0,35.0,35.0,26.2,26.2
ETH,42.1,35.4,35.4,30.2,30.2,30.3,24.9,24.9
FJI,13.9,13.0,13.0,12.3,12.3,12.3,10.9,10.9
FIN,4.0,3.9,3.9,3.5,3.5,3.4,2.8,2.8
FRA,4.5,4.2,4.2,4.0,4.0,4.0,3.6,3.6
GAB,31.9,27.8,27.8,28.0,28.0,27.6,23.1,23.1
GMB,38.5,33.9,33.9,34.8,34.8,31.3,28.5,28.5
GEO,19.0,15.1,15.1,12.9,12.9,10.3,8.1,8.1
DEU,4.4,4.0,4.0,3.7,3.7,3.7,3.0,3.0
GHA,39.7,27.5,27.5,30.8,30.8,30.8,26.2,26.2
GRC,4.0,4.8,4.8,4.0,4.0,3.7,3.5,3.5
GRD,,9.6,9.6,8.4,8.4,8.7,8.0,8.0
GTM,20.4,18.6,18.6,17.4,17.4,17.0,16.0,16.0
GIN,44.5,42.7,42.7,40.3,40.3,35.4,31.2,31.2
GNB,52.5,50.1,50.1,45.3,45.3,44.6,38.4,38.4
GUY,25.2,21.7,21.7,19.2,19.2,20.7,19.5,19.5
HTI,32.9,30.9,30.9,27.9,27.9,30.9,28.6,28.6
HND,19.7,17.4,17.4,17.0,17.0,19.6,18.1,18.1
HKG,4.1,2.9,2.9,2.8,2.8,2.8,2.5,2.5
HUN,6.6,5.7,5.7,5.4,5.4,5.2,4.7,4.7
ISL,3.5,3.0,3.0,2.8,2.8,2.9,2.4,2.4
IND,31.3,27.1,27.1,25.0,25.0,24.0,21.4,21.4
IDN,16.8,16.8,16.8,16.4,16.4,16.5,14.8,14.8
IRN,17.3,16.1,16.1,12.5,12.5,10.6,9.0,9.0
IRQ,,20.3,20.3,17.6,17.6,19.3,17.3,17.3
IRL,4.6,4.3,4.3,3.7,3.7,3.7,2.8,2.8
ISR,4.8,3.9,3.9,3.8,3.8,3.9,3.3,3.3
ITA,4.3,3.9,3.9,3.4,3.4,3.0,2.9,2.9
JAM,16.7,15.3,15.3,15.0,15.0,11.9,11.0,11.0
JPN,3.9,3.5,3.5,3.2,3.2,3.2,2.9,2.9
JOR,13.3,13.1,13.1,11.9,11.9,11.9,10.7,10.7
KAZ,17.2,16.2,16.2,16.7,16.7,11.6,10.1,10.1
KEN,37.2,34.1,34.1,31.5,31.5,32.1,22.8,22.8
KIR,,,,20.6,20.6,26.1,24.5,24.5
PRK,,16.9,,15.4,15.4,15.4,11.6,11.6
KOR,4.8,4.3,4.3,3.9,3.9,3.7,3.2,3.2
KWT,7.3,6.7,6.7,7.2,7.2,7.2,6.3,6.3
KGZ,21.6,19.8,19.8,20.0,20.0,13.6,12.1,12.1
LAO,27.6,21.7,21.7,21.5,21.5,26.2,23.1,23.1
LVA,8.5,7.1,7.1,7.6,7.6,6.7,5.9,5.9
LBN,,13.5,13.5,6.7,6.7,7.2,6.7,6.7
LSO,36.6,34.3,34.3,33.5,33.5,33.5,28.5,28.5
LBR,43.3,37.6,37.6,33.1,33.1,33.1,27.5,27.5
LBY,12.1,9.7,9.7,10.1,10.1,15.8,14.1,14.1
LTU,8.8,7.2,7.2,6.6,6.6,5.5,5.4,5.4
LUX,4.8,3.5,3.5,3.3,3.3,2.6,3.4,3.4
MDG,36.4,25.6,25.6,24.8,24.8,24.8,21.3,21.3
MWI,40.3,39.9,39.9,40.0,40.0,32.7,30.3,30.3
MYS,8.0,6.7,6.7,4.9,4.9,6.7,5.9,5.9
MDV,15.5,7.3,7.3,8.1,8.1,7.1,5.7,5.7
MLI,50.1,46.3,46.3,45.6,45.6,40.4,36.8,36.8
MLT,5.6,5.1,5.1,4.8,4.8,4.5,4.0,4.0
MRT,38.9,36.2,36.2,36.6,36.6,33.7,32.6,32.6
MUS,11.4,9.8,9.8,9.2,9.2,9.8,8.9,8.9
MEX,12.3,10.9,10.9,10.9,10.9,13.2,12.3,12.3
FSM,20.5,19.2,19.2,19.8,19.8,19.8,19.0,19.0
MDA,13.1,11.2,11.2,11.0,11.0,9.0,9.6,9.6
MNG,22.6,18.8,18.8,16.6,16.6,17.1,13.4,13.4
MNE,7.3,6.8,6.8,7.6,7.6,5.2,4.4,4.4
MAR,18.3,16.7,16.7,16.8,16.8,16.0,14.0,14.0
MOZ,45.7,40.8,40.8,40.2,40.2,36.4,35.6,35.6
MMR,38.2,25.3,25.3,27.1,27.1,26.0,24.0,24.0
NAM,24.5,21.1,21.1,21.7,21.7,21.7,20.2,20.2
NPL,24.3,19.5,19.5,21.1,21.1,19.6,16.6,16.6
NLD,4.6,4.3,4.3,3.9,3.9,3.7,3.0,3.0
NZL,5.0,5.2,5.2,4.8,4.8,4.6,4.3,4.3
NIC,15.6,13.9,13.9,13.2,13.2,14.6,12.9,12.9
NER,46.8,42.6,42.6,37.9,37.9,35.3,34.9,34.9
NGA,51.1,43.8,43.8,40.8,40.8,40.8,37.4,37.4
NOR,4.0,3.7,3.7,3.4,3.4,3.3,2.7,2.7
OMN,,7.2,7.2,7.0,7.0,7.0,7.1,7.1
PAK,32.9,32.3,32.3,29.9,29.9,32.8,31.0,31.0
PSE,,13.1,13.1,13.1,13.1,13.7,12.2,12.2
PAN,13.6,12.4,12.4,12.1,12.1,11.5,11.5,11.5
PNG,28.5,25.2,25.2,26.5,26.5,26.5,25.3,25.3
PRY,19.9,17.8,17.8,19.2,19.2,18.3,18.0,18.0
PER,16.5,14.8,14.8,13.9,13.9,14.2,13.2,13.2
PHL,15.0,15.2,15.2,15.2,15.2,16.2,14.4,14.4
POL,6.4,5.8,5.8,5.7,5.7,5.2,4.7,4.7
PRT,4.8,4.9,4.9,3.9,3.9,3.9,2.9,2.9
QAT,7.4,7.2,7.2,6.0,6.0,6.1,5.9,5.9
ROU,10.9,9.6,9.6,8.8,8.8,8.4,6.8,6.8
RUS,11.5,10.8,10.8,9.8,9.8,8.8,8.0,8.0
RWA,47.4,41.3,41.3,30.2,30.2,29.8,23.8,23.8
LCA,,10.4,10.4,9.9,9.9,10.1,9.0,9.0
VCT,,14.0,14.0,12.9,13.0,12.7,11.9,11.9
WSM,,13.4,13.4,13.3,13.3,13.3,11.4,11.4
STP,34.4,28.8,28.8,26.9,26.9,26.9,25.9,25.9
SAU,12.7,11.5,11.5,8.7,8.7,11.0,8.9,8.9
SEN,37.4,30.7,30.7,29.5,29.5,25.0,21.1,21.1
SRB,9.0,8.3,8.3,8.5,8.5,7.9,7.1,7.1
SYC,,,,7.9,7.9,9.0,7.7,7.7
SLE,44.5,45.3,45.3,51.2,51.2,43.4,39.8,39.8
SGP,3.8,2.9,2.9,2.8,2.8,3.0,2.6,2.6
SVK,6.5,5.7,5.7,5.6,5.6,5.3,5.2,5.2
SVN,4.3,4.1,4.1,3.8,3.8,3.6,3.0,3.0
SLB,25.2,20.7,20.7,22.3,22.3,22.3,15.9,15.9
SOM,,47.1,,42.1,42.1,42.1,38.9,38.9
ZAF,30.2,28.4,28.4,25.7,25.7,25.7,20.3,20.3
SSD,,,,40.8,40.8,40.7,37.0,37.0
ESP,4.4,4.1,4.1,3.9,3.9,3.5,3.0,3.0
LKA,12.3,9.4,9.4,8.3,8.3,8.1,7.1,7.1
SDN,38.5,33.0,33.0,32.8,32.8,31.8,27.9,27.9
SUR,16.7,15.0,15.0,13.6,13.6,13.6,12.4,12.4
SWE,3.7,3.3,3.3,3.1,3.1,3.3,2.7,2.7
CHE,4.4,4.1,4.1,3.9,3.9,3.8,3.5,3.5
SYR,11.1,10.0,10.0,12.6,12.6,14.5,13.0,13.0
TJK,31.0,27.2,27.2,29.3,29.3,23.2,20.1,20.1
TZA,37.5,32.4,32.4,30.4,30.4,25.0,24.9,24.9
THA,9.5,10.1,10.1,9.8,9.8,10.4,9.3,9.3
MKD,10.4,9.4,9.4,7.6,7.6,7.6,6.5,6.5
TLS,34.3,30.2,30.2,22.8,22.8,24.4,20.6,20.6
TGO,35.4,37.2,37.2,36.8,36.8,32.4,30.5,30.5
TON,14.5,13.8,13.8,13.7,13.7,13.6,13.0,13.0
TTO,17.4,16.6,16.6,16.4,16.4,16.6,15.6,15.6
TUN,12.7,12.6,12.6,10.6,10.6,12.2,10.7,10.7
TUR,16.5,12.8,12.8,11.0,11.0,11.5,9.6,9.6
TKM,27.5,26.7,26.7,26.0,26.0,26.0,23.4,23.4
UGA,40.7,39.1,39.1,33.8,33.8,35.7,32.5,32.5
UKR,11.0,10.5,10.5,10.4,10.4,8.7,7.5,7.5
ARE,7.4,6.3,6.3,5.5,5.5,5.8,5.2,5.2
GBR,4.9,4.8,4.8,4.5,4.5,4.5,4.0,4.0
USA,6.0,6.6,6.6,6.2,6.2,6.1,5.6,5.6
URY,10.1,9.3,9.3,9.2,9.2,9.5,9.0,9.0
UZB,25.9,24.3,24.3,24.3,24.3,24.3,17.0,17.0
VUT,,15.6,15.6,15.4,15.4,15.4,14.1,14.1
VEN,13.3,12.2,12.2,12.2,12.2,11.4,10.5,10.5
VNM,13.8,13.4,13.4,12.1,12.1,14.2,12.7,12.7
YEM,31.2,25.1,25.1,30.3,30.3,29.4,24.9,24.9
ZMB,46.5,41.9,41.9,37.2,37.2,33.8,28.8,28.8
ZWE,34.2,30.6,30.6,26.8,26.8,31.2,26.6,26.6
