Country,2010,2011,2012,2013,2014,2015,2016,2017
TGO,20.0,20.0,20.0,23.5,23.5,23.5,23.5,25.1
TTO,21.9,21.9,21.9,21.9,21.9,21.9,21.9,21.9
TUN,21.8,21.8,,,18.9,18.9,18.9,18.9
TUR,26.5,26.5,26.5,21.8,21.8,21.8,21.8,22.6
TKM,38.7,,,,,,26.8,26.8
TUV,,,,,,,,23.4
UGA,26.4,29.1,29.1,27.3,27.3,27.3,27.3,24.2
UKR,10.4,10.9,10.9,10.9,9.2,9.2,9.2,8.5
GBR,21.0,17.3,16.9,18.8,17.8,16.2,18.2,19.5
USA,23.5,32.4,24.1,35.6,35.6,27.0,27.0,28.1
URY,26.3,27.8,27.9,27.1,24.2,26.2,26.4,25.3
UZB,17.9,17.9,20.1,20.1,20.1,20.1,20.1,
VUT,,,,18.5,18.5,18.5,18.5,19.7
VEN,32.0,44.9,44.9,28.4,28.4,28.4,28.4,25.2
VNM,18.2,11.4,11.4,14.6,22.0,21.4,21.4,21.4
YEM,17.6,17.6,17.6,17.6,20.6,20.6,20.6,21.8
ZMB,20.8,20.8,42.6,42.6,42.6,48.6,48.6,48.6
ZWE,34.5,34.5,35.8,35.8,35.8,35.8,27.0,27.0
