Country,2010,2011,2012,2013,2014,2015,2016,2017
COM,43.9,,,,46.7,45.8,45.3,45.3
COG,31.8,31.1,31.1,30.7,26.6,24.8,22.6,22.6
COD,36.2,39.9,39.9,37.6,36.2,31.9,30.8,30.4
CRI,20.6,20.5,21.6,19.9,19.9,19.1,18.7,18.0
HRV,15.3,15.1,15.1,11.2,9.1,9.1,9.1,9.0
CYP,11.7,10.1,11.5,11.0,10.7,10.9,13.4,11.5
CZE,6.0,5.0,5.4,5.6,5.5,5.4,5.5,5.3
CIV,36.1,38.6,38.6,38.3,38.0,37.8,36.0,36.9
DNK,6.4,6.0,6.2,6.9,7.3,7.2,7.8,7.5
DJI,37.3,35.9,36.0,34.6,34.6,34.6,34.0,35.8
DOM,24.8,25.9,27.3,23.6,23.6,21.8,22.2,21.0
ECU,20.2,25.7,25.7,22.8,22.1,20.5,20.5,19.8
EGY,27.5,24.1,24.1,24.0,24.0,29.0,29.2,29.2
SLV,27.6,26.6,26.6,26.7,26.7,22.2,22.7,22.3
EST,9.8,7.9,9.0,8.7,9.1,8.9,9.8,8.8
SWZ,35.7,35.4,35.4,33.3,33.3,33.3,29.7,29.7
ETH,34.3,31.9,31.9,29.4,29.4,26.3,24.4,28.4
FJI,,,,15.3,15.3,15.3,,
FIN,7.5,5.6,5.9,5.5,5.5,5.8,8.8,5.6
FRA,9.2,9.2,9.0,9.0,8.7,9.4,12.5,10.3
GAB,21.1,19.5,19.5,24.0,24.0,23.9,22.3,22.3
GMB,39.0,,,,,,37.1,37.2
GEO,17.0,14.1,15.3,14.5,13.6,12.7,12.0,12.6
DEU,8.0,6.9,6.9,7.1,6.9,7.2,8.6,8.1
GHA,25.3,32.2,32.2,31.3,33.1,32.5,28.9,28.9
GRC,10.2,12.2,11.6,10.6,12.3,12.4,13.2,13.5
GTM,33.6,31.6,33.1,32.8,29.4,29.6,28.8,28.2
GIN,38.4,38.8,38.8,38.0,36.5,34.8,33.4,33.4
GNB,42.4,41.4,41.4,39.6,39.6,39.3,39.4,39.4
GUY,18.6,22.3,19.1,18.2,18.2,18.7,18.7,18.6
HTI,40.8,40.2,40.2,39.5,38.8,39.6,39.0,39.0
HND,30.6,31.7,27.5,32.3,32.0,29.2,26.2,25.6
HKG,,,,,,,,13.3
HUN,8.6,7.0,7.4,7.4,7.2,7.8,7.9,7.8
ISL,6.6,5.9,6.4,5.7,5.9,5.8,6.0,6.0
IND,29.7,28.3,29.3,28.6,28.6,27.1,27.8,26.8
IDN,17.7,18.3,18.3,19.2,18.2,18.2,17.6,18.8
IRN,,,,33.6,33.6,33.1,,11.4
IRQ,,,,21.4,21.7,22.3,21.3,20.4
IRL,9.2,7.2,7.2,7.5,8.6,7.9,9.0,9.0
ISR,12.5,12.3,12.3,10.7,13.4,13.5,13.3,12.8
ITA,12.0,10.9,11.9,11.9,11.5,11.5,12.7,12.3
JAM,16.6,16.2,19.1,19.0,17.5,16.6,17.0,17.0
JPN,,,,12.4,12.4,12.4,12.3,3.6
JOR,19.2,19.0,19.0,18.6,16.5,16.5,16.1,16.1
KAZ,13.5,11.9,13.6,11.9,11.9,10.1,7.9,7.9
KEN,31.8,33.6,33.6,32.8,31.3,29.5,26.4,26.4
KIR,,,,31.5,31.5,33.1,32.6,
KOR,16.7,16.5,16.5,17.4,16.4,16.4,14.3,14.3
KGZ,15.1,14.5,17.1,17.2,14.5,12.3,9.8,9.8
LAO,24.8,22.8,24.7,24.5,25.6,27.1,26.1,26.1
LVA,11.1,11.0,10.9,10.6,10.8,10.6,10.4,10.4
LBN,,22.8,22.8,20.9,20.9,21.0,,
LSO,34.0,35.9,35.9,35.6,35.6,35.6,31.0,31.0
LBR,37.3,35.3,35.3,33.8,34.8,33.4,31.6,31.6
LTU,11.5,9.8,11.0,10.6,10.2,10.5,10.6,11.7
LUX,9.0,7.8,7.2,7.6,7.8,8.0,9.9,10.3
MDG,29.2,30.7,30.7,30.5,27.0,27.0,25.9,25.9
MWI,32.1,31.9,31.4,31.9,32.9,31.2,30.4,30.4
MDV,15.6,25.2,25.2,25.4,24.9,24.6,24.2,23.4
MLI,38.3,,,,35.6,33.7,32.3,34.0
MLT,,,8.2,8.3,8.5,8.1,8.2,8.3
MRT,35.2,34.2,34.5,35.3,33.4,32.4,33.0,33.0
MUS,,13.3,13.3,14.2,14.2,14.4,14.1,13.5
MEX,21.0,23.5,23.5,22.9,22.4,22.9,21.8,21.3
FSM,38.9,38.6,,,,,,
MDA,13.5,12.2,11.5,12.2,10.8,10.2,10.4,10.4
MNG,15.2,13.8,15.9,11.5,12.8,13.0,13.7,13.7
MNE,9.9,6.9,7.4,7.2,9.2,8.8,8.5,8.9
MAR,28.1,29.7,29.7,29.7,29.7,29.5,,
MOZ,45.3,28.9,32.7,29.5,34.3,33.0,32.7,32.7
MMR,,,,,,,,19.4
NAM,44.3,43.5,43.5,43.6,43.6,35.2,34.8,34.8
NPL,31.9,34.3,34.3,28.8,26.8,27.1,26.2,25.6
NLD,8.1,7.0,6.9,6.7,6.6,6.9,7.4,7.9
NZL,,,,,,,,7.7
NIC,24.6,27.5,27.5,26.4,24.0,25.8,24.0,22.9
NER,33.9,34.2,34.2,32.4,29.3,28.2,28.1,29.3
NGA,41.7,39.3,41.4,40.3,37.8,37.8,36.9,34.7
NOR,6.6,5.6,6.4,5.6,5.4,5.4,7.5,8.0
PAK,31.5,31.4,30.9,30.1,29.9,30.9,30.3,31.0
PSE,,,,11.7,14.9,15.1,14.7,15.0
PAN,28.3,24.6,24.6,22.1,22.5,22.0,20.8,21.1
PRY,24.6,24.0,,24.1,22.1,24.3,22.4,25.5
PER,30.6,23.2,24.3,23.7,23.4,21.6,20.0,19.2
PHL,18.9,19.9,19.9,18.1,18.1,18.4,17.8,17.9
POL,10.8,9.7,9.9,9.9,9.8,9.5,9.5,9.0
PRT,11.9,10.2,10.7,10.1,10.3,10.4,13.9,13.6
ROU,12.1,12.6,12.6,10.5,10.4,11.0,11.7,11.7
RUS,11.5,11.3,,12.0,10.5,9.8,9.5,9.5
RWA,37.0,35.7,33.9,33.2,31.6,31.9,30.0,30.0
LCA,,,,,15.9,16.0,15.7,16.7
STP,,31.5,31.8,31.2,24.7,24.7,19.8,19.8
SEN,36.2,33.8,33.0,32.9,34.4,33.1,31.9,32.6
SRB,10.8,9.5,9.5,10.9,10.1,11.2,14.9,15.2
SLE,39.3,41.7,41.7,44.3,41.6,37.8,36.5,36.5
SGP,,,,,,,,12.5
SVK,6.7,5.7,6.3,6.3,6.2,6.1,6.9,6.8
SVN,6.9,5.3,5.8,5.8,5.9,5.9,5.6,5.6
SLB,,,,23.8,23.8,23.8,,
ZAF,31.1,,,,35.7,34.7,33.2,33.2
SSD,,,,,,,,36.3
ESP,9.8,8.9,10.1,10.9,11.5,10.5,15.6,15.4
LKA,17.1,16.2,15.1,14.3,11.6,11.6,11.3,13.8
SDN,,,,,,,36.2,34.7
SUR,24.3,23.8,23.0,24.2,24.0,24.0,22.5,22.6
SWE,6.9,5.9,6.2,6.5,6.7,6.7,7.1,7.4
CHE,7.1,7.0,7.0,7.7,7.4,8.6,7.8,7.8
SYR,20.8,20.4,20.4,21.2,21.2,21.8,21.3,
TJK,19.1,17.6,18.4,19.2,17.5,15.2,14.1,13.6
TZA,28.4,28.8,27.4,27.1,27.3,25.4,24.9,24.8
THA,21.2,21.3,21.3,20.7,20.7,20.8,16.8,15.7
MKD,16.7,16.4,14.7,13.6,16.7,16.7,16.4,12.6
TLS,33.4,32.9,33.0,30.7,30.7,31.2,30.1,27.7
TGO,32.9,33.5,33.5,32.9,33.4,31.9,31.2,31.7
TTO,15.5,15.3,15.3,15.2,15.2,15.3,15.0,
TUN,25.2,25.2,,,22.0,22.5,22.0,22.0
TUR,23.6,22.5,22.5,15.8,15.8,15.9,15.4,15.4
TKM,26.4,,,,,,18.5,18.5
UGA,32.1,33.6,33.6,30.8,30.2,30.9,29.7,28.3
UKR,8.1,9.2,9.2,9.2,7.8,7.2,6.8,6.6
GBR,9.7,8.3,8.3,8.9,8.6,8.0,10.5,9.4
USA,11.4,15.3,12.4,17.4,17.0,13.5,13.3,13.8
URY,16.1,16.4,16.4,16.1,14.5,15.7,14.7,14.3
UZB,15.7,15.1,15.8,15.8,15.8,15.8,13.2,
VUT,,,,,17.1,17.2,16.7,17.1
VEN,21.2,26.6,26.6,19.7,19.7,19.4,18.2,16.5
VNM,16.4,14.0,14.0,14.9,17.5,17.8,17.3,17.3
YEM,34.2,32.3,32.3,32.8,34.0,33.7,31.5,31.9
ZMB,31.5,29.5,36.7,35.0,34.4,35.6,34.1,34.1
ZWE,29.9,28.7,28.5,27.2,27.1,28.5,23.6,23.6
