Country,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
AFG,0.0,0.0,0.0,0.35536961565375524,0.33318845101062544,0.0,0.0,0.0,0.3951195046277242,0.3860604480495446,0.0,0.0,0.37975777940219707,0.0,0.0,0.0,0.29472545139991313,0.2998773314719397,0.3050160523650992,0.0,0.3048500979556145,0.0,0.0,0.0,0.0,0.39111340295907937,0.0,0.0,0.0,0.3889083314076259,0.4242258883243549,0.2898834396457099,0.29669630112825435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28724851211100705,0.3469494923010355,0.34235296913489793,0.41021370053902295,0.0,0.0,0.4123339675990307,0.0,0.0,0.0,0.0,0.0,0.35423313194575845,0.34805437419962115,0.0,0.3974494833447979,0.0,0.3624348695576625,0.0,0.0,0.3788345180763377,0.0,0.0,0.0,0.0,0.0,0.0,0.3254250639438051,0.0,0.0,0.0,0.3908346026895485,0.0,0.30878462014313485,0.0,0.32465917560866403,0.0,0.0,0.365879127109568,0.0,0.0,0.3907804292282537,0.35246054951203803,0.3521454552708057,0.0,0.0,0.3711946776278092,0.28654923551873424,0.0,0.0,0.0,0.0,0.0,0.3478208320424321,0.3523793456734163,0.0,0.0,0.0,0.0,0.0,0.4597837744633176,0.0,0.0,0.3281940752843928,0.4206560517494817,0.3225172739325267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311668041448914,0.0,0.3008150343028538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40340117632714495,0.4457289098211661,0.0,0.0,0.36289082230774267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164533704962609,0.0,0.3127893903738173,0.0,0.0,0.4350508277698848,0.2863094695002884,0.31032976735388323,0.0,0.2839188183279879,0.0,0.0,0.43214403200747575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3241189511996905,0.3532600569718481,0.3931839104567928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4137048830951002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,0.0,0.0,0.0,0.336503064413366,0.3047065946354313,0.0,0.0,0.0,0.33091226000353346,0.3366973753364169,0.0,0.0,0.34890023865220393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34847183037733204,0.0,0.0,0.0,0.3276811405991005,0.3646467501025563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026753851946829,0.2935662864438088,0.3563343952894131,0.0,0.0,0.3508145629402874,0.0,0.0,0.0,0.0,0.0,0.3248592024501668,0.28643050915110363,0.0,0.3419992096476104,0.0,0.3334197503838457,0.0,0.0,0.3249868579763172,0.0,0.0,0.0,0.0,0.0,0.0,0.30369300680153155,0.0,0.0,0.0,0.3545593020482443,0.0,0.0,0.0,0.2870104355565514,0.0,0.0,0.3279351355553134,0.0,0.0,0.31125146148779986,0.30132873443195657,0.33401588219190426,0.0,0.0,0.33213459655667843,0.0,0.0,0.0,0.0,0.0,0.0,0.3131601988134353,0.32703013978211265,0.0,0.0,0.0,0.0,0.0,0.4504304655533333,0.0,0.0,0.0,0.3848162483555759,0.0,0.0,0.2955385763282433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2884911209456426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34979443567606305,0.3836363403778165,0.0,0.0,0.30346467980649483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2831367958908937,0.0,0.0,0.415757152623036,0.0,0.0,0.0,0.29193978111941743,0.0,0.0,0.381605137368196,0.0,0.0,0.0,0.3016951947530997,0.0,0.0,0.0,0.0,0.0,0.0,0.30621047121898626,0.3436241140729154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3637608603586153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33211185720522496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2869932696797242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848690835084983,0.0,0.0,0.0,0.0,0.0,0.3291991637161545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908398136941647,0.0,0.0,0.32755332876666393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31368788603060915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AND,0.35536961565375524,0.336503064413366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37778543507213497,0.0,0.36835149682424345,0.4075604249917024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4426678335827749,0.0,0.0,0.0,0.0,0.3675355710452656,0.3170827729659642,0.33498275377073383,0.0,0.0,0.3240316894488362,0.0,0.0,0.0,0.0,0.0,0.0,0.3296621103355806,0.0,0.0,0.0,0.0,0.0,0.0,0.3309900023331002,0.0,0.0,0.3900621965094533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3848581638596309,0.33976218906493594,0.3633642148918387,0.2938567864127738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33747669864132995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828149326033376,0.0,0.3027445142565445,0.0,0.0,0.0,0.0,0.28271758810496384,0.0,0.35784199020356705,0.0,0.0,0.0,0.0,0.3401462771164228,0.0,0.0,0.0,0.0,0.0,0.0,0.2982105324640759,0.0,0.0,0.0,0.0,0.42022488318314377,0.0,0.3231259033856463,0.0,0.0,0.38092172615989695,0.33601054127004804,0.0,0.3579421888124821,0.0,0.0,0.4262719536720604,0.36295710951946136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007693967000989,0.0,0.0,0.0,0.0,0.34989982336843395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3198328139550197,0.0,0.3515910912124016,0.3419211168763905,0.0,0.2848343794715787,0.4014133567990202,0.0,0.0,0.4851877581909418,0.0,0.3864613690382579,0.0,0.0,0.0,0.0,0.0,0.3014572697660053,0.0,0.0,0.4450486174673467,0.3327884964565353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3279528295573197,0.3098565817651371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442111099550836,0.0,0.2995798138087617,0.0
ARE,0.33318845101062544,0.3047065946354313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461369686745712,0.0,0.32017521821029216,0.3509923671393213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3904854931854368,0.0,0.0,0.0,0.0,0.3512209919830802,0.3027542474359293,0.3273097537302445,0.0,0.0,0.30079626111479313,0.0,0.0,0.0,0.0,0.0,0.0,0.30224253565719844,0.0,0.0,0.0,0.0,0.0,0.0,0.301762117625013,0.0,0.0,0.3432656837278049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346288260784925,0.3178685613553576,0.335905440852585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31694359538166633,0.0,0.0,0.2915191213178445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32493904852451266,0.0,0.0,0.0,0.0,0.33449123961967225,0.0,0.0,0.0,0.0,0.0,0.0,0.2876551879679154,0.0,0.0,0.0,0.0,0.36141712773760604,0.0,0.0,0.0,0.0,0.361116928596921,0.31398812620330074,0.0,0.33526264612741075,0.0,0.0,0.3768612848174178,0.3376146072010379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862340760447816,0.0,0.0,0.0,0.0,0.30972312656106216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304645071530041,0.0,0.3244446542237361,0.3058446664876491,0.0,0.0,0.3792084180575133,0.0,0.0,0.39654860777507067,0.0,0.3443107270581463,0.0,0.0,0.0,0.0,0.0,0.3136152617356335,0.0,0.0,0.3832838729318547,0.3072132821438394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31560859057081897,0.3140503260443972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310826725183444,0.0,0.2931984945104505,0.29197226003376675
ARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014528132329785,0.0,0.0,0.3000300479125896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34697717410777695,0.0,0.0,0.0,0.0,0.2841918066404112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30460896088753764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29221004806277184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2980701157278065,0.0,0.0,0.0,0.0,0.3063196145247361,0.0,0.0,0.285239342999587,0.0,0.0,0.35007696405632704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158899055849394,0.0,0.0,0.35556967220632635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3489649711060573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3244617050600783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897491782195203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3302830025787946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2906347573454232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2939497373730497,0.0,0.0,0.31768026925027426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046650120040853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999385338576037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3242029701646523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28440830565581005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,0.3951195046277242,0.33091226000353346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3977453405559127,0.0,0.3801482074838523,0.41030650993577933,0.31780209822967936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3070691504028748,0.0,0.4631172612422836,0.0,0.0,0.0,0.0,0.4169885132452381,0.3675759343076013,0.4001339543789293,0.3332685996522593,0.0,0.3461483603575776,0.0,0.0,0.0,0.0,0.0,0.0,0.3600752084766359,0.0,0.0,0.0,0.0,0.0,0.0,0.3370022319742827,0.0,0.0,0.4107437022114949,0.0,0.0,0.0,0.3017370274631175,0.0,0.0,0.0,0.3183579224790532,0.39929463500882734,0.3552425054246197,0.3856981785390631,0.2990418947760984,0.0,0.0,0.30170579042657314,0.0,0.0,0.2929390021313429,0.0,0.36736935568530665,0.0,0.0,0.3521173505353425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362474931748421,0.0,0.3323261109682908,0.0,0.0,0.0,0.0,0.32304807210601555,0.0,0.39038112553688586,0.0,0.0,0.0,0.0,0.3902281316744741,0.0,0.0,0.0,0.28627195690313245,0.0,0.0,0.35290541363512895,0.0,0.0,0.0,0.0,0.4071568551410485,0.0,0.3012982358243419,0.0,0.0,0.4186360821519201,0.3919972559103827,0.0,0.3954223181589541,0.0,0.3334407841283383,0.4489361431403836,0.3878265396994379,0.0,0.0,0.0,0.347264135293456,0.0,0.0,0.0,0.35801976654415724,0.0,0.0,0.0,0.0,0.32708034029629257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3806563721055286,0.0,0.3622136878745649,0.3719339681386883,0.0,0.2862085040175334,0.43701904102728895,0.0,0.0,0.4112541946720459,0.0,0.3647313814464608,0.32878125778976625,0.0,0.0,0.0,0.0,0.3858324672270712,0.0,0.3045155418733389,0.450752248963688,0.3780218436837957,0.0,0.0,0.0,0.3229340224132426,0.0,0.0,0.0,0.0,0.0,0.3762868901337345,0.3725933524882909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896768259722573,0.0,0.34999882636252777,0.36851283653380795
AUT,0.3860604480495446,0.3366973753364169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4029360107397598,0.0,0.3815141373305565,0.40871958296158595,0.31302235734003697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2957139736579182,0.0,0.4706599847600796,0.0,0.0,0.0,0.0,0.4040859232398965,0.3639700727124931,0.3950007107015071,0.3302299975267616,0.0,0.3292684535680813,0.0,0.0,0.0,0.0,0.0,0.0,0.3487035775931261,0.0,0.0,0.0,0.0,0.0,0.0,0.3363662935853121,0.0,0.0,0.4176034098774318,0.0,0.0,0.0,0.2943132245620863,0.0,0.0,0.0,0.3134705025701171,0.39149172979997937,0.34454475339540946,0.3901543870746976,0.2886802052530157,0.0,0.0,0.2930446675523804,0.0,0.0,0.2872511593956467,0.0,0.3710667702520199,0.0,0.0,0.3406552845364649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300589042850273,0.0,0.33359822242442755,0.0,0.0,0.0,0.0,0.31945822256468154,0.0,0.3746842992916131,0.0,0.0,0.0,0.0,0.3784263372691954,0.0,0.0,0.0,0.0,0.0,0.0,0.3528166606323887,0.0,0.0,0.0,0.0,0.4028094301652035,0.0,0.3086164412274526,0.0,0.0,0.4194864276648263,0.3827810137859982,0.0,0.4025777832402093,0.0,0.3176351233334372,0.44735620213706734,0.3753904646019955,0.0,0.0,0.0,0.3406398492471613,0.0,0.0,0.0,0.3528628401155217,0.0,0.0,0.0,0.0,0.3352327267702593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3878907125004412,0.0,0.3547209463049141,0.36092995205705614,0.0,0.0,0.4247045098696388,0.0,0.0,0.4168527950448957,0.0,0.3605917557302919,0.31637835003995124,0.0,0.0,0.0,0.0,0.3630965938216344,0.0,0.2901635855914345,0.4517447792222589,0.3755615164114847,0.0,0.0,0.0,0.30338466410992143,0.0,0.0,0.0,0.0,0.0,0.3747741976701183,0.3737392261583666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37732223679738935,0.0,0.3483590263528468,0.3617794934373837
