Country,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
AFG,0.0,0.0,0.0,0.3612682925400024,0.32742561261612063,0.2778020514744877,0.0,0.0,0.3954905333857528,0.3839963016040648,0.0,0.0,0.381339629907598,0.0,0.0,0.0,0.2861845028209816,0.30054950428560473,0.3091485551085126,0.0,0.3048168359049078,0.0,0.0,0.0,0.0,0.3747623359584965,0.0,0.0,0.0,0.3879946227179975,0.4254698830520811,0.2817668681226017,0.293548906952403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27784770328013925,0.34028048508961234,0.3437318130774544,0.4031684508626085,0.0,0.0,0.40124653695460016,0.0,0.0,0.0,0.0,0.0,0.34748333783382945,0.3438080525897523,0.0,0.3910783178384004,0.0,0.3592649520265195,0.0,0.0,0.3848048349907077,0.0,0.0,0.0,0.0,0.0,0.0,0.3269924313856953,0.0,0.0,0.0,0.3794399117598924,0.0,0.3018467756759185,0.0,0.32663351242166,0.0,0.0,0.3750143446376568,0.0,0.0,0.3830904955900245,0.3504821062255122,0.3438211823933564,0.0,0.0,0.3631506172849727,0.28248640399234715,0.0,0.0,0.0,0.0,0.0,0.3440342229822887,0.3384559244128812,0.0,0.0,0.0,0.0,0.0,0.45003708131067705,0.0,0.0,0.32601523435973634,0.4172931780772756,0.3224978498110134,0.0,0.2843400255504213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047651931411993,0.0,0.2985620001537848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3957958784661469,0.4415547539876427,0.0,0.0,0.3567010808435057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3187018720476197,0.0,0.30744787760188863,0.0,0.0,0.41439121668938017,0.27964700720191643,0.30406574337793746,0.0,0.0,0.0,0.0,0.4112206975213145,0.0,0.0,0.0,0.2887949492240252,0.0,0.2793972459267624,0.0,0.0,0.0,0.3235568611828585,0.3557515676282926,0.3920649456934209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2859018463473182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4167188009384396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,0.0,0.0,0.0,0.3389636881326677,0.30999140000924097,0.0,0.0,0.0,0.3601361864354308,0.35819018458631136,0.0,0.0,0.3648802077813361,0.0,0.0,0.0,0.0,0.28193283697500104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3351664541817294,0.0,0.0,0.0,0.3515505313959376,0.3905637074770013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3109780864435939,0.31900266123193194,0.37631515480965533,0.0,0.0,0.3676668854260695,0.0,0.0,0.0,0.0,0.0,0.3384547381000245,0.30741041687906856,0.0,0.3586888301508761,0.0,0.34675613603355204,0.0,0.0,0.3502542468099019,0.0,0.0,0.0,0.0,0.0,0.0,0.3192774373722705,0.0,0.0,0.0,0.34798017504772555,0.0,0.0,0.0,0.3031955643634789,0.0,0.0,0.3521837944156916,0.0,0.0,0.33354480634925576,0.315729805714562,0.3381055927897526,0.0,0.0,0.32700980810458197,0.0,0.0,0.0,0.0,0.0,0.0,0.3125286614460084,0.3154357065700989,0.0,0.0,0.0,0.0,0.0,0.4538981608389489,0.0,0.0,0.2926654370188476,0.3967577685240731,0.2877529129787141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899602281631923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655904613791684,0.4055990658581381,0.0,0.0,0.30232791689312977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2930151439977809,0.0,0.29434045977554085,0.0,0.0,0.4095512088334867,0.0,0.0,0.0,0.2780227949006324,0.0,0.0,0.3677891871235057,0.0,0.0,0.0,0.29333257609304225,0.0,0.0,0.0,0.0,0.0,0.30111877733685105,0.3304116153224056,0.3622517144403023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38316061768316706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904409025903205,0.0,0.0,0.2827724279634521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3264711497604305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2930159363092443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28046938958061834,0.0,0.0,0.0,0.0,0.2968542743719929,0.0,0.0,0.0,0.0,0.0,0.33221450518981344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28929089257918955,0.0,0.0,0.3039954474449874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3148627582839685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AND,0.3612682925400024,0.3389636881326677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3845689636704893,0.0,0.3590752891561208,0.4090932675960308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28994439764767954,0.0,0.4377428051570072,0.0,0.0,0.0,0.0,0.3605279049064053,0.3178337185371199,0.341467833834479,0.0,0.0,0.3249076787200918,0.0,0.0,0.0,0.0,0.0,0.0,0.3346791089404674,0.0,0.0,0.0,0.0,0.0,0.0,0.3091139210254976,0.0,0.0,0.3881645172310231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944802745236152,0.3361569964027533,0.388101928597406,0.3143180863098093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3491845444882489,0.0,0.0,0.2890719885732936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2804566956332108,0.0,0.2959625864468363,0.0,0.0,0.0,0.0,0.2862083423163765,0.0,0.3582968281688954,0.0,0.0,0.0,0.0,0.3424477571525947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4126328334404382,0.0,0.3129048282668491,0.0,0.0,0.3851200947391752,0.3364873884780766,0.0,0.3528491616546725,0.0,0.0,0.4299529627114614,0.373613998719438,0.0,0.0,0.0,0.2836454890818169,0.0,0.0,0.0,0.3038968424644989,0.0,0.0,0.0,0.0,0.3405915266942245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226127976884714,0.0,0.3475412946629925,0.34112048118610405,0.0,0.27937377416697395,0.41005615484339497,0.0,0.0,0.4469634394680596,0.0,0.3887532073208833,0.0,0.0,0.0,0.0,0.0,0.31366007577183563,0.0,0.0,0.4589902515975371,0.32089872914293904,0.0,0.0,0.0,0.28182431313581485,0.0,0.0,0.0,0.0,0.0,0.3193885085541019,0.3057427248719318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3444135301995271,0.0,0.28896582470307736,0.0
ARE,0.32742561261612063,0.30999140000924097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33928311809768075,0.0,0.315342833791395,0.34089646779707844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37983783881307104,0.0,0.0,0.0,0.0,0.3399801963679796,0.3005472496312709,0.32216305974457554,0.2864324787675984,0.0,0.3004787237270556,0.0,0.0,0.0,0.0,0.0,0.0,0.2963411848058317,0.0,0.0,0.0,0.0,0.0,0.0,0.2796151468573296,0.0,0.0,0.34125703718120226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34181528667098104,0.3078687130978314,0.33187030278897245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157040056688869,0.0,0.0,0.2896545913695455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28000383893934583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32170999329935873,0.0,0.0,0.0,0.0,0.3358489860911506,0.0,0.0,0.0,0.0,0.0,0.0,0.2804800026966793,0.0,0.0,0.0,0.0,0.3488948878456655,0.0,0.0,0.0,0.0,0.3604428424078971,0.3011807164328772,0.0,0.3275856383764173,0.0,0.2776814937066299,0.3728504420782023,0.33566229796158376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30416168463857524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2945310941813434,0.0,0.3149369687054842,0.2975793004310371,0.0,0.0,0.3753622520781879,0.0,0.0,0.3583452917256071,0.0,0.35968118061836285,0.0,0.0,0.0,0.0,0.0,0.3280905845630514,0.0,0.0,0.3843786254795894,0.3027786507085355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3026900653972271,0.31334292282488385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3073997521019109,0.0,0.29632934200836103,0.2893787505750172
ARG,0.2778020514744877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3114554114317636,0.0,0.0,0.30081013772920306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34046514692228924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30634863992494404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891817968552917,0.0,0.27969568125497873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868157839195811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963886496697073,0.0,0.0,0.0,0.0,0.3161934188708437,0.0,0.0,0.2798408704564317,0.0,0.0,0.34424871569896703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3126090232221195,0.0,0.0,0.32557655696016125,0.0,0.2950362907597131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469656657462164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28516256211631474,0.0,0.0,0.2814153769307015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274976550213033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29268013253175595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849073205425779,0.0,0.0,0.0,0.0,0.29253043955842345,0.0,0.0,0.0,0.0,0.0,0.32673462736455056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777954849936067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921364994386952,0.0,0.0,0.30274785432818696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31989924307533923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30517995376512386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290960653690099,0.0,0.30130557507960604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097067618421231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,0.3954905333857528,0.3601361864354308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4190482007550629,0.0,0.37391803043973615,0.4102389829485961,0.3228730620508701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813153516845251,0.0,0.4611917644300152,0.0,0.0,0.0,0.0,0.4037938343572302,0.3618476063519795,0.3882131745917898,0.33118991047896346,0.0,0.37668863484083104,0.0,0.0,0.0,0.0,0.0,0.0,0.3696733792386798,0.0,0.0,0.0,0.0,0.0,0.0,0.3216540572529205,0.0,0.0,0.419560975418578,0.0,0.0,0.0,0.3000031137612029,0.2799546963781955,0.0,0.0,0.29800854038243496,0.4007448977305859,0.3863298357231103,0.3884418390710554,0.3029020994117714,0.0,0.0,0.2958595517997536,0.0,0.0,0.2890838615130493,0.0,0.3727350829715378,0.0,0.0,0.3528490968451791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32978643792067314,0.0,0.3321789538030964,0.0,0.0,0.0,0.0,0.3266658239632913,0.0,0.3883573799571123,0.0,0.0,0.0,0.0,0.38263993131580204,0.0,0.0,0.0,0.28334893852423304,0.0,0.0,0.3409342165187133,0.0,0.0,0.0,0.0,0.4166389354270712,0.0,0.2948434110828865,0.0,0.0,0.43506822848332977,0.3871261323732966,0.0,0.3898110442940853,0.0,0.33756850465134586,0.4451508310674179,0.39056596693034135,0.0,0.0,0.0,0.342139562001802,0.0,0.0,0.0,0.35638844162452205,0.0,0.0,0.0,0.0,0.32489700510181285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3710809534460389,0.0,0.3571586146619817,0.3734426523051713,0.0,0.3038941125920349,0.4276013997393673,0.0,0.0,0.37011428060315466,0.0,0.39489615872715816,0.3113376384771309,0.0,0.0,0.0,0.0,0.3889057551238714,0.0,0.29200438701222603,0.4532885254544404,0.3723489810855841,0.0,0.0,0.0,0.32753269556784337,0.0,0.0,0.0,0.0,0.0,0.36466550160635,0.36201869442746215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3930135532489898,0.2772111927810178,0.3489094290623066,0.36252331428095824
AUT,0.3839963016040648,0.35819018458631136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4142672394203536,0.0,0.3663966027275293,0.41075447396557385,0.3162231807979207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4629003497774109,0.0,0.0,0.0,0.0,0.3875333698199053,0.3555176188434672,0.3867962079567098,0.3260106906822859,0.0,0.35923010561005697,0.0,0.0,0.0,0.0,0.0,0.0,0.3631658439035048,0.0,0.0,0.0,0.0,0.0,0.0,0.32127789822692243,0.0,0.0,0.4208777619970673,0.0,0.0,0.0,0.28917702842759924,0.0,0.0,0.0,0.2953130035185767,0.3916966709202588,0.3764835455887484,0.3932769720275692,0.2945649366693054,0.0,0.0,0.2886517163515564,0.0,0.0,0.279331165823708,0.0,0.3739762710534951,0.0,0.0,0.3411314863848277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31952401172479045,0.0,0.33099664581160954,0.0,0.0,0.0,0.0,0.319427346328072,0.0,0.3747381378983993,0.0,0.0,0.0,0.0,0.3727609330049947,0.0,0.0,0.0,0.0,0.0,0.0,0.332865364539803,0.0,0.0,0.0,0.0,0.4104407614346992,0.0,0.2999343201740504,0.0,0.0,0.4348894744667588,0.37784429440686224,0.0,0.3871981509193189,0.0,0.3208928439162476,0.4353294425419112,0.3732832162626388,0.0,0.0,0.0,0.3377885856256381,0.0,0.0,0.0,0.3481015892892115,0.0,0.0,0.0,0.0,0.33134662665308623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3726124536282855,0.0,0.3529492911384164,0.3649468343240173,0.0,0.2923124567095597,0.4196296960367273,0.0,0.0,0.3725659441862947,0.0,0.3880691996570346,0.3019848683141324,0.0,0.0,0.0,0.0,0.3704302070360484,0.0,0.27898000878993,0.4532311742643965,0.3687717419768428,0.0,0.0,0.0,0.3093248938663793,0.0,0.0,0.0,0.0,0.0,0.3658189163106942,0.364470698024968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3833180690547835,0.0,0.3451276353199633,0.35051285349199746
