Country,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
AFG,0.0,0.0,0.0,0.3293130008176963,0.320871748840643,0.0,0.0,0.0,0.3877708316731119,0.36742275878487946,0.0,0.0,0.3643095521508646,0.0,0.0,0.0,0.27400841102904017,0.2919924398788784,0.2675276573556488,0.0,0.2853772450165974,0.0,0.0,0.0,0.2678210891314307,0.3620378712789034,0.0,0.0,0.0,0.37286170260530177,0.4069503524319369,0.2769752692486716,0.29339453415450856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2679035323113396,0.3211021637588624,0.3353879070733208,0.3875862907921897,0.0,0.0,0.3915138731825368,0.0,0.0,0.0,0.0,0.0,0.33252225778655364,0.3274494646101864,0.0,0.3705977184881107,0.0,0.3423900641659343,0.0,0.0,0.35537218640831114,0.0,0.0,0.0,0.0,0.0,0.0,0.3032817789367783,0.0,0.0,0.0,0.39521120331546944,0.0,0.2929874740158034,0.0,0.3043056506141761,0.0,0.0,0.3808390407236998,0.0,0.0,0.39999398697271377,0.33301497787839457,0.324668715440137,0.0,0.0,0.3640478583090805,0.2705881621880617,0.0,0.0,0.0,0.0,0.0,0.3342780302371541,0.3123506184971833,0.0,0.0,0.0,0.0,0.0,0.4099894070264951,0.0,0.0,0.31438978729375155,0.4031921936410688,0.3079887414113966,0.0,0.26580435006844844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31936652621268546,0.0,0.27644654110042993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3831158525551728,0.4256785004903277,0.0,0.0,0.35462349504348945,0.0,0.0,0.0,0.0,0.0,0.27125503966419284,0.0,0.3041239565592237,0.0,0.29259385873125765,0.0,0.0,0.4151933533708361,0.0,0.2984623492855873,0.0,0.2744574512558471,0.0,0.0,0.42778185687646864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31211570513796744,0.33651354464822353,0.385149547967524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000397759823761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,0.0,0.0,0.0,0.30363975267906873,0.3082055733981449,0.0,0.0,0.0,0.34715236666033644,0.3329233127742245,0.0,0.0,0.3400572873375867,0.0,0.0,0.0,0.0,0.2818692981785052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315966786764073,0.0,0.0,0.0,0.3261626998356145,0.3569268800322957,0.0,0.2642247797330737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860055637409656,0.29864128273787205,0.34690795282060666,0.0,0.0,0.3492949478223961,0.0,0.0,0.0,0.0,0.0,0.3165944110549459,0.2818037798154794,0.0,0.3278148620191757,0.0,0.32689703379233137,0.0,0.0,0.32106022364835,0.0,0.0,0.0,0.0,0.0,0.0,0.2882673635273587,0.0,0.0,0.0,0.3581831727125306,0.0,0.26930752648420603,0.0,0.274353660391612,0.0,0.0,0.3488494371657475,0.0,0.0,0.3332826256732443,0.2837071882124639,0.3143645870597465,0.0,0.0,0.33317123889142497,0.0,0.0,0.0,0.0,0.0,0.0,0.29663277961045004,0.2979613487500887,0.0,0.0,0.0,0.0,0.0,0.3944708406682375,0.0,0.0,0.27229366233043784,0.3705456781902545,0.2666650831516253,0.0,0.26336618611966256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3062560514120363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34438671979166235,0.38288764521231855,0.0,0.0,0.2935552917308106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775285837511587,0.0,0.2735470777038481,0.0,0.0,0.3981479845939265,0.0,0.0,0.0,0.2764451556609785,0.0,0.0,0.3857177240668792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27746140729294794,0.3046780703596761,0.34486642508524584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36871055216382775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2827690528322783,0.0,0.0,0.27561676699690313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316763809829645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921397811236928,0.0,0.0,0.0,0.0,0.2709390173499566,0.0,0.0,0.0,0.0,0.0,0.3126677177705105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284599953119186,0.0,0.0,0.2993727902291249,0.0,0.2826241213022301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3235538902611003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AND,0.3293130008176963,0.30363975267906873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567908582424321,0.0,0.3210285451540956,0.4023605582248081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26897950276217003,0.0,0.43844523406910296,0.0,0.0,0.0,0.0,0.3319135508912509,0.2834001555676945,0.32513884682921057,0.0,0.0,0.2980045654824676,0.0,0.0,0.0,0.0,0.0,0.0,0.3356230006751953,0.0,0.0,0.0,0.0,0.0,0.0,0.3198032122794933,0.0,0.0,0.354240220270427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3799058706284299,0.3242697305384259,0.35712577638557946,0.3032827127342282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3405465960548287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2757226659209679,0.0,0.0,0.0,0.0,0.0,0.0,0.3349468454168769,0.0,0.0,0.0,0.0,0.30801872655111834,0.0,0.0,0.0,0.0,0.0,0.0,0.2854760889964994,0.0,0.0,0.0,0.0,0.4179600237839243,0.0,0.2882648579558535,0.0,0.0,0.34675928064964834,0.3325236835499496,0.0,0.3265522458214836,0.0,0.0,0.4219387587363086,0.3324689716708293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29477800380660224,0.0,0.0,0.0,0.0,0.3481213379411062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036607520037996,0.0,0.35283019477388666,0.3166909836452971,0.0,0.2683490450130209,0.3782229958032426,0.0,0.0,0.4166290865069924,0.0,0.3991750986150696,0.0,0.0,0.0,0.0,0.0,0.2684939404106409,0.0,0.0,0.4672897447032932,0.2818764608290567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074542283619425,0.2861189223622564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447061117906104,0.0,0.0,0.0
ARE,0.320871748840643,0.3082055733981449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3460344702162418,0.0,0.31152182282183233,0.35358604778733826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39335592323843416,0.0,0.0,0.0,0.0,0.33640161859557977,0.2979472033115819,0.3330853609583727,0.2795302636289369,0.0,0.3063520700763749,0.0,0.0,0.0,0.0,0.0,0.0,0.2997259196679449,0.0,0.0,0.0,0.0,0.0,0.0,0.3244982674854752,0.0,0.0,0.3370391134254845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352575759331928,0.31425356800531684,0.34057939594254977,0.2866597341845065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260167608521634,0.0,0.0,0.2762410318222488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32608521483811626,0.0,0.0,0.0,0.0,0.32417977644478724,0.0,0.0,0.0,0.0,0.0,0.0,0.2970791119199458,0.0,0.0,0.26719680593568323,0.0,0.3762602347717424,0.0,0.2740328414675014,0.0,0.0,0.3604344698613948,0.32052200881007153,0.0,0.32530063106291845,0.0,0.0,0.38609744573470495,0.3431713547176989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800131068192709,0.0,0.0,0.0,0.0,0.3177245581116881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29283829263653105,0.0,0.3317130166184859,0.2897019107050735,0.0,0.2650000560186659,0.3732297384854662,0.0,0.0,0.3694985226222639,0.0,0.3730984021303208,0.0,0.0,0.0,0.0,0.0,0.3016936943225077,0.0,0.2845888304061962,0.3993696912671909,0.2948327431957085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084050581401056,0.31015466327763186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3391689733491429,0.0,0.2854375821679149,0.2890712120069404
ARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2920551822529533,0.0,0.0,0.28118645728464603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33935030845456804,0.0,0.0,0.0,0.0,0.2632423764156349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26534955413624645,0.0,0.0,0.2685702433009546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2859617020434305,0.0,0.27556201362237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641997215600833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3020414158388853,0.0,0.0,0.0,0.0,0.28601495954978495,0.0,0.0,0.0,0.0,0.0,0.325361992690671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3011328984878129,0.0,0.0,0.3131726337734219,0.0,0.3011560041585784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404296978448078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27249891755822503,0.0,0.0,0.0
ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2732094592372756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31614925894874324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742367340208893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29950665826228545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722494388416613,0.0,0.0,0.29116038162409125,0.0,0.26502652260426784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3107107023162337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31073755913651874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264042291650807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27187449488088816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2647121986626341,0.0,0.0,0.3174643813683597,0.0,0.2917661292362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3031399267737036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,0.3877708316731119,0.34715236666033644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4120954534879278,0.0,0.36964457585469657,0.4079031016352393,0.3124239909461644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31078684811488666,0.0,0.458496421930471,0.0,0.0,0.0,0.0,0.3930226010494404,0.3509530136928903,0.3856352443345729,0.3165350595379475,0.0,0.3806766956597654,0.0,0.0,0.0,0.0,0.0,0.0,0.3575543954217258,0.0,0.0,0.0,0.0,0.0,0.2641760230569281,0.3776225142775648,0.0,0.0,0.3875298054176474,0.0,0.0,0.0,0.2788490340863427,0.2745746491523675,0.0,0.0,0.31304885298713325,0.40005562708846426,0.3791440096703076,0.3879516662764678,0.3023607278709291,0.0,0.0,0.27746785281036784,0.0,0.0,0.2794214807751677,0.0,0.3855613711067288,0.0,0.0,0.3379933979901992,0.0,0.0,0.2840159988460527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3044667561275561,0.0,0.3085855165391384,0.31678898737076044,0.0,0.0,0.0,0.3153567817100287,0.0,0.3852056687999752,0.0,0.0,0.0,0.0,0.36253899753642416,0.0,0.0,0.0,0.0,0.0,0.0,0.34879858672401304,0.0,0.0,0.0,0.0,0.4293291496016665,0.0,0.3067558974635717,0.0,0.0,0.4100427281706254,0.39260477425805934,0.0,0.3813394334902609,0.0,0.295356872341867,0.4462425229869069,0.3785350220275237,0.0,0.0,0.0,0.3227501107825774,0.0,0.0,0.0,0.3578881181584871,0.0,0.0,0.0,0.0,0.3458080716360709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3646710947443882,0.0,0.3935320332729094,0.36121255316985296,0.0,0.3020973489298349,0.4179704157256131,0.0,0.0,0.3740666589670936,0.0,0.4107360891670492,0.31249329115145386,0.0,0.0,0.0,0.0,0.3501043427538639,0.0,0.3662756282254549,0.4587941253233304,0.3623394759477681,0.0,0.0,0.0,0.3156844997091807,0.0,0.0,0.0,0.0,0.0,0.3593580032226773,0.35918290721038404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28602548275898554,0.0,0.4119645674760674,0.0,0.33981790408257745,0.3298649264599475
AUT,0.36742275878487946,0.3329233127742245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3980843373287908,0.0,0.3559840766413024,0.3899950065181887,0.2926653357629674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29190506402916666,0.0,0.4451464057372142,0.0,0.0,0.0,0.0,0.3710243802392713,0.3341618749505883,0.3724238926261271,0.3040451245955759,0.0,0.3567527918491152,0.0,0.0,0.0,0.0,0.0,0.0,0.32951518506608424,0.0,0.0,0.0,0.0,0.0,0.0,0.3583994532649598,0.0,0.0,0.3818036162408901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29016914496371965,0.3775558154314813,0.3584244462711945,0.3748115725696584,0.27836942643574564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695219192399633,0.0,0.0,0.3141881753734686,0.0,0.0,0.2660378721746182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902700641548289,0.0,0.2915923513653224,0.2881821084975405,0.0,0.0,0.0,0.29767014446678103,0.0,0.363418303413007,0.0,0.0,0.0,0.0,0.3406704681682815,0.0,0.0,0.0,0.0,0.0,0.0,0.3287718620091906,0.0,0.0,0.0,0.0,0.4131979622091097,0.0,0.30081892426576035,0.0,0.0,0.394170204208888,0.3697106094924536,0.0,0.3676218039921922,0.0,0.2773312935834535,0.4299969082965967,0.35534908958580885,0.0,0.0,0.0,0.3031352965560431,0.0,0.0,0.0,0.3341491217144903,0.0,0.0,0.0,0.0,0.3361902037222411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3504730224538105,0.0,0.3758049005032682,0.33486714141286616,0.0,0.2816696414807324,0.3962477526172217,0.0,0.0,0.3750988272706688,0.0,0.3865948896213389,0.29042964848506114,0.0,0.0,0.0,0.0,0.3279821806133555,0.0,0.3403347103878653,0.4423579204774269,0.34537679751997424,0.0,0.0,0.0,0.28682945568825363,0.0,0.0,0.0,0.0,0.0,0.3493751614377217,0.3445705900229593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267033994308812,0.0,0.3901488975641871,0.0,0.3269816196716069,0.3182046802167427
