Country,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
AFG,0.0,0.0,0.0,0.35609350721733024,0.32110100607872,0.0,0.0,0.0,0.3904242486877707,0.3740891309892984,0.0,0.0,0.3754082966300839,0.0,0.0,0.0,0.2851669329625202,0.2796021291013796,0.30108915902326594,0.0,0.294123808048403,0.0,0.0,0.0,0.0,0.3753043933957613,0.0,0.0,0.0,0.3899815289122929,0.4177621860670452,0.0,0.285819891616182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328805094989649,0.33848198187483985,0.3987818030007085,0.0,0.0,0.4096403044122428,0.0,0.0,0.0,0.0,0.0,0.3407926952824178,0.3357824268844191,0.0,0.3885628923086693,0.0,0.3533537534682468,0.0,0.0,0.3708679332749513,0.0,0.0,0.0,0.0,0.0,0.0,0.3193115118731812,0.0,0.0,0.0,0.3830569785273529,0.0,0.2996715702212334,0.0,0.3184370529005555,0.0,0.0,0.3665616088438584,0.0,0.0,0.4019509948246335,0.3477820976738474,0.33509029846757743,0.0,0.0,0.3695827056534847,0.0,0.0,0.0,0.0,0.0,0.0,0.33796723181971633,0.3231402762636756,0.0,0.0,0.0,0.0,0.0,0.4390801024318711,0.0,0.0,0.3103395210262889,0.4095809977542309,0.3080906530693484,0.0,0.2972263502438675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215383714632126,0.0,0.29369472282173026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391703219306011,0.4389541330872685,0.0,0.0,0.34788893367026674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31205464614410355,0.0,0.3092628350215439,0.0,0.0,0.4184425153912057,0.0,0.3040744939389192,0.0,0.28119537306520664,0.0,0.0,0.42141602790124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3184647823829919,0.34443268047484915,0.3903423907860609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3937536223313367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGO,0.0,0.0,0.0,0.3288075571134701,0.30439480800371205,0.0,0.0,0.0,0.3617928493243777,0.3508660922576345,0.0,0.0,0.3631086919656531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3405193267553168,0.0,0.0,0.0,0.35324639928752505,0.3840921231004634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106100725274953,0.3156232612184616,0.3748588380881285,0.0,0.0,0.3785227736058999,0.0,0.0,0.0,0.0,0.0,0.3356686827786635,0.30657330709643976,0.0,0.3622726331131112,0.0,0.3490509228668684,0.0,0.0,0.3494694596872112,0.0,0.0,0.0,0.0,0.0,0.0,0.3166280716737488,0.0,0.0,0.0,0.3444750344817674,0.0,0.2870786170748081,0.0,0.3025837213125685,0.0,0.0,0.35032207521368386,0.0,0.0,0.3536965819140848,0.31707926299939376,0.3358915387674127,0.0,0.0,0.3519627008241101,0.0,0.0,0.0,0.0,0.0,0.0,0.31488173043955003,0.3063774813355173,0.0,0.0,0.0,0.0,0.0,0.4091980205349573,0.0,0.0,0.2851998940837483,0.39019227968842013,0.2807504573083452,0.0,0.3006370206289033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3150391962749827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36511774377044015,0.4082873315917869,0.0,0.0,0.2920549809412375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958809143331982,0.0,0.3035511449101975,0.0,0.0,0.4100477296698665,0.0,0.0,0.0,0.2855026732048072,0.0,0.0,0.3774122998206221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2977249130506423,0.3258202467980935,0.3624387687404182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372813808007085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843439773459112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34669477081243394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28048375824835864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28527549950691644,0.0,0.0,0.0,0.0,0.2850768406404552,0.0,0.0,0.0,0.0,0.0,0.3294939724484239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2944106348386159,0.0,0.0,0.3176849067927963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313940049374108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AND,0.35609350721733024,0.3288075571134701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3654042198553671,0.0,0.3442681173468192,0.38493895518864135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28269279104810163,0.0,0.4677259877022241,0.0,0.0,0.0,0.0,0.3447093158746085,0.2856928776100268,0.3256317878532985,0.0,0.0,0.29341331463044784,0.0,0.0,0.0,0.0,0.0,0.0,0.3264751274402459,0.0,0.0,0.0,0.0,0.0,0.0,0.32953378656462945,0.0,0.0,0.3920857081848457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37915366864520705,0.3220737279146602,0.3416420679512365,0.32031386188432903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33637428585229845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29389725886394685,0.0,0.0,0.0,0.0,0.0,0.0,0.35178760890741473,0.0,0.0,0.0,0.0,0.3183796382577768,0.0,0.0,0.0,0.0,0.0,0.0,0.2987548907084067,0.0,0.0,0.0,0.0,0.4171117446381775,0.0,0.31343389012893713,0.0,0.0,0.3692352473304976,0.3310122054228513,0.0,0.33946087990228996,0.0,0.0,0.42767223691440576,0.3644955686562319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054215603367465,0.0,0.0,0.0,0.0,0.3391593821121422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31729939287017817,0.0,0.3510697886996429,0.32122957814600644,0.0,0.0,0.3915617300253101,0.0,0.0,0.4795904564399028,0.0,0.4131958706354911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471098593367824,0.31505034253629977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3236355803950053,0.3001977191167126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395890456421684,0.0,0.28269969475908074,0.0
ARE,0.32110100607872,0.30439480800371205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387010076942745,0.0,0.31567297979511816,0.34656022287750105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40915494776021016,0.0,0.0,0.0,0.0,0.3425995353877124,0.29681006442358426,0.3230065564189481,0.0,0.0,0.2971608875553648,0.0,0.0,0.0,0.0,0.0,0.0,0.3009151984106767,0.0,0.0,0.0,0.0,0.0,0.0,0.3191341861569133,0.0,0.0,0.3429684911849753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35294811523891834,0.311637857510641,0.3300412066330945,0.28408031312054977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3159567612882048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3236334151148325,0.0,0.0,0.0,0.0,0.3274604322656253,0.0,0.0,0.0,0.0,0.0,0.0,0.2931517506896553,0.0,0.0,0.0,0.0,0.3681269012529415,0.0,0.0,0.0,0.0,0.3581755038939612,0.3138135387044084,0.0,0.3240176254956419,0.0,0.0,0.3981959956816284,0.3421551433320704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801941054843633,0.0,0.0,0.0,0.0,0.31094590348454565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894643395401742,0.0,0.32104725973108816,0.2994209029899015,0.0,0.0,0.3752980432394628,0.0,0.0,0.3857055998095915,0.0,0.3727864691669668,0.0,0.0,0.0,0.0,0.0,0.29684917347225365,0.0,0.0,0.3918408894801685,0.3044498442022494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3053419984774742,0.3103215854865535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3159284305203294,0.0,0.2816145403851023,0.28264292373583594
ARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30301493316470096,0.0,0.0,0.2912379439564449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571961188459257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2890543089274499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29380776627840305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3059134552745457,0.0,0.0,0.0,0.0,0.3004444073719321,0.0,0.0,0.0,0.0,0.0,0.3433905527756433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31704513294459324,0.0,0.0,0.3308413126182569,0.0,0.2956570120816703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33984579419889976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3324495941264186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31609782218797994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860738702251877,0.0,0.0,0.302039403586026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2979669185701827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468679504450663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867306203136648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2834674022087792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28490393684170096,0.0,0.0,0.3499727056492081,0.0,0.29917592239587376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228304090864786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,0.3904242486877707,0.3617928493243777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4118844928110355,0.0,0.3653827698097015,0.40099794674630096,0.30841569700299365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29810464267883513,0.0,0.4785259295332179,0.0,0.0,0.0,0.0,0.4022027921273437,0.3578878721153294,0.39054612239948544,0.32314633901213163,0.0,0.34141299894997634,0.0,0.0,0.0,0.0,0.0,0.0,0.35422795681953817,0.0,0.0,0.0,0.0,0.0,0.0,0.36652789425835697,0.0,0.0,0.40075926156510544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307115245811144,0.4015619088318215,0.3570720955373697,0.3791822332285431,0.2993520407407144,0.0,0.0,0.29148473856,0.0,0.0,0.2862287839219937,0.0,0.3737193989493994,0.0,0.0,0.3355875883026673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3218409642019237,0.0,0.3181961473035975,0.3024331816605249,0.0,0.0,0.0,0.3109539798218799,0.0,0.3870561057744555,0.0,0.0,0.0,0.0,0.3866765369795631,0.0,0.0,0.0,0.0,0.0,0.0,0.35613028991066303,0.0,0.0,0.0,0.0,0.4118979531473488,0.0,0.3010225574860803,0.0,0.0,0.4115197806444583,0.3804615542633841,0.0,0.3907341425499195,0.0,0.3184506801081232,0.4519354685022252,0.3866139993548904,0.0,0.0,0.0,0.3210338427067613,0.0,0.0,0.0,0.3520017060546756,0.0,0.0,0.0,0.0,0.32892560976192564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3649794131179973,0.0,0.3634166843158707,0.3604328988558352,0.0,0.3056124176797957,0.4307370705203777,0.0,0.0,0.3905195824555101,0.0,0.3995148910344674,0.3279574010562655,0.0,0.0,0.0,0.0,0.3716268045429383,0.0,0.35035691301303257,0.4477288481106483,0.3660622057625029,0.0,0.0,0.0,0.3234418495175481,0.0,0.0,0.0,0.0,0.0,0.368344211533261,0.362340326858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3848153512769626,0.0,0.34480262633076114,0.3492340775128327
AUT,0.3740891309892984,0.3508660922576345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39937816926373376,0.0,0.3584124491804347,0.3871812134722776,0.2911437107819012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2810491308253118,0.0,0.4675284061807439,0.0,0.0,0.0,0.0,0.3821807486981089,0.3435560230893195,0.3755759810549592,0.31131373705177184,0.0,0.31916943712442963,0.0,0.0,0.0,0.0,0.0,0.0,0.3338928469732929,0.0,0.0,0.0,0.0,0.0,0.0,0.3528196583807868,0.0,0.0,0.39264481990569106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2940895559441604,0.3856005802077505,0.3394274217780345,0.3722395860801288,0.28325823917320725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3624428041277685,0.0,0.0,0.3158601655703481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3064717018859296,0.0,0.3099803599390213,0.0,0.0,0.0,0.0,0.2979151204276032,0.0,0.36634248805371256,0.0,0.0,0.0,0.0,0.36022685092195433,0.0,0.0,0.0,0.0,0.0,0.0,0.3434738018297535,0.0,0.0,0.0,0.0,0.3971829886549653,0.0,0.29767394147072546,0.0,0.0,0.39934953457267225,0.3630322229044165,0.0,0.37936192849089,0.0,0.2940181794102436,0.4446601837084911,0.3686308049215776,0.0,0.0,0.0,0.3094849334150344,0.0,0.0,0.0,0.3348013635642894,0.0,0.0,0.0,0.0,0.32540649996046794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35589520721521795,0.0,0.34746627114851764,0.3423165269802929,0.0,0.2865575446025995,0.413812114280461,0.0,0.0,0.39779435128790414,0.0,0.38209298331181296,0.30296791447748544,0.0,0.0,0.0,0.0,0.3365930696327501,0.0,0.3275538073063359,0.4365903516477552,0.3576263939983863,0.0,0.0,0.0,0.2980907168393088,0.0,0.0,0.0,0.0,0.0,0.3569042188695446,0.3493040753893666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3692238149079579,0.0,0.33075713811519225,0.3314050163278616
