Country,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
DZA,95.0,99.0,,,,,100.0,100.0,,
AND,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
AGO,,,,47.0,,,,,,
ATG,47.0,,55.0,65.0,60.0,,70.0,65.0,,
ARM,,77.0,,,,,,,,
AZE,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,90.0,
BHS,,,92.0,,,,,,90.0,
BHR,,,,80.0,82.0,82.0,83.0,82.0,84.0,
BGD,,53.0,,58.0,,,,48.0,50.0,
BRB,,73.0,58.0,55.0,,,69.0,66.0,69.0,
BLR,,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.0,
BLZ,54.0,,45.0,48.0,54.0,49.0,61.0,68.0,73.0,
BEN,65.0,,43.0,47.0,,,68.0,69.0,,
BTN,95.0,94.0,,,,,,100.0,100.0,
BOL,,,,56.0,56.0,57.0,57.0,58.0,58.0,
BWA,89.0,93.0,,,100.0,99.0,,,,
BRN,,84.0,87.0,88.0,88.0,85.0,87.0,82.0,85.0,
BFA,,88.0,,,95.0,86.0,84.0,85.0,73.0,
BDI,,88.0,,94.0,95.0,,92.0,100.0,100.0,
CPV,,78.0,90.0,92.0,95.0,,96.0,,93.0,
KHM,,98.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,
CMR,,63.0,57.0,67.0,79.0,,,58.0,59.0,
CAF,,,,57.0,58.0,,,,,
TCD,,,70.0,68.0,66.0,65.0,,,,
COL,,,100.0,100.0,100.0,97.0,98.0,,95.0,
COM,,,,55.0,,75.0,,,,
COG,65.0,,87.0,79.0,80.0,,,,,
COD,,,92.0,90.0,94.0,,95.0,,,
CRI,,97.0,89.0,91.0,,94.0,94.0,94.0,94.0,
HRV,100.0,,,,,,,,,
CUB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,
CIV,99.0,,,100.0,99.0,83.0,85.0,100.0,100.0,
DJI,,,,100.0,,96.0,,100.0,,
DMA,65.0,60.0,61.0,58.0,61.0,65.0,65.0,64.0,66.0,
DOM,,88.0,85.0,85.0,85.0,,,,,
ECU,87.0,71.0,60.0,74.0,75.0,76.0,79.0,79.0,81.0,82.0
EGY,,,,,,,,,74.0,
SLV,,95.0,,96.0,,,,96.0,96.0,
GNQ,,,45.0,49.0,,,,37.0,,
ERI,72.0,84.0,94.0,91.0,90.0,80.0,71.0,61.0,,
SWZ,90.0,91.0,79.0,78.0,68.0,79.0,82.0,82.0,,
FJI,,,,100.0,100.0,,,,,
GMB,75.0,,,90.0,63.0,82.0,91.0,86.0,,88.0
GEO,95.0,,,,,,,,,
GHA,69.0,58.0,51.0,51.0,52.0,53.0,52.0,55.0,56.0,55.0
GRD,67.0,75.0,65.0,,,54.0,63.0,64.0,63.0,
GIN,,68.0,,80.0,75.0,74.0,75.0,,,
GNB,35.0,,39.0,,,,,,,
GUY,51.0,57.0,66.0,68.0,70.0,,,,,
HKG,88.0,93.0,96.0,96.0,96.0,96.0,96.0,96.0,97.0,
IND,,,,,,,77.0,,70.0,
IRN,,,,,,100.0,100.0,100.0,,
IRQ,100.0,,,,,,,,,
JAM,,,,,,,96.0,93.0,100.0,
JOR,,,,,,,100.0,,100.0,
KAZ,,,,,,,100.0,100.0,100.0,100.0
KEN,,99.0,,,,,,,,
KIR,,94.0,,,,,,,73.0,
KWT,100.0,100.0,,78.0,78.0,77.0,79.0,79.0,,
KGZ,,,,,,19.0,19.0,19.0,21.0,
LAO,77.0,83.0,95.0,94.0,97.0,98.0,98.0,98.0,97.0,
LSO,74.0,64.0,63.0,66.0,68.0,72.0,76.0,79.0,83.0,
LBR,,,,56.0,,,56.0,47.0,,
MDG,,,,,21.0,19.0,17.0,15.0,15.0,
MWI,,,96.0,88.0,92.0,91.0,,,,
MYS,98.0,92.0,95.0,96.0,96.0,97.0,99.0,100.0,100.0,
MDV,66.0,64.0,77.0,81.0,77.0,90.0,86.0,83.0,,
MLI,,,,52.0,,,,,,
MRT,,100.0,100.0,100.0,100.0,,91.0,,85.0,
MUS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
MEX,,95.0,96.0,96.0,96.0,96.0,97.0,96.0,97.0,
MDA,,,,,,,94.0,100.0,99.0,
MNG,100.0,100.0,98.0,99.0,99.0,100.0,100.0,,100.0,
MAR,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
MOZ,,60.0,76.0,80.0,84.0,87.0,90.0,93.0,,
MMR,63.0,76.0,100.0,,,,100.0,,,98.0
NAM,85.0,92.0,96.0,,,,,,,
NRU,,,,,,,,,100.0,
NPL,,31.0,74.0,81.0,93.0,92.0,94.0,94.0,97.0,97.0
NIC,73.0,77.0,75.0,,,,,,,
NER,97.0,85.0,97.0,96.0,97.0,46.0,50.0,56.0,56.0,
NGA,,50.0,66.0,,,,,,,
OMN,100.0,,,,,,,,,
PAK,,86.0,84.0,83.0,84.0,85.0,84.0,82.0,75.0,
PSE,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
PAN,75.0,90.0,92.0,92.0,90.0,,83.0,99.0,,
PNG,,,,,100.0,,,,,
PRY,,,,,92.0,,,,,
PHL,,,,,,100.0,,100.0,,
RWA,53.0,94.0,91.0,98.0,96.0,95.0,96.0,94.0,90.0,
KNA,61.0,58.0,62.0,64.0,65.0,65.0,68.0,72.0,72.0,
LCA,,80.0,87.0,87.0,88.0,89.0,79.0,,,
VCT,,,84.0,,85.0,83.0,76.0,84.0,,
STP,,,,,,,33.0,34.0,31.0,27.0
SAU,,,,,,100.0,100.0,100.0,100.0,
SEN,,46.0,48.0,63.0,65.0,72.0,70.0,68.0,70.0,
SRB,,,,70.0,56.0,,,,,
SYC,81.0,,,87.0,76.0,69.0,71.0,84.0,83.0,
SLE,,,,48.0,55.0,57.0,,54.0,,
SLB,,,58.0,54.0,54.0,63.0,65.0,59.0,66.0,
ZAF,68.0,,,,,,,,,
SSD,,,,44.0,,,,,,
LKA,,,82.0,82.0,,80.0,,71.0,70.0,
SDN,,58.0,,,,,,,,
SYR,89.0,,,,,,,,,
TJK,,,93.0,94.0,94.0,94.0,100.0,100.0,100.0,100.0
TZA,,100.0,94.0,,97.0,99.0,,,,
THA,,,,,,,100.0,100.0,,
TGO,,,77.0,71.0,82.0,76.0,,73.0,,
TON,,,,,,100.0,97.0,,,
TTO,76.0,,,,,,,,,
TUN,,,,,100.0,100.0,100.0,100.0,100.0,
UKR,99.0,100.0,100.0,100.0,100.0,,,,86.0,
ARE,,60.0,,,100.0,100.0,100.0,100.0,100.0,
URY,,,,,,100.0,100.0,100.0,,
UZB,,,100.0,100.0,,,,,,99.0
VUT,,,,,,,,28.0,,
VNM,80.0,93.0,98.0,99.0,100.0,,100.0,99.0,100.0,
ZMB,,,,,93.0,,,,,
ZWE,,,,,88.0,86.0,,,,
