Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016
ALB,,18.0,10.4,,2.1,1.2,1.3,1.3,4.3,11.2,
DZA,9.8,10.1,5.4,9.1,5.4,7.2,3.8,6.6,6.2,6.4,
AND,,,,,,,,29.3,28.8,,
AGO,65.4,,,,,,,,,,
ARG,,,9.2,5.5,6.9,3.7,5.4,4.0,4.7,,
ARM,,,,1.5,4.0,5.8,,9.8,0.7,5.3,
AUT,,,,,0.6,0.3,0.4,0.5,0.6,0.4,
AZE,,1.4,4.0,3.1,2.8,1.8,1.2,2.7,2.4,1.1,
BHS,,,,18.6,,,,,,,
BHR,,18.7,7.7,,,2.2,,,,1.4,
BRB,,,,8.9,6.6,,,,,,
BLR,,2.4,1.1,0.8,1.8,0.9,1.3,1.7,1.6,1.2,
BLZ,,30.0,16.4,9.3,9.1,,9.1,5.3,1.2,,
BEN,37.0,48.4,24.3,,44.2,40.7,46.8,46.6,42.7,,
BTN,,,18.6,15.7,9.0,5.1,21.1,,,,
BOL,,,,,13.1,9.8,3.3,5.3,3.5,4.1,
BIH,,,,,19.4,16.7,17.2,13.5,3.0,4.4,
BWA,,14.3,15.5,13.2,,,6.0,,,,
BRA,,,19.9,,,,,,,,
BRN,,,,3.5,3.4,3.6,,,,,
BGR,5.1,5.7,5.3,5.2,3.4,3.1,4.0,2.2,3.9,6.5,
BFA,29.2,,38.7,35.6,,31.0,30.9,30.5,33.8,31.2,
BDI,,,46.2,,49.3,56.2,51.0,47.4,55.4,55.7,
CPV,,,,12.5,10.7,,8.6,9.4,11.0,9.9,
KHM,,,45.3,44.9,38.7,34.1,35.8,53.1,,26.5,
CMR,40.5,,,,42.9,30.2,,,34.2,42.9,
CAF,71.6,,,,53.5,53.4,,,,,
TCD,57.9,68.1,53.1,69.9,50.7,61.9,49.0,,,,
CHL,,,,,2.1,1.3,,0.5,0.4,0.6,
CHN,14.9,7.8,,,,,,,,,
COL,,28.5,39.1,19.2,12.6,15.3,28.0,16.5,11.7,10.0,
COM,,,,,,,,29.1,,,
COG,,62.2,,,,,,,,,
COD,,,,,45.5,29.3,44.6,,54.7,,
CRI,22.8,16.9,9.5,9.5,9.0,11.5,12.3,9.6,6.1,5.6,
HRV,,1.9,0.5,0.5,0.7,0.6,0.7,2.1,1.0,2.6,
CUB,11.1,,4.0,3.1,5.0,3.5,4.2,3.5,5.4,,
CYP,,,1.2,1.3,,,5.6,9.2,2.4,,
CZE,,,1.5,0.6,0.8,0.7,0.8,0.7,0.5,,
CIV,36.8,31.3,12.7,,,17.8,26.9,26.0,17.3,18.0,
DNK,1.1,,0.1,,,,1.6,0.5,0.2,,
DJI,21.5,18.0,,,,,24.1,15.6,,,
DMA,,,20.6,15.2,9.5,12.2,13.6,15.0,20.5,,
DOM,,,,,,20.8,,21.4,,16.2,
ECU,,24.6,24.3,24.4,8.7,5.1,14.5,6.3,,,9.3
EGY,,,1.0,6.8,,,,,,,
SLV,,32.6,35.9,32.7,16.0,16.1,16.2,17.4,21.9,22.0,
GNQ,,,,,44.7,27.9,,,,,
ERI,,21.4,39.5,26.3,7.0,15.2,22.4,,26.9,,
EST,,4.5,1.5,3.8,2.9,3.0,3.4,2.4,2.0,,
SWZ,35.5,42.0,41.5,17.0,32.7,30.7,25.3,21.5,20.9,,
ETH,,45.1,38.8,39.2,59.3,63.4,,,61.8,,
FJI,,19.8,13.9,,,3.5,2.8,,,,
FIN,1.1,1.5,0.7,0.7,0.4,0.4,0.6,0.4,0.2,0.2,
FRA,3.4,,,,,,,,,,
GAB,,47.2,,,,,,,,,
GMB,,26.0,27.1,38.3,37.0,17.2,27.0,22.8,22.2,24.9,
GEO,,1.8,5.2,1.2,,6.9,0.2,1.3,3.7,0.8,
DEU,,0.8,1.0,2.0,3.4,3.8,3.5,,,,
GHA,,,40.6,,,,21.1,16.3,,,15.0
GRC,,,,2.5,7.1,5.6,9.3,8.3,,,
GTM,,55.5,49.6,36.7,29.1,33.3,32.3,28.2,25.2,,
GIN,34.2,,,26.0,,41.4,,34.1,,,
GUY,,,34.9,,,7.8,,,,,
HND,,45.2,,19.0,25.2,30.4,30.3,24.6,22.0,17.4,
HKG,2.7,0.6,,,0.6,1.0,1.0,1.6,1.7,1.8,
HUN,1.8,,5.6,2.0,1.5,1.6,2.0,1.7,2.1,1.6,
ISL,,,1.1,2.5,2.9,2.1,,,,,
IND,,,41.0,,,,,18.2,6.7,9.8,
IDN,21.2,15.1,,,12.0,11.0,18.2,18.1,,,
IRN,9.2,,2.6,,1.9,3.8,,,2.5,,
ISR,,,,0.8,1.1,1.1,1.2,0.8,1.1,0.8,
ITA,,,,0.6,0.5,0.7,1.1,0.6,0.8,,
JAM,12.2,,14.8,,,,13.9,5.1,,,
JPN,0.1,,0.1,0.1,0.1,0.2,,,,,
JOR,,,,,2.1,,,,,,
KAZ,,,5.0,0.7,0.2,0.4,0.7,1.1,1.2,1.0,1.7
KEN,,,,,,,,,7.0,,
KOR,0.3,,1.2,1.4,1.0,0.8,0.4,0.6,0.5,,
KWT,,1.6,5.2,,,5.9,4.3,,,3.9,
KGZ,,3.8,7.0,1.9,4.7,2.9,2.3,1.2,3.3,1.7,
LAO,,,46.5,37.8,32.0,30.1,26.7,22.4,21.3,20.4,
LVA,,4.0,2.7,2.2,6.9,9.7,7.6,6.5,4.8,,
LBN,,,3.7,12.2,9.5,6.7,,9.8,,15.9,
LSO,43.2,50.0,45.0,36.9,36.1,36.1,43.2,32.6,35.1,30.7,
LIE,,,,,,24.9,,,3.3,2.7,
LTU,,2.0,1.4,3.3,3.6,2.5,3.3,2.8,1.7,1.8,
LUX,,,,,,,15.2,17.1,,,
MDG,60.6,59.2,63.9,64.0,60.5,59.3,62.0,59.9,57.4,64.9,
MWI,60.6,71.6,62.8,63.9,49.1,50.9,37.7,45.9,,,
MYS,3.7,,,1.1,,,,5.8,8.0,,
MDV,,,,,,17.2,17.8,,,,
MLI,,,16.6,26.5,24.5,38.4,,,,,
MLT,,,2.1,,4.3,5.5,1.7,3.1,3.4,,
MHL,,,,21.6,,,,,,,
MRT,27.3,43.6,,55.4,,,35.9,,,62.9,
MUS,2.7,,2.6,2.3,2.6,2.7,4.2,1.8,4.0,3.5,
MEX,28.4,16.1,12.8,7.9,5.0,4.2,5.4,4.3,4.3,7.8,
MDA,,,10.5,3.0,4.6,4.2,5.4,4.9,5.2,5.2,
MNG,,8.1,11.1,,,,,,,2.1,
MNE,,,,,,19.5,,,,6.8,
MAR,26.5,28.1,26.7,26.3,10.6,11.8,8.4,10.7,11.2,7.4,
MOZ,67.1,,67.0,60.9,73.0,69.4,68.4,69.3,66.8,,
MMR,,,44.8,28.5,,,,,,,
NAM,,33.4,18.4,23.1,,,9.4,,,,
NPL,,,,,,,44.7,39.6,29.9,23.1,26.5
NIC,56.1,,48.2,49.8,,,,,,,
NER,19.9,50.0,30.9,,30.7,,39.7,35.6,,,
NGA,,,,22.3,,,,,,,
NOR,1.0,,1.0,0.8,0.7,1.5,1.5,0.4,0.5,0.4,
OMN,,6.3,5.5,,,6.4,1.3,,1.9,0.9,
PAK,,,,,47.8,39.0,37.6,20.4,35.9,22.7,
PSE,,0.7,2.2,,3.7,0.7,3.5,2.5,3.1,1.7,
PAN,,,13.8,14.8,6.2,8.4,6.8,14.0,,,
PNG,47.8,42.1,,,,,,,,,
PRY,37.0,27.6,,23.8,19.9,15.9,,,,,
PER,,,19.1,15.1,,,,9.5,,,
PHL,,,,29.6,,,,,,,
POL,5.2,2.3,0.8,1.6,1.5,1.5,2.2,2.2,2.1,2.0,
QAT,,4.0,,14.8,,,2.3,,,1.5,
ROU,,1.2,5.5,6.3,5.2,6.0,,,,,
RUS,,,1.8,,,3.4,2.7,3.6,0.7,,
RWA,49.9,,68.9,,,64.4,65.3,65.4,55.3,41.9,
KNA,,,26.3,,,19.9,7.2,,4.6,,
LCA,,,,,8.2,10.4,,9.9,,,
VCT,,,,,31.4,,,7.1,10.3,8.7,
WSM,,18.1,9.4,15.3,23.4,10.1,,,9.3,6.7,
SMR,,,,,,3.8,,,,,
STP,,,,,,,,,,,7.3
SAU,,,,,,1.3,,,,25.8,
SEN,,24.3,37.1,46.5,40.8,38.6,42.6,34.5,41.8,37.6,
SRB,,,,,1.9,1.6,0.8,1.7,1.6,1.9,
SYC,,,10.1,,6.0,,,,,3.2,
SLE,,,,,,,52.2,,,48.9,
SVK,,3.6,2.8,2.6,1.9,2.0,1.8,2.1,1.0,,
SVN,,1.5,,,1.4,1.2,0.4,1.0,1.4,,
SLB,19.8,,,,24.8,36.6,,,,,
ZAF,32.1,,,,,,,,,,
ESP,,,,0.6,2.2,2.9,,3.7,2.6,0.7,
LKA,5.6,,,1.3,2.7,3.4,1.5,1.8,,1.6,
SDN,,,,,,20.1,20.6,,,,
SUR,,,,25.3,14.9,8.3,12.5,13.9,8.3,8.7,
SWE,0.5,,0.7,1.1,4.4,,0.3,0.4,,,
CHE,,,,,,,,,,0.6,
SYR,7.5,14.8,11.3,7.8,4.4,6.8,,,,,
TJK,,,4.5,0.6,1.1,2.0,,1.6,1.4,0.9,1.0
TZA,28.1,,26.1,20.8,,,33.3,,,,
THA,,,6.4,,,,,,15.0,,
MKD,,1.4,3.4,5.6,,,3.0,3.6,2.6,,
TLS,,,,,16.4,21.8,22.7,18.8,17.7,19.5,
TGO,40.0,39.1,29.8,19.4,48.3,32.9,37.6,47.2,45.9,,
TON,,,8.9,9.6,,,,,,,
TTO,,,11.2,,,,,,,,
TUN,22.0,12.9,11.7,,,,5.9,6.0,6.8,,
TUR,4.4,,,2.2,5.0,10.0,,,12.0,,
TUV,,,,,,,,,9.0,,
UGA,,,61.8,,75.2,62.8,65.0,,,,
UKR,,,3.1,2.4,1.8,1.9,0.6,1.5,31.8,4.5,
ARE,5.9,22.6,6.1,2.1,15.6,,8.0,,,,
URY,7.7,4.2,13.3,7.6,,,,0.8,1.2,,
UZB,,,2.3,1.6,1.9,1.3,1.8,0.8,1.7,0.8,0.8
VEN,14.3,,,9.9,5.4,6.1,4.9,9.3,9.8,17.5,
VNM,,,14.3,7.9,6.2,2.5,5.5,10.4,4.0,,
YEM,,,,,,,30.5,,,,
ZMB,,,,25.0,,,44.5,,,,
ZWE,,,,,,,23.1,,,,
