Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
AFG,,,,,3.5,3.4,2.5,3.5,3.8,3.2,,
ALB,,3.8,3.3,3.2,,,,3.5,,3.5,,
AND,,,,1.6,3.1,3.1,,2.4,3.0,3.3,3.3,
AGO,,,2.6,2.8,3.5,,,,,,,
ARG,1.1,,4.6,3.9,5.0,5.3,5.3,5.4,5.4,5.9,,
ARM,,,2.8,2.7,3.2,3.1,2.8,2.6,2.2,2.8,2.8,
AUS,4.7,5.1,4.9,4.9,5.6,5.1,4.9,5.3,5.2,,,
AUT,5.0,5.4,5.6,5.2,5.7,5.6,5.5,5.5,5.4,,,
AZE,,3.3,3.9,3.0,2.8,2.4,2.1,2.4,2.6,3.0,,
BHS,,,2.9,,,,,,,,,
BHR,,,,,,,2.6,2.5,2.5,2.7,2.7,
BGD,1.5,,2.1,,,2.1,2.2,2.0,,,2.5,
BRB,,,4.6,5.6,6.1,,5.3,5.1,6.2,,5.1,
BLR,,,6.2,5.9,5.2,4.7,5.0,5.0,4.8,4.8,5.0,
BEL,,3.0,,5.8,6.4,6.4,,6.6,6.6,,,
BLZ,,,5.0,,6.6,,,6.2,6.5,6.7,,7.4
BEN,,,2.9,3.6,5.0,,4.9,4.5,4.3,4.4,,
BTN,,,5.5,7.1,4.0,4.7,,5.6,5.9,7.4,,
BOL,,5.6,5.5,,7.6,6.9,6.4,6.3,7.3,,,
BWA,5.7,,,10.7,,,,,,,,
BRA,,4.5,3.9,4.5,5.6,5.7,5.9,5.8,5.9,,,
BRN,4.0,,3.7,,2.0,3.3,2.9,,3.4,,4.4,
BGR,4.5,3.4,,4.1,3.9,3.6,3.5,4.1,,,,
BFA,,,,4.4,3.9,4.5,4.1,4.6,4.6,4.2,,
BDI,3.4,5.0,2.6,3.6,6.8,6.0,5.8,5.4,,,,
CPV,,,,,5.6,5.0,,5.0,5.0,5.3,5.4,
KHM,,,1.7,,1.5,1.5,1.6,2.0,1.9,,,
CMR,3.3,,1.8,2.9,3.0,2.8,2.7,2.8,,,,
CAN,6.0,6.3,5.4,4.8,5.4,5.3,,,,,,
CAF,2.2,,1.6,1.6,1.2,1.2,,,,,,
TCD,,,2.6,1.7,2.0,2.3,2.2,2.9,,,,
CHL,2.3,2.6,3.8,3.3,4.2,4.0,,4.5,4.7,4.9,,
CHN,,1.8,,,,,,,,,,
COL,,,3.5,4.0,4.8,4.5,4.4,4.9,4.7,4.5,4.5,
COM,,,,,,4.9,4.9,4.3,4.9,4.3,,
COG,,4.9,,1.8,6.2,,,,,,,
COD,,,,,1.6,,,2.2,,2.3,,
CRI,,3.4,4.7,,6.6,6.5,6.7,6.8,6.9,7.1,7.1,
HRV,,,,,4.3,4.2,,4.6,,,,
CUB,,,7.7,10.6,12.8,,,,,,,
CYP,3.3,3.8,4.9,6.2,6.6,6.6,,6.4,6.1,,,
CZE,,4.5,3.7,3.9,4.1,4.3,4.3,4.1,4.0,,,
CIV,,4.3,3.7,4.1,4.6,4.1,4.6,4.7,4.6,4.8,,
DNK,,7.5,8.1,8.1,8.6,8.5,7.2,8.5,7.6,,,
DJI,,,9.7,8.4,4.5,,,,,,,
DMA,,,,,,,,,,3.4,,
