1,6,9,7,8,4
1,6,9,7,8,4
2,4,4,11,10,17
3,3,6,8,3,1
3,5,2,9,9,5
2,4,4,11,10,17
2,4,1,4,15,17
2,4,4,11,10,17
3,5,7,6,11,5
3,5,7,6,11,5
2,4,1,4,15,17
1,6,9,7,8,4
3,5,7,6,11,5
1,6,9,7,8,4
1,6,9,7,8,4
1,2,3,10,13,10
2,4,4,11,10,17
3,3,6,8,3,1
2,4,4,11,10,17
2,4,1,4,10,17
2,4,4,11,10,17
2,1,1,4,15,12
2,1,8,12,12,12
2,1,1,4,15,12
2,4,4,11,10,17
3,5,2,9,9,5
1,2,3,10,13,10
2,1,8,12,12,12
1,6,9,7,8,4
3,5,7,6,11,5
3,5,7,6,11,5
2,4,4,11,10,17
3,5,2,9,9,14
1,6,9,7,8,4
1,6,9,7,8,4
1,6,9,7,8,4
1,2,3,10,13,10
2,1,1,4,15,12
1,6,9,7,8,4
2,1,8,12,12,12
2,4,4,11,10,17
2,4,4,11,10,17
3,3,6,8,3,1
3,3,6,8,3,1
3,5,7,6,11,5
1,6,9,7,8,4
2,1,1,4,15,12
3,5,7,6,11,5
2,1,1,12,15,12
2,1,1,12,15,12
2,1,1,4,15,12
2,1,8,12,12,12
1,6,9,7,8,4
3,5,7,6,11,5
3,3,6,8,3,1
1,6,9,7,8,4
3,5,7,6,11,5
2,1,1,4,15,12
3,5,7,6,11,5
2,1,8,12,12,12
2,1,8,12,12,10
3,5,7,6,11,5
2,4,4,11,10,17
1,2,3,10,13,10
1,6,9,7,8,4
1,6,9,7,8,4
1,6,9,7,8,4
1,6,9,7,8,4
3,3,6,8,3,1
2,4,4,4,10,17
2,2,8,12,12,10
2,1,8,12,12,12
3,5,7,6,11,5
1,2,8,10,12,10
3,3,6,8,3,1
1,6,9,7,8,4
3,3,6,8,3,1
2,1,8,12,12,12
1,2,3,10,13,10
3,5,7,6,11,5
2,1,1,4,15,12
1,2,8,12,12,10
3,5,7,6,11,5
3,3,6,8,3,1
3,5,7,8,3,1
2,1,1,4,15,12
2,1,1,4,15,12
3,5,7,6,11,5
2,4,4,11,10,17
1,2,3,10,13,10
2,1,1,12,15,12
1,2,3,10,13,10
1,2,3,10,13,10
2,4,4,4,10,17
3,3,6,8,3,1
3,5,2,9,9,5
1,2,3,10,13,10
2,1,1,4,15,12
1,6,9,7,8,4
2,1,8,12,12,12
2,1,1,4,15,12
3,5,2,9,9,5
2,4,1,4,15,17
1,6,9,7,8,4
3,3,6,8,3,1
3,5,7,6,11,5
3,3,6,8,3,1
2,1,8,12,12,10
2,4,4,11,10,1
2,1,1,4,15,12
1,6,9,7,8,4
2,1,1,4,15,12
2,4,1,4,15,12
2,1,8,12,12,12
2,4,1,4,15,17
1,6,9,7,8,4
3,3,6,8,3,1
1,2,3,10,13,10
2,4,4,11,10,17
2,1,1,4,15,12
1,6,9,7,8,4
1,6,9,7,8,4
2,4,4,11,10,17
1,6,9,7,8,4
2,4,4,11,10,17
1,2,3,10,13,10
1,6,9,7,8,4
1,6,9,7,8,4
2,1,8,12,12,12
3,5,7,6,11,5
3,5,7,6,11,5
1,2,3,10,13,10
2,1,8,12,12,12
3,3,6,8,11,1
2,4,4,11,10,17
1,6,3,7,8,4
2,4,1,4,15,17
2,1,1,4,15,12
2,1,8,12,12,12
2,4,4,11,10,17
1,6,3,10,13,4
3,3,6,8,3,1
2,1,8,12,12,12
3,3,6,8,3,1
2,1,8,12,15,12
2,1,8,12,12,12
3,5,2,9,9,5
2,4,4,11,10,17
3,3,6,8,3,1
1,6,9,7,8,4
3,3,6,8,3,1
1,6,9,7,8,4
1,6,3,7,8,4
3,5,2,9,9,5
1,2,3,10,13,10
1,6,9,7,8,4
2,1,8,12,12,12
2,4,4,11,10,17
1,6,9,7,8,4
2,4,4,11,10,17
1,6,9,7,8,4
1,2,3,10,13,10
2,1,1,4,15,12
3,3,6,8,3,1
3,3,6,8,3,1
3,5,7,6,11,5
1,6,9,10,13,4
2,4,4,11,10,17
1,2,3,10,13,10
1,6,9,7,8,4
1,6,9,7,8,4
2,1,1,4,15,12
2,1,8,12,12,12
2,1,8,12,12,12
1,2,3,10,13,10
2,1,1,4,15,12
2,4,4,11,10,17
2,1,1,4,15,12
2,4,1,11,15,17
2,1,8,12,12,12
1,6,9,7,8,4
1,6,9,7,8,4
2,4,4,11,10,17
2,4,4,11,10,17
3,5,2,9,9,5
2,1,1,4,15,12
2,1,1,4,15,12
2,4,1,4,15,17
2,1,1,4,12,12
1,2,3,10,13,10
2,1,8,12,12,12
1,6,9,7,8,4
2,1,8,12,12,12
1,6,3,10,13,10
1,6,3,7,13,4
