2,1,5,2,1,9,8
2,1,5,2,1,9,8
1,3,7,11,5,5,15
1,2,4,7,12,15,18
1,2,6,5,8,1,16
1,3,2,11,2,5,15
1,3,7,11,5,5,15
1,3,7,11,5,5,15
1,2,4,8,12,3,7
1,2,4,8,12,3,7
1,3,7,10,5,16,5
2,1,5,2,1,9,17
1,2,4,8,12,3,7
2,1,5,2,1,9,8
2,1,5,2,1,9,17
2,5,8,6,3,4,2
1,3,2,11,2,15,15
1,3,2,11,5,5,15
1,3,2,11,2,5,15
1,3,7,11,5,5,15
1,3,2,11,2,5,18
1,4,3,10,14,16,5
1,4,3,9,14,17,19
1,4,7,10,5,16,5
1,3,2,11,2,5,15
1,2,6,5,8,1,16
2,5,8,6,3,4,2
1,5,3,9,14,17,19
2,1,5,2,1,9,17
1,2,4,8,12,3,7
1,2,4,8,12,3,7
1,3,2,11,2,5,15
1,4,6,5,8,1,16
2,1,5,2,1,9,17
2,1,5,2,1,9,8
2,1,5,2,1,9,8
2,5,8,6,3,4,2
1,4,7,10,5,16,5
2,1,5,2,1,9,8
1,4,3,9,14,17,19
1,3,7,11,5,5,15
1,3,2,11,2,5,15
1,2,2,7,2,15,18
1,2,4,7,12,15,18
1,2,4,8,12,3,7
2,1,5,2,1,9,8
1,4,7,10,5,16,5
1,2,4,8,12,3,7
1,4,3,10,14,16,5
1,4,3,10,14,16,5
1,4,7,10,14,16,5
1,4,3,9,14,17,19
2,1,5,2,1,9,8
1,2,4,7,12,15,18
1,2,2,7,2,15,18
2,1,5,2,1,9,17
1,2,4,8,12,3,7
1,4,7,10,5,16,5
1,2,4,8,12,3,7
2,5,3,9,14,17,19
2,5,8,9,3,17,19
1,2,4,8,12,3,7
1,3,7,11,5,5,15
2,5,8,6,3,4,2
2,1,5,2,1,9,17
2,1,5,2,1,9,8
2,1,5,2,1,9,17
2,1,5,2,1,9,8
1,2,2,7,2,15,18
1,3,7,11,5,5,15
2,5,8,9,3,17,2
1,4,3,9,14,17,19
1,2,4,8,12,3,7
2,5,8,9,3,17,2
1,3,2,7,2,15,18
2,1,5,2,1,9,8
1,3,2,7,2,15,18
1,4,3,9,14,17,19
2,5,8,6,3,4,2
1,2,4,8,12,3,7
1,4,3,10,14,16,5
2,5,8,9,3,17,19
1,2,4,8,12,3,7
1,2,4,7,12,15,18
1,2,4,7,12,15,18
1,4,7,10,5,16,5
1,4,7,10,5,16,5
1,2,4,8,12,3,7
1,3,2,11,2,5,15
2,5,8,6,3,4,2
1,4,3,10,14,16,5
2,5,8,6,3,4,2
2,5,8,6,3,4,2
1,3,7,11,5,5,15
1,2,4,7,12,15,18
1,2,6,5,8,1,16
2,5,8,6,3,4,2
1,4,7,10,5,16,5
2,1,5,2,1,9,17
1,4,3,10,14,16,5
1,4,7,10,5,16,5
1,2,6,5,8,1,16
1,4,7,10,5,16,15
2,1,5,2,1,9,8
1,3,2,7,2,15,18
1,2,4,8,12,3,7
1,3,2,7,2,15,18
2,5,3,9,14,17,19
1,3,2,11,2,15,18
1,4,7,10,5,16,5
2,1,5,6,1,4,8
1,4,3,9,14,16,19
1,4,7,10,5,16,5
1,4,3,9,14,17,19
1,3,7,11,5,5,15
2,1,5,2,1,9,17
1,2,2,7,2,15,18
2,5,8,6,3,4,2
1,3,2,11,2,5,15
1,4,7,10,5,16,5
2,1,5,2,1,9,17
2,1,5,2,1,9,8
1,3,7,11,5,5,15
2,1,5,2,1,9,8
1,3,7,11,5,5,15
2,5,8,6,3,4,2
2,1,5,2,1,9,17
2,1,5,2,1,9,17
1,4,3,9,14,17,19
1,2,4,8,12,3,7
1,2,4,8,12,3,7
2,5,8,6,3,4,2
1,4,3,9,14,17,19
1,2,4,7,12,15,18
1,3,2,11,5,5,15
2,1,8,6,3,4,2
1,4,7,10,5,16,5
1,4,7,10,14,16,5
1,4,3,10,14,16,19
1,3,7,11,5,5,15
2,1,5,6,3,4,8
1,3,2,7,2,15,18
1,4,3,9,14,17,19
1,2,2,7,2,15,18
1,4,3,10,14,16,5
1,4,3,10,14,16,5
1,2,6,5,8,1,16
1,3,2,11,2,5,15
1,3,2,7,2,15,18
2,1,5,2,1,9,8
1,2,6,5,8,1,16
2,1,5,2,1,9,8
2,1,5,2,1,9,8
1,2,6,5,8,1,16
2,5,8,6,3,4,2
2,1,5,2,1,9,17
1,4,3,9,14,17,19
1,3,2,11,2,5,15
2,1,5,2,1,9,17
1,3,2,11,5,5,15
2,1,5,2,1,9,17
2,5,8,6,3,4,2
1,4,3,10,14,16,5
1,3,2,7,2,15,18
1,2,4,7,12,15,18
1,2,4,8,12,3,7
2,1,8,6,3,4,8
1,3,7,11,5,5,15
2,5,8,6,3,4,2
2,1,5,2,1,9,17
2,1,5,2,1,9,8
1,4,7,10,14,16,5
1,4,3,9,14,17,19
1,4,3,9,14,17,19
2,5,8,6,3,4,2
1,4,3,10,14,16,5
1,3,2,11,5,5,15
1,4,3,10,14,16,5
1,3,7,10,5,5,15
1,4,3,9,14,17,19
2,1,5,2,1,9,8
2,1,5,2,1,9,8
1,3,2,11,5,5,15
1,3,2,11,5,5,15
1,2,4,8,8,1,7
1,4,7,10,14,16,5
1,4,7,10,5,16,5
1,3,7,10,5,5,5
1,4,3,10,14,16,5
2,5,3,9,3,17,19
1,4,3,10,14,16,5
2,1,5,2,1,9,8
1,5,3,9,14,17,19
2,1,8,6,3,4,8
2,1,8,6,3,4,8
