2,5,6,8,3,7,3
2,5,3,6,9,5,16
1,2,2,7,6,11,6
1,4,1,1,7,10,18
1,4,8,10,14,8,11
1,1,7,4,8,17,8
1,2,2,7,6,11,6
1,2,2,7,6,11,6
1,4,1,1,7,10,18
1,4,1,1,7,10,18
1,2,2,7,6,11,6
2,5,6,8,3,7,3
1,4,1,1,7,10,18
2,5,6,8,3,7,3
2,5,6,8,3,7,3
2,3,3,6,9,5,16
1,1,7,4,8,17,8
1,1,7,4,8,17,8
1,1,7,4,8,17,8
1,2,2,7,6,11,6
1,1,7,4,8,17,8
1,2,2,7,12,11,14
2,3,5,2,1,4,1
1,2,2,7,12,11,6
1,1,7,4,8,17,8
1,4,8,10,14,8,11
2,3,3,6,9,5,16
1,3,5,9,10,15,9
2,5,6,8,3,7,3
1,4,1,1,7,10,18
1,4,1,1,7,10,18
1,1,7,4,8,17,8
1,3,8,9,10,15,9
2,5,6,8,3,7,3
2,5,6,6,9,5,16
2,5,6,8,3,7,3
2,5,3,6,9,5,16
1,2,2,7,12,11,14
2,5,3,6,9,5,16
1,3,5,2,1,4,1
1,2,2,7,6,11,6
1,1,7,4,8,17,8
1,1,1,1,7,10,18
1,1,1,1,7,10,18
1,4,1,1,7,10,18
2,5,3,6,9,5,16
1,2,2,7,6,11,6
1,4,1,1,7,10,18
1,2,2,7,12,11,14
1,2,2,7,12,15,14
1,2,2,7,12,11,14
1,3,5,9,12,4,14
2,5,3,6,9,5,16
1,4,1,1,7,10,18
1,1,7,4,8,17,8
2,5,6,8,3,7,3
1,4,1,1,7,10,18
1,2,2,7,12,11,14
1,4,1,1,7,10,18
2,3,5,2,1,4,1
2,3,5,9,10,15,9
1,4,1,1,7,10,18
1,2,2,7,6,11,6
2,5,3,6,9,5,16
2,5,6,8,3,7,3
2,5,3,6,9,5,16
2,5,6,8,3,7,3
2,5,3,6,9,5,16
1,1,7,4,8,17,8
1,2,2,7,6,11,6
2,3,5,2,1,4,1
1,3,5,2,1,4,1
1,4,1,1,7,10,18
2,3,5,2,1,4,1
1,1,7,4,8,17,8
2,5,3,6,9,7,16
1,1,7,4,8,17,8
1,3,5,2,1,4,14
2,5,3,6,9,5,16
1,4,1,1,7,10,18
1,2,2,7,6,11,6
2,3,5,2,1,4,1
1,4,1,1,7,10,18
1,1,1,1,7,10,18
1,4,1,1,7,10,18
1,2,2,7,12,11,6
1,2,2,7,12,11,14
1,4,1,1,7,10,18
1,1,7,4,8,17,8
2,5,3,6,9,5,16
1,2,2,9,12,15,14
2,5,3,6,9,5,16
2,3,5,2,1,4,1
1,2,2,7,6,11,6
1,1,1,1,7,10,18
1,4,8,10,14,8,11
2,5,3,6,9,5,16
1,2,2,7,6,11,6
2,5,6,8,3,7,3
1,2,2,7,12,11,14
1,2,2,7,6,11,6
1,4,8,10,14,8,11
1,2,2,7,6,11,6
2,5,6,6,3,7,3
1,1,7,4,8,17,8
1,4,8,10,14,8,11
1,1,7,4,8,17,8
2,3,5,2,1,4,1
1,1,7,4,8,17,8
1,2,2,9,12,15,14
2,5,3,6,9,5,16
1,3,5,9,12,15,14
1,2,2,7,6,11,14
1,2,2,9,10,15,9
1,2,2,7,6,11,6
2,5,6,8,3,7,3
1,1,7,4,8,17,8
2,5,3,6,9,5,16
1,1,7,4,8,17,8
1,2,2,9,12,15,14
2,5,6,8,3,7,3
2,5,6,8,9,7,3
1,2,2,7,6,11,6
2,5,6,8,3,7,3
1,2,7,7,6,11,6
2,3,3,6,9,5,16
2,5,6,8,3,7,3
2,5,6,8,3,7,3
2,3,5,2,1,4,1
1,4,1,1,7,10,18
1,4,8,10,14,8,11
2,5,3,6,9,5,16
2,3,5,2,1,4,1
1,4,1,1,7,10,18
1,1,7,4,8,17,8
2,5,3,6,9,5,16
1,2,2,7,6,11,6
1,2,2,7,12,11,14
1,3,5,2,12,4,1
1,2,2,7,6,11,6
2,5,3,6,9,5,16
1,1,7,4,8,17,8
1,3,5,9,10,15,9
1,1,7,4,8,17,8
1,2,5,2,12,4,14
1,2,5,9,12,15,14
1,4,8,10,14,8,11
1,1,7,4,8,17,8
1,1,7,4,8,17,8
2,5,6,8,3,7,3
1,1,7,4,8,17,8
2,5,3,6,9,5,16
2,5,3,6,9,5,16
1,4,8,10,14,8,11
2,3,3,6,9,5,16
2,5,6,8,3,7,3
1,3,5,2,12,4,14
1,1,7,4,8,17,8
2,5,6,8,3,7,3
1,1,7,4,8,17,8
2,5,6,8,3,7,3
2,3,3,6,9,5,16
1,2,2,7,12,11,14
1,1,7,4,8,17,8
1,4,1,1,7,10,18
1,4,1,1,7,10,18
2,5,3,6,9,5,16
1,2,2,7,6,11,6
2,3,5,2,10,15,9
2,5,6,8,3,7,3
2,5,6,8,3,7,3
1,2,2,7,12,11,14
1,3,5,9,12,15,14
1,3,5,2,1,4,14
2,3,3,6,9,5,16
1,2,2,7,12,11,14
1,1,7,4,8,17,8
1,2,2,7,12,11,14
1,2,2,7,6,11,6
2,3,5,2,1,4,1
2,5,6,8,3,7,3
2,5,6,8,3,7,3
1,1,7,4,8,17,8
1,2,7,7,6,11,6
1,4,8,10,14,8,11
1,2,2,7,12,11,14
1,2,2,7,6,11,6
1,2,2,7,6,11,6
1,2,2,9,12,15,14
2,3,5,2,1,4,1
1,2,2,9,12,15,14
2,5,3,6,9,5,16
1,3,5,9,10,15,9
2,5,3,6,9,5,16
2,5,3,6,3,5,16
