1,5,7,11,9,18
1,5,7,11,9,18
3,4,8,2,4,1
2,3,1,8,5,16
2,3,4,8,11,16
3,6,2,2,1,1
3,4,8,5,4,1
3,4,8,5,4,1
2,3,1,8,5,16
2,3,1,8,5,16
3,4,8,5,4,1
1,5,7,11,9,18
2,3,1,8,5,16
1,5,7,11,9,18
1,5,7,11,9,18
1,1,3,1,3,2
2,6,2,2,1,1
2,6,2,2,1,9
2,6,2,2,1,9
3,4,8,5,4,1
2,6,2,2,1,9
3,4,8,5,4,12
3,2,5,7,13,15
3,4,8,5,4,12
3,6,2,2,1,1
2,3,4,8,11,16
1,1,3,1,3,2
3,2,5,7,13,5
1,5,7,11,9,18
2,3,1,8,5,16
2,3,4,8,11,16
3,6,2,2,1,1
3,2,5,4,13,5
1,5,7,11,9,18
1,5,7,11,9,18
1,5,7,11,9,18
1,1,3,1,3,2
3,4,8,5,4,12
1,1,3,1,3,2
3,2,5,7,13,15
3,4,8,5,4,1
3,6,2,2,1,1
2,6,1,3,5,9
2,6,1,3,5,9
2,3,1,8,5,16
1,5,7,11,9,18
3,4,8,5,4,12
2,3,1,8,5,16
3,4,5,5,4,12
3,4,8,5,4,12
3,4,8,5,4,12
3,2,5,7,13,5
1,5,7,11,9,18
2,3,1,8,5,16
2,6,2,3,1,9
1,5,7,11,9,18
2,3,1,8,5,16
3,4,8,5,4,12
2,3,1,8,5,16
3,2,5,7,13,15
3,2,5,7,13,5
2,3,1,8,5,16
3,4,8,5,4,1
1,1,3,1,3,2
1,5,7,11,9,18
1,5,7,11,9,18
1,5,7,11,9,18
1,5,7,11,9,18
2,6,2,3,1,9
3,4,8,5,4,1
1,1,3,1,3,2
3,2,5,7,13,15
2,3,1,8,5,16
1,1,3,1,3,2
2,6,2,3,1,9
1,5,7,11,9,18
2,6,2,3,1,9
3,2,5,7,13,15
1,1,3,1,3,2
2,3,1,8,5,16
3,4,8,5,4,12
3,2,5,7,13,15
2,3,1,8,5,16
2,3,1,3,5,9
2,3,1,8,5,16
3,4,8,5,4,12
3,4,8,5,4,12
2,3,1,8,5,16
3,6,2,2,1,1
1,1,3,1,3,2
3,2,5,7,13,12
1,1,3,1,3,2
3,2,5,7,13,15
3,4,8,5,4,1
2,3,1,3,5,9
2,3,4,8,11,16
1,1,3,1,3,2
3,4,8,5,4,12
1,5,7,11,9,18
3,4,8,5,4,12
3,4,8,5,4,12
2,3,4,8,11,16
3,4,8,5,4,12
1,5,7,11,9,18
2,6,2,3,1,9
2,3,4,8,11,16
2,6,2,3,1,9
3,2,5,7,13,5
2,6,2,3,1,9
3,4,8,5,4,12
1,1,7,1,3,2
3,2,5,7,13,5
3,4,8,5,4,12
3,2,5,7,13,5
3,4,8,5,4,1
1,5,7,11,9,18
2,6,2,3,1,9
1,1,3,1,3,2
2,6,2,2,1,9
3,4,8,5,4,12
1,5,7,11,9,18
1,5,7,11,9,18
3,4,8,5,4,1
1,5,7,11,9,18
3,4,2,2,1,1
1,1,3,1,3,2
1,5,7,11,9,18
1,5,7,11,9,18
3,2,5,7,13,15
2,3,1,8,5,16
2,3,4,8,11,16
1,1,3,1,3,2
3,2,5,7,13,15
2,3,1,3,5,9
2,6,2,2,1,9
1,1,3,1,3,18
3,4,8,5,4,1
3,4,8,5,4,12
3,2,5,7,13,12
3,4,8,5,4,1
1,1,3,1,3,2
2,6,2,3,1,9
3,2,5,7,13,5
2,6,2,3,1,9
3,2,5,7,13,15
3,2,5,7,13,12
2,3,4,8,11,16
3,6,2,2,1,1
2,6,2,2,1,9
1,5,7,11,9,18
2,6,2,2,1,9
1,5,7,11,9,18
1,5,7,11,9,18
2,3,4,8,11,16
1,1,3,1,3,2
1,5,7,11,9,18
3,2,5,7,13,15
2,6,2,3,1,9
1,5,7,11,9,18
3,4,2,2,1,1
1,5,7,11,9,18
1,1,3,1,3,2
3,4,8,5,4,12
2,6,2,3,1,9
2,3,1,3,5,9
2,3,1,8,5,16
1,5,7,11,9,18
3,4,8,5,4,1
1,2,5,7,13,5
1,5,7,11,9,18
1,5,7,11,9,18
3,4,8,5,4,12
3,2,5,7,13,5
3,2,5,7,13,15
1,1,3,1,3,2
3,4,5,5,4,12
3,6,8,2,1,1
3,4,8,5,4,12
3,4,8,5,4,12
3,2,5,7,13,15
1,5,7,11,9,18
1,5,7,11,9,18
3,6,2,2,1,1
3,4,8,2,4,1
2,3,4,8,11,16
3,2,5,5,13,12
3,4,8,5,4,12
3,4,8,5,4,12
3,2,5,5,13,12
3,2,5,7,13,15
3,2,5,7,13,5
1,5,7,11,9,18
3,2,5,7,15,5
1,1,3,1,3,2
1,1,7,1,9,18
