1,5,1,10,12,7
1,5,1,10,12,7
3,6,6,6,14,12
2,4,9,4,11,11
2,4,5,3,11,11
3,6,6,7,13,12
3,6,6,6,14,12
3,6,6,6,14,12
2,4,4,4,1,18
2,4,4,4,1,18
3,6,6,6,14,4
1,5,1,10,12,7
2,4,4,4,1,18
1,5,1,10,12,7
1,5,1,10,12,7
1,2,2,11,8,8
3,6,6,7,13,12
3,6,6,7,13,12
3,6,6,7,13,12
3,6,6,6,14,12
3,3,6,7,13,12
3,1,7,9,2,4
3,1,3,9,2,3
3,1,7,6,14,4
3,6,6,7,13,12
2,4,5,3,11,11
1,2,2,11,8,8
3,2,3,9,2,3
1,5,1,10,12,7
2,4,4,4,1,18
2,4,4,4,1,18
3,6,6,7,13,12
3,1,5,3,11,11
1,5,1,10,12,7
1,5,1,10,12,7
1,5,1,10,12,7
1,2,2,11,8,8
3,1,7,6,14,4
1,5,1,10,12,7
3,1,7,9,2,3
3,6,6,6,14,12
3,6,6,7,13,12
2,3,9,7,13,2
2,3,9,4,1,2
2,4,4,4,1,18
1,5,1,10,12,7
3,1,7,6,14,4
2,4,4,4,1,18
3,1,7,9,2,4
3,1,7,9,2,4
3,1,7,9,14,4
3,1,3,9,2,3
1,5,1,10,12,7
2,4,9,4,1,2
2,3,9,7,13,2
1,5,1,10,12,7
2,4,4,4,1,18
3,1,7,6,14,4
2,4,4,4,1,18
3,2,3,9,2,3
1,2,3,9,8,3
2,4,4,4,1,18
3,6,6,6,14,12
1,2,2,11,8,8
1,5,1,10,12,7
1,5,1,10,12,7
1,5,1,10,12,7
1,5,1,10,12,7
2,3,9,7,13,2
3,6,6,6,14,12
1,2,3,11,8,3
3,1,3,9,2,3
2,4,4,4,1,18
1,2,3,11,8,3
2,3,9,7,13,2
1,5,1,10,12,7
2,3,9,7,13,2
3,1,3,9,2,3
1,2,2,11,8,8
2,4,4,4,1,18
3,1,7,6,2,4
1,2,3,11,8,3
2,4,4,4,1,18
2,3,9,4,1,2
2,4,9,4,1,2
3,1,7,6,14,4
3,1,7,6,14,4
2,4,4,4,1,18
3,6,6,7,13,12
1,2,2,11,8,8
3,1,7,9,2,4
1,2,2,11,8,8
1,2,2,11,8,8
3,6,6,6,14,12
2,3,9,4,1,2
2,4,5,3,11,11
1,2,2,11,8,8
3,1,7,6,14,4
1,5,1,10,12,7
3,1,7,9,2,4
3,1,7,6,14,4
2,4,5,3,11,11
3,6,6,6,14,12
1,5,1,10,12,7
2,3,9,7,13,2
2,4,4,4,1,18
2,3,9,7,13,2
3,2,3,9,2,3
2,3,9,7,13,12
3,1,7,6,14,4
1,5,2,10,12,8
3,1,3,9,2,3
3,1,7,6,14,4
3,1,3,9,2,3
3,6,6,6,14,12
1,5,1,10,12,7
2,3,9,7,13,2
1,2,2,11,8,8
3,6,6,7,13,12
3,1,7,6,14,4
1,5,1,10,12,7
1,5,1,10,12,7
3,6,6,6,14,12
1,5,1,10,12,7
3,6,6,6,14,12
1,2,2,11,8,8
1,5,1,10,12,7
1,5,1,10,12,7
3,1,3,9,2,3
2,4,4,4,1,18
2,4,4,4,1,18
1,2,2,11,8,8
3,1,3,9,2,3
2,3,9,4,1,18
3,6,6,7,14,12
1,5,2,10,8,8
3,6,7,6,14,4
3,1,7,6,14,4
3,1,7,9,2,4
3,6,6,6,14,12
1,5,2,11,8,8
2,3,9,7,13,2
3,1,3,9,2,3
2,3,9,7,13,2
3,1,7,9,2,4
3,1,7,9,2,4
2,4,5,3,11,11
3,6,6,7,13,12
2,3,9,7,13,2
1,5,1,10,12,7
2,4,5,3,11,11
1,5,1,10,12,7
1,5,1,10,12,7
2,4,5,3,11,11
1,2,2,11,8,8
1,5,1,10,12,7
3,1,3,9,2,3
3,6,6,7,13,12
1,5,1,10,12,7
3,6,6,7,13,12
1,5,1,10,12,7
1,2,2,11,8,8
3,1,7,9,2,4
2,3,9,7,13,2
2,3,9,4,1,2
2,4,4,4,1,18
1,5,2,11,8,8
3,6,6,6,14,12
1,2,2,11,8,8
1,5,1,10,12,7
1,5,1,10,12,7
3,1,7,6,14,4
3,1,3,9,2,3
3,1,3,9,2,3
1,2,2,11,8,8
3,1,7,9,2,4
3,6,6,7,13,12
3,1,7,9,2,4
3,6,6,6,14,4
3,1,3,9,2,3
1,5,1,10,12,7
1,5,1,10,12,7
3,6,6,7,13,12
3,6,6,7,13,12
2,4,4,3,11,18
3,1,7,9,2,4
3,1,7,6,14,4
3,6,7,6,14,4
3,1,7,9,2,4
3,2,3,11,8,3
3,1,7,9,2,4
1,5,1,10,12,7
3,2,3,9,7,3
1,5,2,11,8,8
1,5,2,11,8,8
