1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,4,7,10,5,1,19
1,1,1,4,2,15,11
1,1,4,4,2,15,11
1,4,7,10,5,1,19
1,4,7,10,5,1,19
1,4,7,10,5,1,19
1,1,5,9,7,14,14
1,1,5,9,7,14,14
1,4,7,1,9,1,19
1,2,3,2,3,10,15
1,1,5,9,7,14,14
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,2,2,5,10,2,12
1,4,7,10,5,1,19
1,4,7,10,5,1,19
1,4,7,10,5,1,19
1,4,7,10,5,1,19
1,4,7,10,5,1,19
1,3,6,1,9,16,4
1,3,6,7,13,3,10
1,3,6,1,9,16,4
1,4,7,10,5,1,19
1,1,4,4,2,15,11
1,2,2,5,10,2,12
1,3,2,7,13,3,10
1,2,3,2,3,10,15
1,1,5,9,7,14,14
1,1,5,9,7,14,14
1,4,7,10,5,1,19
1,3,4,4,2,15,11
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,2,2,5,10,2,12
1,3,6,1,9,16,4
1,2,3,2,3,10,15
1,3,6,7,13,16,10
1,4,7,10,5,1,19
1,4,7,10,5,1,19
1,1,1,3,12,8,1
1,1,1,3,12,8,1
1,1,5,9,7,14,14
1,2,3,2,3,10,15
1,3,6,1,9,16,4
1,1,5,9,7,14,14
1,3,6,1,9,16,4
1,3,6,1,9,16,4
1,3,6,1,9,16,4
1,3,6,7,13,3,10
1,2,3,2,3,10,15
1,1,1,3,12,8,1
1,1,1,3,12,8,1
1,2,3,2,3,10,15
1,1,5,9,7,14,14
1,3,6,1,9,16,4
1,1,5,9,7,14,14
1,3,2,7,13,3,10
1,3,2,7,13,3,10
1,1,5,9,7,14,14
1,4,7,10,5,1,19
1,2,2,5,10,2,12
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,1,1,3,12,8,1
1,4,7,10,5,1,19
1,3,2,7,13,3,10
1,3,6,7,13,3,10
1,1,5,9,7,14,14
1,3,2,7,13,3,10
1,4,1,3,12,8,1
1,2,3,2,3,10,15
1,4,1,3,12,8,1
1,3,6,7,13,3,10
1,2,2,5,10,2,12
1,1,5,9,7,14,14
1,3,6,1,9,16,4
1,3,2,7,13,3,10
1,1,5,9,7,14,14
1,1,1,3,12,8,1
1,1,1,3,12,8,1
1,3,6,1,9,16,4
1,3,6,1,9,16,4
1,1,5,9,7,14,14
1,4,7,10,5,1,19
1,2,2,5,10,2,12
1,3,6,1,9,16,4
1,2,2,5,10,2,12
1,2,2,5,10,2,12
1,4,7,10,5,1,19
1,1,1,3,12,8,1
1,1,4,4,2,15,11
1,2,2,5,10,2,12
1,3,6,1,9,16,4
1,2,3,2,3,10,15
1,3,6,1,9,3,4
1,3,6,1,9,16,4
1,1,4,4,2,15,11
1,4,7,1,9,1,19
1,2,3,2,3,10,15
1,1,1,3,12,8,1
1,1,5,9,7,14,14
1,4,1,3,12,8,1
1,3,2,7,13,3,10
1,4,1,3,5,1,1
1,3,7,1,9,16,4
1,2,3,5,10,2,12
1,3,6,7,13,3,10
1,3,6,1,9,16,4
1,3,6,7,13,3,10
1,4,7,10,5,1,19
1,2,3,2,3,10,15
1,1,1,3,12,8,1
1,2,2,5,10,2,12
1,4,7,10,5,1,19
1,3,6,1,9,16,4
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,4,7,10,5,1,19
1,2,3,2,3,10,15
1,4,7,10,5,1,19
1,2,2,5,10,2,12
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,3,6,7,13,3,10
1,1,5,9,7,14,14
1,1,5,9,7,14,14
1,2,2,5,10,2,12
1,3,6,7,13,3,10
1,1,1,3,12,8,1
1,4,7,10,5,1,19
1,2,3,5,10,2,12
1,4,7,1,9,16,4
1,3,6,1,9,16,4
1,3,6,1,13,16,10
1,4,7,10,5,1,19
1,2,3,5,10,2,12
1,4,1,3,12,8,1
1,3,6,7,13,3,10
1,1,1,3,12,8,1
1,3,6,1,9,16,4
1,3,6,1,9,16,4
1,1,4,4,2,15,11
1,4,7,10,5,1,19
1,4,1,3,12,8,1
1,2,3,2,3,10,15
1,1,4,4,2,15,11
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,1,4,4,2,15,11
1,2,2,5,10,2,12
1,2,3,2,3,10,15
1,3,6,7,13,3,10
1,4,7,10,5,1,19
1,2,3,2,3,10,15
1,4,7,10,5,1,19
1,2,3,2,3,10,15
1,2,2,5,10,2,12
1,3,6,1,9,16,4
1,4,1,3,12,8,1
1,1,1,3,12,8,1
1,1,5,9,7,14,14
1,2,3,5,10,2,12
1,4,7,10,5,1,19
1,2,2,5,10,2,12
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,3,6,1,9,16,4
1,3,6,7,13,3,10
1,3,6,7,13,3,10
1,2,2,5,10,2,12
1,3,6,1,9,16,4
1,4,7,10,5,1,19
1,3,6,1,9,16,4
1,4,7,10,5,1,19
1,3,6,7,13,3,10
1,2,3,2,3,10,15
1,2,3,2,3,10,15
1,4,7,10,5,1,19
1,4,7,10,5,1,19
1,1,5,9,7,14,14
1,3,6,1,9,16,4
1,3,6,1,9,16,4
1,4,7,10,9,1,4
1,3,6,1,9,16,4
1,3,2,7,13,3,10
1,3,6,7,13,3,4
1,2,3,2,3,10,15
1,3,2,7,13,3,10
1,2,3,5,10,2,12
1,2,3,5,10,2,12
