1,5,5,4,12,2,3
1,5,5,4,12,2,3
2,2,1,7,9,8,12
2,4,2,11,6,5,20
2,1,8,3,10,4,10
2,4,2,7,9,8,12
2,2,1,1,9,10,5
2,2,1,1,9,10,12
2,1,6,6,5,3,2
2,1,6,6,5,3,2
2,2,1,1,9,10,5
1,5,5,4,13,14,3
2,1,6,6,5,3,2
1,5,5,4,12,2,3
1,5,5,4,13,14,3
1,3,7,2,1,16,19
2,4,2,7,6,8,12
2,4,2,11,6,5,20
2,4,2,7,6,8,12
2,2,1,7,9,10,12
2,4,2,7,6,8,12
2,2,1,1,3,10,5
2,3,3,5,3,9,16
2,2,1,1,9,10,5
2,4,2,7,6,8,12
2,1,8,3,10,4,10
1,3,7,2,1,16,19
2,3,3,5,3,9,16
1,5,5,4,13,14,3
2,1,6,6,5,3,2
2,1,6,6,5,3,2
2,4,2,7,6,8,12
2,1,8,3,10,4,10
1,5,5,4,12,2,3
1,5,5,4,12,2,3
1,5,5,4,12,14,3
1,3,7,2,1,16,19
2,2,1,1,9,10,5
1,5,5,4,12,2,3
2,3,3,5,3,9,16
2,2,1,1,9,8,12
2,4,1,7,9,8,12
2,4,2,11,6,5,20
2,4,6,11,5,5,20
2,1,6,6,5,3,2
1,5,5,4,12,2,3
2,2,3,1,9,10,5
2,1,6,6,5,3,2
2,2,3,1,3,10,5
2,2,3,5,3,9,16
2,2,1,1,9,10,5
2,3,3,5,3,9,16
1,5,5,4,12,2,3
2,1,6,11,5,5,20
2,4,2,11,6,5,20
1,5,5,4,12,2,3
2,1,6,6,5,3,2
2,2,1,1,9,10,5
2,1,6,6,5,3,2
1,3,7,5,1,16,16
2,3,3,5,3,9,16
2,1,6,6,5,3,2
2,2,1,7,9,8,12
1,3,7,2,1,16,19
1,5,5,4,12,14,3
1,5,5,4,12,2,3
1,5,5,4,12,14,3
1,5,5,4,12,2,3
2,4,2,11,6,5,20
2,2,1,1,9,8,5
1,3,7,5,1,16,16
2,3,3,5,3,9,16
2,1,8,6,10,3,2
1,3,7,5,1,16,16
2,4,2,11,6,5,20
1,5,5,4,12,2,3
2,4,2,11,6,5,20
2,3,3,5,3,9,16
1,3,7,2,1,16,19
2,1,6,6,5,3,2
2,2,1,1,9,10,5
1,3,7,5,1,16,16
2,1,6,6,5,3,2
2,4,6,11,5,5,20
2,1,6,11,5,5,20
2,2,1,1,9,10,5
2,2,1,1,9,10,5
2,1,6,6,5,3,2
2,4,2,7,6,8,12
1,3,7,2,1,16,19
2,2,3,1,3,9,5
1,3,7,2,1,16,19
1,3,7,2,1,16,19
2,2,1,7,9,8,12
2,4,6,11,5,5,20
2,1,8,3,10,4,10
1,3,7,2,1,16,19
2,2,1,1,9,10,5
1,5,5,4,12,2,3
2,2,3,5,3,9,16
2,2,1,1,9,10,5
2,1,8,3,10,4,10
2,2,1,1,9,10,5
1,5,5,4,12,2,3
2,4,2,11,6,5,20
2,1,8,3,10,3,2
2,4,2,11,6,5,20
2,3,3,5,3,9,16
2,4,2,11,6,8,20
2,2,3,1,3,10,5
1,5,5,4,12,2,3
2,2,3,5,3,10,16
2,2,1,1,9,10,5
2,3,3,5,3,9,16
2,2,1,1,9,10,5
1,5,5,4,13,14,3
2,4,2,11,6,5,20
1,3,7,2,1,16,19
2,4,2,7,6,8,12
2,2,1,1,9,10,5
1,5,5,4,13,14,3
1,5,5,4,12,2,3
2,2,1,7,9,8,12
1,5,5,4,12,2,3
2,4,2,7,6,8,12
1,3,7,2,1,16,19
1,5,5,4,13,14,3
1,5,5,4,12,2,3
2,3,3,5,3,9,16
2,1,6,6,5,3,2
2,1,8,6,10,3,2
1,3,7,2,1,16,19
2,3,3,5,3,9,16
2,1,6,6,5,5,2
2,4,2,7,6,8,12
1,5,5,2,12,2,19
2,2,1,1,9,8,5
2,2,1,1,9,10,5
2,2,3,5,3,9,16
2,4,2,7,6,8,12
1,5,5,4,12,2,3
2,4,2,11,6,5,20
2,3,3,5,3,9,16
2,4,2,11,6,5,20
2,2,3,1,3,9,16
2,2,3,5,3,9,16
2,1,8,3,10,4,10
2,4,2,7,6,8,12
2,4,2,11,6,5,20
1,5,5,4,12,2,3
2,4,2,11,6,5,20
1,5,5,4,12,2,3
1,5,5,4,12,2,3
2,1,8,3,10,4,10
1,3,7,2,1,16,19
1,5,5,4,13,14,3
2,2,3,5,3,9,16
2,4,2,7,6,8,12
1,5,5,4,13,14,3
2,2,1,7,9,8,12
1,5,5,4,13,14,3
1,3,7,2,1,16,19
2,2,3,1,3,10,5
2,4,2,11,6,5,20
2,4,6,11,5,5,20
2,1,6,6,5,3,2
1,5,5,2,12,2,19
2,2,1,7,9,8,12
1,3,7,2,1,16,19
1,5,5,4,13,14,3
1,5,5,4,12,2,3
2,2,1,1,9,10,5
2,3,3,5,3,9,16
2,3,3,5,3,9,16
1,3,7,2,1,16,19
2,2,3,5,3,9,5
2,4,2,7,6,8,12
2,2,3,1,3,10,5
2,2,1,7,9,8,12
2,3,3,5,3,9,16
1,5,5,4,12,2,3
1,5,5,4,12,2,3
2,2,1,7,9,8,12
2,4,1,7,9,8,12
2,1,8,3,10,3,2
2,2,3,1,9,10,5
2,2,1,1,9,10,5
2,2,1,1,9,10,5
2,2,3,5,3,9,16
1,3,7,2,1,16,19
2,2,3,5,3,9,16
1,5,5,4,12,2,3
2,3,3,5,3,9,16
1,5,7,2,12,2,19
1,5,5,2,12,2,19
