Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
MNE,1,1,1,2,1,6,1,6,8,9,2,2,5,1,15,13,1,11,7,12
MNG,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
MOZ,1,1,3,1,3,4,7,7,7,2,3,5,13,11,9,14,10,9,2,17
MRT,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
MUS,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
MWI,1,1,3,1,3,4,7,7,6,2,3,5,13,11,5,6,6,9,2,17
MYS,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
NAM,1,2,2,4,5,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
NER,1,1,3,1,3,4,4,7,7,2,10,5,13,11,3,2,6,3,2,17
NGA,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
NIC,1,2,2,3,5,1,3,1,1,7,7,12,7,5,4,4,17,4,18,6
NLD,1,1,1,2,4,5,6,8,2,3,2,7,9,7,7,7,14,12,11,4
NOR,1,1,1,2,4,5,2,8,2,4,6,7,9,7,1,10,2,12,11,4
NPL,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
NRU,1,2,2,3,5,1,3,1,1,7,7,12,7,5,4,4,17,4,18,6
NZL,1,1,1,2,4,6,1,6,8,9,2,2,5,1,15,13,1,11,7,12
OMN,1,2,1,2,5,6,1,6,8,7,2,2,5,1,15,13,1,11,7,12
PAK,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
PAN,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
PER,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
PHL,1,2,2,4,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
PLW,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
PNG,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
POL,1,1,1,2,1,6,1,6,8,9,2,2,5,1,15,13,1,11,7,12
PRK,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
PRT,1,1,1,2,1,6,1,6,8,9,2,2,5,1,15,13,1,11,7,12
PRY,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
PSE,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
QAT,1,1,1,2,4,5,2,8,2,4,6,4,1,7,1,10,2,7,12,4
ROU,1,1,1,2,1,6,3,6,8,9,2,2,5,1,15,13,1,11,7,12
RUS,1,1,1,2,1,6,1,6,8,9,2,2,5,1,15,13,1,11,7,12
RWA,1,2,2,4,2,2,7,5,5,10,5,6,12,10,5,6,3,10,3,3
SAU,1,1,1,2,1,6,1,6,8,9,2,2,5,1,15,13,1,11,7,12
SDN,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
SEN,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
SGP,1,1,1,2,4,5,2,8,2,3,6,7,9,7,11,7,2,12,11,4
SLB,1,2,2,4,5,2,5,5,1,10,5,6,12,10,4,6,3,10,3,3
SLE,1,1,3,1,3,4,7,7,7,2,3,5,13,11,9,14,13,9,2,17
SLV,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
SMR,1,1,1,2,1,6,1,6,8,9,2,2,5,1,15,13,1,11,7,12
SOM,1,1,3,1,3,4,4,7,7,2,8,5,13,11,3,14,5,3,2,17
SRB,1,1,1,2,1,6,3,6,8,9,2,2,5,1,15,13,1,11,7,12
SSD,1,2,2,4,3,2,5,5,5,1,5,6,12,10,5,6,3,10,3,3
STP,1,2,2,4,5,2,5,5,1,10,5,6,12,10,4,6,3,10,3,3
SUR,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
SVK,1,1,1,2,1,6,1,6,8,9,2,2,5,1,15,13,1,11,7,12
SVN,1,1,1,2,4,6,1,6,2,9,2,2,5,1,7,13,1,11,7,12
SWE,1,1,1,2,4,5,6,8,2,3,2,7,9,7,7,7,1,12,11,4
SWZ,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
SYC,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
SYR,1,2,2,3,5,1,3,1,1,8,4,12,7,5,4,6,6,4,18,6
TCD,1,1,3,1,3,3,4,7,7,1,8,5,13,11,3,14,13,3,2,17
TGO,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
THA,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
TJK,1,2,2,4,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
TKM,1,2,2,4,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
TLS,1,2,2,4,5,2,5,5,1,10,5,6,12,10,4,6,3,10,3,3
TON,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
TTO,1,2,1,2,5,6,3,6,1,7,2,2,7,1,15,13,1,4,18,6
TUN,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
TUR,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
TUV,1,2,2,3,5,1,3,1,1,7,7,12,7,5,4,4,17,4,18,6
TZA,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
UGA,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
UKR,1,2,2,3,5,1,3,1,1,7,7,12,7,5,15,15,17,4,18,6
URY,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
USA,1,1,1,2,4,5,2,8,2,3,6,7,9,7,11,7,2,12,11,4
UZB,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
VCT,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
VEN,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
VNM,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
VUT,1,2,2,4,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
WSM,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
YEM,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
ZAF,1,2,2,3,5,1,3,1,1,7,7,12,7,5,8,4,17,4,18,6
ZMB,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
ZWE,1,2,2,4,2,2,5,5,5,10,5,6,12,10,5,6,3,10,3,3
