Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
CHL,1,1,1,4,3,5,1,1,9,4,11,4,9,2,8,15,14,18,17,8
CHN,1,1,1,3,3,5,7,1,9,3,5,4,9,2,12,15,2,6,17,12
CIV,1,2,2,1,5,4,5,7,7,2,5,1,3,9,14,6,11,2,3,5
CMR,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
COD,1,2,2,1,1,1,5,7,6,2,5,7,3,4,14,14,1,2,13,16
COG,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
COL,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
COM,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
CPV,1,2,1,3,3,5,3,1,9,3,11,4,9,2,8,15,1,3,17,8
CRI,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
CUB,1,1,1,4,3,5,1,1,9,4,11,4,9,2,8,15,14,3,17,8
CYP,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
CZE,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
DEU,1,1,3,2,2,6,1,5,5,7,6,12,8,12,4,16,16,18,18,19
DJI,1,2,2,1,5,1,6,7,6,1,5,1,3,4,9,14,1,12,3,5
DMA,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
DNK,1,1,3,2,2,6,1,5,5,7,6,12,8,12,4,16,16,18,18,19
DOM,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
DZA,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
ECU,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
EGY,1,2,1,3,3,1,5,1,9,3,11,4,2,2,8,15,1,3,17,8
ERI,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
ESP,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
EST,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
ETH,1,2,2,1,5,4,6,7,7,1,1,1,3,9,11,6,11,12,11,5
FIN,1,1,3,2,2,6,1,5,5,7,9,12,8,12,4,16,16,18,18,19
FJI,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
FRA,1,1,1,4,2,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
FSM,1,2,2,1,3,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
GAB,1,2,1,3,3,1,5,8,9,3,11,4,2,2,14,14,1,2,13,16
GBR,1,1,1,4,2,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
GEO,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
GHA,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
GIN,1,2,2,1,5,4,6,7,7,1,7,1,3,9,9,6,11,12,3,5
GMB,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
GNB,1,2,2,1,5,4,6,7,7,1,7,1,3,9,9,6,11,2,3,5
GNQ,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
GRC,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
GRD,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
GTM,1,2,2,1,3,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
GUY,1,2,1,3,3,5,3,1,9,3,11,4,9,2,8,15,1,3,17,8
HKG,1,1,1,4,2,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
HND,1,2,2,1,3,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
HRV,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
HTI,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
HUN,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
IDN,1,2,1,3,3,5,3,1,9,3,11,4,9,2,8,15,1,3,17,8
IND,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
IRL,1,1,1,4,2,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
IRN,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
IRQ,1,2,1,3,3,1,5,1,9,3,11,4,2,2,8,15,1,3,17,8
ISL,1,1,3,2,2,6,1,5,5,7,9,12,8,12,4,16,16,18,18,19
ISR,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
ITA,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
JAM,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
JOR,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
JPN,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
KAZ,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
KEN,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
KGZ,1,2,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
KHM,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
KIR,1,2,1,3,3,1,5,1,9,3,11,4,2,2,8,15,1,3,17,8
KNA,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
KOR,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
KWT,1,1,3,2,2,6,1,3,5,7,6,12,8,12,4,1,16,18,10,18
LAO,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
LBN,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
LBR,1,2,2,1,5,4,6,7,7,1,3,1,3,9,9,6,11,12,11,5
LBY,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
LCA,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
LIE,1,1,3,2,2,2,4,4,5,7,6,12,10,12,15,1,17,8,10,18
LKA,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
LSO,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
LTU,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
LUX,1,1,3,2,2,6,1,3,5,7,6,12,8,12,15,1,16,8,10,18
LVA,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
MAR,1,2,1,3,3,1,5,8,9,3,5,4,2,2,14,14,1,2,13,16
MCO,1,1,3,2,2,2,1,3,5,7,9,12,10,12,4,1,16,18,10,19
MDA,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
MDG,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
MDV,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
MEX,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
MHL,1,1,1,3,3,1,5,1,9,3,11,4,2,2,12,15,2,2,17,8
MKD,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
MLI,1,2,2,1,5,4,6,7,7,1,7,1,3,9,11,6,11,12,11,5
MLT,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
MMR,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
MNE,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
MNG,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
MOZ,1,2,2,1,5,4,6,7,7,1,7,1,3,9,11,6,11,12,11,5
MRT,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
MUS,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
MWI,1,2,2,1,5,4,5,7,7,2,3,1,3,9,9,6,11,12,3,5
MYS,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
NAM,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
NER,1,2,2,1,5,3,4,2,7,8,1,1,11,9,13,13,11,14,11,3
NGA,1,2,2,1,1,1,5,7,6,2,5,7,3,4,14,14,1,2,13,16
NIC,1,2,1,3,3,1,5,1,9,3,11,4,2,2,8,15,1,3,17,8
NLD,1,1,3,2,2,6,1,5,5,7,6,12,8,12,4,16,16,18,18,19
NOR,1,1,3,2,2,2,4,3,5,7,6,12,10,12,15,1,17,8,10,18
NPL,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
NRU,1,1,1,3,3,1,5,8,9,3,11,4,2,2,12,15,2,2,17,16
NZL,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
OMN,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
PAK,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
PAN,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
PER,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
PHL,1,2,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
PLW,1,1,1,4,3,6,3,1,2,3,9,4,8,13,8,16,16,3,17,8
PNG,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
POL,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
PRK,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
PRT,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
PRY,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
PSE,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
QAT,1,1,3,2,2,2,4,4,5,6,4,12,10,12,15,1,17,8,10,18
ROU,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
RUS,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
RWA,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
SAU,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
SDN,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
SEN,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
SGP,1,1,3,2,2,6,1,3,5,7,6,12,8,12,15,1,16,8,10,18
SLB,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
SLE,1,2,2,1,5,4,6,7,7,1,8,1,3,9,11,6,11,12,11,5
SLV,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,2,3,17,8
SMR,1,1,3,2,2,2,1,3,5,7,9,12,10,12,4,1,16,18,10,19
SOM,1,2,2,1,5,3,4,2,7,8,3,1,11,9,10,6,11,13,11,3
SRB,1,1,1,4,4,6,1,1,2,4,9,2,9,13,4,16,16,18,18,19
SSD,1,2,2,1,5,4,6,7,7,1,1,1,3,9,11,6,11,12,11,5
STP,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
SUR,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
SVK,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
SVN,1,1,1,4,4,6,1,5,2,4,9,2,8,13,4,16,16,18,18,19
SWE,1,1,3,2,2,6,1,5,5,7,9,12,8,12,4,16,16,18,18,19
SWZ,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
SYC,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
SYR,1,1,1,3,3,1,5,8,9,3,5,4,2,2,14,14,2,2,9,16
TCD,1,2,2,1,5,4,6,7,7,8,1,1,3,9,11,6,11,12,11,5
TGO,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
THA,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
TJK,1,2,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
TKM,1,2,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
TLS,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
TON,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
TTO,1,1,1,4,4,6,1,1,2,4,9,2,9,13,4,16,16,18,18,19
TUN,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
TUR,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
TUV,1,2,1,3,3,1,5,1,9,3,11,4,2,2,8,15,1,3,17,8
TZA,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
UGA,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
UKR,1,1,1,3,3,5,1,1,9,4,9,4,9,2,4,15,14,18,17,8
URY,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
USA,1,1,3,2,2,6,1,3,5,7,6,12,8,12,15,1,16,8,10,18
UZB,1,2,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
VCT,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
VEN,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
VNM,1,1,1,4,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
VUT,1,2,1,3,3,1,5,1,9,3,11,4,2,2,8,15,1,3,17,8
WSM,1,1,1,3,3,5,3,1,9,3,11,4,9,2,8,15,14,3,17,8
YEM,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
ZAF,1,1,1,3,3,1,5,8,9,3,11,4,2,2,14,14,2,2,17,16
ZMB,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
ZWE,1,2,2,1,1,1,5,8,6,2,5,7,2,4,14,14,1,2,13,16
