Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
CUB,1,1,1,4,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,20
CYP,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
CZE,1,2,1,2,3,2,4,8,9,9,6,6,13,3,7,11,16,3,7,13
DEU,1,2,1,2,1,2,4,8,9,9,6,5,7,3,5,11,16,3,19,13
DJI,1,2,2,3,2,1,3,1,7,8,11,11,6,6,8,9,1,17,12,3
DMA,1,1,1,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
DNK,1,2,1,2,1,2,4,8,9,9,6,5,7,3,5,11,16,3,19,13
DOM,1,1,1,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
DZA,1,1,2,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
ECU,1,1,1,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
EGY,1,1,2,4,5,3,7,7,7,2,7,9,11,6,14,6,13,11,6,1
ERI,1,2,2,3,2,1,3,1,3,10,11,11,6,10,8,9,1,17,12,3
ESP,1,2,1,2,1,2,4,8,9,9,6,5,7,3,7,11,16,3,19,13
EST,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
ETH,1,2,2,3,2,1,1,1,3,10,11,11,6,10,8,9,1,17,12,3
FIN,1,2,1,2,1,2,4,8,9,9,6,5,7,3,7,11,16,3,19,13
FJI,1,1,2,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
FRA,1,2,1,2,1,2,4,8,9,9,6,5,7,3,7,11,16,3,19,13
FSM,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
GAB,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
GBR,1,2,1,2,1,2,4,8,9,9,6,5,7,3,7,11,16,3,19,13
GEO,1,1,1,4,3,5,7,5,5,2,9,6,13,8,14,5,14,16,7,20
GHA,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
GIN,1,2,2,3,2,1,3,1,7,8,11,11,6,6,8,9,1,17,12,3
GMB,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
GNB,1,2,2,3,2,1,3,1,7,8,11,11,6,6,8,9,1,17,12,3
GNQ,1,2,2,3,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,3
GRC,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
GRD,1,1,1,4,3,5,7,5,5,2,7,6,13,8,14,5,14,16,7,20
GTM,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
GUY,1,1,2,4,5,3,7,7,7,2,7,9,11,6,14,6,13,11,6,20
HKG,1,2,1,2,1,2,4,8,9,9,6,5,7,3,5,11,16,3,19,6
HND,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
HRV,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
HTI,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
HUN,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
IDN,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
IND,1,2,2,1,2,1,3,1,7,8,11,8,6,6,1,9,1,17,12,5
IRL,1,2,1,2,1,2,4,8,9,9,6,5,7,3,7,11,16,3,19,13
IRN,1,1,1,4,3,5,7,5,5,2,7,6,13,8,14,5,14,16,7,20
IRQ,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
ISL,1,2,1,2,1,2,4,8,9,9,6,5,7,3,5,11,16,3,19,13
ISR,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
ITA,1,2,1,2,1,2,4,8,9,9,6,5,7,3,7,11,16,3,19,13
JAM,1,1,1,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
JOR,1,1,1,4,3,5,7,5,5,2,7,6,13,8,14,5,14,16,7,20
JPN,1,2,1,2,1,2,4,8,9,9,6,5,7,3,7,11,16,3,19,13
KAZ,1,1,1,4,3,5,5,5,9,5,9,6,13,3,14,5,14,16,7,20
KEN,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
KGZ,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
KHM,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
KIR,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
KNA,1,1,1,4,3,5,7,5,5,2,7,6,13,8,14,5,14,16,7,20
KOR,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
KWT,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
LAO,1,1,2,4,2,3,7,7,7,8,7,11,6,6,1,6,13,11,12,1
LBN,1,1,1,4,3,5,7,5,5,2,7,6,13,8,14,5,14,16,7,20
LBR,1,2,2,3,2,1,3,1,7,8,11,11,6,6,8,9,1,17,12,3
LBY,1,1,2,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
LCA,1,1,1,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
LIE,1,2,1,2,4,4,4,8,6,9,8,5,7,13,5,11,16,3,19,12
LKA,1,1,1,4,3,5,7,5,5,2,7,6,13,8,14,5,14,16,7,20
LSO,1,2,2,3,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,3
LTU,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
LUX,1,2,1,2,1,4,4,8,6,9,8,5,7,13,5,11,16,3,19,12
LVA,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
MAR,1,1,2,4,5,3,7,7,7,2,7,9,11,6,14,6,13,11,6,1
MCO,1,1,1,1,3,5,5,5,6,5,9,6,13,13,7,5,14,16,7,20
MDA,1,1,2,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
MDG,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
MDV,1,1,2,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
MEX,1,1,1,4,3,5,7,5,5,2,7,6,13,8,14,5,14,16,7,20
MHL,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
MKD,1,1,1,4,3,5,7,5,5,2,7,6,13,8,14,5,14,16,7,20
MLI,1,2,2,3,2,1,1,1,3,10,4,11,6,10,8,9,1,17,12,3
MLT,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
MMR,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
MNE,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
MNG,1,1,1,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
MOZ,1,2,2,3,2,1,1,1,3,10,11,11,6,10,8,9,1,17,12,3
MRT,1,2,2,3,2,1,3,1,3,8,11,11,6,6,8,9,1,17,12,3
MUS,1,1,1,4,3,5,7,5,5,2,9,6,13,8,14,5,14,16,7,20
MWI,1,2,2,3,2,1,3,1,7,8,11,11,6,6,8,9,1,17,12,3
MYS,1,1,1,4,3,5,7,5,5,2,9,6,13,8,14,5,14,16,7,20
NAM,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
NER,1,2,3,3,2,1,1,2,3,10,4,12,3,10,8,10,8,4,4,3
NGA,1,2,2,3,2,1,1,1,7,8,11,11,6,10,8,9,1,17,12,3
NIC,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
NLD,1,2,1,2,1,2,4,8,9,9,6,5,7,3,7,11,16,3,19,13
NOR,1,2,1,2,4,4,4,8,6,9,8,5,7,13,5,11,16,3,19,12
NPL,1,1,2,4,2,3,7,7,7,8,7,11,6,6,1,6,13,11,12,1
NRU,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
NZL,1,1,1,2,3,2,4,8,9,5,6,6,13,3,7,11,16,3,7,13
OMN,1,1,1,4,3,5,5,5,9,5,9,6,13,3,14,5,14,16,7,20
PAK,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,3
PAN,1,1,1,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
PER,1,1,1,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
PHL,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
PLW,1,1,1,4,3,5,5,5,5,2,9,6,13,8,14,5,14,16,7,20
PNG,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
POL,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
PRK,1,1,1,4,3,5,7,5,9,5,9,6,13,8,14,5,14,16,7,20
PRT,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
PRY,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
PSE,1,1,2,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
QAT,1,2,1,2,4,4,4,6,6,9,8,5,5,13,5,2,16,3,19,12
ROU,1,1,1,4,3,5,5,5,9,5,9,6,13,3,14,5,14,16,7,20
RUS,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
RWA,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
SAU,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
SDN,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
SEN,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
SGP,1,2,1,2,4,4,4,8,6,9,8,5,7,13,5,11,16,3,19,12
SLB,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
SLE,1,2,2,3,2,1,1,1,3,10,11,11,6,10,8,9,1,17,12,3
SLV,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
SMR,1,1,1,4,3,5,5,5,6,5,9,6,13,13,14,5,14,16,7,20
SOM,1,2,3,3,4,6,6,2,4,4,2,12,3,4,2,3,8,7,5,14
SRB,1,1,1,4,3,5,5,5,9,5,9,6,13,3,14,5,14,16,7,20
SSD,1,2,2,3,2,1,1,1,3,10,4,11,6,10,8,9,1,17,12,3
STP,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
SUR,1,1,1,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
SVK,1,1,1,1,3,5,5,5,9,5,9,6,13,3,7,5,14,16,7,13
SVN,1,2,1,2,1,2,4,8,9,9,6,5,7,3,7,11,16,3,19,13
SWE,1,2,1,2,1,2,4,8,9,9,6,5,7,3,7,11,16,3,19,13
SWZ,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
SYC,1,1,1,4,3,5,7,5,5,2,7,6,13,8,14,5,14,16,7,20
SYR,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
TCD,1,2,3,3,2,1,1,2,3,10,4,12,3,10,8,10,8,4,4,3
TGO,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
THA,1,1,1,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
TJK,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
TKM,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
TLS,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
TON,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
TTO,1,1,1,4,3,5,5,5,5,5,9,6,13,3,14,5,14,16,7,20
TUN,1,1,1,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
TUR,1,1,1,4,3,5,5,5,5,2,9,6,13,8,14,5,14,16,7,20
TUV,1,1,2,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
TZA,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
UGA,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
UKR,1,1,3,4,3,5,7,5,5,2,9,7,13,8,14,5,5,12,8,20
URY,1,1,1,4,3,5,7,5,5,2,9,6,13,8,14,5,14,16,7,20
USA,1,2,1,2,4,4,4,8,6,9,6,5,7,1,5,11,16,3,19,12
UZB,1,1,2,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
VCT,1,1,1,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
VEN,1,1,1,4,3,5,7,5,5,2,9,6,13,8,14,5,14,16,7,20
VNM,1,1,1,4,5,3,7,7,5,2,7,9,11,8,14,6,13,11,6,20
VUT,1,1,2,4,5,3,7,7,7,2,7,9,11,6,1,6,13,11,6,1
WSM,1,1,2,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
YEM,1,2,2,3,2,1,3,1,3,8,11,11,6,6,8,9,1,17,12,3
ZAF,1,1,2,4,3,5,7,7,5,2,7,9,11,8,14,6,13,11,6,20
ZMB,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
ZWE,1,2,2,1,2,1,3,1,7,8,11,11,6,6,1,9,1,17,12,1
