Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
COG,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
COL,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
COM,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
CPV,1,1,3,4,5,5,2,4,5,1,8,3,9,3,15,1,8,16,8,13
CRI,1,2,1,1,4,1,6,4,5,1,8,3,8,3,15,11,8,16,8,13
CUB,1,2,1,1,4,1,6,5,5,9,6,8,8,2,5,11,6,16,8,3
CYP,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
CZE,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
DEU,1,2,1,3,1,4,6,5,8,9,9,11,7,4,6,6,17,13,12,3
DJI,1,1,3,2,2,2,2,8,9,5,10,2,3,10,3,8,12,12,14,4
DMA,1,1,2,4,5,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
DNK,1,2,1,3,1,4,6,5,8,9,9,11,7,4,6,6,17,13,12,3
DOM,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
DZA,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
ECU,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
EGY,1,1,2,4,5,2,2,7,3,2,8,2,9,10,3,1,12,6,1,4
ERI,1,1,3,2,2,2,2,8,9,5,10,2,3,10,3,8,12,12,14,4
ESP,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
EST,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
ETH,1,1,3,2,2,2,2,8,9,5,5,2,3,10,14,8,12,12,14,15
FIN,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,6,6,1,12,3
FJI,1,1,3,4,5,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
FRA,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
FSM,1,1,3,4,5,5,2,7,5,2,8,3,9,3,15,1,8,16,1,4
GAB,1,1,2,4,5,2,2,7,3,2,8,2,9,10,3,1,12,6,1,4
GBR,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
GEO,1,2,1,1,4,1,6,4,5,1,8,8,8,2,15,11,6,16,8,13
GHA,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
GIN,1,1,3,2,2,2,2,8,9,2,5,2,3,10,14,8,12,12,14,15
GMB,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,14,4
GNB,1,1,3,2,2,2,2,8,9,2,5,2,3,10,14,8,12,12,14,15
GNQ,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,14,4
GRC,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
GRD,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
GTM,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
GUY,1,1,3,4,5,5,2,7,5,2,8,3,9,3,15,1,8,16,1,4
HKG,1,2,1,3,1,1,6,5,8,9,9,11,7,4,6,6,17,13,12,3
HND,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
HRV,1,2,1,3,4,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
HTI,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,14,4
HUN,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
IDN,1,1,3,4,5,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
IND,1,1,2,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
IRL,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
IRN,1,2,1,1,4,1,6,4,5,1,8,8,8,2,15,11,6,16,8,13
IRQ,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,1,12,6,1,4
ISL,1,2,1,3,1,1,6,5,1,9,9,8,7,2,5,6,6,1,12,3
ISR,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
ITA,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
JAM,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
JOR,1,2,1,1,4,5,6,4,5,1,8,3,9,3,15,1,8,16,8,13
JPN,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
KAZ,1,2,1,1,4,1,6,5,5,9,6,8,8,2,5,11,6,16,8,3
KEN,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
KGZ,1,1,2,4,5,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
KHM,1,1,2,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
KIR,1,1,3,4,5,5,2,7,5,2,8,3,9,3,15,1,8,16,1,4
KNA,1,2,1,1,4,1,6,4,5,1,8,8,8,2,15,11,6,16,8,13
KOR,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
KWT,1,2,1,3,1,1,6,5,8,9,9,11,7,4,6,6,17,13,12,3
LAO,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
LBN,1,2,1,1,4,5,6,4,5,1,8,3,9,3,15,1,8,16,8,13
LBR,1,1,3,2,2,2,2,7,9,2,10,2,3,10,3,8,12,12,14,4
LBY,1,2,1,1,4,1,6,4,5,1,8,8,8,2,15,11,6,16,8,13
LCA,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
LIE,1,2,1,3,1,4,5,1,4,4,11,11,7,7,7,6,9,13,6,1
LKA,1,2,1,1,4,5,6,4,5,1,8,3,9,3,15,1,8,16,8,13
LSO,1,1,3,2,2,2,2,7,9,2,10,2,3,10,3,8,12,12,14,4
LTU,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
LUX,1,2,1,3,1,4,6,5,8,9,9,11,7,7,6,6,17,13,12,3
LVA,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
MAR,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,1,12,6,1,4
MCO,1,2,1,3,1,1,4,3,1,10,6,8,8,2,12,11,13,8,6,1
MDA,1,1,2,4,5,5,1,4,5,1,8,3,9,3,15,1,8,16,8,13
MDG,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
MDV,1,1,2,4,5,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
MEX,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
MHL,1,1,2,4,5,2,2,7,5,2,10,3,3,3,15,1,8,16,1,4
MKD,1,2,1,1,4,1,6,4,5,9,8,8,8,2,15,11,6,16,8,13
MLI,1,1,3,2,2,2,2,8,9,5,5,7,3,5,14,8,10,12,14,15
MLT,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
MMR,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
MNE,1,2,1,1,4,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
MNG,1,1,2,4,5,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
MOZ,1,1,3,2,2,3,2,8,9,5,5,7,13,5,14,13,10,12,14,15
MRT,1,1,3,2,2,2,2,7,9,2,10,2,3,10,3,8,12,12,14,4
MUS,1,2,1,1,4,1,6,4,5,9,8,8,8,2,15,11,6,16,8,13
MWI,1,1,3,2,2,2,2,8,9,2,5,2,3,10,14,8,12,12,14,15
MYS,1,2,1,1,4,1,6,4,5,1,8,3,8,3,15,11,8,16,8,13
NAM,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
NER,1,1,3,2,2,6,7,1,4,4,3,4,13,1,7,13,10,7,2,14
NGA,1,1,3,2,2,2,2,7,9,2,10,2,3,10,3,8,12,12,14,4
NIC,1,1,2,4,5,2,2,7,3,2,8,2,9,10,3,1,12,16,1,4
NLD,1,2,1,3,1,1,6,5,1,9,9,8,7,2,5,6,6,13,12,3
NOR,1,2,1,3,1,4,5,1,4,4,11,11,7,7,7,6,9,13,6,1
NPL,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
NRU,1,1,2,4,5,5,2,7,5,2,8,3,9,3,15,1,8,16,1,4
NZL,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
OMN,1,2,1,1,4,1,6,5,1,9,6,8,8,2,5,11,6,1,8,3
PAK,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,14,4
PAN,1,2,1,1,4,5,6,4,5,1,8,3,9,3,15,1,8,16,8,13
PER,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
PHL,1,1,3,4,5,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
PLW,1,2,1,1,4,1,6,4,5,1,6,8,8,2,5,11,6,16,8,3
PNG,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
POL,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
PRK,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
PRT,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
PRY,1,1,2,4,5,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
PSE,1,1,2,4,5,5,2,4,5,1,8,3,9,3,15,1,8,16,8,13
QAT,1,2,1,3,1,4,1,1,4,4,11,11,7,7,7,6,9,13,6,1
ROU,1,2,1,1,4,1,6,5,1,9,6,8,8,2,5,11,6,1,8,3
RUS,1,2,1,1,4,1,6,5,1,9,6,8,8,2,5,11,6,1,8,3
RWA,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,14,4
SAU,1,2,1,1,4,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
SDN,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,14,4
SEN,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
SGP,1,2,1,3,1,4,6,1,8,6,9,11,7,7,6,6,17,13,6,1
SLB,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
SLE,1,1,3,2,2,3,2,8,9,5,5,7,13,5,14,13,10,12,14,15
SLV,1,1,3,4,5,5,2,7,5,2,8,3,9,3,15,1,8,16,1,4
SMR,1,2,1,1,4,1,6,5,1,9,6,8,8,2,5,11,6,1,8,3
SOM,1,1,3,2,2,6,7,1,4,4,3,4,12,1,7,13,10,7,2,14
SRB,1,2,1,1,4,1,6,5,1,9,6,8,8,2,5,11,6,1,8,3
SSD,1,1,3,2,2,2,2,8,9,5,5,2,3,10,14,8,12,12,14,15
STP,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
SUR,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
SVK,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
SVN,1,2,1,3,1,1,6,5,1,9,6,8,8,2,5,11,6,1,12,3
SWE,1,2,1,3,1,1,6,5,1,9,9,8,7,2,5,6,6,1,12,3
SWZ,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,14,4
SYC,1,2,1,1,4,1,6,4,5,1,8,8,8,2,15,11,6,16,8,13
SYR,1,1,2,4,5,2,2,7,3,2,10,2,1,10,3,8,12,6,1,4
TCD,1,1,3,2,2,3,7,8,9,5,5,7,13,5,14,13,10,10,14,15
TGO,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,14,4
THA,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
TJK,1,1,3,4,5,5,2,4,5,1,8,3,9,3,15,1,8,16,8,13
TKM,1,1,3,4,5,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
TLS,1,1,3,4,5,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
TON,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
TTO,1,2,1,1,4,1,6,5,5,9,6,8,8,2,5,11,6,16,8,3
TUN,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
TUR,1,2,1,1,4,1,6,4,5,1,8,3,8,3,15,11,8,16,8,13
TUV,1,1,2,4,5,2,2,7,5,2,10,3,3,3,15,1,8,16,1,4
TZA,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,14,4
UGA,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,14,4
UKR,1,2,1,1,4,1,6,4,5,9,8,8,8,2,15,11,6,16,8,13
URY,1,2,1,1,4,1,6,4,5,9,8,8,8,2,15,11,6,16,8,13
USA,1,2,1,3,1,4,6,5,8,9,9,11,7,7,6,6,17,13,12,3
UZB,1,1,2,4,5,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
VCT,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
VEN,1,2,1,1,4,5,6,4,5,1,8,3,9,3,15,1,8,16,8,13
VNM,1,2,1,1,4,5,3,4,5,1,8,3,9,3,15,1,8,16,8,13
VUT,1,1,3,4,5,2,2,7,5,2,8,3,9,3,15,1,8,16,1,4
WSM,1,1,2,4,5,5,2,4,5,1,8,3,9,3,15,1,8,16,8,13
YEM,1,1,3,2,2,2,2,7,9,2,10,2,3,10,3,8,12,12,14,4
ZAF,1,1,2,4,5,2,2,7,5,2,10,3,9,3,15,1,8,16,1,4
ZMB,1,1,3,4,2,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
ZWE,1,1,3,2,2,2,2,7,3,2,10,2,3,10,3,8,12,6,1,4
