Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
EST,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
ETH,1,2,3,2,1,3,7,6,9,2,1,2,12,8,12,15,13,13,5,9
FIN,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,12,10,18
FJI,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
FRA,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,12,10,18
FSM,1,1,3,2,3,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
GAB,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
GBR,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,12,10,18
GEO,1,1,2,1,4,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
GHA,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
GIN,1,2,3,2,1,3,7,6,9,2,1,2,12,8,12,15,13,8,5,9
GMB,1,2,3,2,3,3,3,6,9,1,9,8,12,2,15,7,13,13,15,9
GNB,1,2,3,2,1,3,7,6,9,2,1,2,12,8,12,15,13,8,5,9
GNQ,1,2,3,2,3,3,3,3,9,1,9,8,12,2,15,7,13,13,15,9
GRC,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
GRD,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
GTM,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
GUY,1,1,3,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
HKG,1,2,2,4,5,4,4,8,1,3,4,7,8,3,1,5,14,3,9,18
HND,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
HRV,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
HTI,1,2,3,2,3,3,7,6,9,2,1,2,12,8,15,7,13,13,5,9
HUN,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
IDN,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
IND,1,2,3,2,3,3,3,3,9,1,2,8,5,2,7,7,13,13,15,9
IRL,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,3,10,18
IRN,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
IRQ,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
ISL,1,2,2,4,5,4,4,8,1,3,4,7,8,3,1,5,14,3,9,18
ISR,1,2,2,1,5,1,1,5,6,9,5,5,13,11,2,13,14,12,10,4
ITA,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,12,10,18
JAM,1,1,2,1,2,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
JOR,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
JPN,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,12,10,18
KAZ,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,13,16,12,19,4
KEN,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
KGZ,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
KHM,1,1,3,2,4,3,3,3,4,1,2,8,1,2,7,7,6,13,15,17
KIR,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
KNA,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,12,19,4
KOR,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,12,10,18
KWT,1,2,2,1,5,4,1,5,1,9,5,5,8,11,2,5,14,3,3,18
LAO,1,1,3,2,4,3,3,3,9,1,9,8,1,2,15,7,6,13,15,17
LBN,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
LBR,1,2,3,2,3,3,7,6,9,2,1,2,12,8,12,7,13,13,5,9
LBY,1,1,3,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
LCA,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
LIE,1,2,1,4,5,6,2,8,7,4,8,7,8,13,6,16,14,16,9,18
LKA,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
LSO,1,2,3,2,3,3,7,6,9,1,9,8,12,2,15,7,13,13,15,9
LTU,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
LUX,1,2,1,4,5,6,2,8,7,4,8,7,8,13,6,16,14,5,9,18
LVA,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
MAR,1,1,3,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
MCO,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
MDA,1,1,2,1,4,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
MDG,1,2,3,2,3,3,3,3,9,1,9,8,12,2,15,7,13,13,15,9
MDV,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
MEX,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
MHL,1,1,3,2,4,2,3,3,4,1,9,8,1,2,15,11,6,10,19,17
MKD,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
MLI,1,2,3,2,1,3,7,6,9,2,1,2,12,8,12,15,13,8,5,9
MLT,1,2,2,1,5,1,1,5,6,9,5,5,8,11,2,13,14,12,10,18
MMR,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
MNE,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
MNG,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
MOZ,1,2,3,2,1,3,7,6,9,2,1,2,12,8,12,15,13,8,5,9
MRT,1,2,3,2,3,3,7,6,9,2,1,2,12,8,12,7,13,13,5,9
MUS,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
MWI,1,2,3,2,1,3,7,6,9,2,1,2,12,8,12,6,13,13,5,9
MYS,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,12,19,4
NAM,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
NER,1,2,1,2,1,5,7,6,2,2,1,2,3,8,12,15,15,8,5,10
NGA,1,2,3,2,3,3,7,6,9,2,1,2,12,8,15,7,13,13,15,9
NIC,1,1,3,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
NLD,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,3,10,18
NOR,1,2,1,4,5,6,2,8,7,4,8,7,8,13,6,16,14,18,9,18
NPL,1,1,3,2,4,3,3,3,9,1,9,8,12,2,15,7,6,13,15,9
NRU,1,1,3,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
NZL,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,12,10,18
OMN,1,1,2,1,2,1,1,4,6,9,5,5,13,11,2,13,16,12,10,4
PAK,1,2,3,2,3,3,3,3,9,1,9,8,12,2,15,7,13,13,15,9
PAN,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
PER,1,1,2,1,2,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
PHL,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
PLW,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
PNG,1,2,3,2,3,3,7,6,9,2,1,8,12,8,15,7,13,13,15,9
POL,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
PRK,1,1,2,1,2,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
PRT,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
PRY,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
PSE,1,1,3,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
QAT,1,2,1,4,5,6,2,8,8,4,8,7,11,13,6,16,8,18,9,20
ROU,1,1,2,1,2,1,5,4,6,10,10,3,13,5,2,13,16,12,19,4
RUS,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
RWA,1,2,3,2,3,3,3,6,9,1,9,8,12,2,15,7,13,13,15,9
SAU,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
SDN,1,2,3,2,3,3,7,6,9,2,1,2,12,8,12,7,13,13,5,9
SEN,1,2,3,2,3,3,3,3,9,1,9,8,12,2,15,7,13,13,15,9
SGP,1,2,1,4,5,6,2,8,7,4,8,7,8,13,6,16,14,6,9,18
SLB,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
SLE,1,2,3,2,1,3,7,6,9,2,1,2,12,8,12,15,13,8,5,9
SLV,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
SMR,1,1,2,1,2,1,5,4,6,10,10,5,13,5,2,13,16,12,10,4
SOM,1,2,1,3,1,5,6,7,2,5,1,1,10,12,12,14,15,17,8,10
SRB,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,13,16,12,19,4
SSD,1,2,3,2,1,3,7,6,9,2,1,2,12,8,12,15,13,8,5,9
STP,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
SUR,1,1,2,1,2,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
SVK,1,1,2,1,2,1,1,5,6,9,5,5,13,11,2,13,16,12,10,4
SVN,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,12,10,18
SWE,1,2,2,1,5,1,1,5,1,9,5,5,8,11,2,13,14,3,10,18
SWZ,1,2,3,2,3,3,3,3,9,1,9,8,12,2,15,7,13,13,15,9
SYC,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
SYR,1,2,3,2,3,3,3,3,9,1,9,8,12,2,15,7,13,13,15,9
TCD,1,2,1,2,1,5,7,6,5,2,1,2,3,8,12,15,15,8,5,10
TGO,1,2,3,2,3,3,3,3,9,1,9,8,12,2,15,7,13,13,15,9
THA,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
TJK,1,1,3,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
TKM,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
TLS,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
TON,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
TTO,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,13,16,12,19,4
TUN,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
TUR,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
TUV,1,1,3,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
TZA,1,2,3,2,3,3,7,6,9,1,9,8,12,2,15,7,13,13,15,9
UGA,1,2,3,2,3,3,7,6,9,1,9,8,12,2,15,7,13,13,15,9
UKR,1,1,2,1,4,1,5,4,6,10,10,3,13,5,11,13,16,12,19,4
URY,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
USA,1,2,2,4,5,4,4,8,1,3,4,7,8,3,1,5,14,3,9,18
UZB,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
VCT,1,1,2,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
VEN,1,1,2,1,2,1,5,4,6,10,10,3,13,5,11,11,16,10,19,4
VNM,1,1,2,1,2,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
VUT,1,1,3,2,4,3,3,3,4,1,9,8,1,2,15,7,6,13,15,17
WSM,1,1,3,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
YEM,1,2,3,2,1,3,7,6,9,2,1,2,12,8,12,15,13,8,5,9
ZAF,1,1,3,1,4,2,5,4,4,10,10,3,1,5,11,11,6,10,19,17
ZMB,1,2,3,2,3,3,3,3,9,1,9,8,12,2,15,7,13,13,15,9
ZWE,1,2,3,2,3,3,3,3,9,1,9,8,12,2,15,7,13,13,15,9
