Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
EGY,1,1,1,2,5,2,2,5,9,10,10,8,10,4,8,16,2,13,19,11
ERI,1,1,2,3,4,6,2,1,4,3,2,7,5,6,7,1,1,6,10,10
ESP,1,2,1,4,2,1,7,8,6,6,4,6,4,13,12,5,10,18,16,7
EST,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
ETH,1,1,2,3,4,6,1,2,2,2,5,5,13,6,14,1,1,6,17,9
FIN,1,2,1,4,2,1,7,8,6,8,4,6,4,13,12,5,11,5,7,7
FJI,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
FRA,1,2,1,4,2,1,7,8,6,6,4,6,4,13,12,5,10,18,16,7
FSM,1,1,2,2,1,2,2,1,5,10,2,8,10,4,8,6,2,13,19,10
GAB,1,1,2,2,1,2,2,1,5,10,2,7,10,4,5,6,2,13,19,10
GBR,1,2,1,4,2,1,7,8,6,8,4,6,4,13,12,5,11,5,16,7
GEO,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
GHA,1,1,2,2,1,2,2,1,5,3,2,7,10,4,5,6,8,6,6,10
GIN,1,1,2,3,4,6,1,2,2,2,5,5,13,6,14,1,1,6,17,9
GMB,1,1,2,3,1,6,2,1,5,3,2,7,5,4,5,6,8,6,6,10
GNB,1,1,2,3,4,6,2,1,4,3,2,7,5,4,7,6,8,6,6,10
GNQ,1,1,2,3,4,6,2,2,4,3,2,7,5,6,5,6,8,6,6,9
GRC,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
GRD,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,18,19,11
GTM,1,1,2,2,1,2,2,1,5,10,2,7,10,4,5,6,2,13,6,10
GUY,1,1,1,2,5,2,2,5,9,10,10,8,10,4,8,16,2,13,19,11
HKG,1,2,3,4,3,4,7,6,3,8,7,2,4,13,10,11,11,5,7,16
HND,1,1,2,2,1,2,2,1,5,10,2,7,10,4,5,6,2,13,19,10
HRV,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
HTI,1,1,2,3,1,6,2,1,4,3,2,7,5,4,5,6,8,6,6,10
HUN,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
IDN,1,1,1,2,5,2,2,5,9,10,10,8,10,4,8,16,2,13,19,11
IND,1,1,2,3,1,6,2,1,5,3,2,7,5,4,5,6,8,6,6,10
IRL,1,2,1,4,2,1,7,8,6,6,4,6,4,13,12,5,10,18,16,7
IRN,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,18,19,11
IRQ,1,1,2,2,1,2,2,1,5,10,2,7,10,4,5,6,2,13,19,10
ISL,1,2,1,4,2,1,7,8,6,8,4,6,4,13,12,5,11,5,7,7
ISR,1,2,1,4,2,1,7,8,6,6,4,6,4,13,12,5,10,18,16,7
ITA,1,2,1,4,2,1,7,8,6,6,4,6,4,13,12,5,10,18,16,7
JAM,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
JOR,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
JPN,1,2,1,4,2,1,7,8,6,6,4,6,4,13,12,5,10,18,16,7
KAZ,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,18,19,11
KEN,1,1,2,2,1,2,2,1,5,3,2,7,10,4,5,6,8,6,6,10
KGZ,1,1,1,2,5,2,6,5,9,10,10,8,10,1,8,16,2,13,19,11
KHM,1,1,2,2,1,2,2,1,5,3,2,7,10,4,5,6,8,6,6,10
KIR,1,1,2,2,1,2,2,1,5,10,2,7,10,4,5,6,2,13,6,10
KNA,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,18,19,11
KOR,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
KWT,1,2,3,4,3,4,7,6,3,8,7,2,4,13,10,11,11,5,7,16
LAO,1,1,2,2,1,2,2,1,5,3,2,7,10,4,5,6,8,6,6,10
LBN,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
LBR,1,1,2,3,4,6,2,1,4,3,2,7,5,4,5,6,8,6,6,10
LBY,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
LCA,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
LIE,1,2,3,4,3,4,4,6,8,7,3,9,6,5,9,11,12,5,11,16
LKA,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
LSO,1,1,2,3,4,6,2,1,4,3,2,7,5,4,5,6,8,6,6,10
LTU,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
LUX,1,2,1,4,2,1,7,6,6,8,7,2,4,13,12,5,11,5,7,7
LVA,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
MAR,1,1,2,2,1,2,2,1,5,10,2,7,10,4,5,6,2,13,19,10
MCO,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
MDA,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
MDG,1,1,2,3,1,6,2,1,5,3,2,7,5,4,5,6,8,6,6,10
MDV,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
MEX,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
MHL,1,2,1,1,5,3,2,5,9,10,10,8,10,4,8,16,2,13,19,11
MKD,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
MLI,1,1,2,3,4,6,1,2,2,2,5,5,13,6,14,1,1,6,17,13
MLT,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
MMR,1,1,2,2,1,2,2,1,5,3,2,7,10,4,5,6,8,6,6,10
MNE,1,2,1,1,2,3,7,8,9,6,4,6,8,13,12,5,10,18,16,7
MNG,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
MOZ,1,1,2,3,4,6,1,2,2,2,5,5,13,6,14,1,1,8,17,13
MRT,1,1,2,3,4,6,2,1,4,3,2,7,5,4,5,6,8,6,6,10
MUS,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
MWI,1,1,2,3,4,6,1,2,2,2,5,7,5,6,7,1,1,6,17,9
MYS,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,18,19,11
NAM,1,1,2,2,1,2,2,1,5,3,2,7,10,4,5,6,8,6,6,10
NER,1,1,2,3,4,6,1,2,2,2,5,5,13,2,14,1,7,8,17,13
NGA,1,1,2,3,4,6,1,1,4,3,2,5,13,6,7,1,1,6,17,10
NIC,1,2,1,1,5,3,2,5,9,10,10,8,10,4,8,16,2,13,19,11
NLD,1,2,1,4,2,1,7,8,6,8,4,6,4,13,12,5,11,5,7,7
NOR,1,2,3,4,3,4,7,6,8,8,7,2,4,13,10,11,11,5,7,16
NPL,1,1,2,2,1,2,2,1,5,3,2,7,10,4,5,6,8,6,6,10
NRU,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
NZL,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
OMN,1,2,1,1,5,3,7,8,9,6,4,6,8,1,8,16,2,18,19,7
PAK,1,1,2,3,1,6,2,1,5,3,2,7,5,4,5,6,8,6,6,10
PAN,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
PER,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
PHL,1,1,1,2,5,2,6,5,9,10,10,8,10,1,8,16,2,13,19,11
PLW,1,2,1,1,2,3,7,8,9,6,4,6,8,13,8,5,2,18,16,7
PNG,1,1,2,3,1,6,2,1,5,3,2,7,5,4,5,6,8,6,6,10
POL,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
PRK,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
PRT,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
PRY,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
PSE,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
QAT,1,2,3,4,3,4,4,6,8,7,3,9,6,5,9,11,12,5,11,16
ROU,1,2,1,1,5,3,7,8,9,6,4,6,8,1,8,16,2,18,19,7
RUS,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
RWA,1,1,2,3,1,6,2,1,4,3,2,7,5,4,7,6,8,6,6,10
SAU,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
SDN,1,1,2,3,4,6,2,2,4,3,2,7,5,6,5,6,8,6,6,9
SEN,1,1,2,3,1,6,2,1,4,3,2,7,5,4,5,6,8,6,6,10
SGP,1,2,3,4,3,4,7,6,8,8,7,2,4,13,10,11,11,5,7,16
SLB,1,1,2,2,1,2,2,1,5,3,2,7,10,4,5,6,8,6,6,10
SLE,1,1,2,3,4,6,1,2,2,2,5,5,13,6,14,1,1,8,17,13
SLV,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
SMR,1,2,1,1,5,3,6,8,9,6,4,8,10,1,8,16,2,18,19,7
SOM,1,1,2,3,4,6,1,2,2,2,5,5,13,2,14,1,7,8,17,13
SRB,1,2,1,1,5,3,7,5,9,10,4,6,8,1,8,16,2,18,19,11
SSD,1,1,2,3,4,6,1,2,2,2,5,5,13,6,14,1,1,6,17,13
STP,1,1,2,2,1,2,2,1,5,3,2,7,10,4,5,6,8,6,6,10
SUR,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
SVK,1,2,1,1,2,3,7,8,6,6,4,6,8,13,12,5,10,18,16,7
SVN,1,2,1,4,2,1,7,8,6,6,4,6,4,13,12,5,10,18,16,7
SWE,1,2,1,4,2,1,7,8,6,8,4,6,4,13,12,5,11,5,16,7
SWZ,1,1,2,3,1,6,2,1,5,3,2,7,5,4,5,6,8,6,6,10
SYC,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,18,19,11
SYR,1,1,2,3,1,6,2,1,5,3,2,7,5,4,5,6,8,6,6,10
TCD,1,1,2,3,4,6,1,2,2,2,5,5,13,6,14,1,7,8,17,13
TGO,1,1,2,3,1,6,2,1,4,3,2,7,5,4,5,6,8,6,6,10
THA,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
TJK,1,1,1,2,5,2,2,5,9,10,10,8,10,4,8,16,2,13,19,11
TKM,1,1,1,2,5,2,6,5,9,10,10,8,10,1,8,16,2,13,19,11
TLS,1,1,2,2,1,2,2,1,5,3,2,7,10,4,5,6,8,6,6,10
TON,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
TTO,1,2,1,1,5,3,7,5,9,10,10,8,10,1,8,16,2,18,19,11
TUN,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
TUR,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,18,19,11
TUV,1,2,1,1,5,3,2,5,9,10,10,8,10,4,8,16,2,13,19,11
TZA,1,1,2,3,1,6,2,1,4,3,2,7,5,4,5,6,8,6,6,10
UGA,1,1,2,3,1,6,2,1,4,3,2,7,5,4,5,6,8,6,6,10
UKR,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
URY,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,18,19,11
USA,1,2,1,4,2,1,7,6,6,8,7,2,4,13,10,5,11,5,7,7
UZB,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
VCT,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
VEN,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
VNM,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
VUT,1,1,2,2,1,2,2,1,5,10,2,8,10,4,5,6,2,13,19,10
WSM,1,2,1,1,5,3,6,5,9,10,10,8,10,1,8,16,2,13,19,11
YEM,1,1,2,3,4,6,2,2,4,3,2,7,5,6,5,6,8,6,6,9
ZAF,1,2,1,1,5,3,2,5,9,10,10,8,10,4,8,16,2,13,19,11
ZMB,1,1,2,3,1,6,2,1,5,3,2,7,5,4,5,6,8,6,6,10
ZWE,1,1,2,3,1,6,2,1,5,3,2,7,5,4,5,6,8,6,6,10
