"Population, ages 15–64 (millions)"
"110"," Gabon","0.5","","0.6","","0.7","","0.8","","1.0","","1.0","","1.0","","1.1","","1.1","","1.2","","1.2","","1.2"," a"
"174"," Gambia","0.5","","0.5","","0.6","","0.7","","0.9","","0.9","","0.9","","1.0","","1.0","","1.0","","1.1","","1.1"," a"
"70"," Georgia","3.6"," f","3.2"," f","3.1"," f","3.0"," f","2.9"," f","2.8"," f","2.8"," f","2.7"," f","2.7"," f","2.6"," f","2.6"," f","2.6"," a,f"
"5"," Germany","54.7","","55.5","","55.3","","54.5","","53.3","","53.3","","53.4","","53.5","","53.7","","53.7","","53.8","","53.8"," a"
"140"," Ghana","7.8","","9.1","","10.5","","12.1","","13.9","","14.3","","14.7","","15.1","","15.5","","15.9","","16.3","","16.8"," a"
"31"," Greece","6.8","","7.3","","7.6","","7.6","","7.6","","7.6","","7.5","","7.5","","7.4","","7.3","","7.3","","7.3"," a"
"75"," Grenada","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"127"," Guatemala","4.7","","5.3","","6.1","","7.0","","8.2","","8.5","","8.8","","9.1","","9.3","","9.6","","9.9","","10.2"," a"
"175"," Guinea","3.2","","4.1","","4.6","","5.1","","5.8","","5.9","","6.1","","6.2","","6.4","","6.6","","6.7","","6.9"," a"
"177"," Guinea-Bissau","0.5","","0.6","","0.6","","0.7","","0.9","","0.9","","0.9","","0.9","","1.0","","1.0","","1.0","","1.0"," a"
"125"," Guyana","0.4","","0.5","","0.5","","0.4","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5"," a"
"168"," Haiti","3.8","","4.2","","4.8","","5.4","","6.0","","6.1","","6.2","","6.3","","6.5","","6.6","","6.7","","6.8"," a"
"133"," Honduras","2.5","","3.0","","3.5","","4.1","","4.9","","5.0","","5.2","","5.3","","5.5","","5.6","","5.8","","5.9"," a"
"7"," Hong Kong, China (SAR)","4.1","","4.4","","4.8","","5.0","","5.3","","5.3","","5.3","","5.3","","5.3","","5.3","","5.3","","5.3"," a"
"45"," Hungary","6.9","","7.0","","7.0","","6.9","","6.9","","6.8","","6.8","","6.8","","6.7","","6.7","","6.6","","6.5"," a"
"6"," Iceland","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2"," a"
"130"," India","506.8","","569.7","","641.0","","714.5","","787.8","","802.0","","816.7","","831.4","","846.0","","860.1","","873.9","","886.9"," a"
"116"," Indonesia","108.5","","122.5","","136.7","","147.7","","160.5","","163.2","","165.6","","168.1","","170.5","","173.1","","175.3","","177.7"," a"
"60"," Iran (Islamic Republic of)","28.8","","32.8","","40.2","","48.6","","53.4","","54.1","","54.8","","55.5","","56.1","","56.6","","57.1","","57.5"," a"
"120"," Iraq","8.8","","10.5","","12.6","","14.7","","16.9","","17.5","","18.2","","18.9","","19.6","","20.3","","21.0","","21.6"," a"
"4"," Ireland","2.2","","2.4","","2.6","","2.9","","3.2","","3.1","","3.1","","3.1","","3.1","","3.1","","3.1","","3.1"," a"
"22"," Israel","2.7","","3.3","","3.7","","4.1","","4.6","","4.7","","4.8","","4.8","","4.9","","4.9","","5.0","","5.0"," a"
"28"," Italy","39.2","","39.2","","38.7","","39.0","","39.1","","39.0","","38.8","","38.5","","38.3","","38.0","","37.8","","37.7"," a"
"97"," Jamaica","1.4","","1.5","","1.6","","1.7","","1.8","","1.8","","1.9","","1.9","","1.9","","1.9","","1.9","","2.0"," a"
"19"," Japan","86.7","","87.8","","87.0","","85.4","","82.5","","81.6","","80.8","","79.8","","78.9","","78.1","","77.3","","76.6"," a"
"95"," Jordan","1.8","","2.6","","2.9","","3.4","","4.3","","4.5","","4.8","","5.0","","5.3","","5.5","","5.7","","5.9"," a"
"58"," Kazakhstan","10.4","","10.1","","9.9","","10.5","","11.3","","11.4","","11.6","","11.7","","11.7","","11.8","","11.8","","11.8"," a"
"142"," Kenya","11.3","","13.8","","16.4","","19.3","","22.5","","23.2","","24.0","","24.8","","25.6","","26.5","","27.4","","28.3"," a"
"134"," Kiribati","0.0","","0.0","","0.0","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"n.a"," Korea (Democratic People's Rep. of)","13.9","","14.9","","15.6","","16.2","","16.8","","17.0","","17.1","","17.2","","17.3","","17.5","","17.6","","17.8"," a"
"22"," Korea (Republic of)","29.8","","32.2","","34.2","","35.2","","36.3","","36.4","","36.6","","36.8","","36.9","","37.0","","37.0","","37.0"," a"
"56"," Kuwait","1.3","","1.1","","1.4","","1.6","","2.2","","2.4","","2.6","","2.7","","2.9","","3.0","","3.1","","3.2"," a"
"122"," Kyrgyzstan","2.5","","2.6","","2.9","","3.2","","3.6","","3.6","","3.7","","3.7","","3.8","","3.8","","3.8","","3.8"," a"
"139"," Lao People's Democratic Republic","2.2","","2.5","","2.8","","3.2","","3.7","","3.8","","3.9","","4.0","","4.1","","4.2","","4.2","","4.3"," a"
"41"," Latvia","1.8","","1.6","","1.6","","1.5","","1.4","","1.4","","1.4","","1.4","","1.3","","1.3","","1.3","","1.3"," a"
"80"," Lebanon","1.6","","1.9","","2.1","","2.6","","2.9","","3.1","","3.3","","3.6","","3.8","","4.0","","4.1","","4.2"," a"
"159"," Lesotho","0.8","","0.9","","1.0","","1.1","","1.2","","1.2","","1.2","","1.3","","1.3","","1.3","","1.3","","1.3"," a"
"181"," Liberia","1.1","","1.1","","1.5","","1.8","","2.1","","2.2","","2.3","","2.3","","2.4","","2.5","","2.5","","2.6"," a"
"108"," Libya","2.4","","2.9","","3.3","","3.8","","4.2","","4.2","","4.2","","4.2","","4.2","","4.2","","4.2","","4.3"," a"
"35"," Lithuania","2.5","","2.4","","2.3","","2.2","","2.1","","2.1","","2.1","","2.0","","2.0","","2.0","","1.9","","1.9"," a"
"21"," Luxembourg","0.3","","0.3","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4"," a"
"161"," Madagascar","6.0","","7.0","","8.2","","9.6","","11.3","","11.7","","12.1","","12.6","","13.0","","13.5","","13.9","","14.3"," a"
"171"," Malawi","4.9","","5.0","","5.7","","6.6","","7.7","","8.0","","8.3","","8.6","","8.9","","9.2","","9.5","","9.9"," a"
"57"," Malaysia","10.7"," g","12.4"," g","14.5"," g","16.7"," g","18.9"," g","19.4"," g","19.9"," g","20.4"," g","20.8"," g","21.3"," g","21.6"," g","21.9"," a,g"
"101"," Maldives","0.1","","0.1","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3"," a"
"182"," Mali","4.2","","4.8","","5.5","","6.4","","7.5","","7.7","","7.9","","8.1","","8.4","","8.7","","8.9","","9.2"," a"
"29"," Malta","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3"," a"
"159"," Mauritania","1.1","","1.2","","1.5","","1.7","","2.0","","2.1","","2.1","","2.2","","2.3","","2.4","","2.4","","2.5"," a"
"65"," Mauritius","0.7"," h","0.8"," h","0.8"," h","0.8"," h","0.9"," h","0.9"," h","0.9"," h","0.9"," h","0.9"," h","0.9"," h","0.9"," h","0.9"," a,h"
"74"," Mexico","48.4","","55.6","","61.7","","67.6","","75.4","","77.0","","78.6","","80.2","","81.7","","83.1","","84.5","","85.9"," a"
"131"," Micronesia (Federated States of)","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"112"," Moldova (Republic of)","2.8"," i","2.8"," i","2.8"," i","3.0"," i","3.0"," i","3.0"," i","3.0"," i","3.0"," i","3.0"," i","3.0"," i","3.0"," i","3.0"," a,i"
"92"," Mongolia","1.2","","1.3","","1.5","","1.7","","1.9","","1.9","","1.9","","2.0","","2.0","","2.0","","2.0","","2.0"," a"
"50"," Montenegro","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4"," a"
"123"," Morocco","14.0","","15.8","","17.7","","19.4","","21.2","","21.6","","21.9","","22.3","","22.6","","23.0","","23.2","","23.5"," a"
"180"," Mozambique","6.6","","8.2","","9.4","","10.7","","12.4","","12.8","","13.2","","13.6","","14.0","","14.5","","14.9","","15.4"," a"
"148"," Myanmar","23.6","","26.1","","29.1","","31.2","","32.7","","33.1","","33.6","","34.0","","34.5","","35.0","","35.5","","36.0"," a"
"129"," Namibia","0.7","","0.9","","1.1","","1.2","","1.3","","1.3","","1.3","","1.4","","1.4","","1.4","","1.5","","1.5"," a"
"149"," Nepal","10.1","","11.7","","13.1","","14.4","","15.7","","16.1","","16.5","","16.9","","17.4","","17.8","","18.2","","18.5"," a"
"10"," Netherlands","10.3","","10.6","","10.8","","11.1","","11.2","","11.2","","11.2","","11.1","","11.1","","11.1","","11.0","","11.0"," a"
"16"," New Zealand","2.2","","2.4","","2.5","","2.7","","2.9","","2.9","","2.9","","3.0","","3.0","","3.0","","3.0","","3.1"," a"
"124"," Nicaragua","2.1","","2.5","","2.8","","3.2","","3.6","","3.7","","3.7","","3.8","","3.9","","3.9","","4.0","","4.1"," a"
"189"," Niger","3.9","","4.7","","5.6","","6.6","","7.8","","8.1","","8.4","","8.7","","9.0","","9.4","","9.8","","10.1"," a"
"157"," Nigeria","49.7","","57.1","","65.6","","74.5","","84.4","","86.5","","88.8","","91.1","","93.6","","96.3","","98.9","","101.7"," a"
"1"," Norway","2.7"," j","2.8"," j","2.9"," j","3.0"," j","3.2"," j","3.3"," j","3.3"," j","3.4"," j","3.4"," j","3.4"," j","3.4"," j","3.5"," a,j"
"48"," Oman","1.0","","1.3","","1.4","","1.6","","2.2","","2.4","","2.6","","2.8","","3.0","","3.2","","3.3","","3.5"," a"
"150"," Pakistan","57.2","","65.5","","75.9","","88.6","","101.3","","103.8","","106.4","","109.2","","111.9","","114.6","","117.1","","119.6"," a"
"119"," Palestine, State of","1.0"," k","1.3"," k","1.6"," k","1.9"," k","2.2"," k","2.3"," k","2.4"," k","2.5"," k","2.6"," k","2.7"," k","2.7"," k","2.8"," a,k"
"66"," Panama","1.5","","1.7","","1.9","","2.1","","2.3","","2.4","","2.4","","2.5","","2.5","","2.6","","2.6","","2.7"," a"
"153"," Papua New Guinea","2.4","","2.8","","3.2","","3.6","","4.1","","4.3","","4.4","","4.5","","4.6","","4.7","","4.9","","5.0"," a"
"110"," Paraguay","2.3","","2.6","","3.0","","3.5","","3.8","","3.9","","4.0","","4.1","","4.2","","4.2","","4.3","","4.4"," a"
"89"," Peru","12.6","","14.3","","15.7","","17.3","","18.9","","19.2","","19.6","","19.9","","20.2","","20.5","","20.8","","21.1"," a"
"113"," Philippines","34.6","","39.9","","45.4","","51.3","","58.1","","59.3","","60.6","","61.8","","63.1","","64.3","","65.5","","66.6"," a"
"33"," Poland","24.6","","25.4","","26.4","","27.0","","27.3","","27.2","","27.1","","27.0","","26.8","","26.6","","26.4","","26.1"," a"
"41"," Portugal","6.6","","6.8","","7.0","","7.1","","7.1","","7.0","","7.0","","6.9","","6.9","","6.8","","6.7","","6.7"," a"
"37"," Qatar","0.3","","0.4","","0.4","","0.7","","1.5","","1.7","","1.8","","1.9","","2.0","","2.1","","2.2","","2.2"," a"
"52"," Romania","15.5","","15.4","","15.0","","14.8","","14.0","","13.9","","13.8","","13.7","","13.6","","13.4","","13.3","","13.2"," a"
"49"," Russian Federation","98.6","","98.6","","101.5","","102.0","","103.1","","102.9","","102.4","","101.7","","101.0","","100.3","","99.2","","98.2"," a"
"158"," Rwanda","3.5","","3.2","","4.2","","5.0","","5.7","","5.8","","6.0","","6.2","","6.4","","6.6","","6.8","","6.9"," a"
"90"," Saint Lucia","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"99"," Saint Vincent and the Grenadines","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"104"," Samoa","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"143"," Sao Tome and Principe","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"39"," Saudi Arabia","9.0","","10.4","","12.2","","15.1","","18.4","","19.3","","20.1","","20.9","","21.7","","22.4","","23.0","","23.6"," a"
"164"," Senegal","3.8","","4.5","","5.1","","6.0","","6.9","","7.1","","7.4","","7.6","","7.8","","8.1","","8.3","","8.6"," a"
"67"," Serbia","6.3"," l","6.6"," l","6.3"," l","6.2"," l","6.2"," l","6.1"," l","6.1"," l","6.0"," l","6.0"," l","5.9"," l","5.9"," l","5.8"," a,l"
"62"," Seychelles","0.0","","0.0","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"184"," Sierra Leone","2.3","","2.2","","2.4","","3.0","","3.5","","3.6","","3.6","","3.7","","3.9","","4.0","","4.1","","4.2"," a"
"9"," Singapore","2.2","","2.5","","2.8","","3.3","","3.7","","3.8","","3.9","","3.9","","4.0","","4.0","","4.1","","4.1"," a"
"38"," Slovakia","3.4","","3.6","","3.7","","3.9","","3.9","","3.9","","3.9","","3.9","","3.9","","3.8","","3.8","","3.8"," a"
"25"," Slovenia","1.4","","1.4","","1.4","","1.4","","1.4","","1.4","","1.4","","1.4","","1.4","","1.4","","1.4","","1.4"," a"
"152"," Solomon Islands","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.4"," a"
"n.a"," Somalia","3.9","","4.0","","4.5","","5.2","","6.0","","6.2","","6.4","","6.6","","6.8","","7.0","","7.3","","7.5"," a"
"113"," South Africa","21.6","","25.3","","28.5","","31.2","","33.5","","34.0","","34.5","","35.1","","35.7","","36.3","","36.8","","37.2"," a"
"187"," South Sudan","3.1","","2.9","","3.5","","4.3","","5.4","","5.6","","5.8","","6.0","","6.2","","6.5","","6.7","","6.9"," a"
"26"," Spain","26.2"," m","27.2"," m","28.0"," m","30.4"," m","31.9"," m","31.8"," m","31.6"," m","31.3"," m","31.0"," m","30.7"," m","30.6"," m","30.5"," a,m"
"76"," Sri Lanka","10.8","","11.8","","12.6","","13.2","","13.6","","13.6","","13.6","","13.7","","13.7","","13.7","","13.7","","13.8"," a"
"167"," Sudan","10.4","","12.7","","14.5","","16.5","","18.5","","19.0","","19.5","","20.1","","20.7","","21.3","","21.9","","22.5"," a"
"100"," Suriname","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4"," a"
"7"," Sweden","5.5","","5.6","","5.7","","5.9","","6.1","","6.2","","6.2","","6.2","","6.2","","6.2","","6.2","","6.2"," a"
"2"," Switzerland","4.6","","4.7","","4.8","","5.0","","5.3","","5.4","","5.4","","5.5","","5.5","","5.6","","5.6","","5.7"," a"
"155"," Syrian Arab Republic","6.2","","7.6","","9.1","","10.5","","12.6","","12.4","","12.1","","11.6","","11.2","","10.8","","10.8","","10.8"," a"
"127"," Tajikistan","2.8","","3.0","","3.3","","4.0","","4.6","","4.8","","4.9","","5.0","","5.1","","5.3","","5.4","","5.5"," a"
"154"," Tanzania (United Republic of)","13.0"," n","15.5"," n","17.8"," n","20.4"," n","23.8"," n","24.6"," n","25.3"," n","26.1"," n","27.0"," n","27.9"," n","28.8"," n","29.8"," a,n"
"83"," Thailand","36.9","","40.1","","43.7","","46.4","","48.3","","48.5","","48.7","","48.8","","49.0","","49.1","","49.2","","49.2"," a"
"80"," The former Yugoslav Republic of Macedonia","1.3","","1.3","","1.4","","1.4","","1.5","","1.5","","1.5","","1.5","","1.5","","1.5","","1.5","","1.5"," a"
"132"," Timor-Leste","0.4","","0.5","","0.4","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.7","","0.7","","0.7"," a"
"165"," Togo","1.9","","2.2","","2.7","","3.1","","3.6","","3.7","","3.8","","3.9","","4.0","","4.1","","4.2","","4.3"," a"
"98"," Tonga","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1"," a"
"69"," Trinidad and Tobago","0.7","","0.8","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9","","0.9"," a"
"95"," Tunisia","4.8","","5.5","","6.2","","6.8","","7.4","","7.5","","7.5","","7.6","","7.7","","7.7","","7.8","","7.8"," a"
"64"," Turkey","32.1","","36.1","","40.0","","43.9","","47.7","","48.5","","49.4","","50.3","","51.2","","52.1","","53.1","","54.0"," a"
"108"," Turkmenistan","2.0","","2.4","","2.7","","3.0","","3.4","","3.4","","3.5","","3.5","","3.6","","3.6","","3.7","","3.7"," a"
"162"," Uganda","8.6","","9.9","","11.5","","13.6","","16.4","","17.1","","17.7","","18.4","","19.1","","19.9","","20.7","","21.5"," a"
"88"," Ukraine","34.4"," o","33.9"," o","33.7"," o","32.6"," o","32.1"," o","31.9"," o","31.7"," o","31.4"," o","31.2"," o","30.8"," o","30.5"," o","30.1"," a,o"
"34"," United Arab Emirates","1.3","","1.8","","2.3","","3.7","","7.1","","7.4","","7.6","","7.7","","7.7","","7.8","","7.9","","8.0"," a"
"14"," United Kingdom","37.3","","37.5","","38.4","","39.8","","41.7","","41.8","","41.9","","42.0","","42.0","","42.0","","42.1","","42.2"," a"
"13"," United States","165.9","","173.5","","186.1","","197.2","","206.3","","207.7","","208.9","","209.9","","210.8","","211.6","","212.4","","213.1"," a"
"55"," Uruguay","1.9","","2.0","","2.1","","2.1","","2.1","","2.2","","2.2","","2.2","","2.2","","2.2","","2.2","","2.2"," a"
"105"," Uzbekistan","11.3","","12.7","","14.4","","16.6","","19.0","","19.4","","19.8","","20.2","","20.6","","21.0","","21.3","","21.6"," a"
"138"," Vanuatu","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2"," a"
"78"," Venezuela (Bolivarian Republic of)","11.6","","13.3","","15.1","","17.0","","18.8","","19.1","","19.5","","19.8","","20.1","","20.4","","20.7","","21.0"," a"
"116"," Viet Nam","38.8","","44.0","","49.7","","55.9","","61.7","","62.7","","63.5","","64.3","","65.0","","65.7","","66.2","","66.7"," a"
"178"," Yemen","5.5","","7.2","","8.7","","10.6","","12.9","","13.4","","13.9","","14.3","","14.8","","15.2","","15.7","","16.1"," a"
"144"," Zambia","4.0","","4.6","","5.4","","6.1","","7.0","","7.3","","7.5","","7.8","","8.1","","8.4","","8.7","","9.0"," a"
