"Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64))"
"HDI Rank (2017)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"168"," Afghanistan","4.4","","4.7","","4.6","","4.4","","4.6","","4.6","","4.7","","4.7","","4.7","","4.7","","4.7","","4.8"," a"
"68"," Albania","8.9","","10.6","","11.3","","13.1","","16.0","","16.4","","16.8","","17.1","","17.6","","18.1","","18.5","","19.0"," a"
"85"," Algeria","6.3","","6.4","","7.1","","7.5","","8.1","","8.2","","8.3","","8.5","","8.7","","9.0","","9.3","","9.6"," a"
"147"," Angola","5.2","","5.0","","4.8","","4.7","","4.6","","4.6","","4.6","","4.5","","4.5","","4.6","","4.6","","4.7"," a"
"70"," Antigua and Barbuda","12.2","","12.6","","10.3","","10.4","","10.0","","9.9","","9.7","","9.6","","9.5","","9.6","","9.7","","10.0"," a"
"47"," Argentina","15.0","","15.6","","16.0","","16.1","","16.3","","16.5","","16.6","","16.8","","16.9","","17.1","","17.3","","17.5"," a"
"83"," Armenia","8.8","","13.4","","15.6","","17.9","","15.8","","15.6","","15.5","","15.6","","15.6","","15.8","","16.0","","16.3"," a"
"3"," Australia","16.5"," b","17.8"," b","18.5"," b","19.2"," b","19.9"," b","20.4"," b","20.9"," b","21.5"," b","22.1"," b","22.6"," b","23.2"," b","23.7"," a,b"
"20"," Austria","21.9","","22.6","","22.7","","23.9","","26.4","","26.8","","27.1","","27.5","","27.8","","28.1","","28.5","","28.8"," a"
"80"," Azerbaijan","7.5"," c","8.7"," c","9.3"," c","9.8"," c","8.3"," c","8.1"," c","8.0"," c","8.0"," c","8.0"," c","8.0"," c","8.2"," c","8.5"," a,c"
"54"," Bahamas","6.8","","7.3","","8.2","","9.1","","9.9","","10.2","","10.5","","10.8","","11.2","","11.7","","12.2","","12.8"," a"
"43"," Bahrain","3.4","","3.6","","3.6","","3.1","","2.7","","2.8","","2.8","","2.9","","3.0","","3.0","","3.0","","3.0"," a"
"136"," Bangladesh","5.7","","5.9","","6.5","","7.0","","7.4","","7.5","","7.6","","7.7","","7.7","","7.7","","7.7","","7.7"," a"
"58"," Barbados","15.3","","16.1","","17.3","","17.4","","18.4","","18.8","","19.3","","19.9","","20.6","","21.3","","22.0","","22.7"," a"
"53"," Belarus","16.1","","18.9","","19.9","","21.2","","19.7","","19.7","","19.8","","20.1","","20.3","","20.6","","21.1","","21.6"," a"
"17"," Belgium","22.3","","24.1","","25.7","","26.4","","26.4","","26.6","","26.9","","27.3","","27.6","","28.0","","28.4","","28.9"," a"
"106"," Belize","7.9","","8.6","","7.1","","5.8","","6.3","","6.2","","6.1","","6.0","","5.9","","5.9","","5.9","","6.0"," a"
"163"," Benin","7.4","","6.8","","6.3","","6.0","","6.1","","6.1","","6.1","","6.1","","6.0","","6.0","","6.0","","6.0"," a"
"134"," Bhutan","5.2","","6.0","","6.4","","6.2","","6.4","","6.5","","6.6","","6.7","","6.8","","6.9","","7.0","","7.1"," a"
"118"," Bolivia (Plurinational State of)","8.1","","8.7","","8.9","","9.3","","10.0","","10.1","","10.2","","10.3","","10.4","","10.6","","10.7","","10.9"," a"
