Measure,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Log-Likelihood,26804,28605,29691,29923,30059,30088,30106,30078,30057,30002,29981,29968,29951,29884,29870,29908,29896,29835,29824,29814
